PIN,Invesco India ETF,
Date,Price,Annualized Dividend
08/30/2016,20.31,0.22899999999999998
08/30/2016,20.18,0.22899999999999998
08/31/2016,20.18,0.22899999999999998
08/31/2016,20.15,0.22899999999999998
09/01/2016,20.1,0.22899999999999998
09/01/2016,20.21,0.22899999999999998
09/02/2016,20.34,0.22899999999999998
09/02/2016,20.46,0.22899999999999998
09/06/2016,20.53,0.22899999999999998
09/06/2016,20.71,0.22899999999999998
09/07/2016,20.6,0.22899999999999998
09/07/2016,20.58,0.22899999999999998
09/08/2016,20.56,0.22899999999999998
09/08/2016,20.52,0.22899999999999998
09/09/2016,20.35,0.22899999999999998
09/09/2016,20.03,0.22899999999999998
09/12/2016,20.09,0.22899999999999998
09/12/2016,20.34,0.22899999999999998
09/13/2016,20.08,0.22899999999999998
09/13/2016,19.89,0.22899999999999998
09/14/2016,20.02,0.22899999999999998
09/14/2016,20.05,0.22899999999999998
09/15/2016,20.14,0.22899999999999998
09/15/2016,20.23,0.22899999999999998
09/16/2016,20.09,0.221
09/16/2016,20.09,0.221
09/19/2016,20.26,0.221
09/19/2016,20.2,0.221
09/20/2016,20.17,0.221
09/20/2016,20.16,0.221
09/21/2016,20.29,0.221
09/21/2016,20.58,0.221
09/22/2016,20.58,0.221
09/22/2016,20.68,0.221
09/23/2016,20.49,0.221
09/23/2016,20.43,0.221
09/26/2016,20.32,0.221
09/26/2016,20.24,0.221
09/27/2016,20.35,0.221
09/27/2016,20.47,0.221
09/28/2016,20.52,0.221
09/28/2016,20.68,0.221
09/29/2016,20.05,0.221
09/29/2016,19.8,0.221
09/30/2016,20.16,0.221
09/30/2016,20.25,0.221
10/03/2016,20.51,0.221
10/03/2016,20.65,0.221
10/04/2016,20.75,0.221
10/04/2016,20.56,0.221
10/05/2016,20.62,0.221
10/05/2016,20.69,0.221
10/06/2016,20.55,0.221
10/06/2016,20.62,0.221
10/07/2016,20.63,0.221
10/07/2016,20.6,0.221
10/10/2016,20.65,0.221
10/10/2016,20.69,0.221
10/11/2016,20.49,0.221
10/11/2016,20.47,0.221
10/12/2016,20.36,0.221
10/12/2016,20.42,0.221
10/13/2016,20.14,0.221
10/13/2016,20.23,0.221
10/14/2016,20.35,0.221
10/14/2016,20.29,0.221
10/17/2016,20.17,0.221
10/17/2016,20.15,0.221
10/18/2016,20.47,0.221
10/18/2016,20.5,0.221
10/19/2016,20.55,0.221
10/19/2016,20.58,0.221
10/20/2016,20.5,0.221
10/20/2016,20.5,0.221
10/21/2016,20.38,0.221
10/21/2016,20.42,0.221
10/24/2016,20.51,0.221
10/24/2016,20.54,0.221
10/25/2016,20.44,0.221
10/25/2016,20.4,0.221
10/26/2016,20.26,0.221
10/26/2016,20.25,0.221
10/27/2016,20.34,0.221
10/27/2016,20.07,0.221
10/28/2016,20.25,0.221
10/28/2016,20.21,0.221
10/31/2016,20.25,0.221
10/31/2016,20.29,0.221
11/01/2016,20.38,0.221
11/01/2016,20.28,0.221
11/02/2016,20.08,0.221
11/02/2016,19.92,0.221
11/03/2016,19.86,0.221
11/03/2016,19.81,0.221
11/04/2016,19.63,0.221
11/04/2016,19.44,0.221
11/07/2016,19.8,0.221
11/07/2016,19.98,0.221
11/08/2016,19.81,0.221
11/08/2016,19.49,0.221
11/09/2016,19.58,0.221
11/09/2016,19.63,0.221
11/10/2016,19.52,0.221
11/10/2016,19.33,0.221
11/11/2016,18.94,0.221
11/11/2016,18.59,0.221
11/14/2016,18.69,0.221
11/14/2016,18.62,0.221
11/15/2016,18.53,0.221
11/15/2016,18.73,0.221
11/16/2016,18.48,0.221
11/16/2016,18.39,0.221
11/17/2016,18.43,0.221
11/17/2016,18.41,0.221
11/18/2016,18.47,0.221
11/18/2016,18.39,0.221
11/21/2016,18.25,0.221
11/21/2016,18.21,0.221
11/22/2016,18.31,0.221
11/22/2016,18.37,0.221
11/23/2016,18.25,0.221
11/23/2016,18.23,0.221
11/25/2016,18.72,0.221
11/25/2016,18.69,0.221
11/28/2016,18.75,0.221
11/28/2016,18.8,0.221
11/29/2016,18.76,0.221
11/29/2016,18.86,0.221
11/30/2016,19.06,0.221
11/30/2016,19.02,0.221
12/01/2016,18.96,0.221
12/01/2016,18.85,0.221
12/02/2016,18.8,0.221
12/02/2016,18.76,0.221
12/05/2016,18.89,0.221
12/05/2016,18.97,0.221
12/06/2016,19.16,0.221
12/06/2016,19.18,0.221
12/07/2016,19.14,0.221
12/07/2016,19.29,0.221
12/08/2016,19.53,0.221
12/08/2016,19.5,0.221
12/09/2016,19.44,0.221
12/09/2016,19.42,0.221
12/12/2016,19.3,0.221
12/12/2016,19.26,0.221
12/13/2016,19.36,0.221
12/13/2016,19.42,0.221
12/14/2016,19.22,0.221
12/14/2016,18.93,0.221
12/15/2016,19.15,0.221
12/15/2016,19.14,0.221
12/16/2016,19.12,0.228
12/16/2016,19.03,0.228
12/19/2016,19.02,0.228
12/19/2016,18.91,0.228
12/20/2016,18.81,0.228
12/20/2016,18.85,0.228
12/21/2016,18.81,0.228
12/21/2016,18.77,0.228
12/22/2016,18.47,0.228
12/22/2016,18.51,0.228
12/23/2016,18.54,0.228
12/23/2016,18.58,0.228
12/27/2016,18.65,0.228
12/27/2016,18.62,0.228
12/28/2016,18.56,0.228
12/28/2016,18.48,0.228
12/29/2016,18.71,0.228
12/29/2016,18.82,0.228
12/30/2016,19.02,0.228
12/30/2016,18.84,0.228
01/03/2017,19.0,0.228
01/03/2017,19.02,0.228
01/04/2017,19.12,0.228
01/04/2017,19.17,0.228
01/05/2017,19.37,0.228
01/05/2017,19.45,0.228
01/06/2017,19.25,0.228
01/06/2017,19.28,0.228
01/09/2017,19.21,0.228
01/09/2017,19.19,0.228
01/10/2017,19.26,0.228
01/10/2017,19.26,0.228
01/11/2017,19.42,0.228
01/11/2017,19.52,0.228
01/12/2017,19.61,0.228
01/12/2017,19.65,0.228
01/13/2017,19.52,0.228
01/13/2017,19.58,0.228
01/17/2017,19.51,0.228
01/17/2017,19.48,0.228
01/18/2017,19.55,0.228
01/18/2017,19.5,0.228
01/19/2017,19.56,0.228
01/19/2017,19.52,0.228
01/20/2017,19.34,0.228
01/20/2017,19.35,0.228
01/23/2017,19.51,0.228
01/23/2017,19.54,0.228
01/24/2017,19.68,0.228
01/24/2017,19.72,0.228
01/25/2017,19.89,0.228
01/25/2017,19.99,0.228
01/26/2017,19.99,0.228
01/26/2017,19.95,0.228
01/27/2017,19.98,0.228
01/27/2017,20.0,0.228
01/30/2017,20.05,0.228
01/30/2017,20.07,0.228
01/31/2017,19.93,0.228
01/31/2017,20.05,0.228
02/01/2017,20.27,0.228
02/01/2017,20.16,0.228
02/02/2017,20.45,0.228
02/02/2017,20.4,0.228
02/03/2017,20.49,0.228
02/03/2017,20.54,0.228
02/06/2017,20.56,0.228
02/06/2017,20.57,0.228
02/07/2017,20.48,0.228
02/07/2017,20.48,0.228
02/08/2017,20.58,0.228
02/08/2017,20.66,0.228
02/09/2017,20.73,0.228
02/09/2017,20.74,0.228
02/10/2017,20.72,0.228
02/10/2017,20.77,0.228
02/13/2017,20.69,0.228
02/13/2017,20.74,0.228
02/14/2017,20.65,0.228
02/14/2017,20.7,0.228
02/15/2017,20.46,0.228
02/15/2017,20.52,0.228
02/16/2017,20.72,0.228
02/16/2017,20.63,0.228
02/17/2017,20.65,0.228
02/17/2017,20.69,0.228
02/21/2017,20.91,0.228
02/21/2017,20.98,0.228
02/22/2017,21.05,0.228
02/22/2017,21.13,0.228
02/23/2017,21.26,0.228
02/23/2017,21.24,0.228
02/24/2017,21.13,0.228
02/24/2017,21.13,0.228
02/27/2017,21.21,0.228
02/27/2017,21.19,0.228
02/28/2017,21.26,0.228
02/28/2017,21.14,0.228
03/01/2017,21.29,0.228
03/01/2017,21.49,0.228
03/02/2017,21.18,0.228
03/02/2017,21.14,0.228
03/03/2017,21.29,0.228
03/03/2017,21.31,0.228
03/06/2017,21.4,0.228
03/06/2017,21.41,0.228
03/07/2017,21.38,0.228
03/07/2017,21.38,0.228
03/08/2017,21.24,0.228
03/08/2017,21.18,0.228
03/09/2017,21.19,0.228
03/09/2017,21.25,0.228
03/10/2017,21.28,0.228
03/10/2017,21.37,0.228
03/13/2017,21.92,0.228
03/13/2017,21.93,0.228
03/14/2017,21.87,0.228
03/14/2017,21.89,0.228
03/15/2017,21.93,0.228
03/15/2017,22.21,0.228
03/16/2017,22.2,0.228
03/16/2017,22.23,0.228
03/17/2017,22.16,0.21099999999999997
03/17/2017,22.09,0.21099999999999997
03/20/2017,22.02,0.21099999999999997
03/20/2017,22.12,0.21099999999999997
03/21/2017,22.01,0.21099999999999997
03/21/2017,21.82,0.21099999999999997
03/22/2017,21.79,0.21099999999999997
03/22/2017,21.91,0.21099999999999997
03/23/2017,21.96,0.21099999999999997
03/23/2017,22.0,0.21099999999999997
03/24/2017,22.0,0.21099999999999997
03/24/2017,22.07,0.21099999999999997
03/27/2017,21.99,0.21099999999999997
03/27/2017,22.06,0.21099999999999997
03/28/2017,22.08,0.21099999999999997
03/28/2017,22.16,0.21099999999999997
03/29/2017,22.16,0.21099999999999997
03/29/2017,22.34,0.21099999999999997
03/30/2017,22.23,0.21099999999999997
03/30/2017,22.31,0.21099999999999997
03/31/2017,22.35,0.21099999999999997
03/31/2017,22.39,0.21099999999999997
04/03/2017,22.47,0.21099999999999997
04/03/2017,22.56,0.21099999999999997
04/04/2017,22.47,0.21099999999999997
04/04/2017,22.53,0.21099999999999997
04/05/2017,22.58,0.21099999999999997
04/05/2017,22.49,0.21099999999999997
04/06/2017,22.68,0.21099999999999997
04/06/2017,22.7,0.21099999999999997
04/07/2017,22.76,0.21099999999999997
04/07/2017,22.73,0.21099999999999997
04/10/2017,22.64,0.21099999999999997
04/10/2017,22.58,0.21099999999999997
04/11/2017,22.64,0.21099999999999997
04/11/2017,22.6,0.21099999999999997
04/12/2017,22.51,0.21099999999999997
04/12/2017,22.54,0.21099999999999997
04/13/2017,22.58,0.21099999999999997
04/13/2017,22.45,0.21099999999999997
04/17/2017,22.5,0.21099999999999997
04/17/2017,22.53,0.21099999999999997
04/18/2017,22.29,0.21099999999999997
04/18/2017,22.26,0.21099999999999997
04/19/2017,22.28,0.21099999999999997
04/19/2017,22.2,0.21099999999999997
04/20/2017,22.35,0.21099999999999997
04/20/2017,22.29,0.21099999999999997
04/21/2017,22.23,0.21099999999999997
04/21/2017,22.19,0.21099999999999997
04/24/2017,22.5,0.21099999999999997
04/24/2017,22.49,0.21099999999999997
04/25/2017,22.71,0.21099999999999997
04/25/2017,22.77,0.21099999999999997
04/26/2017,22.76,0.21099999999999997
04/26/2017,22.78,0.21099999999999997
04/27/2017,22.75,0.21099999999999997
04/27/2017,22.71,0.21099999999999997
04/28/2017,22.66,0.21099999999999997
04/28/2017,22.73,0.21099999999999997
05/01/2017,22.79,0.21099999999999997
05/01/2017,22.73,0.21099999999999997
05/02/2017,22.74,0.21099999999999997
05/02/2017,22.83,0.21099999999999997
05/03/2017,22.74,0.21099999999999997
05/03/2017,22.69,0.21099999999999997
05/04/2017,22.67,0.21099999999999997
05/04/2017,22.62,0.21099999999999997
05/05/2017,22.53,0.21099999999999997
05/05/2017,22.55,0.21099999999999997
05/08/2017,22.6,0.21099999999999997
05/08/2017,22.54,0.21099999999999997
05/09/2017,22.58,0.21099999999999997
05/09/2017,22.61,0.21099999999999997
05/10/2017,22.82,0.21099999999999997
05/10/2017,22.89,0.21099999999999997
05/11/2017,22.84,0.21099999999999997
05/11/2017,22.87,0.21099999999999997
05/12/2017,22.87,0.21099999999999997
05/12/2017,22.94,0.21099999999999997
05/15/2017,23.03,0.21099999999999997
05/15/2017,23.1,0.21099999999999997
05/16/2017,23.12,0.21099999999999997
05/16/2017,23.19,0.21099999999999997
05/17/2017,23.04,0.21099999999999997
05/17/2017,22.87,0.21099999999999997
05/18/2017,22.53,0.21099999999999997
05/18/2017,22.59,0.21099999999999997
05/19/2017,22.72,0.21099999999999997
05/19/2017,22.71,0.21099999999999997
05/22/2017,22.54,0.21099999999999997
05/22/2017,22.57,0.21099999999999997
05/23/2017,22.28,0.21099999999999997
05/23/2017,22.24,0.21099999999999997
05/24/2017,22.2,0.21099999999999997
05/24/2017,22.25,0.21099999999999997
05/25/2017,22.44,0.21099999999999997
05/25/2017,22.48,0.21099999999999997
05/26/2017,22.68,0.21099999999999997
05/26/2017,22.65,0.21099999999999997
05/30/2017,22.69,0.21099999999999997
05/30/2017,22.74,0.21099999999999997
05/31/2017,22.7,0.21099999999999997
05/31/2017,22.71,0.21099999999999997
06/01/2017,22.71,0.21099999999999997
06/01/2017,22.85,0.21099999999999997
06/02/2017,22.89,0.21099999999999997
06/02/2017,22.94,0.21099999999999997
06/05/2017,22.91,0.21099999999999997
06/05/2017,22.9,0.21099999999999997
06/06/2017,22.81,0.21099999999999997
06/06/2017,22.86,0.21099999999999997
06/07/2017,22.91,0.21099999999999997
06/07/2017,22.93,0.21099999999999997
06/08/2017,22.94,0.21099999999999997
06/08/2017,22.93,0.21099999999999997
06/09/2017,22.94,0.21099999999999997
06/09/2017,22.79,0.21099999999999997
06/12/2017,22.8,0.21099999999999997
06/12/2017,22.78,0.21099999999999997
06/13/2017,22.79,0.21099999999999997
06/13/2017,22.84,0.21099999999999997
06/14/2017,23.01,0.21099999999999997
06/14/2017,22.97,0.21099999999999997
06/15/2017,22.7,0.21099999999999997
06/15/2017,22.73,0.21099999999999997
06/16/2017,22.7,0.279
06/16/2017,22.74,0.279
06/19/2017,22.81,0.279
06/19/2017,22.81,0.279
06/20/2017,22.85,0.279
06/20/2017,22.74,0.279
06/21/2017,22.89,0.279
06/21/2017,22.8,0.279
06/22/2017,22.71,0.279
06/22/2017,22.69,0.279
06/23/2017,22.66,0.279
06/23/2017,22.68,0.279
06/26/2017,22.76,0.279
06/26/2017,22.76,0.279
06/27/2017,22.52,0.279
06/27/2017,22.44,0.279
06/28/2017,22.53,0.279
06/28/2017,22.56,0.279
06/29/2017,22.49,0.279
06/29/2017,22.38,0.279
06/30/2017,22.61,0.279
06/30/2017,22.51,0.279
07/03/2017,22.7,0.279
07/03/2017,22.73,0.279
07/05/2017,22.78,0.279
07/05/2017,22.91,0.279
07/06/2017,22.84,0.279
07/06/2017,22.78,0.279
07/07/2017,22.97,0.279
07/07/2017,22.92,0.279
07/10/2017,23.22,0.279
07/10/2017,23.34,0.279
07/11/2017,23.34,0.279
07/11/2017,23.35,0.279
07/12/2017,23.59,0.279
07/12/2017,23.65,0.279
07/13/2017,23.64,0.279
07/13/2017,23.63,0.279
07/14/2017,23.77,0.279
07/14/2017,23.82,0.279
07/17/2017,23.86,0.279
07/17/2017,23.83,0.279
07/18/2017,23.8,0.279
07/18/2017,23.84,0.279
07/19/2017,24.06,0.279
07/19/2017,24.04,0.279
07/20/2017,23.99,0.279
07/20/2017,23.94,0.279
07/21/2017,24.02,0.279
07/21/2017,24.04,0.279
07/24/2017,24.15,0.279
07/24/2017,24.24,0.279
07/25/2017,24.25,0.279
07/25/2017,24.2,0.279
07/26/2017,24.34,0.279
07/26/2017,24.47,0.279
07/27/2017,24.27,0.279
07/27/2017,24.18,0.279
07/28/2017,24.34,0.279
07/28/2017,24.28,0.279
07/31/2017,24.41,0.279
07/31/2017,24.4,0.279
08/01/2017,24.54,0.279
08/01/2017,24.58,0.279
08/02/2017,24.58,0.279
08/02/2017,24.62,0.279
08/03/2017,24.54,0.279
08/03/2017,24.57,0.279
08/04/2017,24.78,0.279
08/04/2017,24.77,0.279
08/07/2017,24.76,0.279
08/07/2017,24.75,0.279
08/08/2017,24.61,0.279
08/08/2017,24.55,0.279
08/09/2017,24.22,0.279
08/09/2017,24.21,0.279
08/10/2017,23.98,0.279
08/10/2017,23.58,0.279
08/11/2017,23.58,0.279
08/11/2017,23.62,0.279
08/14/2017,23.97,0.279
08/14/2017,23.92,0.279
08/15/2017,23.91,0.279
08/15/2017,23.89,0.279
08/16/2017,24.06,0.279
08/16/2017,24.15,0.279
08/17/2017,24.24,0.279
08/17/2017,24.05,0.279
08/18/2017,24.05,0.279
08/18/2017,24.03,0.279
08/21/2017,23.74,0.279
08/21/2017,23.75,0.279
08/22/2017,23.78,0.279
08/22/2017,23.85,0.279
08/23/2017,23.96,0.279
08/23/2017,24.04,0.279
08/24/2017,24.15,0.279
08/24/2017,24.11,0.279
08/25/2017,24.2,0.279
08/25/2017,24.24,0.279
08/28/2017,24.45,0.279
08/28/2017,24.43,0.279
08/29/2017,24.05,0.279
08/29/2017,24.17,0.279
08/30/2017,24.26,0.279
08/30/2017,24.22,0.279
08/31/2017,24.3,0.279
08/31/2017,24.33,0.279
09/01/2017,24.58,0.279
09/01/2017,24.63,0.279
09/05/2017,24.51,0.279
09/05/2017,24.35,0.279
09/06/2017,24.45,0.279
09/06/2017,24.43,0.279
09/07/2017,24.57,0.279
09/07/2017,24.5,0.279
09/08/2017,24.51,0.279
09/08/2017,24.37,0.279
09/11/2017,24.54,0.279
09/11/2017,24.61,0.279
09/12/2017,24.65,0.279
09/12/2017,24.73,0.279
09/13/2017,24.69,0.279
09/13/2017,24.6,0.279
09/14/2017,24.59,0.279
09/14/2017,24.63,0.279
09/15/2017,24.72,0.279
09/15/2017,24.74,0.279
09/18/2017,24.81,0.27499999999999997
09/18/2017,24.81,0.27499999999999997
09/19/2017,24.76,0.27499999999999997
09/19/2017,24.82,0.27499999999999997
09/20/2017,24.7,0.27499999999999997
09/20/2017,24.52,0.27499999999999997
09/21/2017,24.36,0.27499999999999997
09/21/2017,24.33,0.27499999999999997
09/22/2017,23.95,0.27499999999999997
09/22/2017,23.93,0.27499999999999997
09/25/2017,23.7,0.27499999999999997
09/25/2017,23.45,0.27499999999999997
09/26/2017,23.52,0.27499999999999997
09/26/2017,23.55,0.27499999999999997
09/27/2017,23.11,0.27499999999999997
09/27/2017,23.17,0.27499999999999997
09/28/2017,23.14,0.27499999999999997
09/28/2017,23.18,0.27499999999999997
09/29/2017,23.35,0.27499999999999997
09/29/2017,23.4,0.27499999999999997
10/02/2017,23.37,0.27499999999999997
10/02/2017,23.36,0.27499999999999997
10/03/2017,23.5,0.27499999999999997
10/03/2017,23.53,0.27499999999999997
10/04/2017,23.75,0.27499999999999997
10/04/2017,23.77,0.27499999999999997
10/05/2017,23.82,0.27499999999999997
10/05/2017,23.83,0.27499999999999997
10/06/2017,23.87,0.27499999999999997
10/06/2017,23.92,0.27499999999999997
10/09/2017,23.99,0.27499999999999997
10/09/2017,23.94,0.27499999999999997
10/10/2017,24.18,0.27499999999999997
10/10/2017,24.22,0.27499999999999997
10/11/2017,24.17,0.27499999999999997
10/11/2017,24.15,0.27499999999999997
10/12/2017,24.4,0.27499999999999997
10/12/2017,24.38,0.27499999999999997
10/13/2017,24.63,0.27499999999999997
10/13/2017,24.7,0.27499999999999997
10/16/2017,24.91,0.27499999999999997
10/16/2017,24.86,0.27499999999999997
10/17/2017,24.75,0.27499999999999997
10/17/2017,24.79,0.27499999999999997
10/18/2017,24.71,0.27499999999999997
10/18/2017,24.73,0.27499999999999997
10/19/2017,24.6,0.27499999999999997
10/19/2017,24.6,0.27499999999999997
10/20/2017,24.62,0.27499999999999997
10/20/2017,24.65,0.27499999999999997
10/23/2017,24.78,0.27499999999999997
10/23/2017,24.71,0.27499999999999997
10/24/2017,24.78,0.27499999999999997
10/24/2017,24.89,0.27499999999999997
10/25/2017,24.96,0.27499999999999997
10/25/2017,24.93,0.27499999999999997
10/26/2017,25.18,0.27499999999999997
10/26/2017,25.11,0.27499999999999997
10/27/2017,25.06,0.27499999999999997
10/27/2017,25.26,0.27499999999999997
10/30/2017,25.06,0.27499999999999997
10/30/2017,25.21,0.27499999999999997
10/31/2017,25.23,0.27499999999999997
10/31/2017,25.36,0.27499999999999997
11/01/2017,25.6,0.27499999999999997
11/01/2017,25.65,0.27499999999999997
11/02/2017,25.71,0.27499999999999997
11/02/2017,25.71,0.27499999999999997
11/03/2017,25.73,0.27499999999999997
11/03/2017,25.66,0.27499999999999997
11/06/2017,25.68,0.27499999999999997
11/06/2017,25.68,0.27499999999999997
11/07/2017,25.17,0.27499999999999997
11/07/2017,25.14,0.27499999999999997
11/08/2017,25.09,0.27499999999999997
11/08/2017,25.12,0.27499999999999997
11/09/2017,25.01,0.27499999999999997
11/09/2017,25.03,0.27499999999999997
11/10/2017,24.93,0.27499999999999997
11/10/2017,24.91,0.27499999999999997
11/13/2017,24.54,0.27499999999999997
11/13/2017,24.63,0.27499999999999997
11/14/2017,24.5,0.27499999999999997
11/14/2017,24.49,0.27499999999999997
11/15/2017,24.3,0.27499999999999997
11/15/2017,24.21,0.27499999999999997
11/16/2017,24.61,0.27499999999999997
11/16/2017,24.69,0.27499999999999997
11/17/2017,24.82,0.27499999999999997
11/17/2017,24.9,0.27499999999999997
11/20/2017,24.82,0.27499999999999997
11/20/2017,24.91,0.27499999999999997
11/21/2017,25.07,0.27499999999999997
11/21/2017,25.14,0.27499999999999997
11/22/2017,25.12,0.27499999999999997
11/22/2017,25.12,0.27499999999999997
11/24/2017,25.27,0.27499999999999997
11/24/2017,25.34,0.27499999999999997
11/27/2017,25.38,0.27499999999999997
11/27/2017,25.27,0.27499999999999997
11/28/2017,25.32,0.27499999999999997
11/28/2017,25.31,0.27499999999999997
11/29/2017,25.24,0.27499999999999997
11/29/2017,25.11,0.27499999999999997
11/30/2017,24.95,0.27499999999999997
11/30/2017,24.94,0.27499999999999997
12/01/2017,24.65,0.27499999999999997
12/01/2017,24.54,0.27499999999999997
12/04/2017,24.79,0.27499999999999997
12/04/2017,24.6,0.27499999999999997
12/05/2017,24.7,0.27499999999999997
12/05/2017,24.66,0.27499999999999997
12/06/2017,24.51,0.27499999999999997
12/06/2017,24.5,0.27499999999999997
12/07/2017,24.74,0.27499999999999997
12/07/2017,24.83,0.27499999999999997
12/08/2017,25.18,0.27499999999999997
12/08/2017,25.13,0.27499999999999997
12/11/2017,25.2,0.27499999999999997
12/11/2017,25.25,0.27499999999999997
12/12/2017,24.98,0.27499999999999997
12/12/2017,25.01,0.27499999999999997
12/13/2017,25.05,0.27499999999999997
12/13/2017,25.08,0.27499999999999997
12/14/2017,25.28,0.27499999999999997
12/14/2017,25.17,0.27499999999999997
12/15/2017,25.51,0.27499999999999997
12/15/2017,25.4,0.27499999999999997
12/18/2017,25.48,0.27499999999999997
12/18/2017,25.5,0.27499999999999997
12/19/2017,25.67,0.27499999999999997
12/19/2017,25.58,0.27499999999999997
12/20/2017,25.74,0.27499999999999997
12/20/2017,25.72,0.27499999999999997
12/21/2017,25.8,0.27499999999999997
12/21/2017,25.77,0.27499999999999997
12/22/2017,25.86,0.26599999999999996
12/22/2017,25.91,0.26599999999999996
12/26/2017,25.99,0.26599999999999996
12/26/2017,26.05,0.26599999999999996
12/27/2017,25.96,0.26599999999999996
12/27/2017,25.96,0.26599999999999996
12/28/2017,25.95,0.26599999999999996
12/28/2017,25.93,0.26599999999999996
12/29/2017,26.2,0.26599999999999996
12/29/2017,26.1,0.26599999999999996
01/02/2018,26.16,0.26599999999999996
01/02/2018,26.16,0.26599999999999996
01/03/2018,26.15,0.26599999999999996
01/03/2018,26.29,0.26599999999999996
01/04/2018,26.39,0.26599999999999996
01/04/2018,26.43,0.26599999999999996
01/05/2018,26.52,0.26599999999999996
01/05/2018,26.72,0.26599999999999996
01/08/2018,26.69,0.26599999999999996
01/08/2018,26.74,0.26599999999999996
01/09/2018,26.71,0.26599999999999996
01/09/2018,26.68,0.26599999999999996
01/10/2018,26.62,0.26599999999999996
01/10/2018,26.66,0.26599999999999996
01/11/2018,26.75,0.26599999999999996
01/11/2018,26.89,0.26599999999999996
01/12/2018,26.82,0.26599999999999996
01/12/2018,26.97,0.26599999999999996
01/16/2018,26.66,0.26599999999999996
01/16/2018,26.56,0.26599999999999996
01/17/2018,27.05,0.26599999999999996
01/17/2018,27.13,0.26599999999999996
01/18/2018,26.82,0.26599999999999996
01/18/2018,26.72,0.26599999999999996
01/19/2018,26.94,0.26599999999999996
01/19/2018,27.06,0.26599999999999996
01/22/2018,27.07,0.26599999999999996
01/22/2018,27.23,0.26599999999999996
01/23/2018,27.39,0.26599999999999996
01/23/2018,27.48,0.26599999999999996
01/24/2018,27.52,0.26599999999999996
01/24/2018,27.49,0.26599999999999996
01/25/2018,27.43,0.26599999999999996
01/25/2018,27.39,0.26599999999999996
01/26/2018,27.44,0.26599999999999996
01/26/2018,27.53,0.26599999999999996
01/29/2018,27.4,0.26599999999999996
01/29/2018,27.38,0.26599999999999996
01/30/2018,27.2,0.26599999999999996
01/30/2018,27.1,0.26599999999999996
01/31/2018,27.3,0.26599999999999996
01/31/2018,27.16,0.26599999999999996
02/01/2018,26.97,0.26599999999999996
02/01/2018,26.7,0.26599999999999996
02/02/2018,26.2,0.26599999999999996
02/02/2018,25.89,0.26599999999999996
02/05/2018,26.07,0.26599999999999996
02/05/2018,25.28,0.26599999999999996
02/06/2018,25.43,0.26599999999999996
02/06/2018,26.07,0.26599999999999996
02/07/2018,25.82,0.26599999999999996
02/07/2018,25.57,0.26599999999999996
02/08/2018,25.98,0.26599999999999996
02/08/2018,25.1,0.26599999999999996
02/09/2018,25.65,0.26599999999999996
02/09/2018,25.8,0.26599999999999996
02/12/2018,25.93,0.26599999999999996
02/12/2018,26.01,0.26599999999999996
02/13/2018,25.92,0.26599999999999996
02/13/2018,26.02,0.26599999999999996
02/14/2018,25.7,0.26599999999999996
02/14/2018,26.11,0.26599999999999996
02/15/2018,26.32,0.26599999999999996
02/15/2018,26.33,0.26599999999999996
02/16/2018,25.7,0.26599999999999996
02/16/2018,25.78,0.26599999999999996
02/20/2018,25.5,0.26599999999999996
02/20/2018,25.57,0.26599999999999996
02/21/2018,25.62,0.26599999999999996
02/21/2018,25.42,0.26599999999999996
02/22/2018,25.41,0.26599999999999996
02/22/2018,25.41,0.26599999999999996
02/23/2018,25.81,0.26599999999999996
02/23/2018,25.93,0.26599999999999996
02/26/2018,25.88,0.26599999999999996
02/26/2018,26.04,0.26599999999999996
02/27/2018,25.87,0.26599999999999996
02/27/2018,25.61,0.26599999999999996
02/28/2018,25.67,0.26599999999999996
02/28/2018,25.32,0.26599999999999996
03/01/2018,25.52,0.26599999999999996
03/01/2018,25.32,0.26599999999999996
03/02/2018,25.12,0.26599999999999996
03/02/2018,25.37,0.26599999999999996
03/05/2018,25.23,0.26599999999999996
03/05/2018,25.42,0.26599999999999996
03/06/2018,25.3,0.26599999999999996
03/06/2018,25.17,0.26599999999999996
03/07/2018,24.97,0.26599999999999996
03/07/2018,25.02,0.26599999999999996
03/08/2018,25.02,0.26599999999999996
03/08/2018,25.11,0.26599999999999996
03/09/2018,25.1,0.26599999999999996
03/09/2018,25.39,0.26599999999999996
03/12/2018,25.55,0.26599999999999996
03/12/2018,25.62,0.26599999999999996
03/13/2018,25.72,0.26599999999999996
03/13/2018,25.56,0.26599999999999996
03/14/2018,25.63,0.26599999999999996
03/14/2018,25.49,0.26599999999999996
03/15/2018,25.39,0.26599999999999996
03/15/2018,25.24,0.26599999999999996
03/16/2018,25.1,0.26599999999999996
03/16/2018,24.96,0.26599999999999996
03/19/2018,24.71,0.26599999999999996
03/19/2018,24.54,0.26599999999999996
03/20/2018,24.7,0.26599999999999996
03/20/2018,24.69,0.26599999999999996
03/21/2018,24.75,0.26599999999999996
03/21/2018,24.93,0.26599999999999996
03/22/2018,24.63,0.26599999999999996
03/22/2018,24.48,0.26599999999999996
03/23/2018,24.57,0.178
03/23/2018,24.15,0.178
03/26/2018,24.74,0.178
03/26/2018,24.82,0.178
03/27/2018,24.74,0.178
03/27/2018,24.57,0.178
03/28/2018,24.61,0.178
03/28/2018,24.54,0.178
03/29/2018,24.52,0.178
