EPD,Enterprise Products Partners L.,
Date,Price,Annualized Dividend
07/20/2016,23.84,1.55
07/21/2016,23.84,1.55
07/21/2016,23.71,1.55
07/22/2016,23.64,1.55
07/22/2016,23.82,1.55
07/25/2016,23.74,1.55
07/25/2016,23.48,1.55
07/26/2016,23.4,1.55
07/26/2016,23.45,1.55
07/27/2016,23.52,1.5699999999999998
07/27/2016,23.31,1.5699999999999998
07/28/2016,23.21,1.5699999999999998
07/28/2016,23.28,1.5699999999999998
07/29/2016,23.07,1.5699999999999998
07/29/2016,23.29,1.5699999999999998
08/01/2016,23.1,1.5699999999999998
08/01/2016,22.26,1.5699999999999998
08/02/2016,22.22,1.5699999999999998
08/02/2016,22.0,1.5699999999999998
08/03/2016,21.93,1.5699999999999998
08/03/2016,22.34,1.5699999999999998
08/04/2016,22.16,1.5699999999999998
08/04/2016,21.91,1.5699999999999998
08/05/2016,22.32,1.5699999999999998
08/05/2016,22.25,1.5699999999999998
08/08/2016,22.29,1.5699999999999998
08/08/2016,22.53,1.5699999999999998
08/09/2016,22.56,1.5699999999999998
08/09/2016,22.24,1.5699999999999998
08/10/2016,22.21,1.5699999999999998
08/10/2016,22.06,1.5699999999999998
08/11/2016,22.12,1.5699999999999998
08/11/2016,22.04,1.5699999999999998
08/12/2016,22.15,1.5699999999999998
08/12/2016,22.26,1.5699999999999998
08/15/2016,22.35,1.5699999999999998
08/15/2016,22.28,1.5699999999999998
08/16/2016,22.23,1.5699999999999998
08/16/2016,22.41,1.5699999999999998
08/17/2016,22.41,1.5699999999999998
08/17/2016,22.55,1.5699999999999998
08/18/2016,22.54,1.5699999999999998
08/18/2016,22.11,1.5699999999999998
08/19/2016,22.05,1.5699999999999998
08/19/2016,21.93,1.5699999999999998
08/22/2016,21.66,1.5699999999999998
08/22/2016,21.76,1.5699999999999998
08/23/2016,21.68,1.5699999999999998
08/23/2016,21.71,1.5699999999999998
08/24/2016,21.6,1.5699999999999998
08/24/2016,21.53,1.5699999999999998
08/25/2016,21.53,1.5699999999999998
08/25/2016,21.6,1.5699999999999998
08/26/2016,21.64,1.5699999999999998
08/26/2016,21.75,1.5699999999999998
08/29/2016,21.76,1.5699999999999998
08/29/2016,21.76,1.5699999999999998
08/30/2016,21.84,1.5699999999999998
08/30/2016,21.66,1.5699999999999998
08/31/2016,21.52,1.5699999999999998
08/31/2016,21.6,1.5699999999999998
09/01/2016,21.48,1.5699999999999998
09/01/2016,21.7,1.5699999999999998
09/02/2016,21.83,1.5699999999999998
09/02/2016,21.94,1.5699999999999998
09/06/2016,22.09,1.5699999999999998
09/06/2016,22.22,1.5699999999999998
09/07/2016,22.3,1.5699999999999998
09/07/2016,22.18,1.5699999999999998
09/08/2016,22.29,1.5699999999999998
09/08/2016,22.29,1.5699999999999998
09/09/2016,22.22,1.5699999999999998
09/09/2016,21.93,1.5699999999999998
09/12/2016,21.66,1.5699999999999998
09/12/2016,22.33,1.5699999999999998
09/13/2016,22.04,1.5699999999999998
09/13/2016,21.55,1.5699999999999998
09/14/2016,21.55,1.5699999999999998
09/14/2016,21.3,1.5699999999999998
09/15/2016,21.39,1.5699999999999998
09/15/2016,21.24,1.5699999999999998
09/16/2016,21.09,1.5699999999999998
09/16/2016,21.28,1.5699999999999998
09/19/2016,21.64,1.5699999999999998
09/19/2016,21.88,1.5699999999999998
09/20/2016,21.87,1.5699999999999998
09/20/2016,21.8,1.5699999999999998
09/21/2016,22.07,1.5699999999999998
09/21/2016,22.34,1.5699999999999998
09/22/2016,22.5,1.5699999999999998
09/22/2016,22.63,1.5699999999999998
09/23/2016,22.49,1.5699999999999998
09/23/2016,22.32,1.5699999999999998
09/26/2016,22.34,1.5699999999999998
09/26/2016,22.19,1.5699999999999998
09/27/2016,22.01,1.5699999999999998
09/27/2016,22.03,1.5699999999999998
09/28/2016,22.25,1.5699999999999998
09/28/2016,22.5,1.5699999999999998
09/29/2016,22.56,1.5699999999999998
09/29/2016,22.43,1.5699999999999998
09/30/2016,22.61,1.5699999999999998
09/30/2016,22.61,1.5699999999999998
10/03/2016,22.67,1.5699999999999998
10/03/2016,22.43,1.5699999999999998
10/04/2016,22.39,1.5699999999999998
10/04/2016,21.85,1.5699999999999998
10/05/2016,22.05,1.5699999999999998
10/05/2016,22.01,1.5699999999999998
10/06/2016,22.07,1.5699999999999998
10/06/2016,21.89,1.5699999999999998
10/07/2016,21.9,1.5699999999999998
10/07/2016,21.99,1.5699999999999998
10/10/2016,22.09,1.5699999999999998
10/10/2016,22.45,1.5699999999999998
10/11/2016,22.45,1.5699999999999998
10/11/2016,22.31,1.5699999999999998
10/12/2016,22.25,1.5699999999999998
10/12/2016,22.28,1.5699999999999998
10/13/2016,22.07,1.5699999999999998
10/13/2016,22.24,1.5699999999999998
10/14/2016,22.3,1.5699999999999998
10/14/2016,22.0,1.5699999999999998
10/17/2016,21.96,1.5699999999999998
10/17/2016,21.75,1.5699999999999998
10/18/2016,21.98,1.5699999999999998
10/18/2016,22.11,1.5699999999999998
10/19/2016,22.17,1.5699999999999998
10/19/2016,22.25,1.5699999999999998
10/20/2016,22.11,1.5699999999999998
10/20/2016,22.15,1.5699999999999998
10/21/2016,22.1,1.5699999999999998
10/21/2016,21.89,1.5699999999999998
10/24/2016,21.98,1.5699999999999998
10/24/2016,21.86,1.5699999999999998
10/25/2016,21.9,1.5699999999999998
10/25/2016,21.5,1.5699999999999998
10/26/2016,21.37,1.5699999999999998
10/26/2016,21.98,1.5699999999999998
10/27/2016,21.97,1.59
10/27/2016,21.66,1.59
10/28/2016,21.53,1.59
10/28/2016,21.24,1.59
10/31/2016,21.12,1.59
10/31/2016,20.97,1.59
11/01/2016,21.06,1.59
11/01/2016,20.58,1.59
11/02/2016,20.43,1.59
11/02/2016,20.68,1.59
11/03/2016,20.66,1.59
11/03/2016,20.71,1.59
11/04/2016,20.53,1.59
11/04/2016,20.38,1.59
11/07/2016,20.6,1.59
11/07/2016,20.53,1.59
11/08/2016,20.44,1.59
11/08/2016,20.58,1.59
11/09/2016,20.48,1.59
11/09/2016,20.89,1.59
11/10/2016,21.05,1.59
11/10/2016,21.38,1.59
11/11/2016,21.31,1.59
11/11/2016,20.98,1.59
11/14/2016,20.95,1.59
11/14/2016,20.98,1.59
11/15/2016,21.15,1.59
11/15/2016,21.26,1.59
11/16/2016,21.28,1.59
11/16/2016,20.92,1.59
11/17/2016,21.13,1.59
11/17/2016,20.92,1.59
11/18/2016,21.0,1.59
11/18/2016,20.97,1.59
11/21/2016,21.33,1.59
11/21/2016,21.28,1.59
11/22/2016,21.33,1.59
11/22/2016,21.31,1.59
11/23/2016,21.15,1.59
11/23/2016,21.37,1.59
11/25/2016,21.34,1.59
11/25/2016,21.4,1.59
11/28/2016,21.44,1.59
11/28/2016,21.13,1.59
11/29/2016,20.87,1.59
11/29/2016,21.04,1.59
11/30/2016,21.78,1.59
11/30/2016,21.54,1.59
12/01/2016,21.86,1.59
12/01/2016,21.15,1.59
12/02/2016,21.12,1.59
12/02/2016,21.08,1.59
12/05/2016,21.23,1.59
12/05/2016,21.22,1.59
12/06/2016,21.11,1.59
12/06/2016,21.08,1.59
12/07/2016,21.05,1.59
12/07/2016,21.16,1.59
12/08/2016,21.18,1.59
12/08/2016,21.3,1.59
12/09/2016,21.3,1.59
12/09/2016,21.28,1.59
12/12/2016,21.6,1.59
12/12/2016,21.3,1.59
12/13/2016,21.41,1.59
12/13/2016,21.74,1.59
12/14/2016,21.6,1.59
12/14/2016,21.06,1.59
12/15/2016,20.94,1.59
12/15/2016,21.52,1.59
12/16/2016,21.48,1.59
12/16/2016,21.58,1.59
12/19/2016,21.58,1.59
12/19/2016,21.68,1.59
12/20/2016,21.7,1.59
12/20/2016,21.81,1.59
12/21/2016,21.78,1.59
12/21/2016,22.37,1.59
12/22/2016,22.43,1.59
12/22/2016,22.42,1.59
12/23/2016,22.34,1.59
12/23/2016,22.39,1.59
12/27/2016,22.39,1.59
12/27/2016,22.37,1.59
12/28/2016,22.34,1.59
12/28/2016,22.3,1.59
12/29/2016,22.26,1.59
12/29/2016,22.32,1.59
12/30/2016,22.26,1.59
12/30/2016,22.46,1.59
01/03/2017,22.76,1.59
01/03/2017,22.35,1.59
01/04/2017,22.43,1.59
01/04/2017,22.47,1.59
01/05/2017,22.59,1.59
01/05/2017,22.77,1.59
01/06/2017,22.88,1.59
01/06/2017,22.97,1.59
01/09/2017,22.93,1.59
01/09/2017,22.89,1.59
01/10/2017,23.0,1.59
01/10/2017,22.29,1.59
01/11/2017,22.54,1.59
01/11/2017,22.7,1.59
01/12/2017,22.92,1.59
01/12/2017,22.68,1.59
01/13/2017,22.64,1.59
01/13/2017,22.74,1.59
01/17/2017,22.94,1.59
01/17/2017,23.0,1.59
01/18/2017,22.93,1.59
01/18/2017,22.99,1.59
01/19/2017,23.06,1.59
01/19/2017,22.98,1.59
01/20/2017,23.16,1.59
01/20/2017,23.13,1.59
01/23/2017,23.16,1.59
01/23/2017,23.13,1.59
01/24/2017,23.22,1.59
01/24/2017,23.69,1.59
01/25/2017,23.92,1.59
01/25/2017,24.45,1.59
01/26/2017,24.75,1.59
01/26/2017,24.8,1.59
01/27/2017,24.76,1.61
01/27/2017,24.5,1.61
01/30/2017,24.08,1.61
01/30/2017,23.96,1.61
01/31/2017,23.96,1.61
01/31/2017,23.86,1.61
02/01/2017,23.97,1.61
02/01/2017,23.69,1.61
02/02/2017,23.69,1.61
02/02/2017,23.72,1.61
02/03/2017,23.82,1.61
02/03/2017,24.16,1.61
02/06/2017,24.07,1.61
02/06/2017,24.22,1.61
02/07/2017,24.27,1.61
02/07/2017,23.92,1.61
02/08/2017,23.81,1.61
02/08/2017,23.94,1.61
02/09/2017,24.08,1.61
02/09/2017,23.98,1.61
02/10/2017,24.09,1.61
02/10/2017,24.16,1.61
02/13/2017,24.17,1.61
02/13/2017,24.22,1.61
02/14/2017,24.19,1.61
02/14/2017,24.34,1.61
02/15/2017,24.21,1.61
02/15/2017,24.37,1.61
02/16/2017,24.42,1.61
02/16/2017,24.31,1.61
02/17/2017,24.21,1.61
02/17/2017,24.31,1.61
02/21/2017,24.41,1.61
02/21/2017,24.23,1.61
02/22/2017,24.1,1.61
02/22/2017,24.01,1.61
02/23/2017,24.15,1.61
02/23/2017,23.89,1.61
02/24/2017,23.79,1.61
02/24/2017,23.52,1.61
02/27/2017,23.46,1.61
02/27/2017,23.4,1.61
02/28/2017,23.32,1.61
02/28/2017,23.61,1.61
03/01/2017,23.79,1.61
03/01/2017,23.83,1.61
03/02/2017,23.75,1.61
03/02/2017,23.78,1.61
03/03/2017,23.73,1.61
03/03/2017,23.7,1.61
03/06/2017,23.62,1.61
03/06/2017,23.73,1.61
03/07/2017,23.67,1.61
03/07/2017,23.71,1.61
03/08/2017,23.58,1.61
03/08/2017,23.35,1.61
03/09/2017,23.14,1.61
03/09/2017,23.25,1.61
03/10/2017,23.4,1.61
03/10/2017,23.23,1.61
03/13/2017,23.19,1.61
03/13/2017,23.19,1.61
03/14/2017,23.03,1.61
03/14/2017,22.95,1.61
03/15/2017,23.06,1.61
03/15/2017,23.09,1.61
03/16/2017,23.14,1.61
03/16/2017,23.06,1.61
03/17/2017,23.06,1.61
03/17/2017,22.9,1.61
03/20/2017,22.82,1.61
03/20/2017,23.08,1.61
03/21/2017,23.1,1.61
03/21/2017,22.92,1.61
03/22/2017,22.77,1.61
03/22/2017,22.86,1.61
03/23/2017,22.82,1.61
03/23/2017,22.79,1.61
03/24/2017,22.89,1.61
03/24/2017,22.8,1.61
03/27/2017,22.66,1.61
03/27/2017,22.68,1.61
03/28/2017,22.71,1.61
03/28/2017,22.75,1.61
03/29/2017,22.84,1.61
03/29/2017,22.93,1.61
03/30/2017,22.97,1.61
03/30/2017,22.96,1.61
03/31/2017,22.89,1.61
03/31/2017,23.25,1.61
04/03/2017,23.36,1.61
04/03/2017,23.22,1.61
04/04/2017,23.28,1.61
04/04/2017,23.31,1.61
04/05/2017,23.47,1.61
04/05/2017,23.16,1.61
04/06/2017,23.16,1.61
04/06/2017,23.44,1.61
04/07/2017,23.51,1.61
04/07/2017,23.46,1.61
04/10/2017,23.51,1.61
04/10/2017,23.6,1.61
04/11/2017,23.62,1.61
04/11/2017,23.51,1.61
04/12/2017,23.72,1.61
04/12/2017,23.48,1.61
04/13/2017,23.5,1.61
04/13/2017,23.28,1.61
04/17/2017,23.29,1.61
04/17/2017,23.37,1.61
04/18/2017,23.36,1.61
04/18/2017,23.56,1.61
04/19/2017,23.54,1.61
04/19/2017,23.31,1.61
04/20/2017,23.4,1.61
04/20/2017,23.29,1.61
04/21/2017,23.34,1.61
04/21/2017,23.31,1.61
04/24/2017,23.5,1.61
04/24/2017,23.46,1.61
04/25/2017,23.49,1.61
04/25/2017,23.54,1.61
04/26/2017,23.51,1.6300000000000001
04/26/2017,23.34,1.6300000000000001
04/27/2017,23.3,1.6300000000000001
04/27/2017,23.19,1.6300000000000001
04/28/2017,23.36,1.6300000000000001
04/28/2017,23.36,1.6300000000000001
05/01/2017,23.42,1.6300000000000001
05/01/2017,23.47,1.6300000000000001
05/02/2017,23.76,1.6300000000000001
05/02/2017,23.27,1.6300000000000001
05/03/2017,23.24,1.6300000000000001
05/03/2017,23.13,1.6300000000000001
05/04/2017,23.08,1.6300000000000001
05/04/2017,22.57,1.6300000000000001
05/05/2017,22.66,1.6300000000000001
05/05/2017,23.01,1.6300000000000001
05/08/2017,23.07,1.6300000000000001
05/08/2017,23.13,1.6300000000000001
05/09/2017,23.15,1.6300000000000001
05/09/2017,22.89,1.6300000000000001
05/10/2017,22.95,1.6300000000000001
05/10/2017,23.08,1.6300000000000001
05/11/2017,23.2,1.6300000000000001
05/11/2017,22.99,1.6300000000000001
05/12/2017,23.01,1.6300000000000001
05/12/2017,23.15,1.6300000000000001
05/15/2017,23.35,1.6300000000000001
05/15/2017,23.18,1.6300000000000001
05/16/2017,23.25,1.6300000000000001
05/16/2017,23.03,1.6300000000000001
05/17/2017,22.89,1.6300000000000001
05/17/2017,22.54,1.6300000000000001
05/18/2017,22.43,1.6300000000000001
05/18/2017,22.66,1.6300000000000001
05/19/2017,22.91,1.6300000000000001
05/19/2017,23.18,1.6300000000000001
05/22/2017,23.28,1.6300000000000001
05/22/2017,23.36,1.6300000000000001
05/23/2017,23.39,1.6300000000000001
05/23/2017,23.51,1.6300000000000001
05/24/2017,23.51,1.6300000000000001
05/24/2017,23.41,1.6300000000000001
05/25/2017,23.39,1.6300000000000001
05/25/2017,23.13,1.6300000000000001
05/26/2017,23.14,1.6300000000000001
05/26/2017,22.99,1.6300000000000001
05/30/2017,22.87,1.6300000000000001
05/30/2017,22.91,1.6300000000000001
05/31/2017,22.83,1.6300000000000001
05/31/2017,22.92,1.6300000000000001
06/01/2017,23.0,1.6300000000000001
06/01/2017,22.83,1.6300000000000001
06/02/2017,22.78,1.6300000000000001
06/02/2017,22.89,1.6300000000000001
06/05/2017,22.89,1.6300000000000001
06/05/2017,22.89,1.6300000000000001
06/06/2017,22.88,1.6300000000000001
06/06/2017,23.33,1.6300000000000001
06/07/2017,23.33,1.6300000000000001
06/07/2017,23.08,1.6300000000000001
06/08/2017,22.98,1.6300000000000001
06/08/2017,23.1,1.6300000000000001
06/09/2017,23.1,1.6300000000000001
06/09/2017,23.14,1.6300000000000001
06/12/2017,23.21,1.6300000000000001
06/12/2017,22.93,1.6300000000000001
06/13/2017,23.0,1.6300000000000001
06/13/2017,22.82,1.6300000000000001
06/14/2017,22.86,1.6300000000000001
06/14/2017,22.63,1.6300000000000001
06/15/2017,22.6,1.6300000000000001
06/15/2017,22.83,1.6300000000000001
06/16/2017,22.94,1.6300000000000001
06/16/2017,22.93,1.6300000000000001
06/19/2017,22.95,1.6300000000000001
06/19/2017,22.74,1.6300000000000001
06/20/2017,22.53,1.6300000000000001
06/20/2017,22.32,1.6300000000000001
06/21/2017,22.26,1.6300000000000001
06/21/2017,22.24,1.6300000000000001
06/22/2017,22.27,1.6300000000000001
06/22/2017,22.23,1.6300000000000001
06/23/2017,22.25,1.6300000000000001
06/23/2017,22.48,1.6300000000000001
06/26/2017,22.65,1.6300000000000001
06/26/2017,22.69,1.6300000000000001
06/27/2017,22.69,1.6300000000000001
06/27/2017,22.62,1.6300000000000001
06/28/2017,22.72,1.6300000000000001
06/28/2017,22.98,1.6300000000000001
06/29/2017,23.0,1.6300000000000001
06/29/2017,22.95,1.6300000000000001
06/30/2017,23.06,1.6300000000000001
06/30/2017,23.15,1.6300000000000001
07/03/2017,23.3,1.6300000000000001
07/03/2017,23.31,1.6300000000000001
07/05/2017,23.35,1.6300000000000001
07/05/2017,23.08,1.6300000000000001
07/06/2017,23.13,1.6300000000000001
07/06/2017,23.0,1.6300000000000001
07/07/2017,22.9,1.6300000000000001
07/07/2017,23.29,1.6300000000000001
07/10/2017,23.29,1.6300000000000001
07/10/2017,23.23,1.6300000000000001
07/11/2017,23.28,1.6300000000000001
07/11/2017,23.13,1.6300000000000001
07/12/2017,23.25,1.6300000000000001
07/12/2017,23.35,1.6300000000000001
07/13/2017,23.42,1.6300000000000001
07/13/2017,23.32,1.6300000000000001
07/14/2017,23.37,1.6300000000000001
07/14/2017,23.69,1.6300000000000001
07/17/2017,23.72,1.6300000000000001
07/17/2017,23.64,1.6300000000000001
07/18/2017,23.72,1.6300000000000001
07/18/2017,23.64,1.6300000000000001
07/19/2017,23.68,1.6300000000000001
07/19/2017,23.71,1.6300000000000001
07/20/2017,23.85,1.6300000000000001
07/20/2017,23.66,1.6300000000000001
07/21/2017,23.68,1.6300000000000001
07/21/2017,23.36,1.6300000000000001
07/24/2017,23.36,1.6300000000000001
07/24/2017,23.43,1.6300000000000001
07/25/2017,23.58,1.6300000000000001
07/25/2017,23.58,1.6300000000000001
07/26/2017,23.74,1.6300000000000001
07/26/2017,23.6,1.6300000000000001
07/27/2017,23.61,1.65
07/27/2017,23.6,1.65
07/28/2017,23.54,1.65
07/28/2017,23.53,1.65
07/31/2017,23.56,1.65
07/31/2017,23.61,1.65
08/01/2017,23.72,1.65
08/01/2017,23.6,1.65
08/02/2017,23.6,1.65
08/02/2017,23.65,1.65
08/03/2017,23.63,1.65
08/03/2017,23.3,1.65
08/04/2017,23.22,1.65
08/04/2017,23.07,1.65
08/07/2017,23.18,1.65
08/07/2017,23.1,1.65
08/08/2017,23.01,1.65
08/08/2017,22.68,1.65
08/09/2017,22.68,1.65
08/09/2017,22.8,1.65
08/10/2017,22.8,1.65
08/10/2017,22.64,1.65
08/11/2017,22.59,1.65
08/11/2017,22.48,1.65
08/14/2017,22.51,1.65
08/14/2017,22.31,1.65
08/15/2017,22.28,1.65
08/15/2017,21.8,1.65
08/16/2017,21.89,1.65
08/16/2017,21.85,1.65
08/17/2017,21.87,1.65
08/17/2017,21.69,1.65
08/18/2017,21.65,1.65
08/18/2017,21.9,1.65
08/21/2017,21.82,1.65
08/21/2017,21.69,1.65
08/22/2017,21.74,1.65
08/22/2017,22.08,1.65
08/23/2017,22.05,1.65
08/23/2017,22.59,1.65
08/24/2017,22.58,1.65
08/24/2017,22.55,1.65
08/25/2017,22.61,1.65
08/25/2017,22.45,1.65
08/28/2017,22.47,1.65
08/28/2017,22.12,1.65
08/29/2017,22.06,1.65
08/29/2017,22.14,1.65
08/30/2017,22.14,1.65
08/30/2017,22.31,1.65
08/31/2017,22.37,1.65
08/31/2017,22.63,1.65
09/01/2017,22.66,1.65
09/01/2017,22.65,1.65
09/05/2017,22.69,1.65
09/05/2017,22.41,1.65
09/06/2017,22.53,1.65
09/06/2017,22.72,1.65
09/07/2017,22.81,1.65
09/07/2017,22.81,1.65
09/08/2017,22.79,1.65
09/08/2017,22.79,1.65
09/11/2017,22.83,1.65
09/11/2017,22.8,1.65
09/12/2017,22.77,1.65
09/12/2017,22.66,1.65
09/13/2017,22.66,1.65
09/13/2017,22.7,1.65
09/14/2017,22.73,1.65
09/14/2017,22.73,1.65
09/15/2017,22.74,1.65
09/15/2017,22.67,1.65
09/18/2017,22.7,1.65
09/18/2017,22.69,1.65
09/19/2017,22.73,1.65
09/19/2017,22.61,1.65
09/20/2017,22.59,1.65
09/20/2017,22.56,1.65
09/21/2017,22.47,1.65
09/21/2017,22.47,1.65
09/22/2017,22.45,1.65
09/22/2017,22.48,1.65
09/25/2017,22.53,1.65
09/25/2017,22.9,1.65
09/26/2017,22.95,1.65
09/26/2017,22.84,1.65
09/27/2017,22.84,1.65
09/27/2017,22.82,1.65
09/28/2017,22.79,1.65
09/28/2017,22.68,1.65
09/29/2017,22.13,1.65
09/29/2017,22.63,1.65
10/02/2017,22.64,1.65
10/02/2017,22.64,1.65
10/03/2017,22.69,1.65
10/03/2017,22.57,1.65
10/04/2017,22.57,1.65
10/04/2017,22.55,1.65
10/05/2017,22.57,1.65
10/05/2017,22.82,1.65
10/06/2017,22.79,1.65
10/06/2017,22.82,1.65
10/09/2017,22.86,1.65
10/09/2017,22.92,1.65
10/10/2017,23.0,1.65
10/10/2017,23.01,1.65
10/11/2017,23.01,1.65
10/11/2017,23.27,1.65
10/12/2017,23.14,1.65
10/12/2017,23.14,1.65
10/13/2017,23.22,1.65
10/13/2017,22.91,1.65
10/16/2017,22.93,1.65
10/16/2017,22.86,1.65
10/17/2017,22.91,1.65
10/17/2017,22.68,1.65
10/18/2017,22.66,1.65
10/18/2017,22.12,1.65
10/19/2017,22.01,1.65
10/19/2017,21.99,1.65
10/20/2017,22.04,1.65
10/20/2017,21.92,1.65
10/23/2017,21.96,1.65
10/23/2017,21.79,1.65
10/24/2017,21.86,1.65
10/24/2017,21.84,1.65
10/25/2017,21.84,1.65
10/25/2017,21.15,1.65
10/26/2017,21.14,1.65
10/26/2017,21.34,1.65
10/27/2017,21.37,1.65
10/27/2017,21.53,1.65
10/30/2017,22.02,1.6675
10/30/2017,21.9,1.6675
10/31/2017,21.9,1.6675
10/31/2017,21.64,1.6675
11/01/2017,21.77,1.6675
11/01/2017,22.1,1.6675
11/02/2017,22.08,1.6675
11/02/2017,21.68,1.6675
11/03/2017,21.68,1.6675
11/03/2017,22.08,1.6675
11/06/2017,22.13,1.6675
11/06/2017,22.18,1.6675
11/07/2017,22.28,1.6675
11/07/2017,22.1,1.6675
11/08/2017,22.07,1.6675
11/08/2017,21.99,1.6675
11/09/2017,21.9,1.6675
11/09/2017,21.99,1.6675
11/10/2017,22.0,1.6675
11/10/2017,22.08,1.6675
11/13/2017,22.08,1.6675
11/13/2017,21.51,1.6675
11/14/2017,21.49,1.6675
11/14/2017,21.25,1.6675
11/15/2017,21.13,1.6675
11/15/2017,21.21,1.6675
11/16/2017,21.25,1.6675
11/16/2017,21.49,1.6675
11/17/2017,21.53,1.6675
11/17/2017,21.44,1.6675
11/20/2017,21.46,1.6675
11/20/2017,21.69,1.6675
11/21/2017,21.75,1.6675
11/21/2017,21.51,1.6675
11/22/2017,21.55,1.6675
11/22/2017,21.76,1.6675
11/24/2017,21.95,1.6675
11/24/2017,21.16,1.6675
11/27/2017,21.2,1.6675
11/27/2017,21.13,1.6675
11/28/2017,21.15,1.6675
11/28/2017,21.43,1.6675
11/29/2017,21.56,1.6675
11/29/2017,21.1,1.6675
11/30/2017,21.18,1.6675
11/30/2017,21.75,1.6675
12/01/2017,21.77,1.6675
12/01/2017,22.12,1.6675
12/04/2017,22.22,1.6675
12/04/2017,22.07,1.6675
12/05/2017,22.08,1.6675
12/05/2017,21.9,1.6675
12/06/2017,21.78,1.6675
12/06/2017,21.49,1.6675
12/07/2017,21.53,1.6675
12/07/2017,21.81,1.6675
12/08/2017,21.89,1.6675
12/08/2017,22.03,1.6675
12/11/2017,22.26,1.6675
12/11/2017,22.51,1.6675
12/12/2017,22.85,1.6675
12/12/2017,22.72,1.6675
12/13/2017,23.05,1.6675
12/13/2017,22.87,1.6675
12/14/2017,22.81,1.6675
12/14/2017,23.02,1.6675
12/15/2017,23.05,1.6675
12/15/2017,23.04,1.6675
12/18/2017,23.21,1.6675
12/18/2017,23.32,1.6675
12/19/2017,23.4,1.6675
12/19/2017,23.17,1.6675
12/20/2017,23.23,1.6675
12/20/2017,22.96,1.6675
12/21/2017,22.9,1.6675
12/21/2017,23.05,1.6675
12/22/2017,23.12,1.6675
12/22/2017,23.32,1.6675
12/26/2017,23.36,1.6675
12/26/2017,23.47,1.6675
12/27/2017,23.47,1.6675
12/27/2017,23.3,1.6675
12/28/2017,23.36,1.6675
12/28/2017,23.39,1.6675
12/29/2017,23.39,1.6675
12/29/2017,23.41,1.6675
01/02/2018,23.49,1.6675
01/02/2018,23.74,1.6675
01/03/2018,23.76,1.6675
01/03/2018,24.4,1.6675
01/04/2018,24.51,1.6675
01/04/2018,24.56,1.6675
01/05/2018,24.56,1.6675
01/05/2018,24.49,1.6675
01/08/2018,24.49,1.6675
01/08/2018,24.53,1.6675
01/09/2018,24.59,1.6675
01/09/2018,24.76,1.6675
01/10/2018,24.76,1.6675
01/10/2018,25.04,1.6675
01/11/2018,25.1,1.6675
01/11/2018,25.27,1.6675
01/12/2018,25.29,1.6675
01/12/2018,25.51,1.6675
01/16/2018,25.57,1.6675
01/16/2018,25.24,1.6675
01/17/2018,25.3,1.6675
01/17/2018,25.18,1.6675
01/18/2018,25.18,1.6675
01/18/2018,24.99,1.6675
01/19/2018,24.98,1.6675
01/19/2018,25.31,1.6675
01/22/2018,25.3,1.6675
01/22/2018,25.97,1.6675
01/23/2018,25.98,1.6675
01/23/2018,25.96,1.6675
01/24/2018,25.97,1.6675
01/24/2018,25.77,1.6675
01/25/2018,25.86,1.6675
01/25/2018,25.71,1.6675
01/26/2018,25.82,1.6675
01/26/2018,25.94,1.6675
01/29/2018,25.92,1.6675
01/29/2018,25.63,1.6675
01/30/2018,25.34,1.6824999999999999
01/30/2018,25.37,1.6824999999999999
01/31/2018,25.37,1.6824999999999999
01/31/2018,24.76,1.6824999999999999
02/01/2018,24.85,1.6824999999999999
02/01/2018,25.17,1.6824999999999999
02/02/2018,24.92,1.6824999999999999
02/02/2018,24.28,1.6824999999999999
02/05/2018,24.05,1.6824999999999999
02/05/2018,23.53,1.6824999999999999
02/06/2018,23.25,1.6824999999999999
02/06/2018,23.94,1.6824999999999999
02/07/2018,24.07,1.6824999999999999
02/07/2018,23.9,1.6824999999999999
02/08/2018,23.95,1.6824999999999999
02/08/2018,23.3,1.6824999999999999
02/09/2018,23.52,1.6824999999999999
02/09/2018,23.29,1.6824999999999999
02/12/2018,23.55,1.6824999999999999
02/12/2018,24.03,1.6824999999999999
02/13/2018,23.9,1.6824999999999999
02/13/2018,24.36,1.6824999999999999
02/14/2018,24.03,1.6824999999999999
02/14/2018,24.28,1.6824999999999999
02/15/2018,24.52,1.6824999999999999
02/15/2018,24.01,1.6824999999999999
02/16/2018,23.94,1.6824999999999999
02/16/2018,23.67,1.6824999999999999
02/20/2018,23.62,1.6824999999999999
02/20/2018,23.53,1.6824999999999999
02/21/2018,23.55,1.6824999999999999
02/21/2018,23.26,1.6824999999999999
02/22/2018,23.39,1.6824999999999999
02/22/2018,23.05,1.6824999999999999
02/23/2018,23.2,1.6824999999999999
02/23/2018,23.06,1.6824999999999999
02/26/2018,23.13,1.6824999999999999
02/26/2018,23.13,1.6824999999999999
02/27/2018,23.1,1.6824999999999999
02/27/2018,23.01,1.6824999999999999
02/28/2018,23.07,1.6824999999999999
02/28/2018,22.78,1.6824999999999999
03/01/2018,22.77,1.6824999999999999
03/01/2018,22.6,1.6824999999999999
03/02/2018,22.45,1.6824999999999999
03/02/2018,22.51,1.6824999999999999
03/05/2018,22.41,1.6824999999999999
03/05/2018,22.5,1.6824999999999999
03/06/2018,22.51,1.6824999999999999
03/06/2018,22.39,1.6824999999999999
