BNS,Bank Nova Scotia Halifax Pfd 3,
Date,Price,Annualized Dividend
04/28/2011,38.41,2.48
04/29/2011,38.31,2.48
04/29/2011,38.85,2.48
05/02/2011,38.66,2.48
05/02/2011,39.06,2.48
05/03/2011,39.08,2.48
05/03/2011,38.97,2.48
05/04/2011,38.92,2.48
05/04/2011,38.34,2.48
05/05/2011,37.93,2.48
05/05/2011,37.92,2.48
05/06/2011,38.44,2.48
05/06/2011,37.75,2.48
05/09/2011,37.82,2.48
05/09/2011,38.04,2.48
05/10/2011,38.27,2.48
05/10/2011,38.42,2.48
05/11/2011,38.45,2.48
05/11/2011,38.17,2.48
05/12/2011,37.93,2.48
05/12/2011,38.06,2.48
05/13/2011,37.93,2.48
05/13/2011,37.74,2.48
05/16/2011,37.55,2.48
05/16/2011,37.69,2.48
05/17/2011,37.55,2.48
05/17/2011,38.1,2.48
05/18/2011,37.99,2.48
05/18/2011,38.28,2.48
05/19/2011,38.39,2.48
05/19/2011,38.51,2.48
05/20/2011,38.22,2.48
05/20/2011,38.27,2.48
05/23/2011,37.96,2.48
05/23/2011,37.83,2.48
05/24/2011,38.07,2.48
05/24/2011,37.89,2.48
05/25/2011,37.83,2.48
05/25/2011,38.11,2.48
05/26/2011,37.87,2.48
05/26/2011,38.57,2.48
05/27/2011,38.42,2.48
05/27/2011,38.5,2.48
05/31/2011,39.13,2.48
05/31/2011,39.03,2.48
06/01/2011,39.06,2.48
06/01/2011,37.99,2.48
06/02/2011,37.97,2.48
06/02/2011,37.87,2.48
06/03/2011,37.29,2.48
06/03/2011,38.02,2.48
06/06/2011,37.96,2.48
06/06/2011,37.48,2.48
06/07/2011,37.75,2.48
06/07/2011,37.64,2.48
06/08/2011,37.48,2.48
06/08/2011,37.54,2.48
06/09/2011,37.71,2.48
06/09/2011,38.03,2.48
06/10/2011,37.9,2.48
06/10/2011,37.45,2.48
06/13/2011,37.43,2.48
06/13/2011,37.17,2.48
06/14/2011,37.43,2.48
06/14/2011,37.84,2.48
06/15/2011,37.6,2.48
06/15/2011,37.16,2.48
06/16/2011,36.79,2.48
06/16/2011,36.84,2.48
06/17/2011,37.03,2.48
06/17/2011,36.96,2.48
06/20/2011,36.91,2.48
06/20/2011,37.22,2.48
06/21/2011,37.52,2.48
06/21/2011,37.97,2.48
06/22/2011,37.77,2.48
06/22/2011,37.85,2.48
06/23/2011,37.38,2.48
06/23/2011,37.23,2.48
06/24/2011,37.29,2.48
06/24/2011,36.85,2.48
06/27/2011,36.69,2.48
06/27/2011,37.3,2.48
06/28/2011,37.47,2.48
06/28/2011,37.69,2.48
06/29/2011,38.09,2.48
06/29/2011,38.14,2.48
06/30/2011,38.43,2.51
06/30/2011,38.63,2.51
07/01/2011,38.47,2.51
07/01/2011,38.96,2.51
07/05/2011,38.91,2.51
07/05/2011,38.46,2.51
07/06/2011,38.33,2.51
07/06/2011,38.36,2.51
07/07/2011,38.7,2.51
07/07/2011,38.45,2.51
07/08/2011,38.13,2.51
07/08/2011,38.26,2.51
07/11/2011,37.82,2.51
07/11/2011,37.9,2.51
07/12/2011,37.7,2.51
07/12/2011,37.99,2.51
07/13/2011,38.18,2.51
07/13/2011,38.25,2.51
07/14/2011,38.47,2.51
07/14/2011,38.11,2.51
07/15/2011,38.26,2.51
07/15/2011,38.39,2.51
07/18/2011,37.99,2.51
07/18/2011,37.5,2.51
07/19/2011,37.79,2.51
07/19/2011,38.07,2.51
07/20/2011,38.25,2.51
07/20/2011,38.28,2.51
07/21/2011,38.45,2.51
07/21/2011,38.72,2.51
07/22/2011,38.67,2.51
07/22/2011,38.65,2.51
07/25/2011,38.58,2.51
07/25/2011,38.81,2.51
07/26/2011,38.76,2.51
07/26/2011,38.06,2.51
07/27/2011,37.99,2.51
07/27/2011,37.1,2.51
07/28/2011,37.06,2.51
07/28/2011,36.96,2.51
07/29/2011,36.75,2.51
07/29/2011,36.44,2.51
08/01/2011,37.0,2.51
08/01/2011,36.46,2.51
08/02/2011,36.35,2.51
08/02/2011,35.13,2.51
08/03/2011,35.08,2.51
08/03/2011,35.53,2.51
08/04/2011,35.12,2.51
08/04/2011,34.25,2.51
08/05/2011,34.39,2.51
08/05/2011,33.86,2.51
08/08/2011,32.14,2.51
08/08/2011,32.23,2.51
08/09/2011,32.59,2.51
08/09/2011,34.48,2.51
08/10/2011,34.15,2.51
08/10/2011,33.5,2.51
08/11/2011,33.48,2.51
08/11/2011,34.81,2.51
08/12/2011,35.28,2.51
08/12/2011,34.92,2.51
08/15/2011,35.36,2.51
08/15/2011,35.15,2.51
08/16/2011,34.9,2.51
08/16/2011,34.87,2.51
08/17/2011,35.1,2.51
08/17/2011,35.44,2.51
08/18/2011,34.79,2.51
08/18/2011,33.98,2.51
08/19/2011,33.25,2.51
08/19/2011,32.54,2.51
08/22/2011,33.5,2.51
08/22/2011,31.98,2.51
08/23/2011,32.28,2.51
08/23/2011,33.44,2.51
08/24/2011,33.47,2.51
08/24/2011,33.95,2.51
08/25/2011,34.38,2.51
08/25/2011,33.88,2.51
08/26/2011,33.51,2.51
08/26/2011,33.56,2.51
08/29/2011,34.22,2.51
08/29/2011,34.44,2.51
08/30/2011,34.61,2.51
08/30/2011,35.08,2.51
08/31/2011,35.48,2.51
08/31/2011,35.83,2.51
09/01/2011,36.0,2.51
09/01/2011,35.64,2.51
09/02/2011,34.85,2.51
09/02/2011,34.59,2.51
09/06/2011,33.34,2.51
09/06/2011,33.88,2.51
09/07/2011,34.31,2.51
09/07/2011,34.69,2.51
09/08/2011,34.44,2.51
09/08/2011,34.26,2.51
09/09/2011,33.85,2.51
09/09/2011,33.22,2.51
09/12/2011,32.64,2.51
09/12/2011,32.89,2.51
09/13/2011,33.13,2.51
09/13/2011,33.49,2.51
09/14/2011,33.66,2.51
09/14/2011,33.38,2.51
09/15/2011,34.01,2.51
09/15/2011,34.21,2.51
09/16/2011,34.4,2.51
09/16/2011,34.09,2.51
09/19/2011,33.41,2.51
09/19/2011,33.65,2.51
09/20/2011,33.68,2.51
09/20/2011,33.4,2.51
09/21/2011,33.28,2.51
09/21/2011,32.37,2.51
09/22/2011,31.14,2.51
09/22/2011,31.1,2.51
09/23/2011,30.79,2.51
09/23/2011,31.67,2.51
09/26/2011,31.91,2.51
09/26/2011,32.43,2.51
09/27/2011,33.27,2.51
09/27/2011,33.24,2.51
09/28/2011,33.4,2.51
09/28/2011,32.55,2.51
09/29/2011,33.01,2.51
09/29/2011,33.22,2.51
09/30/2011,32.57,2.54
09/30/2011,32.52,2.54
10/03/2011,32.12,2.54
10/03/2011,31.42,2.54
10/04/2011,30.89,2.54
10/04/2011,30.79,2.54
10/05/2011,31.09,2.54
10/05/2011,32.37,2.54
10/06/2011,32.24,2.54
10/06/2011,32.81,2.54
10/07/2011,33.01,2.54
10/07/2011,32.32,2.54
10/10/2011,32.89,2.54
10/10/2011,33.32,2.54
10/11/2011,33.21,2.54
10/11/2011,33.25,2.54
10/12/2011,33.91,2.54
10/12/2011,33.87,2.54
10/13/2011,33.68,2.54
10/13/2011,33.12,2.54
10/14/2011,33.59,2.54
10/14/2011,33.48,2.54
10/17/2011,33.45,2.54
10/17/2011,32.87,2.54
10/18/2011,32.9,2.54
10/18/2011,32.98,2.54
10/19/2011,33.06,2.54
10/19/2011,32.83,2.54
10/20/2011,32.87,2.54
10/20/2011,33.03,2.54
10/21/2011,33.49,2.54
10/21/2011,33.32,2.54
10/24/2011,33.46,2.54
10/24/2011,33.68,2.54
10/25/2011,33.47,2.54
10/25/2011,32.84,2.54
10/26/2011,33.25,2.54
10/26/2011,33.27,2.54
10/27/2011,34.36,2.54
10/27/2011,34.78,2.54
10/28/2011,34.61,2.54
10/28/2011,34.63,2.54
10/31/2011,34.4,2.54
10/31/2011,34.12,2.54
11/01/2011,33.04,2.54
11/01/2011,32.56,2.54
11/02/2011,33.01,2.54
11/02/2011,33.29,2.54
11/03/2011,33.47,2.54
11/03/2011,34.08,2.54
11/04/2011,33.54,2.54
11/04/2011,33.31,2.54
11/07/2011,33.33,2.54
11/07/2011,33.46,2.54
11/08/2011,33.49,2.54
11/08/2011,33.92,2.54
11/09/2011,33.17,2.54
11/09/2011,32.59,2.54
11/10/2011,32.99,2.54
11/10/2011,32.48,2.54
11/11/2011,32.78,2.54
11/11/2011,32.96,2.54
11/14/2011,32.72,2.54
11/14/2011,32.75,2.54
11/15/2011,32.4,2.54
11/15/2011,32.34,2.54
11/16/2011,32.06,2.54
11/16/2011,32.17,2.54
11/17/2011,32.21,2.54
11/17/2011,31.11,2.54
11/18/2011,31.34,2.54
11/18/2011,31.45,2.54
11/21/2011,30.88,2.54
11/21/2011,31.09,2.54
11/22/2011,31.03,2.54
11/22/2011,31.21,2.54
11/23/2011,30.8,2.54
11/23/2011,30.19,2.54
11/25/2011,29.91,2.54
11/25/2011,29.77,2.54
11/28/2011,30.76,2.54
11/28/2011,30.76,2.54
11/29/2011,30.93,2.54
11/29/2011,31.19,2.54
11/30/2011,32.24,2.54
11/30/2011,32.66,2.54
12/01/2011,32.76,2.54
12/01/2011,32.16,2.54
12/02/2011,32.37,2.54
12/02/2011,31.19,2.54
12/05/2011,31.52,2.54
12/05/2011,30.84,2.54
12/06/2011,30.92,2.54
12/06/2011,30.8,2.54
12/07/2011,30.84,2.54
12/07/2011,31.47,2.54
12/08/2011,31.22,2.54
12/08/2011,30.69,2.54
12/09/2011,30.84,2.54
12/09/2011,31.22,2.54
12/12/2011,30.84,2.54
12/12/2011,30.83,2.54
12/13/2011,30.8,2.54
12/13/2011,30.6,2.54
12/14/2011,30.36,2.54
12/14/2011,30.19,2.54
12/15/2011,30.6,2.54
12/15/2011,30.49,2.54
12/16/2011,30.54,2.54
12/16/2011,30.76,2.54
12/19/2011,30.95,2.54
12/19/2011,30.65,2.54
12/20/2011,31.06,2.54
12/20/2011,31.15,2.54
12/21/2011,31.24,2.54
12/21/2011,31.42,2.54
12/22/2011,31.45,2.54
12/22/2011,32.1,2.54
12/23/2011,32.29,2.54
12/23/2011,32.36,2.54
12/27/2011,32.35,2.54
12/27/2011,32.2,2.54
12/28/2011,32.56,2.54
12/28/2011,32.04,2.54
12/29/2011,32.15,2.08
12/29/2011,32.34,2.08
12/30/2011,32.32,2.08
12/30/2011,32.64,2.08
01/03/2012,33.19,2.08
01/03/2012,33.46,2.08
01/04/2012,33.33,2.08
01/04/2012,33.61,2.08
01/05/2012,33.36,2.08
01/05/2012,33.23,2.08
01/06/2012,33.11,2.08
01/06/2012,32.8,2.08
01/09/2012,32.82,2.08
01/09/2012,33.03,2.08
01/10/2012,33.42,2.08
01/10/2012,33.43,2.08
01/11/2012,33.35,2.08
01/11/2012,33.19,2.08
01/12/2012,33.38,2.08
01/12/2012,33.62,2.08
01/13/2012,33.29,2.08
01/13/2012,33.35,2.08
01/17/2012,33.54,2.08
01/17/2012,33.42,2.08
01/18/2012,33.31,2.08
01/18/2012,34.12,2.08
01/19/2012,34.45,2.08
01/19/2012,34.96,2.08
01/20/2012,34.76,2.08
01/20/2012,34.9,2.08
01/23/2012,35.18,2.08
01/23/2012,35.44,2.08
01/24/2012,35.06,2.08
01/24/2012,35.02,2.08
01/25/2012,34.91,2.08
01/25/2012,34.95,2.08
01/26/2012,35.15,2.08
01/26/2012,34.52,2.08
01/27/2012,34.2,2.08
01/27/2012,34.3,2.08
01/30/2012,33.92,2.08
01/30/2012,33.96,2.08
01/31/2012,34.3,2.08
01/31/2012,33.63,2.08
02/01/2012,34.07,2.08
02/01/2012,33.98,2.08
02/02/2012,33.29,2.08
02/02/2012,33.72,2.08
02/03/2012,33.98,2.08
02/03/2012,34.05,2.08
02/06/2012,33.82,2.08
02/06/2012,34.11,2.08
02/07/2012,34.09,2.08
02/07/2012,34.26,2.08
02/08/2012,34.32,2.08
02/08/2012,34.34,2.08
02/09/2012,34.28,2.08
02/09/2012,34.39,2.08
02/10/2012,34.18,2.08
02/10/2012,34.18,2.08
02/13/2012,34.49,2.08
02/13/2012,34.42,2.08
02/14/2012,34.43,2.08
02/14/2012,34.55,2.08
02/15/2012,34.72,2.08
02/15/2012,34.67,2.08
02/16/2012,34.64,2.08
02/16/2012,35.27,2.08
02/17/2012,35.38,2.08
02/17/2012,35.29,2.08
02/21/2012,35.33,2.08
02/21/2012,35.61,2.08
02/22/2012,35.56,2.08
02/22/2012,35.19,2.08
02/23/2012,35.1,2.08
02/23/2012,35.15,2.08
02/24/2012,35.12,2.08
02/24/2012,35.06,2.08
02/27/2012,34.96,2.08
02/27/2012,35.05,2.08
02/28/2012,35.16,2.08
02/28/2012,35.27,2.08
02/29/2012,35.6,2.08
02/29/2012,35.34,2.08
03/01/2012,35.64,2.08
03/01/2012,35.77,2.08
03/02/2012,35.82,2.08
03/02/2012,35.59,2.08
03/05/2012,35.46,2.08
03/05/2012,35.44,2.08
03/06/2012,34.91,2.08
03/06/2012,34.69,2.08
03/07/2012,34.77,2.08
03/07/2012,34.55,2.08
03/08/2012,35.03,2.08
03/08/2012,35.33,2.08
03/09/2012,35.41,2.08
03/09/2012,35.45,2.08
03/12/2012,35.39,2.08
03/12/2012,35.55,2.08
03/13/2012,35.71,2.08
03/13/2012,35.88,2.08
03/14/2012,35.95,2.08
03/14/2012,35.8,2.08
03/15/2012,35.76,2.08
03/15/2012,36.56,2.08
03/16/2012,36.69,2.08
03/16/2012,36.95,2.08
03/19/2012,36.89,2.08
03/19/2012,37.12,2.08
03/20/2012,36.8,2.08
03/20/2012,36.84,2.08
03/21/2012,36.88,2.08
03/21/2012,36.71,2.08
03/22/2012,36.34,2.08
03/22/2012,36.48,2.08
03/23/2012,36.43,2.08
03/23/2012,36.83,2.08
03/26/2012,37.25,2.08
03/26/2012,37.57,2.08
03/27/2012,37.59,2.08
03/27/2012,37.46,2.08
03/28/2012,37.5,2.08
03/28/2012,37.42,2.08
03/29/2012,37.23,2.08
03/29/2012,37.15,2.08
03/30/2012,37.3,2.1100000000000003
03/30/2012,37.09,2.1100000000000003
04/02/2012,36.9,2.1100000000000003
04/02/2012,37.48,2.1100000000000003
04/03/2012,37.27,2.1100000000000003
04/03/2012,37.07,2.1100000000000003
04/04/2012,36.59,2.1100000000000003
04/04/2012,36.85,2.1100000000000003
04/05/2012,36.83,2.1100000000000003
04/05/2012,36.83,2.1100000000000003
04/09/2012,36.39,2.1100000000000003
04/09/2012,36.56,2.1100000000000003
04/10/2012,36.4,2.1100000000000003
04/10/2012,35.84,2.1100000000000003
04/11/2012,36.0,2.1100000000000003
04/11/2012,36.19,2.1100000000000003
04/12/2012,36.44,2.1100000000000003
04/12/2012,36.83,2.1100000000000003
04/13/2012,36.62,2.1100000000000003
04/13/2012,35.88,2.1100000000000003
04/16/2012,36.02,2.1100000000000003
04/16/2012,36.14,2.1100000000000003
04/17/2012,36.76,2.1100000000000003
04/17/2012,36.82,2.1100000000000003
04/18/2012,36.8,2.1100000000000003
04/18/2012,36.98,2.1100000000000003
04/19/2012,36.98,2.1100000000000003
04/19/2012,36.59,2.1100000000000003
04/20/2012,36.84,2.1100000000000003
04/20/2012,36.53,2.1100000000000003
04/23/2012,36.13,2.1100000000000003
04/23/2012,36.22,2.1100000000000003
04/24/2012,36.26,2.1100000000000003
04/24/2012,36.26,2.1100000000000003
04/25/2012,36.56,2.1100000000000003
04/25/2012,36.56,2.1100000000000003
04/26/2012,36.44,2.1100000000000003
04/26/2012,36.32,2.1100000000000003
04/27/2012,36.48,2.1100000000000003
04/27/2012,36.77,2.1100000000000003
04/30/2012,36.54,2.1100000000000003
04/30/2012,36.7,2.1100000000000003
05/01/2012,36.74,2.1100000000000003
05/01/2012,36.51,2.1100000000000003
05/02/2012,36.25,2.1100000000000003
05/02/2012,36.25,2.1100000000000003
05/03/2012,36.32,2.1100000000000003
05/03/2012,35.66,2.1100000000000003
05/04/2012,35.44,2.1100000000000003
05/04/2012,35.1,2.1100000000000003
05/07/2012,34.89,2.1100000000000003
05/07/2012,35.68,2.1100000000000003
05/08/2012,35.37,2.1100000000000003
05/08/2012,35.12,2.1100000000000003
05/09/2012,34.72,2.1100000000000003
05/09/2012,34.78,2.1100000000000003
05/10/2012,35.07,2.1100000000000003
05/10/2012,34.92,2.1100000000000003
05/11/2012,34.94,2.1100000000000003
05/11/2012,34.99,2.1100000000000003
05/14/2012,34.76,2.1100000000000003
05/14/2012,34.66,2.1100000000000003
05/15/2012,34.61,2.1100000000000003
05/15/2012,34.61,2.1100000000000003
05/16/2012,34.61,2.1100000000000003
05/16/2012,34.31,2.1100000000000003
05/17/2012,34.22,2.1100000000000003
05/17/2012,33.59,2.1100000000000003
05/18/2012,33.72,2.1100000000000003
05/18/2012,33.15,2.1100000000000003
05/21/2012,33.2,2.1100000000000003
05/21/2012,33.67,2.1100000000000003
05/22/2012,33.66,2.1100000000000003
05/22/2012,33.43,2.1100000000000003
05/23/2012,33.24,2.1100000000000003
05/23/2012,33.41,2.1100000000000003
05/24/2012,33.47,2.1100000000000003
05/24/2012,33.14,2.1100000000000003
05/25/2012,32.94,2.1100000000000003
05/25/2012,32.75,2.1100000000000003
05/29/2012,33.31,2.1100000000000003
05/29/2012,33.65,2.1100000000000003
05/30/2012,33.35,2.1100000000000003
05/30/2012,33.5,2.1100000000000003
05/31/2012,33.63,2.1100000000000003
05/31/2012,33.79,2.1100000000000003
06/01/2012,33.36,2.1100000000000003
06/01/2012,32.73,2.1100000000000003
06/04/2012,32.76,2.1100000000000003
06/04/2012,32.63,2.1100000000000003
06/05/2012,32.58,2.1100000000000003
06/05/2012,32.99,2.1100000000000003
06/06/2012,33.24,2.1100000000000003
06/06/2012,33.62,2.1100000000000003
06/07/2012,34.07,2.1100000000000003
06/07/2012,34.0,2.1100000000000003
06/08/2012,33.71,2.1100000000000003
06/08/2012,33.5,2.1100000000000003
06/11/2012,33.82,2.1100000000000003
06/11/2012,33.01,2.1100000000000003
06/12/2012,33.23,2.1100000000000003
06/12/2012,33.25,2.1100000000000003
06/13/2012,33.08,2.1100000000000003
06/13/2012,33.39,2.1100000000000003
06/14/2012,33.5,2.1100000000000003
06/14/2012,33.59,2.1100000000000003
06/15/2012,33.66,2.1100000000000003
06/15/2012,33.7,2.1100000000000003
06/18/2012,33.58,2.1100000000000003
06/18/2012,33.33,2.1100000000000003
06/19/2012,33.59,2.1100000000000003
06/19/2012,34.49,2.1100000000000003
06/20/2012,34.62,2.1100000000000003
06/20/2012,34.59,2.1100000000000003
06/21/2012,34.37,2.1100000000000003
06/21/2012,33.72,2.1100000000000003
06/22/2012,33.77,2.1100000000000003
06/22/2012,34.18,2.1100000000000003
06/25/2012,33.91,2.1100000000000003
06/25/2012,33.73,2.1100000000000003
06/26/2012,33.79,2.1100000000000003
06/26/2012,33.95,2.1100000000000003
06/27/2012,33.99,2.1100000000000003
06/27/2012,34.2,2.1100000000000003
06/28/2012,33.89,2.1100000000000003
06/28/2012,33.77,2.1100000000000003
06/29/2012,34.72,2.14
06/29/2012,34.65,2.14
07/02/2012,34.59,2.14
07/02/2012,34.6,2.14
07/03/2012,34.89,2.14
07/03/2012,35.42,2.14
07/05/2012,35.48,2.14
07/05/2012,35.52,2.14
07/06/2012,35.26,2.14
07/06/2012,34.75,2.14
07/09/2012,34.68,2.14
07/09/2012,34.75,2.14
07/10/2012,34.85,2.14
07/10/2012,34.38,2.14
07/11/2012,34.4,2.14
07/11/2012,34.78,2.14
07/12/2012,34.52,2.14
07/12/2012,34.41,2.14
07/13/2012,34.57,2.14
07/13/2012,34.45,2.14
07/16/2012,34.35,2.14
07/16/2012,34.33,2.14
07/17/2012,34.5,2.14
07/17/2012,34.41,2.14
07/18/2012,34.39,2.14
07/18/2012,34.59,2.14
07/19/2012,34.8,2.14
07/19/2012,34.9,2.14
07/20/2012,34.63,2.14
07/20/2012,34.45,2.14
07/23/2012,33.89,2.14
07/23/2012,33.83,2.14
07/24/2012,33.78,2.14
07/24/2012,33.53,2.14
07/25/2012,33.63,2.14
07/25/2012,33.34,2.14
07/26/2012,33.79,2.14
07/26/2012,33.97,2.14
07/27/2012,34.37,2.14
07/27/2012,34.63,2.14
07/30/2012,34.7,2.14
07/30/2012,34.82,2.14
07/31/2012,34.93,2.14
07/31/2012,34.92,2.14
08/01/2012,35.02,2.14
08/01/2012,34.6,2.14
08/02/2012,34.43,2.14
08/02/2012,34.13,2.14
08/03/2012,34.7,2.14
08/03/2012,34.67,2.14
08/06/2012,34.79,2.14
08/06/2012,34.68,2.14
08/07/2012,35.32,2.14
08/07/2012,35.35,2.14
08/08/2012,35.37,2.14
08/08/2012,34.99,2.14
08/09/2012,35.0,2.14
08/09/2012,35.07,2.14
08/10/2012,34.72,2.14
08/10/2012,35.14,2.14
08/13/2012,35.06,2.14
08/13/2012,34.95,2.14
08/14/2012,35.13,2.14
08/14/2012,35.12,2.14
08/15/2012,35.16,2.14
08/15/2012,35.4,2.14
08/16/2012,35.46,2.14
08/16/2012,35.73,2.14
08/17/2012,35.74,2.14
08/17/2012,36.03,2.14
08/20/2012,36.03,2.14
08/20/2012,36.03,2.14
08/21/2012,36.21,2.14
08/21/2012,36.04,2.14
08/22/2012,35.85,2.14
08/22/2012,35.62,2.14
08/23/2012,35.57,2.14
08/23/2012,35.34,2.14
08/24/2012,35.36,2.14
08/24/2012,35.44,2.14
08/27/2012,35.61,2.14
08/27/2012,35.69,2.14
08/28/2012,36.26,2.14
08/28/2012,35.77,2.14
08/29/2012,35.89,2.14
08/29/2012,36.23,2.14
08/30/2012,35.37,2.14
08/30/2012,35.25,2.14
08/31/2012,35.46,2.14
08/31/2012,35.48,2.14
09/04/2012,35.48,2.14
09/04/2012,35.46,2.14
09/05/2012,35.32,2.14
09/05/2012,35.39,2.14
09/06/2012,35.69,2.14
09/06/2012,36.0,2.14
09/07/2012,36.09,2.14
09/07/2012,36.11,2.14
09/10/2012,36.06,2.14
09/10/2012,36.17,2.14
09/11/2012,36.37,2.14
09/11/2012,36.43,2.14
09/12/2012,36.48,2.14
09/12/2012,36.47,2.14
09/13/2012,36.5,2.14
09/13/2012,36.89,2.14
09/14/2012,37.13,2.14
09/14/2012,36.94,2.14
09/17/2012,36.98,2.14
09/17/2012,36.8,2.14
09/18/2012,36.77,2.14
09/18/2012,36.69,2.14
09/19/2012,36.74,2.14
09/19/2012,36.74,2.14
09/20/2012,36.53,2.14
09/20/2012,36.64,2.14
09/21/2012,36.73,2.14
09/21/2012,36.95,2.14
09/24/2012,36.8,2.14
09/24/2012,37.02,2.14
09/25/2012,37.17,2.14
09/25/2012,36.94,2.14
09/26/2012,36.84,2.14
09/26/2012,36.68,2.14
09/27/2012,36.92,2.14
09/27/2012,37.37,2.14
09/28/2012,37.24,2.19
09/28/2012,37.05,2.19
10/01/2012,37.24,2.19
10/01/2012,37.1,2.19
10/02/2012,37.31,2.19
10/02/2012,37.03,2.19
10/03/2012,37.03,2.19
10/03/2012,36.86,2.19
10/04/2012,37.08,2.19
10/04/2012,37.34,2.19
10/05/2012,37.66,2.19
10/05/2012,37.35,2.19
10/08/2012,37.23,2.19
10/08/2012,37.25,2.19
10/09/2012,37.38,2.19
10/09/2012,37.12,2.19
10/10/2012,37.0,2.19
10/10/2012,36.76,2.19
10/11/2012,37.07,2.19
10/11/2012,36.94,2.19
10/12/2012,36.84,2.19
10/12/2012,36.68,2.19
10/15/2012,36.83,2.19
10/15/2012,36.88,2.19
10/16/2012,36.97,2.19
10/16/2012,37.01,2.19
10/17/2012,37.21,2.19
10/17/2012,37.52,2.19
10/18/2012,37.43,2.19
10/18/2012,37.41,2.19
10/19/2012,37.17,2.19
10/19/2012,36.93,2.19
10/22/2012,36.8,2.19
10/22/2012,36.86,2.19
10/23/2012,36.71,2.19
10/23/2012,36.5,2.19
10/24/2012,36.76,2.19
10/24/2012,36.4,2.19
10/25/2012,36.62,2.19
10/25/2012,36.53,2.19
10/26/2012,36.45,2.19
10/26/2012,36.39,2.19
10/31/2012,36.65,2.19
10/31/2012,36.76,2.19
11/01/2012,36.8,2.19
11/01/2012,37.06,2.19
11/02/2012,37.28,2.19
11/02/2012,37.08,2.19
11/05/2012,36.99,2.19
11/05/2012,36.95,2.19
11/06/2012,37.05,2.19
11/06/2012,37.08,2.19
11/07/2012,36.96,2.19
11/07/2012,36.55,2.19
11/08/2012,36.55,2.19
11/08/2012,36.13,2.19
11/09/2012,36.06,2.19
11/09/2012,36.3,2.19
11/12/2012,36.55,2.19
11/12/2012,36.51,2.19
11/13/2012,36.26,2.19
11/13/2012,36.34,2.19
11/14/2012,36.38,2.19
11/14/2012,35.84,2.19
11/15/2012,35.83,2.19
11/15/2012,35.63,2.19
11/16/2012,35.67,2.19
11/16/2012,35.77,2.19
11/19/2012,36.28,2.19
11/19/2012,36.25,2.19
11/20/2012,36.27,2.19
11/20/2012,36.45,2.19
11/21/2012,36.42,2.19
11/21/2012,36.8,2.19
11/23/2012,37.01,2.19
11/23/2012,37.14,2.19
11/26/2012,37.03,2.19
11/26/2012,37.14,2.19
11/27/2012,37.26,2.19
11/27/2012,37.02,2.19
11/28/2012,36.84,2.19
11/28/2012,37.28,2.19
11/29/2012,37.38,2.19
11/29/2012,37.61,2.19
11/30/2012,37.63,2.19
11/30/2012,37.68,2.19
12/03/2012,38.01,2.19
12/03/2012,37.79,2.19
12/04/2012,37.84,2.19
12/04/2012,37.97,2.19
12/05/2012,38.06,2.19
12/05/2012,38.07,2.19
12/06/2012,38.14,2.19
12/06/2012,37.9,2.19
12/07/2012,38.13,2.19
12/07/2012,37.89,2.19
12/10/2012,38.14,2.19
12/10/2012,38.34,2.19
12/11/2012,38.42,2.19
12/11/2012,38.72,2.19
12/12/2012,38.71,2.19
12/12/2012,39.02,2.19
12/13/2012,38.98,2.19
12/13/2012,38.99,2.19
12/14/2012,38.97,2.19
12/14/2012,38.81,2.19
12/17/2012,38.97,2.19
12/17/2012,38.93,2.19
12/18/2012,38.9,2.19
12/18/2012,39.35,2.19
12/19/2012,39.35,2.19
12/19/2012,39.61,2.19
12/20/2012,39.62,2.19
12/20/2012,39.72,2.19
12/21/2012,39.51,2.19
12/21/2012,39.6,2.19
12/24/2012,39.64,2.19
12/24/2012,39.78,2.19
12/26/2012,39.78,2.19
12/26/2012,39.55,2.19
12/27/2012,39.66,2.19
12/27/2012,39.76,2.19
12/28/2012,39.63,2.2399999999999998
12/28/2012,39.31,2.2399999999999998
12/31/2012,39.3,2.2399999999999998
12/31/2012,39.5,2.2399999999999998
01/02/2013,40.3,2.2399999999999998
01/02/2013,39.85,2.2399999999999998
01/03/2013,39.89,2.2399999999999998
01/03/2013,39.62,2.2399999999999998
01/04/2013,39.68,2.2399999999999998
01/04/2013,39.85,2.2399999999999998
01/07/2013,39.79,2.2399999999999998
01/07/2013,39.91,2.2399999999999998
01/08/2013,39.91,2.2399999999999998
01/08/2013,39.96,2.2399999999999998
01/09/2013,40.01,2.2399999999999998
01/09/2013,39.82,2.2399999999999998
01/10/2013,39.91,2.2399999999999998
01/10/2013,39.88,2.2399999999999998
01/11/2013,40.03,2.2399999999999998
01/11/2013,39.94,2.2399999999999998
01/14/2013,39.98,2.2399999999999998
01/14/2013,39.98,2.2399999999999998
01/15/2013,39.76,2.2399999999999998
01/15/2013,40.01,2.2399999999999998
01/16/2013,39.78,2.2399999999999998
01/16/2013,39.76,2.2399999999999998
01/17/2013,39.83,2.2399999999999998
01/17/2013,39.76,2.2399999999999998
01/18/2013,39.63,2.2399999999999998
01/18/2013,39.83,2.2399999999999998
01/22/2013,40.12,2.2399999999999998
01/22/2013,40.17,2.2399999999999998
01/23/2013,40.06,2.2399999999999998
01/23/2013,39.76,2.2399999999999998
01/24/2013,39.7,2.2399999999999998
01/24/2013,39.84,2.2399999999999998
01/25/2013,39.77,2.2399999999999998
