MSFT,Microsoft Corporation,
Date,Price,Dividend,Annualized Dividend
05/01/2017,64.48505611818041,0.0,1.5
05/02/2017,65.45213807463351,0.0,1.5
05/03/2017,65.14230571939201,0.0,1.5
05/04/2017,64.81366504582557,0.0,1.5
05/05/2017,64.69160135872865,0.0,1.5
05/08/2017,64.7573229520892,0.0,1.5
05/09/2017,64.65406835864984,0.0,1.5
05/10/2017,64.77612196558557,0.0,1.5
05/11/2017,64.1845975541448,0.0,1.5
05/12/2017,64.419331621975,0.0,1.5
05/15/2017,63.97801747680723,0.0,1.5
05/16/2017,64.42975218037036,0.39,1.5300000000000002
05/17/2017,65.05295853979189,0.0,1.5300000000000002
05/18/2017,63.64595885893034,0.0,1.5300000000000002
05/19/2017,63.7404067608899,0.0,1.5300000000000002
05/22/2017,64.10867477121306,0.0,1.5300000000000002
05/23/2017,64.89245587928819,0.0,1.5300000000000002
05/24/2017,65.03410274269703,0.0,1.5300000000000002
05/25/2017,65.12851937137066,0.0,1.5300000000000002
05/26/2017,65.91227755918095,0.0,1.5300000000000002
05/30/2017,65.90286458108224,0.0,1.5300000000000002
05/31/2017,66.60162106049376,0.0,1.5300000000000002
06/01/2017,66.32778125396096,0.0,1.5300000000000002
06/02/2017,66.51665901893645,0.0,1.5300000000000002
06/05/2017,67.96141906325474,0.0,1.5300000000000002
06/06/2017,68.27304876198714,0.0,1.5300000000000002
06/07/2017,68.59411542037309,0.0,1.5300000000000002
06/08/2017,68.47134949244216,0.0,1.5300000000000002
06/09/2017,68.02753663410253,0.0,1.5300000000000002
06/12/2017,65.392930690153,0.0,1.5300000000000002
06/13/2017,66.12002801498764,0.0,1.5300000000000002
06/14/2017,66.96047732857355,0.0,1.5300000000000002
06/15/2017,65.41181409392966,0.0,1.5300000000000002
06/16/2017,65.84620730204043,0.0,1.5300000000000002
06/19/2017,66.57328939066363,0.0,1.5300000000000002
06/20/2017,66.87547016748148,0.0,1.5300000000000002
06/21/2017,66.29946141784123,0.0,1.5300000000000002
06/22/2017,66.61107551130577,0.0,1.5300000000000002
06/23/2017,66.18614560144047,0.0,1.5300000000000002
06/26/2017,67.42316120234015,0.0,1.5300000000000002
06/27/2017,66.20502165723018,0.0,1.5300000000000002
06/28/2017,65.35516559944665,0.0,1.5300000000000002
06/29/2017,65.51569092105426,0.0,1.5300000000000002
06/30/2017,64.94909726271327,0.0,1.5300000000000002
07/03/2017,65.46845585275804,0.0,1.5300000000000002
07/05/2017,64.45807145577984,0.0,1.5300000000000002
07/06/2017,64.46750754674159,0.0,1.5300000000000002
07/07/2017,64.87354549298546,0.0,1.5300000000000002
07/10/2017,65.59122660773869,0.0,1.5300000000000002
07/11/2017,66.10115036099279,0.0,1.5300000000000002
07/12/2017,66.75273270214443,0.0,1.5300000000000002
07/13/2017,67.51760171667232,0.0,1.5300000000000002
07/14/2017,68.21638669401631,0.0,1.5300000000000002
07/17/2017,68.74521020213152,0.0,1.5300000000000002
07/18/2017,69.01903641226475,0.0,1.5300000000000002
07/19/2017,69.40619785521669,0.0,1.5300000000000002
07/20/2017,70.04834764745381,0.0,1.5300000000000002
07/21/2017,69.35899484077328,0.0,1.5300000000000002
07/24/2017,69.43454762508618,0.0,1.5300000000000002
07/25/2017,69.68950773933756,0.0,1.5300000000000002
07/26/2017,70.1994318512956,0.0,1.5300000000000002
07/27/2017,69.65172385345727,0.0,1.5300000000000002
07/28/2017,68.62243787425687,0.0,1.5300000000000002
07/31/2017,69.217359219857,0.0,1.5300000000000002
08/01/2017,69.02849433645271,0.0,1.5300000000000002
08/02/2017,68.50911609614336,0.0,1.5300000000000002
08/03/2017,68.1691740122682,0.0,1.5300000000000002
08/04/2017,68.36747826009668,0.0,1.5300000000000002
08/07/2017,68.74519971962934,0.0,1.5300000000000002
08/08/2017,68.07475518980985,0.0,1.5300000000000002
08/09/2017,68.22584607636259,0.0,1.5300000000000002
08/10/2017,67.8953232045254,0.0,1.5300000000000002
08/11/2017,67.62148562484774,0.0,1.5300000000000002
08/14/2017,68.99070151480886,0.0,1.5300000000000002
08/15/2017,69.86143392655933,0.39,1.56
08/16/2017,69.62410535786171,0.0,1.56
08/17/2017,69.85194110609301,0.0,1.56
08/18/2017,68.60832230992712,0.0,1.56
08/21/2017,68.79818639505078,0.0,1.56
08/22/2017,68.68428195777079,0.0,1.56
08/23/2017,69.2633680918138,0.0,1.56
08/24/2017,69.05450425185002,0.0,1.56
08/25/2017,69.1684063198915,0.0,1.56
08/28/2017,69.35828858691814,0.0,1.56
08/29/2017,68.58931602820316,0.0,1.56
08/30/2017,69.31082901578397,0.0,1.56
08/31/2017,70.27916176377623,0.0,1.56
09/01/2017,70.92467840325843,0.0,1.56
09/05/2017,69.6241004535967,0.0,1.56
09/06/2017,70.00383061385992,0.0,1.56
09/07/2017,69.94688428227012,0.0,1.56
09/08/2017,70.56394703538054,0.0,1.56
09/11/2017,70.54495600381681,0.0,1.56
09/12/2017,70.97215811756017,0.0,1.56
09/13/2017,71.13354087558731,0.0,1.56
09/14/2017,71.20001646896257,0.0,1.56
09/15/2017,71.03860209334006,0.0,1.56
09/18/2017,71.41834360176753,0.0,1.56
09/19/2017,71.39937166576794,0.0,1.56
09/20/2017,71.5322587538893,0.0,1.56
09/21/2017,71.30442121269866,0.0,1.56
09/22/2017,70.24115192479273,0.0,1.56
09/25/2017,70.33609784046118,0.0,1.56
09/26/2017,69.93737960906824,0.0,1.56
09/27/2017,69.8234730691983,0.0,1.56
09/28/2017,69.81397655195697,0.0,1.56
09/29/2017,70.19369902832145,0.0,1.56
10/02/2017,70.92468957132324,0.0,1.56
10/03/2017,70.88671279959858,0.0,1.56
10/04/2017,70.33609495600547,0.0,1.56
10/05/2017,71.40884210350495,0.0,1.56
10/06/2017,71.83604841474842,0.0,1.56
10/09/2017,72.12085048076405,0.0,1.56
10/10/2017,72.46261104118211,0.0,1.56
10/11/2017,72.49108462237126,0.0,1.56
10/12/2017,72.6144857109103,0.0,1.56
10/13/2017,73.65877466439923,0.0,1.56
10/16/2017,73.49738653088374,0.0,1.56
10/17/2017,73.54484472135172,0.0,1.56
10/18/2017,73.73471494291158,0.0,1.56
10/19/2017,73.63979306152059,0.0,1.56
10/20/2017,74.35177669226405,0.0,1.56
10/23/2017,74.98783468980365,0.0,1.56
10/24/2017,74.90239222758423,0.0,1.56
10/25/2017,74.59861769445756,0.0,1.56
10/26/2017,75.1871871599314,0.0,1.56
10/27/2017,80.0952377331511,0.0,1.56
10/30/2017,79.45918126966598,0.0,1.56
10/31/2017,80.08575925887226,0.0,1.56
11/01/2017,79.44021231313664,0.0,1.56
11/02/2017,79.12693567778027,0.0,1.56
11/03/2017,79.8199496654417,0.0,1.56
11/06/2017,79.93386910317655,0.0,1.56
11/07/2017,80.4749717733998,0.0,1.56
11/08/2017,79.87690126916735,0.0,1.56
11/09/2017,79.84840508506137,0.0,1.56
11/10/2017,79.5446418041203,0.0,1.56
11/13/2017,79.42121923280246,0.0,1.56
11/14/2017,79.2693371331741,0.0,1.56
11/15/2017,79.63882558793004,0.42,1.5899999999999999
11/16/2017,79.28578643047585,0.0,1.5899999999999999
11/17/2017,79.30488146823379,0.0,1.5899999999999999
11/20/2017,78.61791286722772,0.0,1.5899999999999999
11/21/2017,78.94230489859143,0.0,1.5899999999999999
11/22/2017,79.982287739788,0.0,1.5899999999999999
11/24/2017,79.19992081069553,0.0,1.5899999999999999
11/27/2017,79.4861528907558,0.0,1.5899999999999999
11/28/2017,80.21127320834265,0.0,1.5899999999999999
11/29/2017,80.821883688642,0.0,1.5899999999999999
11/30/2017,79.67697590226815,0.0,1.5899999999999999
12/01/2017,79.76282992050815,0.0,1.5899999999999999
12/04/2017,80.54521475257964,0.0,1.5899999999999999
12/05/2017,77.60655232464761,0.0,1.5899999999999999
12/06/2017,77.8069287578029,0.0,1.5899999999999999
12/07/2017,78.75149671858843,0.0,1.5899999999999999
12/08/2017,79.79145481315705,0.0,1.5899999999999999
12/11/2017,80.42116649778067,0.0,1.5899999999999999
12/12/2017,81.39434333820277,0.0,1.5899999999999999
12/13/2017,81.80460914471644,0.0,1.5899999999999999
12/14/2017,81.50882793189919,0.0,1.5899999999999999
12/15/2017,81.34664576424754,0.0,1.5899999999999999
12/18/2017,83.12126967591878,0.0,1.5899999999999999
12/19/2017,82.38660929482137,0.0,1.5899999999999999
12/20/2017,82.24351563103575,0.0,1.5899999999999999
12/21/2017,82.10039629397521,0.0,1.5899999999999999
12/22/2017,81.48022287333954,0.0,1.5899999999999999
12/26/2017,81.39434411519801,0.0,1.5899999999999999
12/27/2017,81.71873437015084,0.0,1.5899999999999999
12/28/2017,81.95727618844884,0.0,1.5899999999999999
12/29/2017,81.69968091926502,0.0,1.5899999999999999
01/02/2018,82.17671282871056,0.0,1.5899999999999999
01/03/2018,82.10992940546134,0.0,1.5899999999999999
01/04/2018,82.61560350746893,0.0,1.5899999999999999
01/05/2018,83.6365013762361,0.0,1.5899999999999999
01/08/2018,84.1516975237817,0.0,1.5899999999999999
01/09/2018,84.58106301490282,0.0,1.5899999999999999
01/10/2018,83.82731133543089,0.0,1.5899999999999999
01/11/2018,84.08492450178959,0.0,1.5899999999999999
01/12/2018,84.6001278590338,0.0,1.5899999999999999
01/16/2018,85.96449167817728,0.0,1.5899999999999999
01/17/2018,84.991302859257,0.0,1.5899999999999999
01/18/2018,85.67828209282875,0.0,1.5899999999999999
01/19/2018,86.00266077257564,0.0,1.5899999999999999
01/22/2018,85.86907889115359,0.0,1.5899999999999999
01/23/2018,87.68189239501953,0.0,1.5899999999999999
01/24/2018,88.30204190934099,0.0,1.5899999999999999
01/25/2018,88.22570610402298,0.0,1.5899999999999999
01/26/2018,88.84587928225795,0.0,1.5899999999999999
01/29/2018,90.77315799680851,0.0,1.5899999999999999
01/30/2018,89.01762363797154,0.0,1.5899999999999999
01/31/2018,89.44696255991757,0.0,1.5899999999999999
02/01/2018,90.43922793070823,0.0,1.5899999999999999
02/02/2018,89.342003353227,0.0,1.5899999999999999
02/05/2018,86.40338806260843,0.0,1.5899999999999999
02/06/2018,82.90182822768632,0.0,1.5899999999999999
02/07/2018,86.33658489715735,0.0,1.5899999999999999
02/08/2018,85.59239533159551,0.0,1.5899999999999999
02/09/2018,82.33891460598596,0.0,1.5899999999999999
02/12/2018,84.66691792815968,0.0,1.5899999999999999
02/13/2018,84.8482015716294,0.0,1.5899999999999999
02/14/2018,84.84416829882672,0.42,1.6199999999999999
02/15/2018,87.43233151202689,0.0,1.6199999999999999
02/16/2018,88.62097265609697,0.0,1.6199999999999999
02/20/2018,87.69115073082457,0.0,1.6199999999999999
02/21/2018,89.1290228619429,0.0,1.6199999999999999
02/22/2018,88.23756289986237,0.0,1.6199999999999999
02/23/2018,89.72334419318719,0.0,1.6199999999999999
02/26/2018,90.4902129860895,0.0,1.6199999999999999
02/27/2018,91.77471850338974,0.0,1.6199999999999999
02/28/2018,90.91199779202118,0.0,1.6199999999999999
03/01/2018,90.09719357575926,0.0,1.6199999999999999
03/02/2018,87.78701852512638,0.0,1.6199999999999999
03/05/2018,88.51552773056714,0.0,1.6199999999999999
03/06/2018,90.43269968330694,0.0,1.6199999999999999
03/07/2018,89.30157493810064,0.0,1.6199999999999999
03/08/2018,90.36560516187946,0.0,1.6199999999999999
03/09/2018,91.3433366932216,0.0,1.6199999999999999
03/12/2018,92.5032403049645,0.0,1.6199999999999999
03/13/2018,92.98254314434159,0.0,1.6199999999999999
03/14/2018,91.18039399760335,0.0,1.6199999999999999
03/15/2018,89.65624711682585,0.0,1.6199999999999999
03/16/2018,90.75863419216266,0.0,1.6199999999999999
03/19/2018,89.85754133975672,0.0,1.6199999999999999
03/20/2018,89.19613082524728,0.0,1.6199999999999999
03/21/2018,89.08110146871529,0.0,1.6199999999999999
03/22/2018,87.48985795754082,0.0,1.6199999999999999
03/23/2018,85.79317956809997,0.0,1.6199999999999999
03/26/2018,86.85718371462445,0.0,1.6199999999999999
03/27/2018,91.00786147951513,0.0,1.6199999999999999
03/28/2018,86.09990450859678,0.0,1.6199999999999999
03/29/2018,86.44500865461046,0.0,1.6199999999999999
04/02/2018,86.72299311420402,0.0,1.6199999999999999
04/03/2018,85.86984792991933,0.0,1.6199999999999999
04/04/2018,84.21150406150254,0.0,1.6199999999999999
04/05/2018,88.61138345812404,0.0,1.6199999999999999
04/06/2018,87.70073658972929,0.0,1.6199999999999999
04/09/2018,87.26937288604248,0.0,1.6199999999999999
04/10/2018,88.56346905797808,0.0,1.6199999999999999
04/11/2018,88.1991935262863,0.0,1.6199999999999999
04/12/2018,88.60179866667136,0.0,1.6199999999999999
04/13/2018,90.15470276098755,0.0,1.6199999999999999
04/16/2018,90.1738804298136,0.0,1.6199999999999999
04/17/2018,91.06536589208763,0.0,1.6199999999999999
04/18/2018,92.23482749620703,0.0,1.6199999999999999
04/19/2018,92.44572861403219,0.0,1.6199999999999999
04/20/2018,91.93766713123279,0.0,1.6199999999999999
04/23/2018,91.77471799506998,0.0,1.6199999999999999
04/24/2018,92.25399501994384,0.0,1.6199999999999999
04/25/2018,89.43577281071731,0.0,1.6199999999999999
04/26/2018,89.6754175743661,0.0,1.6199999999999999
04/27/2018,93.55767847203495,0.0,1.6199999999999999
04/30/2018,92.34026676329,0.0,1.6199999999999999
05/01/2018,89.34948954147801,0.0,1.6199999999999999
05/02/2018,91.05579124322529,0.0,1.6199999999999999
05/03/2018,89.10985406332651,0.0,1.6199999999999999
05/04/2018,89.45493125938648,0.0,1.6199999999999999
05/07/2018,91.22832550362078,0.0,1.6199999999999999
05/08/2018,91.88016395447718,0.0,1.6199999999999999
05/09/2018,92.0335360203591,0.0,1.6199999999999999
05/10/2018,93.42348409659103,0.0,1.6199999999999999
05/11/2018,93.74939806350916,0.0,1.6199999999999999
05/14/2018,93.86444206868488,0.0,1.6199999999999999
05/15/2018,93.21261061457912,0.0,1.6199999999999999
05/16/2018,93.73212700388586,0.42,1.65
05/17/2018,93.15450475821112,0.0,1.65
05/18/2018,92.43242963478416,0.0,1.65
05/21/2018,93.38556224612817,0.0,1.65
05/22/2018,94.04020589777055,0.0,1.65
05/23/2018,93.10636071877737,0.0,1.65
05/24/2018,95.05109920281846,0.0,1.65
05/25/2018,94.6371157148579,0.0,1.65
05/29/2018,94.19423157288024,0.0,1.65
05/30/2018,94.64672696850944,0.0,1.65
05/31/2018,95.59023408431669,0.0,1.65
06/01/2018,95.58059631257089,0.0,1.65
06/04/2018,97.4868197608474,0.0,1.65
06/05/2018,98.1992491105137,0.0,1.65
06/06/2018,98.6613526439049,0.0,1.65
06/07/2018,98.82503696332826,0.0,1.65
06/08/2018,97.32314599254447,0.0,1.65
06/11/2018,97.24611943937175,0.0,1.65
06/12/2018,97.33277622859613,0.0,1.65
06/13/2018,97.92967885466446,0.0,1.65
06/14/2018,97.86227913370105,0.0,1.65
06/15/2018,97.7274930738228,0.0,1.65
06/18/2018,96.28339716062489,0.0,1.65
06/19/2018,95.93681100919844,0.0,1.65
06/20/2018,97.59272021547382,0.0,1.65
06/21/2018,98.27626791871339,0.0,1.65
06/22/2018,96.66850280761717,0.0,1.65
06/25/2018,96.27377080985414,0.0,1.65
06/26/2018,95.13774764264785,0.0,1.65
06/27/2018,95.86941160327355,0.0,1.65
06/28/2018,93.75139657500011,0.0,1.65
06/29/2018,95.24363789408461,0.0,1.65
07/02/2018,94.44456143366102,0.0,1.65
07/03/2018,96.73589190569696,0.0,1.65
07/05/2018,95.79240311621298,0.0,1.65
07/06/2018,96.16786772072042,0.0,1.65
07/09/2018,97.86228785814363,0.0,1.65
07/10/2018,98.19923477443865,0.0,1.65
07/11/2018,97.38091106443942,0.0,1.65
07/12/2018,98.94055452894403,0.0,1.65
07/13/2018,100.48093473148276,0.0,1.65
07/16/2018,101.47254809988462,0.0,1.65
07/17/2018,100.71199489915479,0.0,1.65
07/18/2018,101.99243227551375,0.0,1.65
07/19/2018,101.02006884508235,0.0,1.65
07/20/2018,104.05267188802623,0.0,1.65
07/23/2018,102.33901486468577,0.0,1.65
07/24/2018,104.5244257547875,0.0,1.65
07/25/2018,103.93715843132917,0.0,1.65
07/26/2018,106.61356264877062,0.0,1.65
07/27/2018,106.07443913830522,0.0,1.65
07/30/2018,103.19585446732825,0.0,1.65
07/31/2018,102.5219388036248,0.0,1.65
08/01/2018,102.07907875482348,0.0,1.65
08/02/2018,101.4725522947114,0.0,1.65
08/03/2018,103.78312043827285,0.0,1.65
08/06/2018,104.09119273173984,0.0,1.65
08/07/2018,104.51479260572924,0.0,1.65
08/08/2018,105.25611440820039,0.0,1.65
08/09/2018,105.62194544554897,0.0,1.65
08/10/2018,105.34275596372147,0.0,1.65
08/13/2018,105.16945209794298,0.0,1.65
08/14/2018,104.51479381186104,0.0,1.65
08/15/2018,104.8493370467955,0.42,1.68
08/16/2018,104.66573344403311,0.0,1.68
08/17/2018,103.75729108966395,0.0,1.68
08/20/2018,103.902236914535,0.0,1.68
08/21/2018,103.33205035532231,0.0,1.68
08/22/2018,102.29794394415421,0.0,1.68
08/23/2018,103.5543238998742,0.0,1.68
08/24/2018,104.0568609875091,0.0,1.68
08/27/2018,105.60316845865398,0.0,1.68
08/28/2018,106.25069808537815,0.0,1.68
08/29/2018,106.74358021680928,0.0,1.68
08/30/2018,107.92264979910188,0.0,1.68
08/31/2018,107.94197082677681,0.0,1.68
09/04/2018,107.13015490093778,0.0,1.68
09/05/2018,107.28478151920073,0.0,1.68
09/06/2018,104.61740287097896,0.0,1.68
09/07/2018,104.59807596021878,0.0,1.68
09/10/2018,105.18761562299171,0.0,1.68
09/11/2018,105.24559284157935,0.0,1.68
09/12/2018,107.69069334801969,0.0,1.68
09/13/2018,108.35754220955609,0.0,1.68
09/14/2018,109.55592341515077,0.0,1.68
09/17/2018,109.87485813439451,0.0,1.68
09/18/2018,108.42518920551568,0.0,1.68
09/19/2018,109.25631753367729,0.0,1.68
09/20/2018,108.51216883517472,0.0,1.68
09/21/2018,110.1744659407235,0.0,1.68
09/24/2018,109.23698780817062,0.0,1.68
09/25/2018,110.9476052662314,0.0,1.68
09/26/2018,110.62868327851504,0.0,1.68
09/27/2018,110.92828064279016,0.0,1.68
09/28/2018,110.35808349308815,0.0,1.68
10/01/2018,110.89928936951677,0.0,1.68
10/02/2018,111.43082600762457,0.0,1.68
10/03/2018,111.54679404097415,0.0,1.68
10/04/2018,110.763975717462,0.0,1.68
10/05/2018,108.85043170737826,0.0,1.68
10/08/2018,107.91298096674069,0.0,1.68
10/09/2018,107.41042530853292,0.0,1.68
10/10/2018,107.50707221798666,0.0,1.68
10/11/2018,101.8147213004687,0.0,1.68
10/12/2018,105.35189911207198,0.0,1.68
10/15/2018,105.25527217580543,0.0,1.68
10/16/2018,105.86411835081186,0.0,1.68
10/17/2018,107.93230057980188,0.0,1.68
10/18/2018,106.40532301999961,0.0,1.68
10/19/2018,105.27457757762348,0.0,1.68
10/22/2018,105.65150074585154,0.0,1.68
10/23/2018,104.15349959006168,0.0,1.68
10/24/2018,104.77204517772789,0.0,1.68
10/25/2018,102.97445883898042,0.0,1.68
10/26/2018,102.14332573332352,0.0,1.68
10/29/2018,104.48209834794433,0.0,1.68
10/30/2018,100.1814185436244,0.0,1.68
10/31/2018,101.90170173232698,0.0,1.68
11/01/2018,103.45767004440017,0.0,1.68
11/02/2018,102.90681077398406,0.0,1.68
11/05/2018,102.80050060882638,0.0,1.68
11/06/2018,103.7766073914559,0.0,1.68
11/07/2018,105.76747183934503,0.0,1.68
11/08/2018,108.04827930015081,0.0,1.68
11/09/2018,107.130149774922,0.0,1.68
11/12/2018,105.74813828513949,0.0,1.68
11/13/2018,103.94090232823865,0.0,1.68
11/14/2018,104.92375723966478,0.46,1.72
11/15/2018,101.90515316708037,0.0,1.72
11/16/2018,103.93374590628746,0.0,1.72
11/19/2018,105.08877687724322,0.0,1.72
11/20/2018,98.80887127255802,0.0,1.72
11/21/2018,100.55599152634223,0.0,1.72
11/23/2018,99.1680151027535,0.0,1.72
11/26/2018,101.71103666043348,0.0,1.72
11/27/2018,103.14753386005148,0.0,1.72
11/28/2018,104.7199430741994,0.0,1.72
11/29/2018,107.08825557928066,0.0,1.72
11/30/2018,107.44737805506243,0.0,1.72
12/03/2018,109.67979731633706,0.0,1.72
12/04/2018,108.65093091805566,0.0,1.72
12/06/2018,102.71076612847469,0.0,1.72
12/07/2018,105.19553932210104,0.0,1.72
12/10/2018,101.72073236598598,0.0,1.72
12/11/2018,106.57382217290471,0.0,1.72
12/12/2018,107.63179272303506,0.0,1.72
12/13/2018,106.36027773897936,0.0,1.72
12/14/2018,105.0693690995055,0.0,1.72
12/17/2018,102.31282030637202,0.0,1.72
12/18/2018,100.70157829474338,0.0,1.72
12/19/2018,100.60452309837362,0.0,1.72
12/20/2018,100.02215693155108,0.0,1.72
12/21/2018,98.64385900682456,0.0,1.72
12/24/2018,94.80993839298749,0.0,1.72
12/26/2018,92.34456264597783,0.0,1.72
12/27/2018,96.38234877845936,0.0,1.72
12/28/2018,99.09036245807773,0.0,1.72
12/31/2018,98.31386057281647,0.0,1.72
01/02/2019,96.62498022744526,0.0,1.72
01/03/2019,97.15882696982837,0.0,1.72
01/04/2019,96.78999444914278,0.0,1.72
01/07/2019,98.65356829280833,0.0,1.72
01/08/2019,100.0124566912045,0.0,1.72
01/09/2019,100.80834944343934,0.0,1.72
01/10/2019,100.18716766816905,0.0,1.72
01/11/2019,100.15805083888777,0.0,1.72
01/14/2019,98.90593480978293,0.0,1.72
01/15/2019,99.49801644456541,0.0,1.72
01/16/2019,102.16721439992375,0.0,1.72
01/17/2019,101.9148586336928,0.0,1.72
01/18/2019,104.30257263629,0.0,1.72
01/22/2019,103.61343548068398,0.0,1.72
01/23/2019,103.00194699396484,0.0,1.72
01/24/2019,103.7202010371643,0.0,1.72
01/25/2019,104.0890382174577,0.0,1.72
01/28/2019,103.1378370970301,0.0,1.72
01/29/2019,101.79837557420288,0.0,1.72
01/30/2019,101.54603625200028,0.0,1.72
01/31/2019,100.75010873838819,0.0,1.72
02/01/2019,100.73071146356887,0.0,1.72
02/04/2019,99.84744208113491,0.0,1.72
02/05/2019,102.94369827657104,0.0,1.72
02/06/2019,103.85609693900311,0.0,1.72
02/07/2019,102.09927424478911,0.0,1.72
02/08/2019,101.32278082047915,0.0,1.72
02/11/2019,103.07958496796883,0.0,1.72
02/12/2019,103.02135773959607,0.0,1.72
02/13/2019,104.34138987699824,0.0,1.72
02/14/2019,103.18634973708667,0.0,1.72
02/15/2019,104.73936355674172,0.0,1.72
02/19/2019,104.62287481607177,0.0,1.72
02/20/2019,105.13792732641653,0.46,1.76
02/21/2019,104.202161859037,0.0,1.76
02/22/2019,107.27264599924445,0.0,1.76
02/25/2019,108.93949615615371,0.0,1.76
02/26/2019,108.45213050276345,0.0,1.76
02/27/2019,108.87127505831589,0.0,1.76
02/28/2019,109.2124322060781,0.0,1.76
03/01/2019,110.04099400881286,0.0,1.76
03/04/2019,110.16768661499185,0.0,1.76
03/05/2019,109.41711919382229,0.0,1.76
03/06/2019,109.04672275447355,0.0,1.76
03/07/2019,108.58857745213007,0.0,1.76
03/08/2019,106.40511806548923,0.0,1.76
03/11/2019,108.18893059224877,0.0,1.76
03/12/2019,109.97274260543331,0.0,1.76
03/13/2019,111.24968661380908,0.0,1.76
03/14/2019,111.64933303308676,0.0,1.76
03/15/2019,112.42914214219869,0.0,1.76
03/18/2019,113.23819765922309,0.0,1.76
03/19/2019,115.10974540929251,0.0,1.76
03/20/2019,114.4274140568787,0.0,1.76
03/21/2019,114.18374036077344,0.0,1.76
03/22/2019,116.48415901782678,0.0,1.76
03/25/2019,113.61836759356765,0.0,1.76
03/26/2019,115.62637641211711,0.0,1.76
03/27/2019,114.90503878000388,0.0,1.76
03/28/2019,114.4761579583686,0.0,1.76
03/29/2019,115.090263261423,0.0,1.76
04/01/2019,115.94804802002639,0.0,1.76
04/02/2019,116.05526002042218,0.0,1.76
04/03/2019,116.83508200440887,0.0,1.76
04/04/2019,117.0690245005105,0.0,1.76
04/05/2019,116.37694501457686,0.0,1.76
04/08/2019,116.78633846005191,0.0,1.76
04/09/2019,115.63610182471659,0.0,1.76
04/10/2019,116.73760520197175,0.0,1.76
04/11/2019,117.49791219210486,0.0,1.76
04/12/2019,117.59538602518155,0.0,1.76
04/15/2019,117.88782401217875,0.0,1.76
04/16/2019,118.57016098055954,0.0,1.76
04/17/2019,118.18026096858618,0.0,1.76
04/18/2019,119.10628729453725,0.0,1.76
04/22/2019,119.52542861181928,0.0,1.76
04/23/2019,120.96807531163178,0.0,1.76
04/24/2019,122.61543170481256,0.0,1.76
04/25/2019,126.77766282570101,0.0,1.76
04/26/2019,126.42673116626327,0.0,1.76
04/29/2019,126.62168891543232,0.0,1.76
04/30/2019,126.53397557464675,0.0,1.76
05/01/2019,127.23580266688577,0.0,1.76
05/02/2019,124.75015282974736,0.0,1.76
05/03/2019,124.14580615606076,0.0,1.76
05/06/2019,123.20027811699815,0.0,1.76
05/07/2019,123.26849800410571,0.0,1.76
05/08/2019,122.27425804577703,0.0,1.76
05/09/2019,121.15327859764123,0.0,1.76
05/10/2019,121.75764052476478,0.0,1.76
05/13/2019,120.97782138130327,0.0,1.76
05/14/2019,120.74388712102736,0.0,1.76
05/15/2019,121.57239144125086,0.46,1.8
05/16/2019,124.00853845160621,0.0,1.8
05/17/2019,125.53479493473056,0.0,1.8
05/20/2019,123.7835123541788,0.0,1.8
05/21/2019,124.6738394850088,0.0,1.8
05/22/2019,123.88135281214991,0.0,1.8
05/23/2019,123.47043083705084,0.0,1.8
05/24/2019,124.16508157962267,0.0,1.8
05/28/2019,124.23356895698718,0.0,1.8
05/29/2019,122.66816436028823,0.0,1.8
05/30/2019,122.55076163436924,0.0,1.8
05/31/2019,121.54305096464991,0.0,1.8
06/03/2019,121.17126381843576,0.0,1.8
06/04/2019,118.65684290265686,0.0,1.8
06/05/2019,122.24746524430526,0.0,1.8
06/06/2019,123.7052400198885,0.0,1.8
06/07/2019,126.39576117198565,0.0,1.8
06/10/2019,129.53633896641043,0.0,1.8
06/11/2019,130.98431226962524,0.0,1.8
06/12/2019,128.55796186284513,0.0,1.8
06/13/2019,129.1254113336334,0.0,1.8
06/14/2019,129.39935795453073,0.0,1.8
06/17/2019,129.7613654373012,0.0,1.8
06/18/2019,131.28761219802888,0.0,1.8
06/19/2019,132.08010948453656,0.0,1.8
06/20/2019,134.47706994502303,0.0,1.8
06/21/2019,133.62591271452453,0.0,1.8
06/24/2019,134.03682907786103,0.0,1.8
06/25/2019,134.28142129401127,0.0,1.8
06/26/2019,131.44417794659955,0.0,1.8
06/27/2019,131.23868052701593,0.0,1.8
06/28/2019,131.6593984864052,0.0,1.8
07/01/2019,133.67485639086942,0.0,1.8
07/02/2019,133.1758430826856,0.0,1.8
07/03/2019,133.84116421661824,0.0,1.8
07/05/2019,132.99976446682473,0.0,1.8
07/08/2019,133.44981083056624,0.0,1.8
07/09/2019,133.05845717168083,0.0,1.8
07/10/2019,134.164055993822,0.0,1.8
07/11/2019,135.21089917696094,0.0,1.8
07/12/2019,135.84683008346687,0.0,1.8
07/15/2019,136.4240654362946,0.0,1.8
07/16/2019,135.95443928354962,0.0,1.8
07/17/2019,134.7217107395771,0.0,1.8
07/18/2019,132.61821274343546,0.0,1.8
07/19/2019,137.18718057655073,0.0,1.8
07/22/2019,134.437954954506,0.0,1.8
07/23/2019,136.7371488750427,0.0,1.8
07/24/2019,135.89573385313366,0.0,1.8
07/25/2019,137.39263640656648,0.0,1.8
07/26/2019,137.33393788282766,0.0,1.8
07/29/2019,138.4395262147578,0.0,1.8
07/30/2019,137.10892758684835,0.0,1.8
07/31/2019,137.29483176295025,0.0,1.8
