BIP,Brookfield Infrastructure Partn,
Date,Price,Annualized Dividend
09/02/2009,4.95,1.06
09/03/2009,4.95,1.06
09/03/2009,4.93,1.06
09/04/2009,4.97,1.06
09/04/2009,4.93,1.06
09/08/2009,5.0,1.06
09/08/2009,4.95,1.06
09/09/2009,4.98,1.06
09/09/2009,4.97,1.06
09/10/2009,5.13,1.06
09/10/2009,5.38,1.06
09/11/2009,5.46,1.06
09/11/2009,5.43,1.06
09/14/2009,5.44,1.06
09/14/2009,5.54,1.06
09/15/2009,5.65,1.06
09/15/2009,5.51,1.06
09/16/2009,5.55,1.06
09/16/2009,5.54,1.06
09/17/2009,5.51,1.06
09/17/2009,5.48,1.06
09/18/2009,5.51,1.06
09/18/2009,5.59,1.06
09/21/2009,5.62,1.06
09/21/2009,5.67,1.06
09/22/2009,5.65,1.06
09/22/2009,5.74,1.06
09/23/2009,5.75,1.06
09/23/2009,6.02,1.06
09/24/2009,6.01,1.06
09/24/2009,5.9,1.06
09/25/2009,5.93,1.06
09/25/2009,5.64,1.06
09/28/2009,5.68,1.06
09/28/2009,5.59,1.06
09/29/2009,5.62,1.06
09/29/2009,5.42,1.06
09/30/2009,5.48,1.06
09/30/2009,5.41,1.06
10/01/2009,5.43,1.06
10/01/2009,5.29,1.06
10/02/2009,5.25,1.06
10/02/2009,5.26,1.06
10/05/2009,5.32,1.06
10/05/2009,5.35,1.06
10/06/2009,5.41,1.06
10/06/2009,5.42,1.06
10/07/2009,5.43,1.06
10/07/2009,5.44,1.06
10/08/2009,5.55,1.06
10/08/2009,5.59,1.06
10/09/2009,5.61,1.06
10/09/2009,5.65,1.06
10/12/2009,5.68,1.06
10/12/2009,5.86,1.06
10/13/2009,5.86,1.06
10/13/2009,5.79,1.06
10/14/2009,5.85,1.06
10/14/2009,5.86,1.06
10/15/2009,5.86,1.06
10/15/2009,5.96,1.06
10/16/2009,5.98,1.06
10/16/2009,5.95,1.06
10/19/2009,5.97,1.06
10/19/2009,6.06,1.06
10/20/2009,6.05,1.06
10/20/2009,5.95,1.06
10/21/2009,5.9,1.06
10/21/2009,5.93,1.06
10/22/2009,5.93,1.06
10/22/2009,5.9,1.06
10/23/2009,5.95,1.06
10/23/2009,5.82,1.06
10/26/2009,5.88,1.06
10/26/2009,5.81,1.06
10/27/2009,5.8,1.06
10/27/2009,5.82,1.06
10/28/2009,5.85,1.06
10/28/2009,5.42,1.06
10/29/2009,5.59,1.06
10/29/2009,5.42,1.06
10/30/2009,5.03,1.06
10/30/2009,4.77,1.06
11/02/2009,4.92,1.06
11/02/2009,4.8,1.06
11/03/2009,4.8,1.06
11/03/2009,4.84,1.06
11/04/2009,4.88,1.06
11/04/2009,4.83,1.06
11/05/2009,4.95,1.06
11/05/2009,4.84,1.06
11/06/2009,4.82,1.06
11/06/2009,4.83,1.06
11/09/2009,4.88,1.06
11/09/2009,4.98,1.06
11/10/2009,4.98,1.06
11/10/2009,5.01,1.06
11/11/2009,5.03,1.06
11/11/2009,5.02,1.06
11/12/2009,5.02,1.06
11/12/2009,5.0,1.06
11/13/2009,4.99,1.06
11/13/2009,5.0,1.06
11/16/2009,5.11,1.06
11/16/2009,5.29,1.06
11/17/2009,5.29,1.06
11/17/2009,5.24,1.06
11/18/2009,5.29,1.06
11/18/2009,5.27,1.06
11/19/2009,5.24,1.06
11/19/2009,5.14,1.06
11/20/2009,5.23,1.06
11/20/2009,5.2,1.06
11/23/2009,5.26,1.06
11/23/2009,5.27,1.06
11/24/2009,5.35,1.06
11/24/2009,5.24,1.06
11/25/2009,5.36,1.06
11/25/2009,5.31,1.06
11/27/2009,5.19,1.06
11/27/2009,5.23,1.06
11/30/2009,5.23,1.06
11/30/2009,5.19,1.06
12/01/2009,5.24,1.06
12/01/2009,5.29,1.06
12/02/2009,5.27,1.06
12/02/2009,5.25,1.06
12/03/2009,5.36,1.06
12/03/2009,5.25,1.06
12/04/2009,5.36,1.06
12/04/2009,5.26,1.06
12/07/2009,5.27,1.06
12/07/2009,5.28,1.06
12/08/2009,5.31,1.06
12/08/2009,5.2,1.06
12/09/2009,5.23,1.06
12/09/2009,5.19,1.06
12/10/2009,5.22,1.06
12/10/2009,5.19,1.06
12/11/2009,5.25,1.06
12/11/2009,5.21,1.06
12/14/2009,5.24,1.06
12/14/2009,5.22,1.06
12/15/2009,5.23,1.06
12/15/2009,5.21,1.06
12/16/2009,5.22,1.06
12/16/2009,5.22,1.06
12/17/2009,5.23,1.06
12/17/2009,5.33,1.06
12/18/2009,5.38,1.06
12/18/2009,5.3,1.06
12/21/2009,5.33,1.06
12/21/2009,5.42,1.06
12/22/2009,5.44,1.06
12/22/2009,5.42,1.06
12/23/2009,5.47,1.06
12/23/2009,5.48,1.06
12/24/2009,5.51,1.06
12/24/2009,5.44,1.06
12/28/2009,5.48,1.06
12/28/2009,5.69,1.06
12/29/2009,5.73,1.06
12/29/2009,5.64,1.06
12/30/2009,5.66,1.06
12/30/2009,5.67,1.06
12/31/2009,5.65,1.06
12/31/2009,5.65,1.06
01/04/2010,5.74,1.06
01/04/2010,5.64,1.06
01/05/2010,5.63,1.06
01/05/2010,5.71,1.06
01/06/2010,5.71,1.06
01/06/2010,5.73,1.06
01/07/2010,5.74,1.06
01/07/2010,5.73,1.06
01/08/2010,5.73,1.06
01/08/2010,5.7,1.06
01/11/2010,5.76,1.06
01/11/2010,5.73,1.06
01/12/2010,5.72,1.06
01/12/2010,5.68,1.06
01/13/2010,5.73,1.06
01/13/2010,5.73,1.06
01/14/2010,5.76,1.06
01/14/2010,5.72,1.06
01/15/2010,5.73,1.06
01/15/2010,5.62,1.06
01/19/2010,5.63,1.06
01/19/2010,5.75,1.06
01/20/2010,5.76,1.06
01/20/2010,5.69,1.06
01/21/2010,5.72,1.06
01/21/2010,5.58,1.06
01/22/2010,5.6,1.06
01/22/2010,5.5,1.06
01/25/2010,5.55,1.06
01/25/2010,5.45,1.06
01/26/2010,5.43,1.06
01/26/2010,5.46,1.06
01/27/2010,5.47,1.06
01/27/2010,5.45,1.06
01/28/2010,5.43,1.06
01/28/2010,5.44,1.06
01/29/2010,5.47,1.06
01/29/2010,5.39,1.06
02/01/2010,5.43,1.06
02/01/2010,5.45,1.06
02/02/2010,5.5,1.06
02/02/2010,5.49,1.06
02/03/2010,5.51,1.06
02/03/2010,5.48,1.06
02/04/2010,5.45,1.06
02/04/2010,5.4,1.06
02/05/2010,5.39,1.06
02/05/2010,5.43,1.06
02/08/2010,5.46,1.06
02/08/2010,5.57,1.06
02/09/2010,5.62,1.06
02/09/2010,5.6,1.06
02/10/2010,5.6,1.06
02/10/2010,5.61,1.06
02/11/2010,5.63,1.06
02/11/2010,5.64,1.06
02/12/2010,5.61,1.06
02/12/2010,5.61,1.06
02/16/2010,5.62,1.06
02/16/2010,5.71,1.06
02/17/2010,5.75,1.06
02/17/2010,5.71,1.06
02/18/2010,5.73,1.06
02/18/2010,5.72,1.06
02/19/2010,5.7,1.06
02/19/2010,5.73,1.06
02/22/2010,5.75,1.06
02/22/2010,5.77,1.06
02/23/2010,5.74,1.06
02/23/2010,5.71,1.06
02/24/2010,5.8,1.07
02/24/2010,5.75,1.07
02/25/2010,5.71,1.07
02/25/2010,5.74,1.07
02/26/2010,5.77,1.07
02/26/2010,5.69,1.07
03/01/2010,5.74,1.07
03/01/2010,5.77,1.07
03/02/2010,5.79,1.07
03/02/2010,5.83,1.07
03/03/2010,5.85,1.07
03/03/2010,5.84,1.07
03/04/2010,5.87,1.07
03/04/2010,5.89,1.07
03/05/2010,5.93,1.07
03/05/2010,5.88,1.07
03/08/2010,5.89,1.07
03/08/2010,5.95,1.07
03/09/2010,5.93,1.07
03/09/2010,5.96,1.07
03/10/2010,6.0,1.07
03/10/2010,5.95,1.07
03/11/2010,5.96,1.07
03/11/2010,5.96,1.07
03/12/2010,5.97,1.07
03/12/2010,6.01,1.07
03/15/2010,5.98,1.07
03/15/2010,6.04,1.07
03/16/2010,6.08,1.07
03/16/2010,6.14,1.07
03/17/2010,6.16,1.07
03/17/2010,6.24,1.07
03/18/2010,6.22,1.07
03/18/2010,6.23,1.07
03/19/2010,6.24,1.07
03/19/2010,6.24,1.07
03/22/2010,6.2,1.07
03/22/2010,6.36,1.07
03/23/2010,6.36,1.07
03/23/2010,6.32,1.07
03/24/2010,6.34,1.07
03/24/2010,6.23,1.07
03/25/2010,6.26,1.07
03/25/2010,6.16,1.07
03/26/2010,6.19,1.07
03/26/2010,6.03,1.07
03/29/2010,6.03,1.07
03/29/2010,5.94,1.07
03/30/2010,5.99,1.07
03/30/2010,5.97,1.07
03/31/2010,5.98,1.07
03/31/2010,6.08,1.07
04/01/2010,6.11,1.07
04/01/2010,6.22,1.07
04/05/2010,6.2,1.07
04/05/2010,6.26,1.07
04/06/2010,6.26,1.07
04/06/2010,6.29,1.07
04/07/2010,6.31,1.07
04/07/2010,6.16,1.07
04/08/2010,6.16,1.07
04/08/2010,6.08,1.07
04/09/2010,6.08,1.07
04/09/2010,6.14,1.07
04/12/2010,6.15,1.07
04/12/2010,6.15,1.07
04/13/2010,6.15,1.07
04/13/2010,6.24,1.07
04/14/2010,6.4,1.07
04/14/2010,6.34,1.07
04/15/2010,6.37,1.07
04/15/2010,6.28,1.07
04/16/2010,6.25,1.07
04/16/2010,6.09,1.07
04/19/2010,6.08,1.07
04/19/2010,6.11,1.07
04/20/2010,6.2,1.07
04/20/2010,6.24,1.07
04/21/2010,6.26,1.07
04/21/2010,6.22,1.07
04/22/2010,6.22,1.07
04/22/2010,6.23,1.07
04/23/2010,6.2,1.07
04/23/2010,6.21,1.07
04/26/2010,6.2,1.07
04/26/2010,6.22,1.07
04/27/2010,6.2,1.07
04/27/2010,6.12,1.07
04/28/2010,6.14,1.07
04/28/2010,6.07,1.07
04/29/2010,6.09,1.07
04/29/2010,6.22,1.07
04/30/2010,6.22,1.07
04/30/2010,6.1,1.07
05/03/2010,6.1,1.07
05/03/2010,6.12,1.07
05/04/2010,6.09,1.07
05/04/2010,6.01,1.07
05/05/2010,5.95,1.07
05/05/2010,5.91,1.07
05/06/2010,5.93,1.07
05/06/2010,5.65,1.07
05/07/2010,5.75,1.07
05/07/2010,5.71,1.07
05/10/2010,5.88,1.07
05/10/2010,5.94,1.07
05/11/2010,5.84,1.07
05/11/2010,6.03,1.07
05/12/2010,6.06,1.07
05/12/2010,6.01,1.07
05/13/2010,6.04,1.07
05/13/2010,6.01,1.07
05/14/2010,5.98,1.07
05/14/2010,5.89,1.07
05/17/2010,5.85,1.07
05/17/2010,5.8,1.07
05/18/2010,5.82,1.07
05/18/2010,5.7,1.07
05/19/2010,5.61,1.07
05/19/2010,5.58,1.07
05/20/2010,5.46,1.07
05/20/2010,5.3,1.07
05/21/2010,5.28,1.07
05/21/2010,5.38,1.07
05/24/2010,5.41,1.07
05/24/2010,5.36,1.07
05/25/2010,5.28,1.07
05/25/2010,5.27,1.07
05/26/2010,5.43,1.08
05/26/2010,5.37,1.08
05/27/2010,5.47,1.08
05/27/2010,5.52,1.08
05/28/2010,5.51,1.08
05/28/2010,5.56,1.08
06/01/2010,5.57,1.08
06/01/2010,5.5,1.08
06/02/2010,5.56,1.08
06/02/2010,5.59,1.08
06/03/2010,5.59,1.08
06/03/2010,5.56,1.08
06/04/2010,5.5,1.08
06/04/2010,5.43,1.08
06/07/2010,5.48,1.08
06/07/2010,5.35,1.08
06/08/2010,5.4,1.08
06/08/2010,5.45,1.08
06/09/2010,5.45,1.08
06/09/2010,5.57,1.08
06/10/2010,5.58,1.08
06/10/2010,5.77,1.08
06/11/2010,5.68,1.08
06/11/2010,5.89,1.08
06/14/2010,5.94,1.08
06/14/2010,5.97,1.08
06/15/2010,5.99,1.08
06/15/2010,6.07,1.08
06/16/2010,6.06,1.08
06/16/2010,6.11,1.08
06/17/2010,6.09,1.08
06/17/2010,6.13,1.08
06/18/2010,6.08,1.08
06/18/2010,6.09,1.08
06/21/2010,6.16,1.08
06/21/2010,6.07,1.08
06/22/2010,6.02,1.08
06/22/2010,5.91,1.08
06/23/2010,5.88,1.08
06/23/2010,5.8,1.08
06/24/2010,5.76,1.08
06/24/2010,5.72,1.08
06/25/2010,5.74,1.08
06/25/2010,5.74,1.08
06/28/2010,5.75,1.08
06/28/2010,5.72,1.08
06/29/2010,5.65,1.08
06/29/2010,5.63,1.08
06/30/2010,5.63,1.08
06/30/2010,5.64,1.08
07/01/2010,5.67,1.08
07/01/2010,5.7,1.08
07/02/2010,5.74,1.08
07/02/2010,5.72,1.08
07/06/2010,5.77,1.08
07/06/2010,5.76,1.08
07/07/2010,5.8,1.08
07/07/2010,5.91,1.08
07/08/2010,5.89,1.08
07/08/2010,5.92,1.08
07/09/2010,5.96,1.08
07/09/2010,5.97,1.08
07/12/2010,5.98,1.08
07/12/2010,6.0,1.08
07/13/2010,6.02,1.08
07/13/2010,6.08,1.08
07/14/2010,6.09,1.08
07/14/2010,6.1,1.08
07/15/2010,6.12,1.08
07/15/2010,6.13,1.08
07/16/2010,6.13,1.08
07/16/2010,6.06,1.08
07/19/2010,6.1,1.08
07/19/2010,6.12,1.08
07/20/2010,6.04,1.08
07/20/2010,6.24,1.08
07/21/2010,6.25,1.08
07/21/2010,6.13,1.08
07/22/2010,6.21,1.08
07/22/2010,6.27,1.08
07/23/2010,6.26,1.08
07/23/2010,6.27,1.08
07/26/2010,6.24,1.08
07/26/2010,6.36,1.08
07/27/2010,6.34,1.08
07/27/2010,6.31,1.08
07/28/2010,6.28,1.08
07/28/2010,6.2,1.08
07/29/2010,6.21,1.08
07/29/2010,6.16,1.08
07/30/2010,6.15,1.08
07/30/2010,6.18,1.08
08/02/2010,6.23,1.08
08/02/2010,6.24,1.08
08/03/2010,6.23,1.08
08/03/2010,6.23,1.08
08/04/2010,6.23,1.08
08/04/2010,6.28,1.08
08/05/2010,6.24,1.08
08/05/2010,6.17,1.08
08/06/2010,6.14,1.08
08/06/2010,6.07,1.08
08/09/2010,6.08,1.08
08/09/2010,6.1,1.08
08/10/2010,6.07,1.08
08/10/2010,6.05,1.08
08/11/2010,5.95,1.08
08/11/2010,5.91,1.08
08/12/2010,5.9,1.08
08/12/2010,5.9,1.08
08/13/2010,5.91,1.08
08/13/2010,5.93,1.08
08/16/2010,5.9,1.08
08/16/2010,5.97,1.08
08/17/2010,5.99,1.08
08/17/2010,6.04,1.08
08/18/2010,6.05,1.08
08/18/2010,6.07,1.08
08/19/2010,6.05,1.08
08/19/2010,6.07,1.08
08/20/2010,6.05,1.08
08/20/2010,6.09,1.08
08/23/2010,6.14,1.08
08/23/2010,6.13,1.08
08/24/2010,6.22,1.08
08/24/2010,6.22,1.08
08/25/2010,6.22,1.08
08/25/2010,6.16,1.08
08/26/2010,6.24,1.08
08/26/2010,6.18,1.08
08/27/2010,6.35,1.09
08/27/2010,6.32,1.09
08/30/2010,6.4,1.09
08/30/2010,6.21,1.09
08/31/2010,6.2,1.09
08/31/2010,6.23,1.09
09/01/2010,6.27,1.09
09/01/2010,6.34,1.09
09/02/2010,6.35,1.09
09/02/2010,6.34,1.09
09/03/2010,6.44,1.09
09/03/2010,6.43,1.09
09/07/2010,6.44,1.09
09/07/2010,6.47,1.09
09/08/2010,6.51,1.09
09/08/2010,6.44,1.09
09/09/2010,6.5,1.09
09/09/2010,6.7,1.09
09/10/2010,6.71,1.09
09/10/2010,6.66,1.09
09/13/2010,6.69,1.09
09/13/2010,6.91,1.09
09/14/2010,6.98,1.09
09/14/2010,6.74,1.09
09/15/2010,6.69,1.09
09/15/2010,6.69,1.09
09/16/2010,6.66,1.09
09/16/2010,6.68,1.09
09/17/2010,6.68,1.09
09/17/2010,6.8,1.09
09/20/2010,6.79,1.09
09/20/2010,6.88,1.09
09/21/2010,6.9,1.09
09/21/2010,6.85,1.09
09/22/2010,6.85,1.09
09/22/2010,6.78,1.09
09/23/2010,6.76,1.09
09/23/2010,6.73,1.09
09/24/2010,6.86,1.09
09/24/2010,6.85,1.09
09/27/2010,6.86,1.09
09/27/2010,6.78,1.09
09/28/2010,6.82,1.09
09/28/2010,6.91,1.09
09/29/2010,6.91,1.09
09/29/2010,7.0,1.09
09/30/2010,7.11,1.09
09/30/2010,7.06,1.09
10/01/2010,7.08,1.09
10/01/2010,7.14,1.09
10/04/2010,7.13,1.09
10/04/2010,7.18,1.09
10/05/2010,7.23,1.09
10/05/2010,7.24,1.09
10/06/2010,7.2,1.09
10/06/2010,7.32,1.09
10/07/2010,7.29,1.09
10/07/2010,7.28,1.09
10/08/2010,7.27,1.09
10/08/2010,7.47,1.09
10/11/2010,7.48,1.09
10/11/2010,7.39,1.09
10/12/2010,7.45,1.09
10/12/2010,7.36,1.09
10/13/2010,7.4,1.09
10/13/2010,7.47,1.09
10/14/2010,7.54,1.09
10/14/2010,7.63,1.09
10/15/2010,7.61,1.09
10/15/2010,7.57,1.09
10/18/2010,7.55,1.09
10/18/2010,7.51,1.09
10/19/2010,7.37,1.09
10/19/2010,7.32,1.09
10/20/2010,7.39,1.09
10/20/2010,7.6,1.09
10/21/2010,7.59,1.09
10/21/2010,7.69,1.09
10/22/2010,7.75,1.09
10/22/2010,7.55,1.09
10/25/2010,7.65,1.09
10/25/2010,7.61,1.09
10/26/2010,7.62,1.09
10/26/2010,7.61,1.09
10/27/2010,7.62,1.09
10/27/2010,7.63,1.09
10/28/2010,7.64,1.09
10/28/2010,7.64,1.09
10/29/2010,7.7,1.09
10/29/2010,7.69,1.09
11/01/2010,7.83,1.09
11/01/2010,7.81,1.09
11/02/2010,7.84,1.09
11/02/2010,7.85,1.09
11/03/2010,7.85,1.09
11/03/2010,7.85,1.09
11/04/2010,7.99,1.09
11/04/2010,8.04,1.09
11/05/2010,8.01,1.09
11/05/2010,8.21,1.09
11/08/2010,8.15,1.09
11/08/2010,8.45,1.09
11/09/2010,8.45,1.09
11/09/2010,8.3,1.09
11/10/2010,8.26,1.09
11/10/2010,8.27,1.09
11/11/2010,8.22,1.09
11/11/2010,8.24,1.09
11/12/2010,8.15,1.09
11/12/2010,8.01,1.09
11/15/2010,8.11,1.09
11/15/2010,8.07,1.09
11/16/2010,8.09,1.09
11/16/2010,7.79,1.09
11/17/2010,7.84,1.09
11/17/2010,7.74,1.09
11/18/2010,7.91,1.09
11/18/2010,7.91,1.09
11/19/2010,7.86,1.09
11/19/2010,7.93,1.09
11/22/2010,7.97,1.09
11/22/2010,8.06,1.09
11/23/2010,7.97,1.09
11/23/2010,7.93,1.09
11/24/2010,8.04,1.09
11/24/2010,7.96,1.09
11/26/2010,8.01,1.1
11/26/2010,8.09,1.1
11/29/2010,8.08,1.1
11/29/2010,7.86,1.1
11/30/2010,7.85,1.1
11/30/2010,7.8,1.1
12/01/2010,7.91,1.1
12/01/2010,8.0,1.1
12/02/2010,8.05,1.1
12/02/2010,8.08,1.1
12/03/2010,8.0,1.1
12/03/2010,8.03,1.1
12/06/2010,8.03,1.1
12/06/2010,7.95,1.1
12/07/2010,7.99,1.1
12/07/2010,7.88,1.1
12/08/2010,7.96,1.1
12/08/2010,7.68,1.1
12/09/2010,7.74,1.1
12/09/2010,7.64,1.1
12/10/2010,7.61,1.1
12/10/2010,7.58,1.1
12/13/2010,7.65,1.1
12/13/2010,7.66,1.1
12/14/2010,7.66,1.1
12/14/2010,7.66,1.1
12/15/2010,7.64,1.1
12/15/2010,7.61,1.1
12/16/2010,7.65,1.1
12/16/2010,7.67,1.1
12/17/2010,7.68,1.1
12/17/2010,7.86,1.1
12/20/2010,7.81,1.1
12/20/2010,7.75,1.1
12/21/2010,7.78,1.1
12/21/2010,7.9,1.1
12/22/2010,7.96,1.1
12/22/2010,7.74,1.1
12/23/2010,7.78,1.1
12/23/2010,7.7,1.1
12/27/2010,7.7,1.1
12/27/2010,7.64,1.1
12/28/2010,7.68,1.1
12/28/2010,7.75,1.1
12/29/2010,7.87,1.1
12/29/2010,7.82,1.1
12/30/2010,7.86,1.1
12/30/2010,7.73,1.1
12/31/2010,7.82,1.1
12/31/2010,7.81,1.1
01/03/2011,7.89,1.1
01/03/2011,7.82,1.1
01/04/2011,7.82,1.1
01/04/2011,7.83,1.1
01/05/2011,7.81,1.1
01/05/2011,7.97,1.1
01/06/2011,7.97,1.1
01/06/2011,7.95,1.1
01/07/2011,8.0,1.1
01/07/2011,8.12,1.1
01/10/2011,8.1,1.1
01/10/2011,8.1,1.1
01/11/2011,8.12,1.1
01/11/2011,8.05,1.1
01/12/2011,8.11,1.1
01/12/2011,8.06,1.1
01/13/2011,8.05,1.1
01/13/2011,8.08,1.1
01/14/2011,7.97,1.1
01/14/2011,8.04,1.1
01/18/2011,8.21,1.1
01/18/2011,7.97,1.1
01/19/2011,8.02,1.1
01/19/2011,7.95,1.1
01/20/2011,7.93,1.1
01/20/2011,7.87,1.1
01/21/2011,7.89,1.1
01/21/2011,8.04,1.1
01/24/2011,8.03,1.1
01/24/2011,8.08,1.1
01/25/2011,8.04,1.1
01/25/2011,7.97,1.1
01/26/2011,7.99,1.1
01/26/2011,8.06,1.1
01/27/2011,8.08,1.1
01/27/2011,8.08,1.1
01/28/2011,8.1,1.1
01/28/2011,8.01,1.1
01/31/2011,8.06,1.1
01/31/2011,8.05,1.1
02/01/2011,8.07,1.1
02/01/2011,8.12,1.1
02/02/2011,8.14,1.1
02/02/2011,8.14,1.1
02/03/2011,8.15,1.1
02/03/2011,8.15,1.1
02/04/2011,8.3,1.1
02/04/2011,8.34,1.1
02/07/2011,8.49,1.1
02/07/2011,8.45,1.1
02/08/2011,8.48,1.1
02/08/2011,8.42,1.1
02/09/2011,8.43,1.1
02/09/2011,8.47,1.1
02/10/2011,8.45,1.1
02/10/2011,8.44,1.1
02/11/2011,8.41,1.1
02/11/2011,8.39,1.1
02/14/2011,8.47,1.1
02/14/2011,8.56,1.1
02/15/2011,8.61,1.1
02/15/2011,8.58,1.1
02/16/2011,8.61,1.1
02/16/2011,8.67,1.1
02/17/2011,8.7,1.1
02/17/2011,8.68,1.1
02/18/2011,8.72,1.1
02/18/2011,8.73,1.1
02/22/2011,8.73,1.1
02/22/2011,8.57,1.1
02/23/2011,8.55,1.1
02/23/2011,8.38,1.1
02/24/2011,8.53,1.135
02/24/2011,8.48,1.135
02/25/2011,8.56,1.135
02/25/2011,8.58,1.135
02/28/2011,8.61,1.135
02/28/2011,8.55,1.135
03/01/2011,8.59,1.135
03/01/2011,8.62,1.135
03/02/2011,8.63,1.135
03/02/2011,8.71,1.135
03/03/2011,8.75,1.135
03/03/2011,8.7,1.135
03/04/2011,8.8,1.135
03/04/2011,8.72,1.135
03/07/2011,8.75,1.135
03/07/2011,8.57,1.135
03/08/2011,8.57,1.135
03/08/2011,8.65,1.135
03/09/2011,8.77,1.135
03/09/2011,8.62,1.135
03/10/2011,8.61,1.135
03/10/2011,8.38,1.135
03/11/2011,8.43,1.135
03/11/2011,8.43,1.135
03/14/2011,8.48,1.135
03/14/2011,8.34,1.135
03/15/2011,8.16,1.135
03/15/2011,8.32,1.135
03/16/2011,8.34,1.135
03/16/2011,8.31,1.135
03/17/2011,8.37,1.135
03/17/2011,8.37,1.135
03/18/2011,8.41,1.135
03/18/2011,8.39,1.135
03/21/2011,8.48,1.135
03/21/2011,8.42,1.135
03/22/2011,8.45,1.135
03/22/2011,8.47,1.135
03/23/2011,8.48,1.135
03/23/2011,8.52,1.135
03/24/2011,8.58,1.135
03/24/2011,8.55,1.135
03/25/2011,8.59,1.135
03/25/2011,8.5,1.135
03/28/2011,8.56,1.135
03/28/2011,8.5,1.135
03/29/2011,8.51,1.135
03/29/2011,8.41,1.135
03/30/2011,8.51,1.135
03/30/2011,8.43,1.135
03/31/2011,8.46,1.135
03/31/2011,8.41,1.135
04/01/2011,8.46,1.135
04/01/2011,8.54,1.135
04/04/2011,8.59,1.135
04/04/2011,8.58,1.135
04/05/2011,8.61,1.135
04/05/2011,8.58,1.135
04/06/2011,8.58,1.135
04/06/2011,8.54,1.135
04/07/2011,8.53,1.135
04/07/2011,8.62,1.135
04/08/2011,8.64,1.135
04/08/2011,8.58,1.135
04/11/2011,8.56,1.135
04/11/2011,8.67,1.135
04/12/2011,8.65,1.135
04/12/2011,8.61,1.135
04/13/2011,8.71,1.135
04/13/2011,8.75,1.135
04/14/2011,8.72,1.135
04/14/2011,8.8,1.135
04/15/2011,8.76,1.135
04/15/2011,8.87,1.135
04/18/2011,8.82,1.135
04/18/2011,8.75,1.135
04/19/2011,8.75,1.135
04/19/2011,8.75,1.135
04/20/2011,8.82,1.135
04/20/2011,8.85,1.135
04/21/2011,8.89,1.135
04/21/2011,8.86,1.135
04/25/2011,8.84,1.135
04/25/2011,8.79,1.135
04/26/2011,8.8,1.135
04/26/2011,8.84,1.135
04/27/2011,8.85,1.135
04/27/2011,8.87,1.135
04/28/2011,8.86,1.135
04/28/2011,8.84,1.135
04/29/2011,8.84,1.135
04/29/2011,8.9,1.135
05/02/2011,8.9,1.135
05/02/2011,9.08,1.135
05/03/2011,9.05,1.135
05/03/2011,9.06,1.135
05/04/2011,8.97,1.135
05/04/2011,8.77,1.135
05/05/2011,8.74,1.135
05/05/2011,8.65,1.135
05/06/2011,8.88,1.135
05/06/2011,9.13,1.135
05/09/2011,9.12,1.135
05/09/2011,9.26,1.135
05/10/2011,9.26,1.135
05/10/2011,9.39,1.135
05/11/2011,9.46,1.135
05/11/2011,9.29,1.135
05/12/2011,9.29,1.135
05/12/2011,9.36,1.135
05/13/2011,9.34,1.135
05/13/2011,9.24,1.135
05/16/2011,9.2,1.135
05/16/2011,9.15,1.135
05/17/2011,9.17,1.135
05/17/2011,9.15,1.135
05/18/2011,9.15,1.135
05/18/2011,9.17,1.135
05/19/2011,9.23,1.135
05/19/2011,9.26,1.135
05/20/2011,9.3,1.135
05/20/2011,9.29,1.135
05/23/2011,9.26,1.135
05/23/2011,9.15,1.135
05/24/2011,9.15,1.135
05/24/2011,9.22,1.135
05/25/2011,9.2,1.135
05/25/2011,9.26,1.135
05/26/2011,9.29,1.1700000000000002
05/26/2011,9.51,1.1700000000000002
05/27/2011,9.59,1.1700000000000002
05/27/2011,9.64,1.1700000000000002
05/31/2011,9.74,1.1700000000000002
05/31/2011,9.55,1.1700000000000002
06/01/2011,9.6,1.1700000000000002
06/01/2011,9.66,1.1700000000000002
06/02/2011,9.66,1.1700000000000002
06/02/2011,9.5,1.1700000000000002
06/03/2011,9.4,1.1700000000000002
06/03/2011,9.4,1.1700000000000002
06/06/2011,9.4,1.1700000000000002
06/06/2011,9.46,1.1700000000000002
06/07/2011,9.54,1.1700000000000002
06/07/2011,9.62,1.1700000000000002
06/08/2011,9.65,1.1700000000000002
06/08/2011,9.54,1.1700000000000002
06/09/2011,9.56,1.1700000000000002
06/09/2011,9.54,1.1700000000000002
06/10/2011,9.52,1.1700000000000002
06/10/2011,9.48,1.1700000000000002
06/13/2011,9.57,1.1700000000000002
06/13/2011,9.42,1.1700000000000002
06/14/2011,9.5,1.1700000000000002
06/14/2011,9.36,1.1700000000000002
06/15/2011,9.34,1.1700000000000002
06/15/2011,9.32,1.1700000000000002
06/16/2011,9.32,1.1700000000000002
06/16/2011,9.29,1.1700000000000002
06/17/2011,9.36,1.1700000000000002
06/17/2011,9.2,1.1700000000000002
06/20/2011,9.23,1.1700000000000002
06/20/2011,9.26,1.1700000000000002
06/21/2011,9.3,1.1700000000000002
06/21/2011,9.4,1.1700000000000002
06/22/2011,9.42,1.1700000000000002
06/22/2011,9.67,1.1700000000000002
06/23/2011,9.65,1.1700000000000002
06/23/2011,9.66,1.1700000000000002
06/24/2011,9.73,1.1700000000000002
06/24/2011,9.6,1.1700000000000002
06/27/2011,9.58,1.1700000000000002
06/27/2011,9.57,1.1700000000000002
06/28/2011,9.59,1.1700000000000002
