VOO,Vanguard S&P 500 ETF,
Date,Price,Annualized Dividend
08/03/2018,248.32220458984375,4.601
08/06/2018,248.22690173810872,4.601
08/06/2018,249.25579833984375,4.601
08/07/2018,249.78929580317785,4.601
08/07/2018,249.95123291015625,4.601
08/08/2018,249.81788635253906,4.601
08/08/2018,249.81788635253906,4.601
08/09/2018,249.91310354844939,4.601
08/09/2018,249.5034637451172,4.601
08/10/2018,248.03635476512687,4.601
08/10/2018,247.80772399902344,4.601
08/13/2018,248.08402215685066,4.601
08/13/2018,246.8741455078125,4.601
08/14/2018,247.63622659547144,4.601
08/14/2018,248.4650421142578,4.601
08/15/2018,247.1504056020792,4.601
08/15/2018,246.635986328125,4.601
08/16/2018,248.0363812638794,4.601
08/16/2018,248.63656616210938,4.601
08/17/2018,248.3697861397444,4.601
08/17/2018,249.46534729003906,4.601
08/20/2018,249.97978374386867,4.601
08/20/2018,250.0178985595703,4.601
08/21/2018,250.5609436035156,4.601
08/21/2018,250.56094360351562,4.601
08/22/2018,250.2085039402164,4.601
08/22/2018,250.48475646972656,4.601
08/23/2018,250.24657781065054,4.601
08/23/2018,250.1227264404297,4.601
08/24/2018,250.70387445971744,4.601
08/24/2018,251.6946563720703,4.601
08/27/2018,252.8187808749255,4.601
08/27/2018,253.59043884277344,4.601
08/28/2018,254.13343978789837,4.601
08/28/2018,253.73330688476562,4.601
08/29/2018,253.9715028232856,4.601
08/29/2018,255.1242218017578,4.601
08/30/2018,254.65742146230303,4.601
08/30/2018,254.0858154296875,4.601
08/31/2018,253.72381331142134,4.601
08/31/2018,254.09536743164062,4.601
09/04/2018,253.74285888671878,4.601
09/04/2018,253.74285888671875,4.601
09/05/2018,253.32372109213946,4.601
09/05/2018,253.0283966064453,4.601
09/06/2018,253.1140939468004,4.601
09/06/2018,252.2852783203125,4.601
09/07/2018,251.1516123925642,4.601
09/07/2018,251.67556762695312,4.601
09/10/2018,252.72352256821813,4.601
09/10/2018,252.15191650390625,4.601
09/11/2018,251.5326433751673,4.601
09/11/2018,253.1045379638672,4.601
09/12/2018,253.03787567581935,4.601
09/12/2018,253.13314819335938,4.601
09/13/2018,254.15252520419745,4.601
09/13/2018,254.5717010498047,4.601
09/14/2018,254.80985610054844,4.601
09/14/2018,254.70504760742188,4.601
09/17/2018,254.57165905657587,4.601
09/17/2018,253.26651000976562,4.601
09/18/2018,253.50462922791348,4.601
09/18/2018,254.64781188964844,4.601
09/19/2018,254.69551856180752,4.601
09/19/2018,254.93368530273438,4.601
09/20/2018,256.16262347557074,4.601
09/20/2018,256.9819030761719,4.601
09/21/2018,257.7440343069884,4.601
09/21/2018,256.8009033203125,4.601
09/24/2018,256.20073685291754,4.601
09/24/2018,255.9435272216797,4.601
09/25/2018,256.3627226650924,4.601
09/25/2018,255.629150390625,4.601
09/26/2018,255.81764917837242,4.632
09/26/2018,254.8798065185547,4.632
09/27/2018,255.39657487063022,4.632
09/27/2018,255.58795166015625,4.632
09/28/2018,255.0329576431309,4.632
09/28/2018,255.5592803955078,4.632
10/01/2018,256.90862564427397,4.632
10/01/2018,256.5067138671875,4.632
10/02/2018,256.439679267578,4.632
10/02/2018,256.47796630859375,4.632
10/03/2018,257.4444957805896,4.632
10/03/2018,256.69805908203125,4.632
10/04/2018,256.05687766577137,4.632
10/04/2018,254.59271240234375,4.632
10/05/2018,254.73623891195035,4.632
10/05/2018,253.15724182128906,4.632
10/08/2018,252.42039443712764,4.632
10/08/2018,253.0902862548828,4.632
10/09/2018,252.73621511477793,4.632
10/09/2018,252.76492309570312,4.632
10/10/2018,252.27686133685455,4.632
10/10/2018,244.60195922851562,4.632
10/11/2018,243.84594176691,4.632
10/11/2018,239.4534454345703,4.632
10/12/2018,243.44403529151316,4.632
10/12/2018,242.6880340576172,4.632
10/15/2018,242.29566202017588,4.632
10/15/2018,241.3578338623047,4.632
10/16/2018,243.20477959941206,4.632
10/16/2018,246.4967498779297,4.632
10/17/2018,246.65944588397636,4.632
10/17/2018,246.58290100097656,4.632
10/18/2018,245.70245747584858,4.632
10/18/2018,243.11863708496094,4.632
10/19/2018,243.71197051935474,4.632
10/19/2018,242.92726135253906,4.632
10/22/2018,243.5971399871645,4.632
10/22/2018,241.9224395751953,4.632
10/23/2018,238.28594028401702,4.632
10/23/2018,240.46783447265625,4.632
10/24/2018,240.38172160217718,4.632
10/24/2018,233.29055786132812,4.632
10/25/2018,235.13750515551553,4.632
10/25/2018,237.47250366210938,4.632
10/26/2018,233.82643810458654,4.632
10/26/2018,233.27139282226562,4.632
10/29/2018,236.40069296892312,4.632
10/29/2018,232.06561279296875,4.632
10/30/2018,231.88378408609194,4.632
10/30/2018,235.61598205566406,4.632
10/31/2018,238.0179805178149,4.632
10/31/2018,238.0849609375,4.632
11/01/2018,238.88881862644675,4.632
11/01/2018,240.55393981933594,4.632
11/02/2018,241.57793641565084,4.632
11/02/2018,239.06109619140625,4.632
11/05/2018,239.54914980863447,4.632
11/05/2018,240.41998291015625,4.632
11/06/2018,240.37214176780068,4.632
11/06/2018,241.94158935546875,4.632
11/07/2018,244.09477978397686,4.632
11/07/2018,247.05181884765625,4.632
11/08/2018,246.41062330935307,4.632
11/08/2018,246.6307373046875,4.632
11/09/2018,245.46322475812963,4.632
11/09/2018,244.35313415527344,4.632
11/12/2018,243.73110656970917,4.632
11/12/2018,239.63526916503906,4.632
11/13/2018,240.16161634774065,4.632
11/13/2018,239.2333526611328,4.632
11/14/2018,241.11857166367875,4.632
11/14/2018,237.59690856933594,4.632
11/15/2018,236.39116246335445,4.632
11/15/2018,240.05636596679688,4.632
11/16/2018,239.02280040590978,4.632
11/16/2018,240.66879272460938,4.632
11/19/2018,240.1424861329941,4.632
11/19/2018,236.67825317382812,4.632
11/20/2018,233.3479418449038,4.632
11/20/2018,232.32398986816406,4.632
11/21/2018,233.73075639226892,4.632
11/21/2018,233.09915161132812,4.632
11/23/2018,231.39573908468444,4.632
11/23/2018,231.59669494628906,4.632
11/26/2018,233.7211803236479,4.632
11/26/2018,235.2236328125,4.632
11/27/2018,234.19965614914028,4.632
11/27/2018,235.9604949951172,4.632
11/28/2018,237.06101639497777,4.632
11/28/2018,241.47265625,4.632
11/29/2018,240.71665017863734,4.632
11/29/2018,240.97503662109375,4.632
11/30/2018,240.81235673813418,4.632
11/30/2018,242.57318115234375,4.632
12/03/2018,246.56374014000716,4.632
12/03/2018,245.5684814453125,4.632
12/04/2018,244.84122755414015,4.632
12/04/2018,237.95101928710938,4.632
12/06/2018,233.90302525133444,4.632
12/06/2018,237.34812927246094,4.632
12/07/2018,236.97488498670162,4.632
12/07/2018,231.8359375,4.632
12/10/2018,231.58712705535197,4.632
12/10/2018,232.11346435546875,4.632
12/11/2018,235.3671831637043,4.632
12/11/2018,232.1804656982422,4.632
12/12/2018,235.22363869398646,4.632
12/12/2018,233.4628143310547,4.632
12/13/2018,234.32407383603558,4.632
12/13/2018,233.38624572753906,4.632
12/14/2018,231.25219490696642,4.632
12/14/2018,229.0798797607422,4.632
12/17/2018,228.08787800868757,5.920999999999999
12/17/2018,224.40283203125,5.920999999999999
12/18/2018,226.10585806210761,5.920999999999999
12/18/2018,224.31625366210938,5.920999999999999
12/19/2018,224.38361182326034,5.920999999999999
12/19/2018,220.73704528808594,5.920999999999999
12/20/2018,219.70753424750495,5.920999999999999
12/20/2018,217.10971069335938,5.920999999999999
12/21/2018,218.15848612918987,5.920999999999999
12/21/2018,212.7896728515625,5.920999999999999
12/24/2018,211.42342685805482,5.920999999999999
12/24/2018,206.93017578125,5.920999999999999
12/26/2018,208.67166003994774,5.920999999999999
12/26/2018,217.39837646484375,5.920999999999999
12/27/2018,214.5215464111279,5.920999999999999
12/27/2018,219.4188995361328,5.920999999999999
12/28/2018,220.640847751646,5.920999999999999
12/28/2018,219.13987731933594,5.920999999999999
12/31/2018,220.63119789709012,5.920999999999999
12/31/2018,221.11227416992188,5.920999999999999
01/02/2019,217.6196780363715,4.737
01/02/2019,221.28549194335938,4.737
01/03/2019,219.46700521703096,4.737
01/03/2019,216.0032501220703,4.737
01/04/2019,218.9281806926921,4.737
01/04/2019,223.13279724121094,4.737
01/07/2019,223.49840252686275,4.737
01/07/2019,224.8069305419922,4.737
01/08/2019,227.11612762873804,4.737
01/08/2019,226.9910430908203,4.737
01/09/2019,227.75114563162853,4.737
01/09/2019,228.03977966308594,4.737
01/10/2019,226.73126028705693,4.737
01/10/2019,228.99232482910156,4.737
01/11/2019,227.88584239494355,4.737
01/11/2019,228.886474609375,4.737
01/14/2019,227.16425419721074,4.737
01/14/2019,227.62608337402344,4.737
01/15/2019,228.0013164833614,4.737
01/15/2019,230.29124450683594,4.737
01/16/2019,230.64721478533204,4.737
01/16/2019,230.80116271972656,4.737
01/17/2019,229.95446141373785,4.737
01/17/2019,232.52340698242188,4.737
01/18/2019,234.34187780022083,4.737
01/18/2019,235.65040588378906,4.737
01/22/2019,234.1783291512226,4.737
01/22/2019,232.51380920410156,4.737
01/23/2019,233.4951932940966,4.737
01/23/2019,232.8601837158203,4.737
01/24/2019,232.74471943054104,4.737
01/24/2019,233.09109497070312,4.737
01/25/2019,234.87109211150397,4.737
01/25/2019,235.07315063476562,4.737
01/28/2019,232.92752556153346,4.737
01/28/2019,233.25465393066406,4.737
01/29/2019,233.37010573031705,4.737
01/29/2019,232.96600341796875,4.737
01/30/2019,234.43809296013436,4.737
01/30/2019,236.6510467529297,4.737
01/31/2019,236.5548366637029,4.737
01/31/2019,238.6234588623047,4.737
02/01/2019,238.9121059561847,4.737
02/01/2019,238.8255157470703,4.737
02/04/2019,238.90250884698514,4.737
02/04/2019,240.52854919433594,4.737
02/05/2019,240.96148763256897,4.737
02/05/2019,241.5965118408203,4.737
02/06/2019,241.25976864611113,4.737
02/06/2019,241.29824829101562,4.737
02/07/2019,239.61448611714414,4.737
02/07/2019,238.93136596679688,4.737
02/08/2019,237.66131284770265,4.737
02/08/2019,239.23924255371094,4.737
02/11/2019,239.84541042946353,4.737
02/11/2019,239.3643341064453,4.737
02/12/2019,240.90376565164132,4.737
02/12/2019,242.4624481201172,4.737
02/13/2019,243.25142129640466,4.737
02/13/2019,243.1936798095703,4.737
02/14/2019,242.12570508148798,4.737
02/14/2019,242.65489196777344,4.737
02/15/2019,244.41560890089428,4.737
02/15/2019,245.32965087890625,4.737
02/19/2019,244.5310529322512,4.737
02/19/2019,245.75299072265625,4.737
02/20/2019,245.7433965431949,4.737
02/20/2019,246.32069396972656,4.737
02/21/2019,245.66642621259348,4.737
02/21/2019,245.42588806152344,4.737
02/22/2019,246.0128005289869,4.737
02/22/2019,246.89796447753906,4.737
02/25/2019,248.3219540250062,4.737
02/25/2019,247.26358032226562,4.737
02/26/2019,246.84022663137668,4.737
02/26/2019,247.0807647705078,4.737
02/27/2019,246.3687906438062,4.737
02/27/2019,246.95571899414062,4.737
02/28/2019,246.71519252358217,4.737
02/28/2019,246.37843322753906,4.737
03/01/2019,248.05256012101177,4.737
03/01/2019,248.07179260253906,4.737
03/04/2019,249.07244661840724,4.737
03/04/2019,247.11927795410156,4.737
03/05/2019,247.2636090495655,4.737
03/05/2019,246.83065795898438,4.737
03/06/2019,246.90757378897624,4.737
03/06/2019,245.25267028808594,4.737
03/07/2019,244.84858743756743,4.737
03/07/2019,243.28028869628906,4.737
03/08/2019,241.3848467374325,4.737
03/08/2019,242.78958129882812,4.737
03/11/2019,243.4630811845255,4.737
03/11/2019,246.33029174804688,4.737
03/12/2019,246.81138547479242,4.737
03/12/2019,247.20587158203125,4.737
03/13/2019,248.08139808136679,4.737
03/13/2019,248.8896026611328,4.737
03/14/2019,248.88961449795335,4.737
03/14/2019,248.8030242919922,4.737
03/15/2019,249.21677768845797,4.737
03/15/2019,250.015380859375,4.737
03/18/2019,250.1596783893347,4.737
03/18/2019,250.91015625,4.737
03/19/2019,251.90116301343627,4.737
03/19/2019,250.9871063232422,4.737
03/20/2019,250.67927461146613,4.737
03/20/2019,250.09234619140625,4.737
03/21/2019,249.3231245214389,6.192
03/21/2019,252.95150756835938,6.192
03/22/2019,251.6355926943487,6.192
03/22/2019,248.1426544189453,6.192
03/25/2019,247.78467695884027,6.192
03/25/2019,247.92015075683594,6.192
03/26/2019,249.64242141318118,6.192
03/26/2019,249.7101287841797,6.192
03/27/2019,249.77787398290806,6.192
03/27/2019,248.549072265625,6.192
03/28/2019,249.1005693740757,6.192
03/28/2019,249.51661682128906,6.192
03/29/2019,250.9292466783318,6.192
03/29/2019,251.12277221679688,6.192
04/01/2019,252.98050251599707,5.108
04/01/2019,254.01580810546875,5.108
04/02/2019,254.1512861668833,5.108
04/02/2019,254.10289001464844,5.108
04/03/2019,255.31231162898155,5.108
04/03/2019,254.5769500732422,5.108
04/04/2019,254.82854303091534,5.108
04/04/2019,255.18653869628906,5.108
04/05/2019,255.8445432511921,5.108
04/05/2019,256.4154052734375,5.108
04/08/2019,255.98962401075488,5.108
04/08/2019,256.63787841796875,5.108
04/09/2019,255.651017110104,5.108
04/09/2019,255.27365112304688,5.108
04/10/2019,255.6800145821326,5.108
04/10/2019,256.15411376953125,5.108
04/11/2019,256.6378943443341,5.108
04/11/2019,256.1057434082031,5.108
04/12/2019,257.6925485980397,5.108
04/12/2019,257.83770751953125,5.108
04/15/2019,257.92474506180594,5.108
04/15/2019,257.6634826660156,5.108
04/16/2019,258.53437665063956,5.108
04/16/2019,257.8473815917969,5.108
04/17/2019,258.91168995152555,5.108
04/17/2019,257.21844482421875,5.108
04/18/2019,257.798972235257,5.108
04/18/2019,257.70220947265625,5.108
04/22/2019,256.9475775652641,5.108
04/22/2019,257.953857421875,5.108
04/23/2019,258.30211371058965,5.108
04/23/2019,260.17919921875,5.108
04/24/2019,260.16956698514457,5.108
04/24/2019,259.6664123535156,5.108
04/25/2019,259.57932624906726,5.108
04/25/2019,259.56964111328125,5.108
04/26/2019,259.5793002460442,5.108
04/26/2019,260.7597351074219,5.108
04/29/2019,260.81779656533644,5.108
04/29/2019,261.0887145996094,5.108
04/30/2019,260.81784760264367,5.108
04/30/2019,261.2532653808594,5.108
05/01/2019,261.9015036108049,5.108
05/01/2019,259.3471374511719,5.108
05/02/2019,259.1923157735285,5.108
05/02/2019,258.8343200683594,5.108
05/03/2019,260.1985728698816,5.108
05/03/2019,261.2919006347656,5.108
05/06/2019,257.03466250083966,5.108
05/06/2019,260.2566833496094,5.108
05/07/2019,257.8377487725503,5.108
05/07/2019,256.0380554199219,5.108
05/08/2019,255.5735773437708,5.108
05/08/2019,255.5348663330078,5.108
05/09/2019,253.44493607699354,5.108
05/09/2019,254.75115966796875,5.108
05/10/2019,253.86101719912196,5.108
05/10/2019,255.9412841796875,5.108
05/13/2019,250.95831231678915,5.108
05/13/2019,249.66177368164062,5.108
05/14/2019,250.5906147749415,5.108
05/14/2019,251.8291015625,5.108
05/15/2019,250.24230660090137,5.108
05/15/2019,253.3191680908203,5.108
05/16/2019,253.95776675630086,5.108
05/16/2019,255.64132690429688,5.108
05/17/2019,253.39657957030843,5.108
05/17/2019,254.09320068359375,5.108
05/20/2019,252.43867485450193,5.108
05/20/2019,252.3612823486328,5.108
05/21/2019,253.98677779483316,5.108
05/21/2019,254.4995880126953,5.108
05/22/2019,253.6191075794408,5.108
05/22/2019,253.80294799804688,5.108
05/23/2019,251.64527375809456,5.108
05/23/2019,250.83251953125,5.108
05/24/2019,252.14843548833753,5.108
05/24/2019,251.2679443359375,5.108
05/28/2019,251.52912728167243,5.108
05/28/2019,249.01344299316406,5.108
05/29/2019,247.82336815229246,5.108
05/29/2019,247.30087280273438,5.108
05/30/2019,247.96849800171012,5.108
05/30/2019,247.9878387451172,5.108
05/31/2019,245.40444427305155,5.108
05/31/2019,244.66908264160156,5.108
06/03/2019,244.6304006959302,5.108
06/03/2019,243.94342041015625,5.108
06/04/2019,246.2268696200729,5.108
06/04/2019,249.3134307861328,5.108
06/05/2019,250.83251246096887,5.108
06/05/2019,251.42274475097656,5.108
06/06/2019,251.7323428092716,5.108
06/06/2019,253.0579071044922,5.108
06/07/2019,254.102873105756,5.108
06/07/2019,255.583251953125,5.108
06/10/2019,257.1410767625986,5.108
06/10/2019,256.7830810546875,5.108
06/11/2019,258.58270923386203,5.108
06/11/2019,256.7346496582031,5.108
06/12/2019,256.5218336081982,5.108
06/12/2019,256.25091552734375,5.108
06/13/2019,257.19914311866364,5.108
06/13/2019,257.39263916015625,5.108
06/14/2019,257.09266235352277,5.108
06/14/2019,257.0055847167969,5.108
06/17/2019,257.31524552487184,5.108
06/17/2019,257.2378234863281,5.108
06/18/2019,258.96972503034937,5.108
06/18/2019,259.8018493652344,5.108
06/19/2019,260.02438698895776,5.108
06/19/2019,260.48883056640625,5.108
06/20/2019,263.12063110764507,5.108
06/20/2019,262.9174499511719,5.108
06/21/2019,262.7239221204918,5.108
06/21/2019,262.6078186035156,5.108
06/24/2019,262.78197526030465,5.108
06/24/2019,262.2691650390625,5.108
06/25/2019,262.30787441003866,5.108
06/25/2019,259.67608642578125,5.108
06/26/2019,260.5662540742297,5.108
06/26/2019,259.4245300292969,5.108
