FSLEX,Fidelity Select Environmental a,
Date,Price,Dividend,Annualized Dividend
10/07/2011,13.43384075164795,0.0,0.07500000000000001
10/10/2011,13.901823997497559,0.0,0.07500000000000001
10/12/2011,14.094522476196289,0.0,0.07500000000000001
10/13/2011,14.039463996887205,0.0,0.07500000000000001
10/14/2011,14.268866539001465,0.0,0.07500000000000001
10/17/2011,13.920174598693848,0.0,0.07500000000000001
10/19/2011,13.993582725524902,0.0,0.07500000000000001
10/24/2011,14.58085536956787,0.0,0.07500000000000001
10/26/2011,14.40651035308838,0.0,0.07500000000000001
10/27/2011,15.11306858062744,0.0,0.07500000000000001
10/28/2011,15.030484199523926,0.0,0.07500000000000001
10/31/2011,14.571680068969727,0.0,0.07500000000000001
11/02/2011,14.369805335998535,0.0,0.07500000000000001
11/04/2011,14.51662349700928,0.0,0.07500000000000001
11/07/2011,14.498270988464355,0.0,0.07500000000000001
11/08/2011,14.709322929382326,0.0,0.07500000000000001
11/10/2011,14.158756256103516,0.0,0.07500000000000001
11/14/2011,14.333100318908693,0.0,0.07500000000000001
11/15/2011,14.443213462829592,0.0,0.07500000000000001
11/16/2011,14.250517845153807,0.0,0.07500000000000001
11/21/2011,13.681596755981444,0.0,0.07500000000000001
11/22/2011,13.617364883422852,0.0,0.07500000000000001
11/23/2011,13.25949287414551,0.0,0.07500000000000001
11/25/2011,13.213613510131836,0.0,0.07500000000000001
11/29/2011,13.69077205657959,0.0,0.07500000000000001
11/30/2011,14.351451873779299,0.0,0.07500000000000001
12/02/2011,14.187976837158205,0.183,0.188
12/05/2011,14.364398956298828,0.0,0.188
12/06/2011,14.40153980255127,0.0,0.188
12/08/2011,14.020840644836424,0.0,0.188
12/09/2011,14.280829429626465,0.0,0.188
12/12/2011,13.974415779113771,0.0,0.188
12/13/2011,13.742280006408693,0.0,0.188
12/14/2011,13.556576728820803,0.0,0.188
12/15/2011,13.630857467651367,0.0,0.188
12/16/2011,13.658711433410645,0.0,0.188
12/19/2011,13.45443344116211,0.0,0.188
12/20/2011,13.900131225585936,0.0,0.188
12/21/2011,13.770135879516602,0.0,0.188
12/22/2011,13.862991333007812,0.0,0.188
12/23/2011,14.011556625366213,0.0,0.188
12/27/2011,14.0579833984375,0.0,0.188
12/28/2011,13.853704452514648,0.0,0.188
12/29/2011,14.002271652221678,0.0,0.188
12/30/2011,13.992983818054201,0.0,0.188
01/03/2012,14.243687629699707,0.0,0.188
01/04/2012,14.197260856628418,0.0,0.188
01/05/2012,14.16940689086914,0.0,0.188
01/06/2012,14.122980117797852,0.0,0.188
01/09/2012,14.187976837158205,0.0,0.188
01/10/2012,14.420111656188965,0.0,0.188
01/12/2012,14.67081356048584,0.0,0.188
01/13/2012,14.531533241271973,0.0,0.188
01/17/2012,14.58724594116211,0.0,0.188
01/18/2012,14.791523933410645,0.0,0.188
01/19/2012,14.810094833374023,0.0,0.188
01/20/2012,14.763665199279785,0.0,0.188
01/24/2012,14.865804672241211,0.0,0.188
01/25/2012,14.949371337890627,0.0,0.188
01/26/2012,14.912232398986816,0.0,0.188
01/27/2012,14.921515464782713,0.0,0.188
01/30/2012,14.856519699096681,0.0,0.188
01/31/2012,14.819378852844238,0.0,0.188
02/01/2012,15.070080757141115,0.0,0.188
02/02/2012,15.032941818237303,0.0,0.188
02/03/2012,15.330071449279785,0.0,0.188
02/06/2012,15.30221366882324,0.0,0.188
02/07/2012,15.255789756774904,0.0,0.188
02/08/2012,15.357931137084961,0.0,0.188
02/09/2012,15.432209014892578,0.0,0.188
02/10/2012,15.172223091125488,0.0,0.188
02/13/2012,15.28364372253418,0.0,0.188
02/14/2012,15.181506156921387,0.0,0.188
02/15/2012,15.09793758392334,0.0,0.188
02/16/2012,15.237217903137207,0.0,0.188
02/21/2012,15.292932510375978,0.0,0.188
02/24/2012,15.348641395568848,0.0,0.188
02/27/2012,15.320786476135254,0.0,0.188
02/28/2012,15.311501502990723,0.0,0.188
02/29/2012,15.144366264343262,0.0,0.188
03/06/2012,14.726526260375975,0.0,0.188
03/08/2012,14.930801391601562,0.0,0.188
03/13/2012,15.274358749389648,0.0,0.188
03/14/2012,15.218647956848145,0.0,0.188
03/15/2012,15.38578701019287,0.0,0.188
03/16/2012,15.395067214965819,0.0,0.188
03/19/2012,15.441493988037108,0.0,0.188
03/22/2012,15.10722541809082,0.0,0.188
03/26/2012,15.367212295532228,0.0,0.188
03/27/2012,15.339357376098633,0.0,0.188
03/28/2012,15.209362030029297,0.0,0.188
03/30/2012,15.246504783630371,0.0,0.188
04/05/2012,14.986515045166016,0.0,0.188
04/09/2012,14.800808906555176,0.0,0.188
04/10/2012,14.503678321838377,0.0,0.188
04/11/2012,14.689385414123537,0.0,0.188
04/13/2012,14.765495300292969,0.002,0.185
04/16/2012,14.79335689544678,0.0,0.185
04/17/2012,14.997657775878906,0.0,0.185
04/18/2012,14.88621997833252,0.0,0.185
04/20/2012,14.849074363708496,0.0,0.185
04/23/2012,14.709779739379883,0.0,0.185
04/24/2012,14.83978748321533,0.0,0.185
04/25/2012,14.979085922241211,0.0,0.185
04/26/2012,15.04409122467041,0.0,0.185
04/27/2012,14.988372802734377,0.0,0.185
04/30/2012,14.923364639282228,0.0,0.185
05/01/2012,14.895506858825684,0.0,0.185
05/03/2012,14.700490951538086,0.0,0.185
05/04/2012,14.505475997924805,0.0,0.185
05/07/2012,14.59834098815918,0.0,0.185
05/08/2012,14.570481300354004,0.0,0.185
05/09/2012,14.421898841857912,0.0,0.185
05/10/2012,14.459043502807617,0.0,0.185
05/11/2012,14.449759483337402,0.0,0.185
05/14/2012,14.226879119873045,0.0,0.185
05/15/2012,14.096870422363283,0.0,0.185
05/16/2012,14.031866073608398,0.0,0.185
05/17/2012,13.762556076049805,0.0,0.185
05/18/2012,13.669692993164064,0.0,0.185
05/21/2012,13.957572937011717,0.0,0.185
05/22/2012,13.939000129699705,0.0,0.185
05/23/2012,14.050436973571777,0.0,0.185
05/24/2012,14.087583541870117,0.0,0.185
05/25/2012,14.069012641906738,0.0,0.185
05/30/2012,13.929713249206543,0.0,0.185
05/31/2012,13.883282661437988,0.0,0.185
06/01/2012,13.511821746826172,0.0,0.185
06/04/2012,13.437531471252443,0.0,0.185
06/05/2012,13.539680480957031,0.0,0.185
06/06/2012,13.85542106628418,0.0,0.185
06/07/2012,13.86470890045166,0.0,0.185
06/08/2012,13.994718551635742,0.0,0.185
06/12/2012,13.818277359008789,0.0,0.185
06/13/2012,13.67897891998291,0.0,0.185
06/14/2012,13.743983268737793,0.0,0.185
06/19/2012,14.106155395507814,0.0,0.185
06/20/2012,14.041152000427244,0.0,0.185
06/21/2012,13.706839561462402,0.0,0.185
06/22/2012,13.836849212646484,0.0,0.185
06/25/2012,13.61397647857666,0.0,0.185
06/26/2012,13.64183235168457,0.0,0.185
06/27/2012,13.78113079071045,0.0,0.185
06/28/2012,13.79970073699951,0.0,0.185
06/29/2012,14.301172256469728,0.0,0.185
07/02/2012,14.26402759552002,0.0,0.185
07/03/2012,14.375463485717775,0.0,0.185
07/05/2012,14.329032897949217,0.0,0.185
07/06/2012,14.161876678466799,0.0,0.185
07/09/2012,14.07829761505127,0.0,0.185
07/10/2012,13.948287963867188,0.0,0.185
07/11/2012,13.920426368713379,0.0,0.185
07/13/2012,14.022578239440918,0.0,0.185
07/17/2012,14.059724807739256,0.0,0.185
07/18/2012,14.254740715026854,0.0,0.185
07/23/2012,13.911141395568848,0.0,0.185
07/24/2012,13.734699249267578,0.0,0.185
07/25/2012,13.771842002868652,0.0,0.185
07/26/2012,13.966858863830566,0.0,0.185
07/27/2012,14.347604751586914,0.0,0.185
07/30/2012,14.366178512573242,0.0,0.185
08/01/2012,14.20830821990967,0.0,0.185
08/03/2012,14.3940372467041,0.0,0.185
08/06/2012,14.44046974182129,0.0,0.185
08/07/2012,14.57976722717285,0.0,0.185
08/08/2012,14.616910934448242,0.0,0.185
08/09/2012,14.654057502746582,0.0,0.185
08/10/2012,14.746923446655273,0.0,0.185
08/13/2012,14.73763656616211,0.0,0.185
08/14/2012,14.728351593017578,0.0,0.185
08/15/2012,14.78406810760498,0.0,0.185
08/21/2012,14.951224327087402,0.0,0.185
08/23/2012,14.830502510070799,0.0,0.185
08/24/2012,14.867647171020508,0.0,0.185
08/29/2012,14.756210327148436,0.0,0.185
08/30/2012,14.607626914978027,0.0,0.185
09/06/2012,14.94194030761719,0.0,0.185
09/07/2012,15.081236839294434,0.0,0.185
09/10/2012,15.025518417358397,0.0,0.185
09/12/2012,15.090523719787598,0.0,0.185
09/13/2012,15.257680892944336,0.0,0.185
09/14/2012,15.3226842880249,0.0,0.185
09/17/2012,15.239107131958008,0.0,0.185
09/19/2012,15.294827461242674,0.0,0.185
09/20/2012,15.220534324645998,0.0,0.185
09/21/2012,15.211246490478516,0.0,0.185
09/24/2012,15.13695240020752,0.0,0.185
09/26/2012,14.691205978393555,0.0,0.185
10/04/2012,14.960513114929197,0.0,0.185
10/12/2012,14.663346290588379,0.0,0.185
10/16/2012,15.006944656372069,0.0,0.185
10/17/2012,15.183387756347654,0.0,0.185
10/18/2012,15.164813995361326,0.0,0.185
10/26/2012,14.71906566619873,0.0,0.185
11/01/2012,15.109097480773926,0.0,0.185
11/02/2012,14.90479278564453,0.0,0.185
11/06/2012,15.201960563659668,0.0,0.185
11/14/2012,14.51476192474365,0.0,0.185
11/15/2012,14.47761344909668,0.0,0.185
11/16/2012,14.524048805236816,0.0,0.185
11/19/2012,14.774785041809082,0.0,0.185
11/20/2012,14.821215629577635,0.0,0.185
11/27/2012,15.062662124633789,0.0,0.185
11/28/2012,15.174103736877441,0.0,0.185
11/29/2012,15.276251792907717,0.0,0.185
12/04/2012,15.229818344116211,0.0,0.185
12/05/2012,15.331970214843752,0.0,0.185
12/06/2012,15.341259002685549,0.0,0.185
12/07/2012,15.439630508422853,0.145,0.147
12/10/2012,15.477106094360352,0.0,0.147
12/11/2012,15.552056312561033,0.0,0.147
12/12/2012,15.54268455505371,0.0,0.147
12/13/2012,15.523949623107908,0.0,0.147
12/17/2012,15.67384338378906,0.0,0.147
12/18/2012,15.926800727844238,0.0,0.147
12/19/2012,15.89869499206543,0.0,0.147
12/20/2012,16.020490646362305,0.0,0.147
12/21/2012,15.870590209960938,0.0,0.147
12/26/2012,15.823744773864748,0.0,0.147
12/27/2012,15.83311462402344,0.0,0.147
12/28/2012,15.683215141296387,0.0,0.147
12/31/2012,15.973643302917479,0.0,0.147
01/02/2013,16.376501083374023,0.0,0.147
01/04/2013,16.47018814086914,0.0,0.147
01/07/2013,16.40460968017578,0.0,0.147
01/08/2013,16.329654693603516,0.0,0.147
01/09/2013,16.507659912109375,0.0,0.147
01/10/2013,16.573246002197266,0.0,0.147
01/11/2013,16.563875198364258,0.0,0.147
01/14/2013,16.54513931274414,0.0,0.147
01/16/2013,16.498294830322266,0.0,0.147
01/17/2013,16.6856689453125,0.0,0.147
01/18/2013,16.713773727416992,0.0,0.147
01/22/2013,16.798091888427734,0.0,0.147
01/23/2013,16.835567474365234,0.0,0.147
01/24/2013,16.90114974975586,0.0,0.147
01/25/2013,17.013574600219727,0.0,0.147
01/28/2013,16.985471725463867,0.0,0.147
01/29/2013,17.022939682006836,0.0,0.147
01/30/2013,16.86367416381836,0.0,0.147
01/31/2013,16.844934463500977,0.0,0.147
02/01/2013,16.976099014282227,0.0,0.147
02/04/2013,16.74187469482422,0.0,0.147
02/05/2013,16.910512924194336,0.0,0.147
02/06/2013,16.929256439208984,0.0,0.147
02/07/2013,16.88240623474121,0.0,0.147
02/12/2013,17.079153060913086,0.0,0.147
02/13/2013,17.172842025756836,0.0,0.147
02/14/2013,17.219680786132812,0.0,0.147
02/15/2013,17.21031951904297,0.0,0.147
02/19/2013,17.294633865356445,0.0,0.147
02/20/2013,17.004201889038086,0.0,0.147
02/21/2013,16.76997947692871,0.0,0.147
02/22/2013,16.93862533569336,0.0,0.147
02/25/2013,16.554506301879883,0.0,0.147
02/26/2013,16.638826370239258,0.0,0.147
02/27/2013,16.957361221313477,0.0,0.147
03/05/2013,17.12599754333496,0.0,0.147
03/06/2013,17.144739151000977,0.0,0.147
03/08/2013,17.416427612304684,0.0,0.147
03/11/2013,17.482009887695312,0.0,0.147
03/12/2013,17.425792694091797,0.0,0.147
03/13/2013,17.491374969482422,0.0,0.147
03/14/2013,17.65064811706543,0.0,0.147
03/15/2013,17.669382095336914,0.0,0.147
03/18/2013,17.53822135925293,0.0,0.147
03/19/2013,17.472640991210938,0.0,0.147
03/20/2013,17.63190460205078,0.0,0.147
03/21/2013,17.463266372680664,0.0,0.147
03/25/2013,17.360214233398438,0.0,0.147
03/26/2013,17.397693634033203,0.0,0.147
03/27/2013,17.304000854492188,0.0,0.147
04/01/2013,17.200944900512695,0.0,0.147
04/02/2013,17.154102325439453,0.0,0.147
04/04/2013,17.06978988647461,0.0,0.147
04/08/2013,17.11662483215332,0.0,0.147
04/11/2013,17.556957244873047,0.0,0.147
04/12/2013,17.510042190551758,0.03,0.175
04/15/2013,16.975170135498047,0.0,0.175
04/16/2013,17.247291564941406,0.0,0.175
04/17/2013,16.909482955932617,0.0,0.175
04/18/2013,16.73118782043457,0.0,0.175
04/22/2013,16.984556198120117,0.0,0.175
04/23/2013,17.162843704223633,0.0,0.175
04/24/2013,17.34113121032715,0.0,0.175
04/25/2013,17.41620445251465,0.0,0.175
04/26/2013,17.33174705505371,0.0,0.175
04/29/2013,17.444351196289062,0.0,0.175
04/30/2013,17.528804779052734,0.0,0.175
05/01/2013,17.26606559753418,0.0,0.175
05/02/2013,17.4537353515625,0.0,0.175
05/03/2013,17.78217124938965,0.0,0.175
05/06/2013,17.847852706909176,0.0,0.175
05/07/2013,17.969839096069336,0.0,0.175
05/08/2013,18.054292678833008,0.0,0.175
05/09/2013,18.035526275634766,0.0,0.175
05/10/2013,18.091833114624023,0.0,0.175
05/13/2013,18.00737762451172,0.0,0.175
05/14/2013,18.19504928588867,0.0,0.175
05/15/2013,18.317047119140625,0.0,0.175
05/16/2013,18.251350402832028,0.0,0.175
05/17/2013,18.551633834838867,0.0,0.175
05/20/2013,18.59855079650879,0.0,0.175
05/21/2013,18.64547348022461,0.0,0.175
05/22/2013,18.401493072509766,0.0,0.175
05/23/2013,18.354576110839844,0.0,0.175
05/24/2013,18.307659149169922,0.0,0.175
05/28/2013,18.46718406677246,0.0,0.175
05/29/2013,18.335805892944336,0.0,0.175
05/30/2013,18.476564407348633,0.0,0.175
05/31/2013,18.32642364501953,0.0,0.175
06/03/2013,18.345190048217773,0.0,0.175
06/04/2013,18.21381950378418,0.0,0.175
06/05/2013,17.93230438232422,0.0,0.175
06/06/2013,18.016759872436523,0.0,0.175
06/07/2013,18.241973876953125,0.0,0.175
06/12/2013,17.894771575927734,0.0,0.175
06/13/2013,18.15751838684082,0.0,0.175
06/14/2013,18.129364013671875,0.0,0.175
06/17/2013,18.279500961303714,0.0,0.175
06/18/2013,18.485946655273438,0.0,0.175
06/19/2013,18.232587814331055,0.0,0.175
06/21/2013,17.725862503051758,0.0,0.175
06/24/2013,17.434967041015625,0.0,0.175
06/25/2013,17.641408920288086,0.0,0.175
06/27/2013,17.99799346923828,0.0,0.175
06/28/2013,17.904151916503906,0.0,0.175
07/01/2013,18.119985580444336,0.0,0.175
07/03/2013,17.951074600219727,0.0,0.175
07/09/2013,18.495328903198242,0.0,0.175
07/10/2013,18.542245864868164,0.0,0.175
07/11/2013,18.795612335205078,0.0,0.175
07/12/2013,18.739303588867188,0.0,0.175
07/15/2013,18.776844024658203,0.0,0.175
07/16/2013,18.67362403869629,0.0,0.175
07/17/2013,18.720539093017578,0.0,0.175
07/18/2013,18.917598724365238,0.0,0.175
07/19/2013,19.07712173461914,0.0,0.175
07/22/2013,19.124042510986328,0.0,0.175
07/23/2013,19.170961380004883,0.0,0.175
07/24/2013,19.067737579345703,0.0,0.175
07/25/2013,19.19911003112793,0.0,0.175
07/29/2013,19.002052307128906,0.0,0.175
07/31/2013,19.18972396850586,0.0,0.175
08/01/2013,19.480621337890625,0.0,0.175
08/02/2013,19.396167755126953,0.0,0.175
08/05/2013,19.368017196655273,0.0,0.175
08/06/2013,19.208494186401367,0.0,0.175
08/07/2013,19.114660263061523,0.0,0.175
08/08/2013,19.274179458618164,0.0,0.175
08/09/2013,19.255413055419922,0.0,0.175
08/12/2013,19.29294776916504,0.0,0.175
08/13/2013,19.377399444580078,0.0,0.175
08/14/2013,19.246028900146484,0.0,0.175
08/15/2013,18.94574737548828,0.0,0.175
08/16/2013,18.964519500732425,0.0,0.175
08/19/2013,18.823762893676758,0.0,0.175
08/20/2013,18.898836135864258,0.0,0.175
08/21/2013,18.80499267578125,0.0,0.175
08/27/2013,18.683006286621094,0.0,0.175
08/28/2013,18.69239044189453,0.0,0.175
08/29/2013,18.75807762145996,0.0,0.175
09/03/2013,18.664236068725586,0.0,0.175
09/04/2013,18.880064010620117,0.0,0.175
09/05/2013,18.936365127563477,0.0,0.175
09/06/2013,18.908214569091797,0.0,0.175
09/10/2013,19.43370246887207,0.0,0.175
09/11/2013,19.490005493164062,0.0,0.175
09/12/2013,19.443082809448242,0.0,0.175
09/13/2013,19.461856842041016,0.0,0.175
09/16/2013,19.62137794494629,0.0,0.175
09/17/2013,19.6495304107666,0.0,0.175
09/18/2013,19.95919227600098,0.0,0.175
09/19/2013,19.98734474182129,0.0,0.175
09/20/2013,19.837207794189457,0.0,0.175
09/23/2013,19.743364334106445,0.0,0.175
09/24/2013,19.78090476989746,0.0,0.175
09/25/2013,19.818435668945312,0.0,0.175
09/26/2013,19.912273406982422,0.0,0.175
09/27/2013,19.790287017822266,0.0,0.175
09/30/2013,19.733983993530273,0.0,0.175
10/01/2013,19.865360260009766,0.0,0.175
10/02/2013,19.82781982421875,0.0,0.175
10/03/2013,19.611997604370117,0.0,0.175
10/04/2013,19.75275230407715,0.0,0.175
10/07/2013,19.536922454833984,0.0,0.175
10/08/2013,19.264801025390625,0.0,0.175
10/10/2013,19.70583152770996,0.0,0.175
10/11/2013,19.921655654907227,0.0,0.175
10/14/2013,19.97796058654785,0.0,0.175
10/15/2013,19.771516799926758,0.0,0.175
10/16/2013,19.89350700378418,0.0,0.175
10/17/2013,20.12809944152832,0.0,0.175
10/18/2013,20.306386947631836,0.0,0.175
10/21/2013,20.372079849243164,0.0,0.175
10/22/2013,20.494064331054688,0.0,0.175
10/23/2013,20.33454132080078,0.0,0.175
10/24/2013,20.315776824951175,0.0,0.175
10/25/2013,20.418994903564453,0.0,0.175
10/28/2013,20.353309631347656,0.0,0.175
10/29/2013,20.56913375854492,0.0,0.175
10/30/2013,20.409610748291016,0.0,0.175
11/01/2013,20.456527709960938,0.0,0.175
11/05/2013,20.465911865234375,0.0,0.175
11/06/2013,20.522218704223633,0.0,0.175
11/07/2013,20.19378662109375,0.0,0.175
11/08/2013,20.531599044799805,0.0,0.175
11/11/2013,20.559749603271484,0.0,0.175
11/13/2013,20.69112205505371,0.0,0.175
11/14/2013,20.822494506835934,0.0,0.175
11/15/2013,20.92571830749512,0.0,0.175
11/18/2013,20.81311416625977,0.0,0.175
11/19/2013,20.63481903076172,0.0,0.175
11/21/2013,20.756811141967773,0.0,0.175
11/22/2013,20.860031127929688,0.0,0.175
11/25/2013,20.794340133666992,0.0,0.175
11/26/2013,20.850645065307617,0.0,0.175
11/27/2013,20.906949996948242,0.0,0.175
11/29/2013,20.86941528320312,0.0,0.175
12/02/2013,20.719276428222656,0.0,0.175
12/04/2013,20.512834548950195,0.0,0.175
12/06/2013,20.751932144165043,0.143,0.173
12/09/2013,20.7802677154541,0.0,0.173
12/10/2013,20.751932144165043,0.0,0.173
12/11/2013,20.440221786499023,0.0,0.173
12/13/2013,20.478008270263672,0.0,0.173
12/16/2013,20.685810089111328,0.0,0.173
12/17/2013,20.704702377319332,0.0,0.173
12/18/2013,20.96917724609375,0.0,0.173
12/19/2013,20.99751091003418,0.0,0.173
12/20/2013,21.110862731933594,0.0,0.173
12/23/2013,21.25254631042481,0.0,0.173
12/24/2013,21.356449127197266,0.0,0.173
12/26/2013,21.450902938842773,0.0,0.173
12/27/2013,21.507575988769528,0.0,0.173
12/30/2013,21.526464462280277,0.0,0.173
12/31/2013,21.56424903869629,0.0,0.173
01/02/2014,21.394227981567383,0.0,0.173
01/03/2014,21.41312408447266,0.0,0.173
01/06/2014,21.299776077270508,0.0,0.173
01/07/2014,21.46034812927246,0.0,0.173
01/08/2014,21.48868179321289,0.0,0.173
01/09/2014,21.573694229125977,0.0,0.173
01/10/2014,21.66815185546875,0.0,0.173
01/13/2014,21.365894317626953,0.0,0.173
01/14/2014,21.677597045898438,0.0,0.173
01/15/2014,21.819276809692383,0.0,0.173
01/16/2014,21.85706329345703,0.0,0.173
01/17/2014,21.809835433959957,0.0,0.173
01/21/2014,21.83817481994629,0.0,0.173
01/23/2014,21.498128890991207,0.0,0.173
01/24/2014,20.865274429321286,0.0,0.173
01/28/2014,20.978622436523438,0.0,0.173
01/29/2014,20.818054199218754,0.0,0.173
01/31/2014,20.846385955810547,0.0,0.173
02/03/2014,20.270204544067383,0.0,0.173
02/05/2014,20.430782318115234,0.0,0.173
02/06/2014,20.676366806030273,0.0,0.173
02/07/2014,21.04474449157715,0.0,0.173
02/11/2014,21.120306015014645,0.0,0.173
02/12/2014,21.26198959350586,0.0,0.173
02/13/2014,21.43201446533203,0.0,0.173
02/14/2014,21.602033615112305,0.0,0.173
02/20/2014,21.658706665039066,0.0,0.173
02/21/2014,21.61147689819336,0.0,0.173
02/24/2014,21.790939331054688,0.0,0.173
02/25/2014,21.82872200012207,0.0,0.173
02/26/2014,21.932628631591797,0.0,0.173
02/27/2014,22.036527633666992,0.0,0.173
02/28/2014,22.064865112304688,0.0,0.173
03/03/2014,21.86650848388672,0.0,0.173
03/04/2014,22.253774642944336,0.0,0.173
03/05/2014,22.225439071655273,0.0,0.173
03/06/2014,22.386014938354492,0.0,0.173
03/07/2014,22.452131271362305,0.0,0.173
03/10/2014,22.29155921936035,0.0,0.173
03/11/2014,22.121540069580078,0.0,0.173
03/12/2014,21.998746871948242,0.0,0.173
03/14/2014,21.649257659912113,0.0,0.173
03/17/2014,21.91373443603516,0.0,0.173
03/18/2014,22.093200683593754,0.0,0.173
03/19/2014,22.017639160156246,0.0,0.173
03/20/2014,22.0837516784668,0.0,0.173
03/25/2014,22.008188247680664,0.0,0.173
03/26/2014,21.734270095825195,0.0,0.173
03/28/2014,21.894847869873047,0.0,0.173
03/31/2014,22.168764114379883,0.0,0.173
04/01/2014,22.367124557495114,0.0,0.173
04/02/2014,22.489913940429684,0.0,0.173
04/03/2014,22.433242797851566,0.0,0.173
04/04/2014,22.140430450439453,0.0,0.173
04/07/2014,21.743715286254883,0.0,0.173
04/08/2014,21.875959396362305,0.0,0.173
04/10/2014,21.705934524536133,0.0,0.173
04/11/2014,21.415918350219727,0.003,0.146
04/14/2014,21.51038360595703,0.0,0.146
04/15/2014,21.59540557861328,0.0,0.146
04/16/2014,21.916595458984375,0.0,0.146
04/17/2014,21.96383285522461,0.0,0.146
04/21/2014,22.077194213867188,0.0,0.146
04/22/2014,22.12442588806152,0.0,0.146
04/23/2014,22.067747116088867,0.0,0.146
04/24/2014,22.048851013183594,0.0,0.146
04/25/2014,21.82213020324707,0.0,0.146
04/28/2014,21.76544761657715,0.0,0.146
04/29/2014,21.774892807006836,0.0,0.146
04/30/2014,21.95438766479492,0.0,0.146
05/01/2014,21.99217414855957,0.0,0.146
05/06/2014,21.831571578979492,0.0,0.146
05/07/2014,21.907150268554688,0.0,0.146
05/09/2014,21.888254165649414,0.0,0.146
05/12/2014,22.181102752685547,0.0,0.146
05/13/2014,22.105533599853516,0.0,0.146
05/15/2014,21.737106323242188,0.0,0.146
05/16/2014,21.78434181213379,0.0,0.146
05/19/2014,21.926046371459964,0.0,0.146
05/20/2014,21.680427551269535,0.0,0.146
05/21/2014,21.859914779663086,0.0,0.146
05/22/2014,21.9449348449707,0.0,0.146
05/27/2014,22.24723243713379,0.0,0.146
05/28/2014,22.209449768066403,0.0,0.146
05/29/2014,22.256681442260742,0.0,0.146
05/30/2014,22.237787246704098,0.0,0.146
06/02/2014,22.294469833374023,0.0,0.146
06/03/2014,22.266128540039062,0.0,0.146
06/04/2014,22.27557373046875,0.0,0.146
06/05/2014,22.51174926757813,0.0,0.146
06/06/2014,22.700683593750004,0.0,0.146
06/09/2014,22.785707473754883,0.0,0.146
06/11/2014,22.644002914428714,0.0,0.146
06/12/2014,22.47395896911621,0.0,0.146
06/13/2014,22.56842613220215,0.0,0.146
06/16/2014,22.558979034423825,0.0,0.146
06/17/2014,22.67234230041504,0.0,0.146
06/18/2014,22.870723724365234,0.0,0.146
06/20/2014,22.965192794799805,0.0,0.146
06/23/2014,22.946300506591797,0.0,0.146
06/24/2014,22.757366180419922,0.0,0.146
06/25/2014,22.7951488494873,0.0,0.146
06/27/2014,22.832937240600586,0.0,0.146
06/30/2014,22.851825714111328,0.0,0.146
07/01/2014,23.002979278564453,0.0,0.146
07/02/2014,22.917953491210938,0.0,0.146
07/03/2014,23.06910514831543,0.0,0.146
07/07/2014,22.889616012573242,0.0,0.146
07/08/2014,22.71957588195801,0.0,0.146
07/11/2014,22.615663528442386,0.0,0.146
07/14/2014,22.738466262817386,0.0,0.146
07/15/2014,22.57787322998047,0.0,0.146
07/16/2014,22.606210708618164,0.0,0.146
07/17/2014,22.228342056274414,0.0,0.146
07/18/2014,22.370044708251953,0.0,0.146
07/21/2014,22.436172485351562,0.0,0.146
07/22/2014,22.54953384399414,0.0,0.146
07/23/2014,22.50229835510254,0.0,0.146
07/25/2014,22.46451187133789,0.0,0.146
07/28/2014,22.38894081115723,0.0,0.146
07/29/2014,22.33225440979004,0.0,0.146
07/30/2014,22.303913116455075,0.0,0.146
07/31/2014,21.878810882568363,0.0,0.146
08/01/2014,21.670978546142578,0.0,0.146
08/04/2014,21.793787002563477,0.0,0.146
08/05/2014,21.661535263061523,0.0,0.146
08/06/2014,21.6048526763916,0.0,0.146
08/08/2014,21.7276611328125,0.0,0.146
08/13/2014,21.973276138305664,0.0,0.146
08/14/2014,22.039402008056644,0.0,0.146
08/20/2014,22.34169960021973,0.0,0.146
08/21/2014,22.360595703124996,0.0,0.146
08/22/2014,22.285022735595703,0.0,0.146
08/25/2014,22.37948989868164,0.0,0.146
08/26/2014,22.3133602142334,0.0,0.146
08/28/2014,22.15276527404785,0.0,0.146
08/29/2014,22.17165946960449,0.0,0.146
09/02/2014,22.1905517578125,0.0,0.146
09/05/2014,22.200000762939453,0.0,0.146
09/08/2014,22.162208557128906,0.0,0.146
09/10/2014,22.029956817626953,0.0,0.146
09/11/2014,22.096086502075195,0.0,0.146
09/19/2014,21.935493469238285,0.0,0.146
09/23/2014,21.491487503051758,0.0,0.146
09/25/2014,21.27421379089356,0.0,0.146
09/26/2014,21.36868286132812,0.0,0.146
09/29/2014,21.330894470214844,0.0,0.146
09/30/2014,21.189191818237305,0.0,0.146
10/01/2014,20.8302116394043,0.0,0.146
10/02/2014,20.782981872558594,0.0,0.146
10/03/2014,20.839658737182617,0.0,0.146
10/06/2014,20.8774471282959,0.0,0.146
10/07/2014,20.518468856811523,0.0,0.146
10/08/2014,20.745191574096676,0.0,0.146
10/09/2014,20.25395965576172,0.0,0.146
10/10/2014,20.027233123779297,0.0,0.146
10/13/2014,19.791065216064453,0.0,0.146
10/14/2014,19.89497947692871,0.0,0.146
10/15/2014,19.82884979248047,0.0,0.146
10/17/2014,20.065021514892578,0.0,0.146
10/20/2014,20.15949058532715,0.0,0.146
10/21/2014,20.612937927246094,0.0,0.146
10/22/2014,20.49012565612793,0.0,0.146
10/24/2014,20.858551025390625,0.0,0.146
