NHI,"National Health Investors, Inc.",
Date,Price,Dividend,Annualized Dividend
06/25/1999,5.0993717554453255,0.74,2.96
06/28/1999,5.141399544638556,0.0,2.96
06/29/1999,5.197436757126059,0.0,2.96
06/30/1999,5.197435516200653,0.0,2.96
07/01/1999,5.099370708573336,0.0,2.96
07/02/1999,4.987295708873056,0.0,2.96
07/06/1999,4.973287366877842,0.0,2.96
07/07/1999,4.959277013652987,0.0,2.96
07/08/1999,4.917251379709058,0.0,2.96
07/09/1999,4.98729679631252,0.0,2.96
07/12/1999,5.01531457901001,0.0,2.96
07/13/1999,5.015317978483908,0.0,2.96
07/14/1999,5.0433347484195465,0.0,2.96
07/15/1999,4.973288432469276,0.0,2.96
07/16/1999,5.085361814111229,0.0,2.96
07/19/1999,5.169417744154458,0.0,2.96
07/20/1999,5.071351744911888,0.0,2.96
07/21/1999,5.0853615269436405,0.0,2.96
07/22/1999,5.043333226984197,0.0,2.96
07/23/1999,5.057343006134034,0.0,2.96
07/26/1999,5.04333538245101,0.0,2.96
07/27/1999,5.071355050869203,0.0,2.96
07/28/1999,5.015316222039439,0.0,2.96
07/29/1999,5.001305320409423,0.0,2.96
07/30/1999,4.987296061808837,0.0,2.96
08/02/1999,4.973290174194936,0.0,2.96
08/03/1999,4.97328753564872,0.0,2.96
08/04/1999,4.973290174194936,0.0,2.96
08/05/1999,5.071353274799655,0.0,2.96
08/06/1999,4.987295877101809,0.0,2.96
08/09/1999,4.83319369829618,0.0,2.96
08/10/1999,4.567017813462477,0.0,2.96
08/11/1999,4.7351325860052755,0.0,2.96
08/12/1999,4.5670171137209294,0.0,2.96
08/13/1999,4.5389978235418145,0.0,2.96
08/16/1999,3.810518547340675,0.0,2.96
08/17/1999,3.5863722007693224,0.0,2.96
08/18/1999,3.6424066363901333,0.0,2.96
08/19/1999,3.908582998069737,0.0,2.96
08/20/1999,4.006648448417927,0.0,2.96
08/23/1999,4.062684616008839,0.0,2.96
08/24/1999,4.006648085410135,0.0,2.96
08/25/1999,3.9646199896261356,0.0,2.96
08/26/1999,4.020657021281629,0.0,2.96
08/27/1999,4.020657021281629,0.0,2.96
08/30/1999,4.062686876357655,0.0,2.96
08/31/1999,3.992639805229617,0.0,2.96
09/01/1999,3.978629567330344,0.0,2.96
09/02/1999,3.9786306709371586,0.0,2.96
09/03/1999,3.9085825059724892,0.0,2.96
09/07/1999,3.8665552347356624,0.0,2.96
09/08/1999,3.8525479398804268,0.0,2.96
09/09/1999,3.8105193930612486,0.0,2.96
09/10/1999,3.9646198149327634,0.0,2.96
09/13/1999,3.9646199896261356,0.0,2.96
09/14/1999,4.06268323712076,0.0,2.96
09/15/1999,4.174759981262408,0.0,2.96
09/16/1999,4.230795901616414,0.0,2.96
09/17/1999,4.174757957458496,0.0,2.96
09/20/1999,4.1747587744286445,0.0,2.96
09/21/1999,4.006646226953577,0.0,2.96
09/22/1999,4.342871071862393,0.0,2.96
09/23/1999,4.174759981262408,0.0,2.96
09/24/1999,4.272824928358004,0.0,2.96
09/27/1999,4.28338049827738,0.74,2.96
09/28/1999,4.064842840899592,0.0,2.96
09/29/1999,4.050273388855217,0.0,2.96
09/30/1999,3.700609276049944,0.0,2.96
10/01/1999,3.8317325542901313,0.0,2.96
10/04/1999,3.846303827208347,0.0,2.96
10/05/1999,4.006564594143605,0.0,2.96
10/06/1999,3.758888615094698,0.0,2.96
10/07/1999,3.758887001848596,0.0,2.96
10/08/1999,3.6714716199078135,0.0,2.96
10/11/1999,3.4237924650792153,0.0,2.96
10/12/1999,3.584052712464136,0.0,2.96
10/13/1999,3.5112086280761474,0.0,2.96
10/14/1999,3.613193599020297,0.0,2.96
10/15/1999,3.569487147643918,0.0,2.96
10/18/1999,3.5840564829404236,0.0,2.96
10/19/1999,3.613193599020297,0.0,2.96
10/20/1999,3.5257782445522983,0.0,2.96
10/21/1999,3.5112076625823976,0.0,2.96
10/22/1999,3.5840552820820193,0.0,2.96
10/25/1999,3.452930630532457,0.0,2.96
10/26/1999,3.3800842761993413,0.0,2.96
10/27/1999,3.3800837733164553,0.0,2.96
10/28/1999,3.4383604526519775,0.0,2.96
10/29/1999,3.4383595127704716,0.0,2.96
11/01/1999,3.5403466794172282,0.0,2.96
11/02/1999,3.613192947387695,0.0,2.96
11/03/1999,3.700608752409003,0.0,2.96
11/04/1999,3.8317326845809756,0.0,2.96
11/05/1999,3.8317326845809756,0.0,2.96
11/08/1999,3.7734561428543207,0.0,2.96
11/09/1999,3.758887001848596,0.0,2.96
11/10/1999,3.64233240965874,0.0,2.96
11/11/1999,3.729748972858566,0.0,2.96
11/12/1999,3.627762123424574,0.0,2.96
11/15/1999,3.817164319706714,0.0,2.96
11/16/1999,3.6860395983153698,0.0,2.96
11/17/1999,3.7151796409333375,0.0,2.96
11/18/1999,3.5986254373565316,0.0,2.96
11/19/1999,3.700610773637891,0.0,2.96
11/22/1999,3.788024527685983,0.0,2.96
11/23/1999,3.6860403985746446,0.0,2.96
11/24/1999,3.6131951535334355,0.0,2.96
11/26/1999,3.525777624850451,0.0,2.96
11/29/1999,3.540348477050906,0.0,2.96
11/30/1999,3.5694846510887146,0.0,2.96
12/01/1999,3.642332601738742,0.0,2.96
12/02/1999,3.613194806788995,0.0,2.96
12/03/1999,3.5549174711956244,0.0,2.96
12/06/1999,3.5986239910125737,0.0,2.96
12/07/1999,3.5840561389923096,0.0,2.96
12/08/1999,3.554915744796572,0.0,2.96
12/09/1999,3.6714702529907224,0.0,2.96
12/10/1999,3.65690222885383,0.0,2.96
12/13/1999,3.5112061126173035,0.0,2.96
12/14/1999,3.5403466794172282,0.0,2.96
12/15/1999,3.5403471021882953,0.0,2.96
12/16/1999,3.5840537966514123,0.0,2.96
12/17/1999,3.5257779584831024,0.0,2.96
12/20/1999,3.5840552801109222,0.0,2.96
12/21/1999,3.6277633622462644,0.0,2.96
12/22/1999,3.700610512181332,0.0,2.96
12/23/1999,3.9045810107767145,0.0,2.96
12/27/1999,3.9919957394869825,0.0,2.96
12/28/1999,3.5686676859855653,0.74,2.96
12/29/1999,3.5991688099313293,0.0,2.96
12/30/1999,3.4924133980223036,0.0,2.96
12/31/1999,3.5381670158450347,0.0,2.96
01/03/2000,3.629671243520884,0.0,2.96
01/04/2000,3.583919175532686,0.0,2.96
01/05/2000,3.644921468150231,0.0,2.96
01/06/2000,3.7364262079139308,0.0,2.96
01/07/2000,3.827930851887337,0.0,2.96
01/10/2000,3.8736829012632366,0.0,2.96
01/11/2000,3.904182974747785,0.0,2.96
01/12/2000,3.8431812424257576,0.0,2.96
01/13/2000,3.7669285141691873,0.0,2.96
01/14/2000,3.766928127700207,0.0,2.96
01/18/2000,3.8584321445064322,0.0,2.96
01/19/2000,3.873682864445193,0.0,2.96
01/20/2000,3.919435061514377,0.0,2.96
01/21/2000,3.8584321445064322,0.0,2.96
01/24/2000,3.949937735424667,0.0,2.96
01/25/2000,3.7669278248738687,0.0,2.96
01/26/2000,4.056691672350909,0.0,2.96
01/27/2000,3.965187184077757,0.0,2.96
01/28/2000,3.9346857442002356,0.0,2.96
01/31/2000,3.9346850995094544,0.0,2.96
02/01/2000,3.9041846181832107,0.0,2.96
02/02/2000,3.858432849564875,0.0,2.96
02/03/2000,3.8126802911945417,0.0,2.96
02/04/2000,3.8279312047958376,0.0,2.96
02/07/2000,3.797429410836442,0.0,2.96
02/08/2000,3.858431373323713,0.0,2.96
02/09/2000,3.7974299586626636,0.0,2.96
02/10/2000,3.8126793599897812,0.0,2.96
02/11/2000,3.7211763459808975,0.0,2.96
02/14/2000,3.7059238170055635,0.0,2.96
02/15/2000,3.583919175532686,0.0,2.96
02/16/2000,3.59916989542857,0.0,2.96
02/17/2000,3.6449225733551796,0.0,2.96
02/18/2000,3.599170446395874,0.0,2.96
02/22/2000,3.61441997357331,0.0,2.96
02/23/2000,3.4771637296462807,0.0,2.96
02/24/2000,3.233151630290504,0.0,2.96
02/25/2000,3.111146084097929,0.0,2.96
02/28/2000,3.2636533119309115,0.0,2.96
02/29/2000,3.202650446287343,0.0,2.96
03/01/2000,3.248402897371064,0.0,2.96
03/02/2000,3.3551594504603632,0.0,2.96
03/03/2000,3.263653693587016,0.0,2.96
03/06/2000,3.111146912430272,0.0,2.96
03/07/2000,2.9891409459321396,0.0,2.96
03/08/2000,2.821384107365328,0.0,2.96
03/09/2000,2.897636939317752,0.0,2.96
03/10/2000,3.004392180944744,0.0,2.96
03/13/2000,2.9128869908366037,0.0,2.96
03/14/2000,3.0501427650451656,0.0,2.96
03/15/2000,3.050143445902203,0.0,2.96
03/16/2000,3.095895954782929,0.0,2.96
03/17/2000,3.202650987706478,0.0,2.96
03/20/2000,3.2484027994013274,0.0,2.96
03/21/2000,3.233152206454958,0.0,2.96
03/22/2000,3.309406839568039,0.0,2.96
03/23/2000,3.065394163131714,0.0,2.96
03/24/2000,3.050143515045319,0.0,2.96
03/27/2000,3.1568993294940273,0.0,2.96
03/28/2000,3.082886313372117,0.64,2.86
03/29/2000,3.0347158947298607,0.0,2.86
03/30/2000,2.9865471352922155,0.0,2.86
03/31/2000,3.034716281591286,0.0,2.86
04/03/2000,3.066830468674501,0.0,2.86
04/04/2000,3.1150006771087644,0.0,2.86
04/05/2000,3.050773859024048,0.0,2.86
04/06/2000,3.082886710999504,0.0,2.86
04/07/2000,3.0668296813964844,0.0,2.86
04/10/2000,3.050772914274491,0.0,2.86
04/11/2000,3.034717250377574,0.0,2.86
04/12/2000,3.0186595151768647,0.0,2.86
04/13/2000,3.0347158947298607,0.0,2.86
04/14/2000,2.9865469485521317,0.0,2.86
04/17/2000,3.018660545349121,0.0,2.86
04/18/2000,2.9865458011627197,0.0,2.86
04/19/2000,3.0186604499816894,0.0,2.86
04/20/2000,3.0668296813964844,0.0,2.86
04/24/2000,3.034717250377574,0.0,2.86
04/25/2000,2.986547040939331,0.0,2.86
04/26/2000,3.0668306604344795,0.0,2.86
04/27/2000,3.0026032029005587,0.0,2.86
04/28/2000,3.0026036525766058,0.0,2.86
05/01/2000,3.1150006771087644,0.0,2.86
05/02/2000,3.0828872680664063,0.0,2.86
05/03/2000,3.0347171545028684,0.0,2.86
05/04/2000,3.066830563545227,0.0,2.86
05/05/2000,3.0828871726989746,0.0,2.86
05/08/2000,3.0668296813964844,0.0,2.86
05/09/2000,3.0507737646500273,0.0,2.86
05/10/2000,3.0828872680664063,0.0,2.86
05/11/2000,3.0668296813964844,0.0,2.86
05/12/2000,3.0668300093797147,0.0,2.86
05/15/2000,3.0347171545028684,0.0,2.86
05/16/2000,3.0507739554060267,0.0,2.86
05/17/2000,2.986546456158816,0.0,2.86
05/18/2000,2.9223201705748774,0.0,2.86
05/19/2000,2.633298397064209,0.0,2.86
05/22/2000,2.6332993307513393,0.0,2.86
05/23/2000,2.697526216506958,0.0,2.86
05/24/2000,2.6975255189118563,0.0,2.86
05/25/2000,2.5690725178061844,0.0,2.86
05/26/2000,2.6654128091675897,0.0,2.86
05/30/2000,2.6654127372239165,0.0,2.86
05/31/2000,2.681469607065959,0.0,2.86
06/01/2000,2.6493561985981033,0.0,2.86
06/02/2000,2.665412110993356,0.0,2.86
06/05/2000,2.649356105497905,0.0,2.86
06/06/2000,2.697526311299887,0.0,2.86
06/07/2000,2.6493550946072832,0.0,2.86
06/08/2000,2.633298808336258,0.0,2.86
06/09/2000,2.5690720081329346,0.0,2.86
06/12/2000,2.5690728913313188,0.0,2.86
06/13/2000,2.5530153080821036,0.0,2.86
06/14/2000,2.5690720956536786,0.0,2.86
06/15/2000,2.536959268960608,0.0,2.86
06/16/2000,2.6654128091675897,0.0,2.86
06/19/2000,2.6975260162353516,0.0,2.86
06/20/2000,2.8902062478956285,0.0,2.86
06/21/2000,2.890206860459369,0.0,2.86
06/22/2000,3.0668292904412877,0.0,2.86
06/23/2000,2.9865470891413484,0.0,2.86
06/26/2000,2.986546921085667,0.0,2.86
06/27/2000,2.991568088531494,0.64,2.7600000000000002
06/28/2000,2.9745688041051226,0.0,2.7600000000000002
06/29/2000,2.9745688438415527,0.0,2.7600000000000002
06/30/2000,2.991566607969027,0.0,2.7600000000000002
07/03/2000,3.025561135574426,0.0,2.7600000000000002
07/05/2000,3.0595582723617554,0.0,2.7600000000000002
07/06/2000,2.957571268081665,0.0,2.7600000000000002
07/07/2000,2.940573732058207,0.0,2.7600000000000002
07/10/2000,2.957571707708987,0.0,2.7600000000000002
07/11/2000,2.974569693554279,0.0,2.7600000000000002
07/12/2000,2.923576795566849,0.0,2.7600000000000002
07/13/2000,2.923577070236206,0.0,2.7600000000000002
07/14/2000,2.957572088403217,0.0,2.7600000000000002
07/17/2000,3.042560873769265,0.0,2.7600000000000002
07/18/2000,3.093551273452503,0.0,2.7600000000000002
07/19/2000,3.0425589888436453,0.0,2.7600000000000002
07/20/2000,2.974570542573929,0.0,2.7600000000000002
07/21/2000,2.957571723503981,0.0,2.7600000000000002
07/24/2000,2.855586491659016,0.0,2.7600000000000002
07/25/2000,2.838590781863143,0.0,2.7600000000000002
07/26/2000,2.8045938757365336,0.0,2.7600000000000002
07/27/2000,2.8045940477597084,0.0,2.7600000000000002
07/28/2000,2.549630641937256,0.0,2.7600000000000002
07/31/2000,2.5666284420220133,0.0,2.7600000000000002
08/01/2000,2.7196067761463727,0.0,2.7600000000000002
08/02/2000,2.651616672299943,0.0,2.7600000000000002
08/03/2000,2.6856115886143277,0.0,2.7600000000000002
08/04/2000,2.6176211112423946,0.0,2.7600000000000002
08/07/2000,2.6176208312937757,0.0,2.7600000000000002
08/08/2000,2.532633267544411,0.0,2.7600000000000002
08/09/2000,2.532633267544411,0.0,2.7600000000000002
08/10/2000,2.5156355765130782,0.0,2.7600000000000002
08/11/2000,2.4816398726569284,0.0,2.7600000000000002
08/14/2000,2.141688991995419,0.0,2.7600000000000002
08/15/2000,2.005710252280374,0.0,2.7600000000000002
08/16/2000,1.6317639827728272,0.0,2.7600000000000002
08/17/2000,1.3598039673595894,0.0,2.7600000000000002
08/18/2000,1.4447907666967372,0.0,2.7600000000000002
08/21/2000,1.8017385254735532,0.0,2.7600000000000002
08/22/2000,1.9887108616872666,0.0,2.7600000000000002
08/23/2000,1.8867266246250696,0.0,2.7600000000000002
08/24/2000,1.7167513744503844,0.0,2.7600000000000002
08/25/2000,1.7337494769898971,0.0,2.7600000000000002
08/28/2000,1.750747066194361,0.0,2.7600000000000002
08/29/2000,1.8357335995819608,0.0,2.7600000000000002
08/30/2000,2.0397040843963623,0.0,2.7600000000000002
08/31/2000,2.039703999535512,0.0,2.7600000000000002
09/01/2000,2.0397046896127553,0.0,2.7600000000000002
09/05/2000,1.954716568992984,0.0,2.7600000000000002
09/06/2000,2.124692712511335,0.0,2.7600000000000002
09/07/2000,2.1076944669087725,0.0,2.7600000000000002
09/08/2000,2.26067321901103,0.0,2.7600000000000002
09/11/2000,2.2436755044119696,0.0,2.7600000000000002
09/12/2000,2.107694387435913,0.0,2.7600000000000002
09/13/2000,1.8867268378917987,0.0,2.7600000000000002
09/14/2000,1.9717148542404175,0.0,2.7600000000000002
09/15/2000,2.0057086338076675,0.0,2.7600000000000002
09/18/2000,1.9207225095142018,0.0,2.7600000000000002
09/19/2000,1.869729127524034,0.0,2.7600000000000002
09/20/2000,1.7677443027496338,0.0,2.7600000000000002
09/21/2000,1.7507470062485446,0.0,2.7600000000000002
09/22/2000,1.818737268447876,0.0,2.7600000000000002
09/25/2000,1.7507464511721742,0.0,2.7600000000000002
09/26/2000,1.7337487105812344,0.0,2.7600000000000002
09/27/2000,1.869729127524034,0.0,2.7600000000000002
09/28/2000,1.8017396374985024,0.0,2.7600000000000002
09/29/2000,1.8017396374985024,0.0,2.7600000000000002
10/02/2000,1.8527323321862654,0.0,2.02
10/03/2000,1.85273226874846,0.0,2.02
10/04/2000,1.8187365149551966,0.0,2.02
10/05/2000,1.7677437833377292,0.0,2.02
10/06/2000,1.8697296031590167,0.0,2.02
10/09/2000,1.9377187995587366,0.0,2.02
10/10/2000,1.8357337745460305,0.0,2.02
10/11/2000,1.7677445647740129,0.0,2.02
10/12/2000,1.6827563047409058,0.0,2.02
10/13/2000,1.63176290767709,0.0,2.02
10/16/2000,1.6827563047409058,0.0,2.02
10/17/2000,1.6997536887293276,0.0,2.02
10/18/2000,1.563772786523878,0.0,2.02
10/19/2000,1.6147660732269287,0.0,2.02
10/20/2000,1.699753715878441,0.0,2.02
10/23/2000,1.7507470846176147,0.0,2.02
10/24/2000,1.7337489200360847,0.0,2.02
10/25/2000,1.614765377388787,0.0,2.02
10/26/2000,1.6147662033426,0.0,2.02
10/27/2000,1.5467764561374981,0.0,2.02
10/30/2000,1.5977690865596135,0.0,2.02
10/31/2000,1.6317636108398437,0.0,2.02
11/01/2000,1.665758490562439,0.0,2.02
11/02/2000,1.665758490562439,0.0,2.02
11/03/2000,1.6657593014216658,0.0,2.02
11/06/2000,1.7847418939245159,0.0,2.02
11/07/2000,1.9547166834984506,0.0,2.02
11/08/2000,1.869728160560678,0.0,2.02
11/09/2000,1.8187371964501862,0.0,2.02
11/10/2000,1.8357338467422797,0.0,2.02
11/13/2000,1.6317642136375503,0.0,2.02
11/14/2000,1.8187365149551966,0.0,2.02
11/15/2000,1.784741527893964,0.0,2.02
11/16/2000,1.6997543474038441,0.0,2.02
11/17/2000,1.6657593014216658,0.0,2.02
11/20/2000,1.6997541372592633,0.0,2.02
11/21/2000,1.7337494769898971,0.0,2.02
11/22/2000,1.7337495401067642,0.0,2.02
11/24/2000,1.7507470846176147,0.0,2.02
11/27/2000,1.7167513744503844,0.0,2.02
11/28/2000,1.7167519330978394,0.0,2.02
11/29/2000,1.6827562977285946,0.0,2.02
11/30/2000,1.6997543892057816,0.0,2.02
12/01/2000,1.6997544510850628,0.0,2.02
12/04/2000,1.7507464511721742,0.0,2.02
12/05/2000,1.7167513744503844,0.0,2.02
12/06/2000,1.7167513744503844,0.0,2.02
12/07/2000,1.7337489128112793,0.0,2.02
12/08/2000,1.7167519955959134,0.0,2.02
12/11/2000,1.7167519330978394,0.0,2.02
12/12/2000,1.6827568453137238,0.0,2.02
12/13/2000,1.7167513744503844,0.0,2.02
12/14/2000,1.716751298904419,0.0,2.02
12/15/2000,1.7337489128112793,0.0,2.02
12/18/2000,1.7507463648634136,0.0,2.02
12/19/2000,1.954717531248375,0.0,2.02
12/20/2000,1.801738977432251,0.0,2.02
12/21/2000,1.7677437833377292,0.0,2.02
12/22/2000,1.93771971647556,0.0,2.02
12/26/2000,1.7507463648634136,0.0,2.02
12/27/2000,1.7847421793180092,0.0,2.02
12/28/2000,1.8357343516073936,0.0,2.02
12/29/2000,1.9547163328881991,0.0,2.02
01/02/2001,2.0397050040108815,0.0,1.28
01/03/2001,2.1756852312785826,0.0,1.28
01/04/2001,2.1076953007624697,0.0,1.28
01/05/2001,2.2266781330108643,0.0,1.28
01/08/2001,2.2436754736181808,0.0,1.28
01/09/2001,2.481640539498165,0.0,1.28
01/10/2001,2.447646347792832,0.0,1.28
01/11/2001,2.430648497655882,0.0,1.28
01/12/2001,2.3796560764312744,0.0,1.28
01/16/2001,2.3796554191692456,0.0,1.28
01/17/2001,2.5496303664971585,0.0,1.28
01/18/2001,2.7196057242636353,0.0,1.28
01/19/2001,2.7026093006134033,0.0,1.28
01/22/2001,2.668612632443828,0.0,1.28
01/23/2001,2.6516147688323377,0.0,1.28
01/24/2001,2.6176205065426412,0.0,1.28
01/25/2001,2.498638391494751,0.0,1.28
01/26/2001,2.4986380774399333,0.0,1.28
01/29/2001,2.458524129431369,0.0,1.28
01/30/2001,2.6108226136669894,0.0,1.28
01/31/2001,2.605382274150988,0.0,1.28
02/01/2001,2.68153224690439,0.0,1.28
02/02/2001,2.51563632328,0.0,1.28
02/05/2001,2.5537102222442627,0.0,1.28
02/06/2001,2.52923398960273,0.0,1.28
02/07/2001,2.540112139866707,0.0,1.28
02/08/2001,2.5265142339059388,0.0,1.28
02/09/2001,2.526514624097256,0.0,1.28
02/12/2001,2.4639636948174335,0.0,1.28
02/13/2001,2.5509910034555725,0.0,1.28
02/14/2001,2.4748415898278733,0.0,1.28
02/15/2001,2.4476455740026526,0.0,1.28
02/16/2001,2.4884400367736816,0.0,1.28
02/20/2001,2.461243959220615,0.0,1.28
02/21/2001,2.395973884727203,0.0,1.28
02/22/2001,2.3769364718229853,0.0,1.28
02/23/2001,2.371496999033184,0.0,1.28
02/26/2001,2.3932539575076066,0.0,1.28
02/27/2001,2.4884391083871966,0.0,1.28
02/28/2001,2.455803466338186,0.0,1.28
03/01/2001,2.447645118115874,0.0,1.28
03/02/2001,2.5020378605272127,0.0,1.28
03/05/2001,2.4503658915166526,0.0,1.28
03/06/2001,2.4612440148202968,0.0,1.28
03/07/2001,2.4884390622962984,0.0,1.28
03/08/2001,2.6924101149370405,0.0,1.28
03/09/2001,2.733203654301395,0.0,1.28
03/12/2001,2.9371735900803593,0.0,1.28
03/13/2001,3.06227729399989,0.0,1.28
03/14/2001,2.942615073177876,0.0,1.28
03/15/2001,3.018761550083351,0.0,1.28
03/16/2001,3.0323605854838704,0.0,1.28
03/19/2001,2.8963810896666486,0.0,1.28
03/20/2001,2.988845973392624,0.0,1.28
03/21/2001,3.059557049390141,0.0,1.28
03/22/2001,3.0785942400321638,0.0,1.28
03/23/2001,3.075873232934975,0.0,1.28
03/26/2001,3.1275465321042,0.0,1.28
03/27/2001,3.187378986603405,0.0,1.28
03/28/2001,3.2363312244415283,0.0,1.28
03/29/2001,3.2091370897501137,0.0,1.28
03/30/2001,3.1547414681746324,0.0,1.28
04/02/2001,3.146584426273124,0.0,1.28
04/03/2001,2.923578060153754,0.0,0.64
04/04/2001,2.7576812861479145,0.0,0.64
04/05/2001,2.529233106475897,0.0,0.64
04/06/2001,2.7196057159194176,0.0,0.64
04/09/2001,2.5673087390443445,0.0,0.64
04/10/2001,2.529234665787166,0.0,0.64
04/11/2001,2.6516151428222656,0.0,0.64
04/12/2001,2.6516160102337256,0.0,0.64
04/16/2001,2.686970976034918,0.0,0.64
04/17/2001,2.746802808079019,0.0,0.64
04/18/2001,2.665214886363944,0.0,0.64
04/19/2001,2.6842521853194596,0.0,0.64
04/20/2001,2.7739971308107254,0.0,0.64
04/23/2001,2.678811108590612,0.0,0.64
04/24/2001,2.7060090764877884,0.0,0.64
04/25/2001,2.6380184855223967,0.0,0.64
04/26/2001,2.678812497000975,0.0,0.64
04/27/2001,2.708728690797093,0.0,0.64
04/30/2001,2.733203388043096,0.0,0.64
05/01/2001,2.855586113546376,0.0,0.64
05/02/2001,2.877343763956619,0.0,0.64
05/03/2001,2.7522416682868394,0.0,0.64
05/04/2001,2.8419889860688663,0.0,0.64
05/07/2001,2.841989376884271,0.0,0.64
05/08/2001,2.733204210340048,0.0,0.64
05/09/2001,2.7603998180140814,0.0,0.64
05/10/2001,2.7332043878303316,0.0,0.64
05/11/2001,2.7468024480564686,0.0,0.64
05/14/2001,2.7332045681407164,0.0,0.64
05/15/2001,2.7250447704213423,0.0,0.64
05/16/2001,2.6788116650019957,0.0,0.64
05/17/2001,2.66521508059538,0.0,0.64
05/18/2001,2.638018416941909,0.0,0.64
05/21/2001,2.5292330024931484,0.0,0.64
05/22/2001,2.379655275079939,0.0,0.64
05/23/2001,2.474842378031489,0.0,0.64
05/24/2001,2.4204497527324373,0.0,0.64
05/25/2001,2.4748412054006086,0.0,0.64
05/29/2001,2.4748415898278733,0.0,0.64
05/30/2001,2.45036422480529,0.0,0.64
05/31/2001,2.447645783869163,0.0,0.64
06/01/2001,2.461242852441924,0.0,0.64
06/04/2001,2.55914899957348,0.0,0.64
06/05/2001,2.589064675746642,0.0,0.64
06/06/2001,2.6924092769622803,0.0,0.64
06/07/2001,2.692409461108689,0.0,0.64
06/08/2001,2.6706527221731546,0.0,0.64
06/11/2001,2.6380181069900908,0.0,0.64
06/12/2001,2.5890640045464894,0.0,0.64
06/13/2001,2.632578348271961,0.0,0.64
06/14/2001,2.6380172978767034,0.0,0.64
06/15/2001,2.618980612040565,0.0,0.64
06/18/2001,2.624419545720368,0.0,0.64
06/19/2001,2.6652141206887996,0.0,0.64
06/20/2001,2.6162603974019683,0.0,0.64
06/21/2001,2.6788122910190495,0.0,0.64
06/22/2001,2.719606637954712,0.0,0.64
06/25/2001,2.7005682800079382,0.0,0.64
06/26/2001,2.678811518633498,0.0,0.64
06/27/2001,2.773998117597838,0.0,0.64
06/28/2001,2.9371752738952637,0.0,0.64
06/29/2001,2.923575909650193,0.0,0.64
07/02/2001,2.841987773538926,0.0,0.64
07/03/2001,2.909979816062787,0.0,0.0
07/05/2001,3.0051637182796185,0.0,0.0
07/06/2001,3.0323620950848635,0.0,0.0
07/09/2001,2.991568138533746,0.0,0.0
07/10/2001,3.19825665586896,0.0,0.0
07/11/2001,3.0187626991045464,0.0,0.0
07/12/2001,2.9643715698348188,0.0,0.0
07/13/2001,3.0051658208388683,0.0,0.0
07/16/2001,3.059555768966675,0.0,0.0
07/17/2001,3.032360586410036,0.0,0.0
07/18/2001,3.0296419427531482,0.0,0.0
07/19/2001,2.9235780622542524,0.0,0.0
07/20/2001,2.9507733301335777,0.0,0.0
07/23/2001,3.0595566844862967,0.0,0.0
07/24/2001,2.9507725505604063,0.0,0.0
07/25/2001,3.005164920938653,0.0,0.0
07/26/2001,2.977969137552556,0.0,0.0
07/27/2001,3.2064153480445303,0.0,0.0
07/30/2001,3.1003508634643544,0.0,0.0
07/31/2001,3.094911651424944,0.0,0.0
08/01/2001,2.937174534802637,0.0,0.0
08/02/2001,3.0051650050047916,0.0,0.0
08/03/2001,3.100352627764179,0.0,0.0
08/06/2001,3.141145140526499,0.0,0.0
08/07/2001,3.2363320937485973,0.0,0.0
08/08/2001,3.4674993668662366,0.0,0.0
08/09/2001,3.399508488930635,0.0,0.0
08/10/2001,3.4674972230579812,0.0,0.0
08/13/2001,3.423983812513927,0.0,0.0
08/14/2001,3.4674978808848413,0.0,0.0
08/15/2001,3.576283788924277,0.0,0.0
08/16/2001,3.7394583178637806,0.0,0.0
08/17/2001,3.714981628037818,0.0,0.0
08/20/2001,3.478375770050847,0.0,0.0
08/21/2001,3.535488720499346,0.0,0.0
08/22/2001,3.6986648570424028,0.0,0.0
08/23/2001,3.807448148727417,0.0,0.0
08/24/2001,3.780251203595044,0.0,0.0
08/27/2001,3.834645227166335,0.0,0.0
08/28/2001,3.685066336331506,0.0,0.0
