ABR,Arbor Realty Trust,
Date,Price,Dividend,Annualized Dividend
02/18/2011,3.0045121671642785,0.0,0.0
02/22/2011,2.9589887552012692,0.0,0.0
02/23/2011,2.822420358657837,0.0,0.0
02/24/2011,2.8224195333906863,0.0,0.0
02/25/2011,2.8451817614336656,0.0,0.0
02/28/2011,3.05003516697588,0.0,0.0
03/01/2011,3.2685454517297132,0.0,0.0
03/02/2011,3.159289746011322,0.0,0.0
03/03/2011,3.0500343190210475,0.0,0.0
03/04/2011,3.1183194478680023,0.0,0.0
03/07/2011,2.968092882256885,0.0,0.0
03/08/2011,2.8451813132697983,0.0,0.0
03/09/2011,2.817867823597634,0.0,0.0
03/10/2011,2.667642604255269,0.0,0.0
03/11/2011,2.581148878477911,0.0,0.0
03/14/2011,2.6676432042786344,0.0,0.0
03/15/2011,2.572044681740595,0.0,0.0
03/16/2011,2.5948047340893448,0.0,0.0
03/17/2011,2.585700966475361,0.0,0.0
03/18/2011,2.613014714921296,0.0,0.0
03/21/2011,2.5993581849717198,0.0,0.0
03/22/2011,2.63122430019796,0.0,0.0
03/23/2011,2.613015350131108,0.0,0.0
03/24/2011,2.6357759671082417,0.0,0.0
03/25/2011,2.617567480263373,0.0,0.0
03/28/2011,2.567492606692785,0.0,0.0
03/29/2011,2.585701363227951,0.0,0.0
03/30/2011,2.576596342067314,0.0,0.0
03/31/2011,2.558387742953505,0.0,0.0
04/01/2011,2.5948060672872453,0.0,0.0
04/04/2011,2.544730959417406,0.0,0.0
04/05/2011,2.5902531259820925,0.0,0.0
04/06/2011,2.5356265742001147,0.0,0.0
04/07/2011,2.4764464379381494,0.0,0.0
04/08/2011,2.549283327843979,0.0,0.0
04/11/2011,2.4946547357895983,0.0,0.0
04/12/2011,2.467341786521824,0.0,0.0
04/13/2011,2.4218189193862125,0.0,0.0
04/14/2011,2.4127139229658296,0.0,0.0
04/15/2011,2.421818494796753,0.0,0.0
04/18/2011,2.4036091000307067,0.0,0.0
04/19/2011,2.362639272642032,0.0,0.0
04/20/2011,2.38995311271234,0.0,0.0
04/21/2011,2.3535346586976216,0.0,0.0
04/25/2011,2.321668522606891,0.0,0.0
04/26/2011,2.3080116136751574,0.0,0.0
04/27/2011,2.4218189193862125,0.0,0.0
04/28/2011,2.417265938766166,0.0,0.0
04/29/2011,2.435476220340354,0.0,0.0
05/02/2011,2.3945055085492886,0.0,0.0
05/03/2011,2.321668847863127,0.0,0.0
05/04/2011,2.298907196319373,0.0,0.0
05/05/2011,2.298906916266538,0.0,0.0
05/06/2011,2.344430084695839,0.0,0.0
05/09/2011,2.344430346096224,0.0,0.0
05/10/2011,2.380848451075171,0.0,0.0
05/11/2011,2.4582375950552384,0.0,0.0
05/12/2011,2.462789619513202,0.0,0.0
05/13/2011,2.4491327942514247,0.0,0.0
05/16/2011,2.3262208341289257,0.0,0.0
05/17/2011,2.2989071150914593,0.0,0.0
05/18/2011,2.2761457808002574,0.0,0.0
05/19/2011,2.2670408544948053,0.0,0.0
05/20/2011,2.280697621870177,0.0,0.0
05/23/2011,2.2215174858144895,0.0,0.0
05/24/2011,2.203309011510966,0.0,0.0
05/25/2011,2.28980285182423,0.0,0.0
05/26/2011,2.216965758776563,0.0,0.0
05/27/2011,2.2124134163311098,0.0,0.0
05/31/2011,2.308011406055378,0.0,0.0
06/01/2011,2.2806982205876456,0.0,0.0
06/02/2011,2.194204707455474,0.0,0.0
06/03/2011,2.194204876378227,0.0,0.0
06/06/2011,2.2898028903609293,0.0,0.0
06/07/2011,2.312564235288301,0.0,0.0
06/08/2011,2.2670413600011674,0.0,0.0
06/09/2011,2.2761455707918605,0.0,0.0
06/10/2011,2.317115643146698,0.0,0.0
06/13/2011,2.380848328544729,0.0,0.0
06/14/2011,1.9210667412772668,0.0,0.0
06/15/2011,1.9119619398282146,0.0,0.0
06/16/2011,2.0303214390506947,0.0,0.0
06/17/2011,1.9984554194188835,0.0,0.0
06/20/2011,1.9847986557283965,0.0,0.0
06/21/2011,2.0030078808634473,0.0,0.0
06/22/2011,2.030321641369275,0.0,0.0
06/23/2011,2.030321395303435,0.0,0.0
06/24/2011,2.1077109532890264,0.0,0.0
06/27/2011,2.0849489049060606,0.0,0.0
06/28/2011,2.098606335731911,0.0,0.0
06/29/2011,2.1441293921556612,0.0,0.0
06/30/2011,2.130472421646118,0.0,0.0
07/01/2011,2.1259202657473866,0.0,0.0
07/05/2011,2.1623384114324957,0.0,0.0
07/06/2011,2.1623378211761533,0.0,0.0
07/07/2011,2.1350246189499575,0.0,0.0
07/08/2011,2.130471671411454,0.0,0.0
07/11/2011,2.1259201412310103,0.0,0.0
07/12/2011,2.0986063792453007,0.0,0.0
07/13/2011,2.11226253868932,0.0,0.0
07/14/2011,2.125919762107255,0.0,0.0
07/15/2011,2.0530828448318768,0.0,0.0
07/18/2011,2.030321231248824,0.0,0.0
07/19/2011,2.039426565170288,0.0,0.0
07/20/2011,2.0439781033986746,0.0,0.0
07/21/2011,2.0803970041210085,0.0,0.0
07/22/2011,2.0621875040441107,0.0,0.0
07/25/2011,2.0940536048285514,0.0,0.0
07/26/2011,2.0121127847250753,0.0,0.0
07/27/2011,1.9756941811181818,0.0,0.0
07/28/2011,1.9301708093997223,0.0,0.0
07/29/2011,2.0212174498590607,0.0,0.0
08/01/2011,1.9620378207266476,0.0,0.0
08/02/2011,1.9347241097791485,0.0,0.0
08/03/2011,1.9529325589559483,0.0,0.0
08/04/2011,1.980246358821566,0.0,0.0
08/05/2011,1.8391255501851256,0.0,0.0
08/08/2011,1.8072594631028773,0.0,0.0
08/09/2011,1.711661256593921,0.0,0.0
08/10/2011,1.6980044794116305,0.0,0.0
08/11/2011,1.7025565279774082,0.0,0.0
08/12/2011,1.7662887943508256,0.0,0.0
08/15/2011,1.7936028178158567,0.0,0.0
08/16/2011,1.793602705001831,0.0,0.0
08/17/2011,1.7844985547988286,0.0,0.0
08/18/2011,1.7753932881999508,0.0,0.0
08/19/2011,1.7071089871881286,0.0,0.0
08/22/2011,1.6706915546387404,0.0,0.0
08/23/2011,1.6797956381452084,0.0,0.0
08/24/2011,1.8027072369889463,0.0,0.0
08/25/2011,1.8254685430632902,0.0,0.0
08/26/2011,1.7071091298126562,0.0,0.0
08/29/2011,1.734422869081658,0.0,0.0
08/30/2011,1.775393463061459,0.0,0.0
08/31/2011,1.8573344643076446,0.0,0.0
09/01/2011,1.8482303764212136,0.0,0.0
09/02/2011,1.8027076553361354,0.0,0.0
09/06/2011,1.7890504124925501,0.0,0.0
09/07/2011,1.86188726978863,0.0,0.0
09/08/2011,1.902857511309796,0.0,0.0
09/09/2011,1.8983053333024076,0.0,0.0
09/12/2011,1.8573346196691662,0.0,0.0
09/13/2011,1.8755438738669343,0.0,0.0
09/14/2011,1.902857511309796,0.0,0.0
09/15/2011,1.9210667101980723,0.0,0.0
09/16/2011,1.8391253617064849,0.0,0.0
09/19/2011,1.8027075035182636,0.0,0.0
09/20/2011,1.8163639307022093,0.0,0.0
09/21/2011,1.8072595236061881,0.0,0.0
09/22/2011,1.770841086329474,0.0,0.0
09/23/2011,1.707109073915676,0.0,0.0
09/26/2011,1.7844983957450231,0.0,0.0
09/27/2011,1.7571842831983941,0.0,0.0
09/28/2011,1.7116616263737285,0.0,0.0
09/29/2011,1.7162140690800252,0.0,0.0
09/30/2011,1.6843475391167733,0.0,0.0
10/03/2011,1.6889001051729347,0.0,0.0
10/04/2011,1.5978539092088593,0.0,0.0
10/05/2011,1.552331536916986,0.0,0.0
10/06/2011,1.4977039374205134,0.0,0.0
10/07/2011,1.5068079294167753,0.0,0.0
10/10/2011,1.4794944891768902,0.0,0.0
10/11/2011,1.4749424668276399,0.0,0.0
10/12/2011,1.4977037490627827,0.0,0.0
10/13/2011,1.4885990888992882,0.0,0.0
10/14/2011,1.5250175180158678,0.0,0.0
10/17/2011,1.4885991396831144,0.0,0.0
10/18/2011,1.4931516501060322,0.0,0.0
10/19/2011,1.5113607160192977,0.0,0.0
10/20/2011,1.5159128077606343,0.0,0.0
10/21/2011,1.52956984308893,0.0,0.0
10/24/2011,1.5978547450796663,0.0,0.0
10/25/2011,1.62516768255579,0.0,0.0
10/26/2011,1.6388245863609816,0.0,0.0
10/27/2011,1.6570338400834932,0.0,0.0
10/28/2011,1.616063566782519,0.0,0.0
10/31/2011,1.6661383666303047,0.0,0.0
11/01/2011,1.5978541790599772,0.0,0.0
11/02/2011,1.6160638986476212,0.0,0.0
11/03/2011,1.6433773008307258,0.0,0.0
11/04/2011,1.5705409511593669,0.0,0.0
11/07/2011,1.6160636890684807,0.0,0.0
11/08/2011,1.7981546389161618,0.0,0.0
11/09/2011,1.729870414273335,0.0,0.0
11/10/2011,1.7025567008970295,0.0,0.0
11/11/2011,1.6797959472198398,0.0,0.0
11/14/2011,1.6843479871749878,0.0,0.0
11/15/2011,1.6752434122606712,0.0,0.0
11/16/2011,1.6843484205238515,0.0,0.0
11/17/2011,1.6934524956040906,0.0,0.0
11/18/2011,1.6388249397277832,0.0,0.0
11/21/2011,1.6206154411735367,0.0,0.0
11/22/2011,1.6388245410689402,0.0,0.0
11/23/2011,1.6388248331538384,0.0,0.0
11/25/2011,1.6024060249328613,0.0,0.0
11/28/2011,1.6297199846619788,0.0,0.0
11/29/2011,1.5933020795597106,0.0,0.0
11/30/2011,1.5295698554998336,0.0,0.0
12/01/2011,1.556883686258913,0.0,0.0
12/02/2011,1.5841973187217815,0.0,0.0
12/05/2011,1.593301991696363,0.0,0.0
12/06/2011,1.5204654162939752,0.0,0.0
12/07/2011,1.5068085193634033,0.0,0.0
12/08/2011,1.4794946613983118,0.0,0.0
12/09/2011,1.4703900286109874,0.0,0.0
12/12/2011,1.5068081560600013,0.0,0.0
12/13/2011,1.5841975049307482,0.0,0.0
12/14/2011,1.4977039596323476,0.0,0.0
12/15/2011,1.4931515221716247,0.0,0.0
12/16/2011,1.4703900407017403,0.0,0.0
12/19/2011,1.5887497046329198,0.0,0.0
12/20/2011,1.5523313283920286,0.0,0.0
12/21/2011,1.5523313992215806,0.0,0.0
12/22/2011,1.5841973187217815,0.0,0.0
12/23/2011,1.6115112160571745,0.0,0.0
12/27/2011,1.611511693934804,0.0,0.0
12/28/2011,1.6706909011949744,0.0,0.0
12/29/2011,1.6160635033356092,0.0,0.0
12/30/2011,1.6251674525669833,0.0,0.0
01/03/2012,1.6388246326794709,0.0,0.0
01/04/2012,1.579645471581926,0.0,0.0
01/05/2012,1.5887494087219238,0.0,0.0
01/06/2012,1.6024066415003049,0.0,0.0
01/09/2012,1.6388249221642825,0.0,0.0
01/10/2012,1.7025568070910369,0.0,0.0
01/11/2012,1.7162136477269077,0.0,0.0
01/12/2012,1.7890505003059112,0.0,0.0
01/13/2012,1.8755437655819902,0.0,0.0
01/17/2012,1.8709915876388552,0.0,0.0
01/18/2012,1.8755438738669343,0.0,0.0
01/19/2012,1.8846482392790649,0.0,0.0
01/20/2012,1.9347235332762542,0.0,0.0
01/23/2012,1.9210668490440128,0.0,0.0
01/24/2012,1.9392762810930815,0.0,0.0
01/25/2012,1.9119619567097608,0.0,0.0
01/26/2012,1.9301710950439406,0.0,0.0
01/27/2012,1.911961882860512,0.0,0.0
01/30/2012,1.9210667352280688,0.0,0.0
01/31/2012,1.9574854297077435,0.0,0.0
02/01/2012,1.9438282835175102,0.0,0.0
02/02/2012,1.9210668490440128,0.0,0.0
02/03/2012,1.9438286701407548,0.0,0.0
02/06/2012,1.9574846652356213,0.0,0.0
02/07/2012,2.003007983337216,0.0,0.0
02/08/2012,2.0212168288710384,0.0,0.0
02/09/2012,2.0803968087254026,0.0,0.0
02/10/2012,2.075844609060872,0.0,0.0
02/13/2012,2.066740330920778,0.0,0.0
02/14/2012,2.107711093557123,0.0,0.0
02/15/2012,2.1441291691548776,0.0,0.0
02/16/2012,2.2260702283785556,0.0,0.0
02/17/2012,2.1987567078411843,0.0,0.0
02/21/2012,2.1486815709453873,0.0,0.0
02/22/2012,2.148681299289655,0.0,0.0
02/23/2012,2.1304722935398086,0.0,0.0
02/24/2012,2.189652133739012,0.0,0.0
02/27/2012,2.1759953095981532,0.0,0.0
02/28/2012,2.1532338638742354,0.0,0.0
02/29/2012,2.116815660426393,0.0,0.0
03/01/2012,2.1577853857419735,0.0,0.0
03/02/2012,2.157786139898776,0.0,0.0
03/05/2012,2.253384029984573,0.0,0.0
03/06/2012,2.23972693831774,0.0,0.0
03/07/2012,2.244278856680586,0.0,0.0
03/08/2012,2.376296219304323,0.0,0.0
03/09/2012,2.430923885767671,0.0,0.0
03/12/2012,2.4354756400346846,0.0,0.0
03/13/2012,2.4218189193862125,0.0,0.0
03/14/2012,2.403609190467713,0.0,0.0
03/15/2012,2.4354752677866065,0.0,0.0
03/16/2012,2.467341353951367,0.0,0.0
03/19/2012,2.4127137616900485,0.0,0.0
03/20/2012,2.40816206447669,0.0,0.0
03/21/2012,2.544730267815558,0.0,0.0
03/22/2012,2.544729709625244,0.0,0.0
03/23/2012,2.5674918520789647,0.0,0.0
03/26/2012,2.590254337165847,0.0,0.0
03/27/2012,2.681299676067918,0.0,0.0
03/28/2012,2.603910994844424,0.0,0.0
03/29/2012,2.6585377948337605,0.0,0.0
03/30/2012,2.5492818859083157,0.0,0.0
04/02/2012,2.549283195716801,0.0,0.0
04/03/2012,2.508312935278367,0.0,0.0
04/04/2012,2.449132033712021,0.0,0.0
04/05/2012,2.3626392326994043,0.0,0.0
04/09/2012,2.2898026923976977,0.0,0.0
04/10/2012,2.3171164150198953,0.0,0.0
04/11/2012,2.348981995830109,0.0,0.0
04/12/2012,2.4491326584297894,0.0,0.0
04/13/2012,2.517417294152577,0.0,0.0
04/16/2012,2.526521474954398,0.0,0.0
04/17/2012,2.5447312771168846,0.0,0.0
04/18/2012,2.5583872490946855,0.0,0.0
04/19/2012,2.5447304476340524,0.0,0.0
04/20/2012,2.594805748449408,0.0,0.0
04/23/2012,2.4992075391961732,0.0,0.0
04/24/2012,2.5037595869306215,0.0,0.0
04/25/2012,2.549283137936186,0.0,0.0
04/26/2012,2.572044475263397,0.0,0.0
04/27/2012,2.6585375045794097,0.0,0.0
04/30/2012,2.6357763083585293,0.0,0.0
05/01/2012,2.535626315548213,0.0,0.0
05/02/2012,2.5720447128151833,0.0,0.0
05/03/2012,2.572045002850083,0.0,0.0
05/04/2012,2.708613667789389,0.0,0.0
05/07/2012,2.672194827816493,0.0,0.0
05/08/2012,2.8451813380342426,0.0,0.0
05/09/2012,2.831524775752747,0.0,0.0
05/10/2012,2.8224197759355967,0.0,0.0
05/11/2012,2.7768968382789843,0.0,0.0
05/14/2012,2.804210514194534,0.0,0.0
05/15/2012,2.8770476796322098,0.0,0.0
05/16/2012,3.036378203218774,0.0,0.0
05/17/2012,2.8269729214804706,0.0,0.0
05/18/2012,2.811124538470736,0.075,0.075
05/21/2012,2.709738707829274,0.0,0.075
05/22/2012,2.7880830407601707,0.0,0.075
05/23/2012,2.8387742713319954,0.0,0.075
05/24/2012,2.7235644167371533,0.0,0.075
05/25/2012,2.700523013331802,0.0,0.075
05/29/2012,2.7558240631404223,0.0,0.075
05/30/2012,2.8065157165083066,0.0,0.075
05/31/2012,2.723564455951095,0.0,0.075
06/01/2012,2.8157336241132382,0.0,0.075
06/04/2012,2.7604315399533434,0.0,0.075
06/05/2012,2.7512152654729887,0.0,0.075
06/06/2012,2.6959145618652034,0.0,0.075
06/07/2012,2.460885876316559,0.0,0.075
06/08/2012,2.456277120806234,0.0,0.075
06/11/2012,2.4885355315447515,0.0,0.075
06/12/2012,2.4470606049738177,0.0,0.075
06/13/2012,2.4009762962918635,0.0,0.075
06/14/2012,2.419410228729248,0.0,0.075
06/15/2012,2.419410545730192,0.0,0.075
06/18/2012,2.345675966106472,0.0,0.075
06/19/2012,2.3041992134835927,0.0,0.075
06/20/2012,2.3134169262684905,0.0,0.075
06/21/2012,2.359500790002508,0.0,0.075
06/22/2012,2.331849927945254,0.0,0.075
06/25/2012,2.331850738253766,0.0,0.075
06/26/2012,2.3687181311073493,0.0,0.075
06/27/2012,2.391759826580969,0.0,0.075
06/28/2012,2.460885626201521,0.0,0.075
06/29/2012,2.4977527960687786,0.0,0.075
07/02/2012,2.47471035245032,0.0,0.075
07/03/2012,2.4839273758662612,0.0,0.075
07/05/2012,2.4885371880165192,0.0,0.075
07/06/2012,2.4424520441116364,0.0,0.075
07/09/2012,2.488535891471551,0.0,0.075
07/10/2012,2.4885362522616643,0.0,0.075
07/11/2012,2.460885046453067,0.0,0.075
07/12/2012,2.405584699409332,0.0,0.075
07/13/2012,2.4194097470763416,0.0,0.075
07/16/2012,2.4424519382443344,0.0,0.075
07/17/2012,2.460885295078928,0.0,0.075
07/18/2012,2.41940986204976,0.0,0.075
07/19/2012,2.456277024788361,0.0,0.075
07/20/2012,2.4654934483910003,0.0,0.075
07/23/2012,2.4286268828427717,0.0,0.075
07/24/2012,2.46549391746521,0.0,0.075
07/25/2012,2.4885371880165192,0.0,0.075
07/26/2012,2.4885360050028495,0.0,0.075
07/27/2012,2.4654937946526267,0.0,0.075
07/30/2012,2.5023609570798957,0.0,0.075
07/31/2012,2.470103597121605,0.0,0.075
08/01/2012,2.4793191008261077,0.0,0.075
08/02/2012,2.465493562710575,0.0,0.075
08/03/2012,2.5023616452948185,0.0,0.075
08/06/2012,2.548444503683704,0.0,0.075
08/07/2012,2.5576619831832934,0.0,0.075
08/08/2012,2.6129622609566105,0.0,0.075
08/09/2012,2.594529765225879,0.0,0.075
08/10/2012,2.57148708671529,0.0,0.075
08/13/2012,2.566879455926545,0.0,0.075
08/14/2012,2.649830462292808,0.0,0.075
08/15/2012,2.6360051670641016,0.0,0.075
08/16/2012,2.663654792129564,0.0,0.075
08/17/2012,2.6959943871137244,0.1,0.175
08/20/2012,2.67255032595002,0.0,0.175
08/21/2012,2.5787764281850305,0.0,0.175
08/22/2012,2.6209752593444673,0.0,0.175
08/23/2012,2.597532162748698,0.0,0.175
08/24/2012,2.550644932309442,0.0,0.175
08/27/2012,2.5881545452223804,0.0,0.175
08/28/2012,2.6444183598081348,0.0,0.175
08/29/2012,2.649107572922192,0.0,0.175
08/30/2012,2.677239297600505,0.0,0.175
08/31/2012,2.6866158263861393,0.0,0.175
09/04/2012,2.710060903908897,0.0,0.175
09/05/2012,2.6491068601320524,0.0,0.175
09/06/2012,2.677239353124526,0.0,0.175
09/07/2012,2.672550443855953,0.0,0.175
09/10/2012,2.611597950625444,0.0,0.175
09/11/2012,2.597531965524523,0.0,0.175
09/12/2012,2.6725501491329946,0.0,0.175
09/13/2012,2.6491068601320524,0.0,0.175
09/14/2012,2.6491071383577105,0.0,0.175
09/17/2012,2.906984345761643,0.0,0.175
09/18/2012,3.0101358247289554,0.0,0.175
09/19/2012,2.991380983124107,0.0,0.175
09/20/2012,2.986692856977251,0.0,0.175
09/21/2012,2.986692856977251,0.0,0.175
09/24/2012,2.9632497038009573,0.0,0.175
09/25/2012,2.8882307680758936,0.0,0.175
09/26/2012,2.850721069033541,0.0,0.175
09/27/2012,2.817900461131822,0.0,0.175
09/28/2012,2.855409862376688,0.0,0.175
10/01/2012,2.817900461131822,0.0,0.175
10/02/2012,2.878852247994832,0.0,0.175
10/03/2012,2.8600986070714023,0.0,0.175
10/04/2012,2.864787470080519,0.0,0.175
10/05/2012,2.677239709962875,0.0,0.175
10/08/2012,2.6537949592990198,0.0,0.175
10/09/2012,2.7006835398223195,0.0,0.175
10/10/2012,2.6725512239885907,0.0,0.175
10/11/2012,2.667862346954601,0.0,0.175
10/12/2012,2.6725505099547235,0.0,0.175
10/15/2012,2.67255069329776,0.0,0.175
10/16/2012,2.620975670516759,0.0,0.175
10/17/2012,2.60222053527832,0.0,0.175
10/18/2012,2.602220943508416,0.0,0.175
10/19/2012,2.611597712981455,0.0,0.175
10/22/2012,2.5928432834746533,0.0,0.175
10/23/2012,2.5740891956166423,0.0,0.175
10/24/2012,2.5600218772888184,0.0,0.175
10/25/2012,2.578777013638158,0.0,0.175
10/26/2012,2.5600219983124552,0.0,0.175
10/31/2012,2.5506447522816416,0.0,0.175
11/01/2012,2.5928435800042444,0.0,0.175
11/02/2012,2.6115974718555055,0.0,0.175
11/05/2012,2.5975321056030984,0.0,0.175
11/06/2012,2.5365786025393806,0.0,0.175
11/07/2012,2.527201613680517,0.0,0.175
11/08/2012,2.489692285396103,0.0,0.175
11/09/2012,2.489691797665278,0.0,0.175
11/12/2012,2.5318901568827203,0.0,0.175
11/13/2012,2.4896914276664877,0.0,0.175
11/14/2012,2.4381161461603313,0.0,0.175
11/15/2012,2.4052959172861392,0.0,0.175
11/16/2012,2.320371495242267,0.11,0.285
11/19/2012,2.4594023544964765,0.0,0.285
11/20/2012,2.4162547285365155,0.0,0.285
11/21/2012,2.4641972657581395,0.0,0.285
11/23/2012,2.4737840883334066,0.0,0.285
11/26/2012,2.4977559405738314,0.0,0.285
11/27/2012,2.492961323612938,0.0,0.285
11/28/2012,2.4785792538418066,0.0,0.285
11/29/2012,2.5025489930113367,0.0,0.285
11/30/2012,2.516932534815174,0.0,0.285
12/03/2012,2.531314819649305,0.0,0.285
12/04/2012,2.5121372945706466,0.0,0.285
12/05/2012,2.488167411715814,0.0,0.285
12/06/2012,2.468991252452101,0.0,0.285
12/07/2012,2.4594023436277483,0.0,0.285
12/10/2012,2.4833729999820404,0.0,0.285
12/11/2012,2.4354318690858783,0.0,0.285
12/12/2012,2.540903028212161,0.0,0.285
12/13/2012,2.7086989423696197,0.0,0.285
12/14/2012,2.7374635069671647,0.0,0.285
12/17/2012,2.732669647679118,0.0,0.285
12/18/2012,2.766228895192472,0.0,0.285
12/19/2012,2.8381418519597905,0.0,0.285
12/20/2012,2.8716998690689377,0.0,0.285
12/21/2012,2.9340242120739455,0.0,0.285
12/24/2012,2.8429351959620877,0.0,0.285
12/26/2012,2.8764941356912996,0.0,0.285
12/27/2012,2.919641796811689,0.0,0.285
12/28/2012,2.881288674729452,0.0,0.285
12/31/2012,2.866906486169176,0.0,0.285
01/02/2013,2.9196410467439726,0.0,0.285
01/03/2013,2.89567109234704,0.0,0.285
01/04/2013,2.9723773568649445,0.0,0.285
01/07/2013,3.1641436895730894,0.0,0.285
01/08/2013,3.1401730094882363,0.0,0.285
01/09/2013,3.2264677554732812,0.0,0.285
01/10/2013,3.2408501509866334,0.0,0.285
01/11/2013,3.212085162466869,0.0,0.285
01/14/2013,3.2792034202618114,0.0,0.285
01/15/2013,3.336732845218733,0.0,0.285
01/16/2013,3.4230273453226245,0.0,0.285
01/17/2013,3.3607034551711057,0.0,0.285
01/18/2013,3.4565871095335794,0.0,0.285
01/22/2013,3.4326158809881027,0.0,0.285
01/23/2013,3.4374103359755424,0.0,0.285
01/24/2013,3.4038509702572917,0.0,0.285
01/25/2013,3.427821843501229,0.0,0.285
01/28/2013,3.413439019769162,0.0,0.285
01/29/2013,3.298380304310462,0.0,0.285
01/30/2013,3.3271452209139376,0.0,0.285
01/31/2013,3.4038515378133987,0.0,0.285
02/01/2013,3.4134390747152263,0.0,0.285
02/04/2013,3.3750858626447684,0.0,0.285
02/05/2013,3.3702918473601486,0.0,0.285
02/06/2013,3.40864531872525,0.0,0.285
02/07/2013,3.475763540522644,0.0,0.285
02/08/2013,3.42302879891054,0.0,0.285
02/11/2013,3.4374098777770996,0.0,0.285
02/12/2013,3.456587154724429,0.0,0.285
02/13/2013,3.494940618455797,0.0,0.285
02/14/2013,3.4805585034279463,0.0,0.285
02/15/2013,3.475764147046675,0.0,0.285
02/19/2013,3.715471460933422,0.0,0.285
02/20/2013,3.7969724442354,0.0,0.285
02/21/2013,3.820942771769638,0.0,0.285
02/22/2013,3.696295544653581,0.0,0.285
02/25/2013,3.739442999308862,0.0,0.285
02/26/2013,3.7538249467769282,0.0,0.285
02/27/2013,3.6339712363653183,0.0,0.285
02/28/2013,3.787383732375052,0.0,0.285
03/01/2013,3.772633113165347,0.12,0.40499999999999997
03/04/2013,3.8651230848019633,0.0,0.40499999999999997
03/05/2013,3.967348654076311,0.0,0.40499999999999997
03/06/2013,4.07444251310391,0.0,0.40499999999999997
03/07/2013,3.9284058069010284,0.0,0.40499999999999997
03/08/2013,4.05010363699576,0.0,0.40499999999999997
03/11/2013,3.991688772034177,0.0,0.40499999999999997
03/12/2013,4.089046457927041,0.0,0.40499999999999997
03/13/2013,4.074442849901393,0.0,0.40499999999999997
03/14/2013,4.074444284309343,0.0,0.40499999999999997
03/15/2013,3.9916887342591347,0.0,0.40499999999999997
03/18/2013,3.9868216657363127,0.0,0.40499999999999997
03/19/2013,4.016028364529563,0.0,0.40499999999999997
03/20/2013,3.9430093900588017,0.0,0.40499999999999997
03/21/2013,3.972217572057822,0.0,0.40499999999999997
03/22/2013,3.796972708146744,0.0,0.40499999999999997
03/25/2013,3.772632334122218,0.0,0.40499999999999997
03/26/2013,3.7823691539608757,0.0,0.40499999999999997
03/27/2013,3.796972750785436,0.0,0.40499999999999997
03/28/2013,3.8115766099925152,0.0,0.40499999999999997
04/01/2013,3.8261797309031436,0.0,0.40499999999999997
04/02/2013,3.7969725436257664,0.0,0.40499999999999997
04/03/2013,3.8651232352371343,0.0,0.40499999999999997
04/04/2013,3.7969722979621157,0.0,0.40499999999999997
04/05/2013,3.83591627675624,0.0,0.40499999999999997
04/08/2013,3.8505184950978415,0.0,0.40499999999999997
04/09/2013,3.894331204962085,0.0,0.40499999999999997
04/10/2013,3.8505192034769733,0.0,0.40499999999999997
04/11/2013,3.8505184719775283,0.0,0.40499999999999997
04/12/2013,3.8699912614062737,0.0,0.40499999999999997
04/15/2013,3.7775007675507557,0.0,0.40499999999999997
04/16/2013,3.6265950448607187,0.0,0.40499999999999997
04/17/2013,3.6168596446421537,0.0,0.40499999999999997
04/18/2013,3.6071235264020247,0.0,0.40499999999999997
04/19/2013,3.5341050508108953,0.0,0.40499999999999997
04/22/2013,3.5487088898216186,0.0,0.40499999999999997
04/23/2013,3.538972418880384,0.0,0.40499999999999997
04/24/2013,3.616859447036177,0.0,0.40499999999999997
04/25/2013,3.660671010814728,0.0,0.40499999999999997
04/26/2013,3.704481809686789,0.0,0.40499999999999997
04/29/2013,3.6898777812667625,0.0,0.40499999999999997
04/30/2013,3.758028268814087,0.0,0.40499999999999997
05/01/2013,3.7288209435682282,0.0,0.40499999999999997
05/02/2013,3.607123423637165,0.0,0.40499999999999997
05/03/2013,3.743425291470823,0.0,0.40499999999999997
05/06/2013,3.6898777484893803,0.0,0.40499999999999997
05/07/2013,3.704482312202119,0.0,0.40499999999999997
05/08/2013,3.655803208389467,0.0,0.40499999999999997
05/09/2013,3.7093500906193615,0.0,0.40499999999999997
05/10/2013,3.6801428144259742,0.0,0.40499999999999997
05/13/2013,3.539054359890108,0.12,0.5249999999999999
05/14/2013,3.5143056113513365,0.0,0.5249999999999999
05/15/2013,3.588551575800327,0.0,0.5249999999999999
05/16/2013,3.5093563930643934,0.0,0.5249999999999999
05/17/2013,3.534104797937163,0.0,0.5249999999999999
05/20/2013,3.588551857726582,0.0,0.5249999999999999
05/21/2013,3.5836019858220984,0.0,0.5249999999999999
05/22/2013,3.5687531263778265,0.0,0.5249999999999999
05/23/2013,3.4450107250428563,0.0,0.5249999999999999
05/24/2013,3.499457015619226,0.0,0.45
05/28/2013,3.489557837308222,0.0,0.45
05/29/2013,3.3757139388037554,0.0,0.45
05/30/2013,3.459857621589016,0.0,0.45
05/31/2013,3.4252104527024527,0.0,0.45
06/03/2013,3.3707634440696843,0.0,0.45
06/04/2013,3.395512104034424,0.0,0.45
06/05/2013,3.3856139539706267,0.0,0.45
06/06/2013,3.3361163162133627,0.0,0.45
06/07/2013,3.459859507218691,0.0,0.45
06/10/2013,3.4400601132333395,0.0,0.45
