F,Ford Motor Company,
Date,Price,Annualized Dividend
01/19/2000,15.74,1.03314
01/20/2000,15.45,1.03314
01/21/2000,15.0,1.03314
01/24/2000,14.96,1.03314
01/25/2000,14.78,1.03314
01/26/2000,14.19,1.03314
01/27/2000,14.24,1.03314
01/28/2000,14.33,1.05512
01/31/2000,14.53,1.05512
02/01/2000,14.48,1.05512
02/02/2000,14.57,1.05512
02/03/2000,13.97,1.05512
02/04/2000,14.26,1.05512
02/07/2000,14.15,1.05512
02/08/2000,14.11,1.05512
02/09/2000,13.89,1.05512
02/10/2000,13.73,1.05512
02/11/2000,13.77,1.05512
02/14/2000,13.42,1.05512
02/15/2000,13.67,1.05512
02/16/2000,13.33,1.05512
02/17/2000,13.36,1.05512
02/18/2000,13.18,1.05512
02/22/2000,12.95,1.05512
02/23/2000,12.89,1.05512
02/24/2000,12.54,1.05512
02/25/2000,12.36,1.05512
02/28/2000,12.91,1.05512
02/29/2000,12.62,1.05512
03/01/2000,12.22,1.05512
03/02/2000,12.11,1.05512
03/03/2000,12.07,1.05512
03/06/2000,12.51,1.05512
03/07/2000,12.25,1.05512
03/08/2000,12.0,1.05512
03/09/2000,12.27,1.05512
03/10/2000,11.91,1.05512
03/13/2000,11.83,1.05512
03/14/2000,12.23,1.05512
03/15/2000,11.96,1.05512
03/16/2000,12.84,1.05512
03/17/2000,12.96,1.05512
03/20/2000,12.85,1.05512
03/21/2000,12.56,1.05512
03/22/2000,13.05,1.05512
03/23/2000,12.78,1.05512
03/24/2000,12.84,1.05512
03/27/2000,12.89,1.05512
03/28/2000,12.8,1.05512
03/29/2000,13.04,1.05512
03/30/2000,13.35,1.05512
03/31/2000,13.58,1.05512
04/03/2000,13.64,1.05512
04/04/2000,14.22,1.05512
04/05/2000,14.2,1.05512
04/06/2000,14.55,1.05512
04/07/2000,14.64,1.05512
04/10/2000,14.51,1.05512
04/11/2000,14.79,1.05512
04/12/2000,15.44,1.05512
04/13/2000,15.68,1.05512
04/14/2000,16.04,1.05512
04/17/2000,15.72,1.05512
04/18/2000,16.34,1.05512
04/19/2000,16.03,1.05512
04/20/2000,16.04,1.05512
04/24/2000,15.95,1.05512
04/25/2000,16.15,1.05512
04/26/2000,16.06,1.05512
04/27/2000,15.99,1.05512
04/28/2000,16.19,1.0771
05/01/2000,16.17,1.0771
05/02/2000,15.75,1.0771
05/03/2000,15.6,1.0771
05/04/2000,15.53,1.0771
05/05/2000,15.46,1.0771
05/08/2000,15.53,1.0771
05/09/2000,15.77,1.0771
05/10/2000,15.68,1.0771
05/11/2000,15.51,1.0771
05/12/2000,15.66,1.0771
05/15/2000,15.7,1.0771
05/16/2000,15.58,1.0771
05/17/2000,15.55,1.0771
05/18/2000,15.66,1.0771
05/19/2000,15.58,1.0771
05/22/2000,15.57,1.0771
05/23/2000,15.09,1.0771
05/24/2000,15.16,1.0771
05/25/2000,15.25,1.0771
05/26/2000,14.96,1.0771
05/30/2000,14.41,1.0771
05/31/2000,14.48,1.0771
06/01/2000,14.24,1.0771
06/02/2000,14.65,1.0771
06/05/2000,14.35,1.0771
06/06/2000,14.98,1.0771
06/07/2000,14.72,1.0771
06/08/2000,14.52,1.0771
06/09/2000,14.55,1.0771
06/12/2000,14.63,1.0771
06/13/2000,14.61,1.0771
06/14/2000,14.57,1.0771
06/15/2000,14.13,1.0771
06/16/2000,13.54,1.0771
06/19/2000,13.27,1.0771
06/20/2000,12.81,1.0771
06/21/2000,12.51,1.0771
06/22/2000,13.01,1.0771
06/23/2000,12.88,1.0771
06/26/2000,13.08,1.0771
06/27/2000,12.68,1.0771
06/28/2000,12.62,1.0771
06/29/2000,12.87,1.0771
06/30/2000,13.08,1.0771
07/03/2000,13.22,1.0771
07/05/2000,13.37,1.0771
07/06/2000,13.87,1.0771
07/07/2000,14.17,1.0771
07/10/2000,14.36,1.0771
07/11/2000,14.33,1.0771
07/12/2000,14.61,1.0771
07/13/2000,14.75,1.0771
07/14/2000,14.77,1.0771
07/17/2000,14.56,1.0771
07/18/2000,14.29,1.0771
07/19/2000,14.35,1.0771
07/20/2000,14.58,1.0771
07/21/2000,14.56,1.0771
07/24/2000,14.52,1.1103200000000002
07/25/2000,14.52,1.1103200000000002
07/26/2000,14.65,1.1103200000000002
07/27/2000,14.5,1.1103200000000002
07/28/2000,14.42,1.1103200000000002
07/31/2000,14.27,1.1103200000000002
08/01/2000,14.44,1.1103200000000002
08/02/2000,14.56,1.1103200000000002
08/03/2000,14.35,1.1103200000000002
08/04/2000,15.84,1.1103200000000002
08/07/2000,15.57,1.1103200000000002
08/08/2000,15.8,1.1103200000000002
08/09/2000,16.14,1.1103200000000002
08/10/2000,15.97,1.1103200000000002
08/11/2000,15.94,1.1103200000000002
08/14/2000,15.84,1.1103200000000002
08/15/2000,15.74,1.1103200000000002
08/16/2000,15.43,1.1103200000000002
08/17/2000,15.09,1.1103200000000002
08/18/2000,14.79,1.1103200000000002
08/21/2000,15.02,1.1103200000000002
08/22/2000,15.16,1.1103200000000002
08/23/2000,14.89,1.1103200000000002
08/24/2000,14.86,1.1103200000000002
08/25/2000,15.16,1.1103200000000002
08/28/2000,14.82,1.1103200000000002
08/29/2000,14.38,1.1103200000000002
08/30/2000,13.54,1.1103200000000002
08/31/2000,13.84,1.1103200000000002
09/01/2000,13.23,1.1103200000000002
09/05/2000,14.01,1.1103200000000002
09/06/2000,14.52,1.1103200000000002
09/07/2000,14.21,1.1103200000000002
09/08/2000,14.31,1.1103200000000002
09/11/2000,14.25,1.1103200000000002
09/12/2000,13.81,1.1103200000000002
09/13/2000,13.64,1.1103200000000002
09/14/2000,13.64,1.1103200000000002
09/15/2000,14.11,1.1103200000000002
09/18/2000,14.08,1.1103200000000002
09/19/2000,14.01,1.1103200000000002
09/20/2000,13.91,1.1103200000000002
09/21/2000,13.54,1.1103200000000002
09/22/2000,13.47,1.1103200000000002
09/25/2000,13.81,1.1103200000000002
09/26/2000,13.64,1.1103200000000002
09/27/2000,13.2,1.1103200000000002
09/28/2000,13.26,1.1103200000000002
09/29/2000,13.64,1.1103200000000002
10/02/2000,13.77,1.1103200000000002
10/03/2000,14.28,1.1103200000000002
10/04/2000,13.98,1.1103200000000002
10/05/2000,14.18,1.1103200000000002
10/06/2000,13.91,1.1103200000000002
10/09/2000,13.74,1.1103200000000002
10/10/2000,14.01,1.1103200000000002
10/11/2000,13.64,1.1103200000000002
10/12/2000,13.03,1.1103200000000002
10/13/2000,12.99,1.1103200000000002
10/16/2000,13.57,1.1103200000000002
10/17/2000,13.16,1.1103200000000002
10/18/2000,13.23,1.1103200000000002
10/19/2000,13.54,1.1103200000000002
10/20/2000,13.5,1.1103200000000002
10/23/2000,13.54,1.1103200000000002
10/24/2000,14.01,1.1103200000000002
10/25/2000,13.98,1.1103200000000002
10/26/2000,13.54,1.1103200000000002
10/27/2000,13.67,1.1103200000000002
10/30/2000,13.83,1.13555
10/31/2000,14.48,1.13555
11/01/2000,14.07,1.13555
11/02/2000,14.18,1.13555
11/03/2000,14.14,1.13555
11/06/2000,13.83,1.13555
11/07/2000,13.9,1.13555
11/08/2000,13.73,1.13555
11/09/2000,13.66,1.13555
11/10/2000,13.8,1.13555
11/13/2000,13.63,1.13555
11/14/2000,13.7,1.13555
11/15/2000,13.76,1.13555
11/16/2000,14.14,1.13555
11/17/2000,13.7,1.13555
11/20/2000,13.63,1.13555
11/21/2000,13.08,1.13555
11/22/2000,13.18,1.13555
11/24/2000,13.08,1.13555
11/27/2000,13.08,1.13555
11/28/2000,13.53,1.13555
11/29/2000,13.35,1.13555
11/30/2000,12.94,1.13555
12/01/2000,12.94,1.13555
12/04/2000,12.6,1.13555
12/05/2000,13.01,1.13555
12/06/2000,13.01,1.13555
12/07/2000,13.08,1.13555
12/08/2000,13.15,1.13555
12/11/2000,13.01,1.13555
12/12/2000,12.91,1.13555
12/13/2000,12.77,1.13555
12/14/2000,12.94,1.13555
12/15/2000,12.16,1.13555
12/18/2000,12.63,1.13555
12/19/2000,13.05,1.13555
12/20/2000,12.67,1.13555
12/21/2000,12.29,1.13555
12/22/2000,12.46,1.13555
12/26/2000,12.5,1.13555
12/27/2000,12.74,1.13555
12/28/2000,13.05,1.13555
12/29/2000,13.18,1.13555
01/02/2001,13.05,1.13555
01/03/2001,13.46,1.13555
01/04/2001,15.34,1.13555
01/05/2001,14.79,1.13555
01/08/2001,13.94,1.13555
01/09/2001,14.11,1.13555
01/10/2001,14.04,1.13555
01/11/2001,14.28,1.13555
01/12/2001,14.79,1.13555
01/16/2001,14.45,1.13555
01/17/2001,15.0,1.13555
01/18/2001,14.55,1.13555
01/19/2001,14.66,1.13555
01/22/2001,14.42,1.13555
01/23/2001,15.0,1.13555
01/24/2001,14.86,1.13555
01/25/2001,15.17,1.13555
01/26/2001,15.47,1.1607800000000001
01/29/2001,15.42,1.1607800000000001
01/30/2001,15.52,1.1607800000000001
01/31/2001,15.7,1.1607800000000001
02/01/2001,15.46,1.1607800000000001
02/02/2001,15.64,1.1607800000000001
02/05/2001,15.56,1.1607800000000001
02/06/2001,15.75,1.1607800000000001
02/07/2001,15.64,1.1607800000000001
02/08/2001,15.48,1.1607800000000001
02/09/2001,15.53,1.1607800000000001
02/12/2001,15.14,1.1607800000000001
02/13/2001,15.48,1.1607800000000001
02/14/2001,15.47,1.1607800000000001
02/15/2001,15.61,1.1607800000000001
02/16/2001,15.39,1.1607800000000001
02/20/2001,15.31,1.1607800000000001
02/21/2001,15.25,1.1607800000000001
02/22/2001,15.34,1.1607800000000001
02/23/2001,15.15,1.1607800000000001
02/26/2001,15.75,1.1607800000000001
02/27/2001,15.84,1.1607800000000001
02/28/2001,16.0,1.1607800000000001
03/01/2001,15.4,1.1607800000000001
03/02/2001,15.62,1.1607800000000001
03/05/2001,15.31,1.1607800000000001
03/06/2001,15.95,1.1607800000000001
03/07/2001,16.07,1.1607800000000001
03/08/2001,16.11,1.1607800000000001
03/09/2001,16.71,1.1607800000000001
03/12/2001,16.64,1.1607800000000001
03/13/2001,16.69,1.1607800000000001
03/14/2001,16.11,1.1607800000000001
03/15/2001,15.57,1.1607800000000001
03/16/2001,15.48,1.1607800000000001
03/19/2001,15.73,1.1607800000000001
03/20/2001,16.38,1.1607800000000001
03/21/2001,16.09,1.1607800000000001
03/22/2001,15.51,1.1607800000000001
03/23/2001,15.51,1.1607800000000001
03/26/2001,15.84,1.1607800000000001
03/27/2001,15.56,1.1607800000000001
03/28/2001,15.64,1.1607800000000001
03/29/2001,15.5,1.1607800000000001
03/30/2001,15.72,1.1607800000000001
04/02/2001,15.39,1.1607800000000001
04/03/2001,15.6,1.1607800000000001
04/04/2001,15.44,1.1607800000000001
04/05/2001,15.89,1.1607800000000001
04/06/2001,15.38,1.1607800000000001
04/09/2001,15.53,1.1607800000000001
04/10/2001,16.0,1.1607800000000001
04/11/2001,16.04,1.1607800000000001
04/12/2001,15.7,1.1607800000000001
04/16/2001,15.98,1.1607800000000001
04/17/2001,15.95,1.1607800000000001
04/18/2001,16.34,1.1607800000000001
04/19/2001,16.61,1.1607800000000001
04/20/2001,16.66,1.1607800000000001
04/23/2001,16.61,1.1607800000000001
04/24/2001,16.61,1.1607800000000001
04/25/2001,15.92,1.1607800000000001
04/26/2001,16.05,1.1607800000000001
04/27/2001,16.06,1.1607800000000001
04/30/2001,16.36,1.18601
05/01/2001,16.11,1.18601
05/02/2001,15.87,1.18601
05/03/2001,16.25,1.18601
05/04/2001,15.88,1.18601
05/07/2001,15.92,1.18601
05/08/2001,15.89,1.18601
05/09/2001,15.75,1.18601
05/10/2001,15.88,1.18601
05/11/2001,15.9,1.18601
05/14/2001,15.66,1.18601
05/15/2001,15.83,1.18601
05/16/2001,15.3,1.18601
05/17/2001,15.77,1.18601
05/18/2001,15.44,1.18601
05/21/2001,14.71,1.18601
05/22/2001,14.69,1.18601
05/23/2001,14.05,1.18601
05/24/2001,14.05,1.18601
05/25/2001,14.05,1.18601
05/29/2001,13.75,1.18601
05/30/2001,13.87,1.18601
05/31/2001,13.89,1.18601
06/01/2001,13.59,1.18601
06/04/2001,13.87,1.18601
06/05/2001,13.71,1.18601
06/06/2001,13.47,1.18601
06/07/2001,13.47,1.18601
06/08/2001,13.5,1.18601
06/11/2001,13.73,1.18601
06/12/2001,13.78,1.18601
06/13/2001,13.86,1.18601
06/14/2001,13.75,1.18601
06/15/2001,13.44,1.18601
06/18/2001,13.63,1.18601
06/19/2001,13.99,1.18601
06/20/2001,13.73,1.18601
06/21/2001,13.72,1.18601
06/22/2001,14.37,1.18601
06/25/2001,14.22,1.18601
06/26/2001,13.94,1.18601
06/27/2001,13.8,1.18601
06/28/2001,13.68,1.18601
06/29/2001,13.59,1.18601
07/02/2001,13.74,1.18601
07/03/2001,13.96,1.18601
07/05/2001,13.94,1.18601
07/06/2001,13.87,1.18601
07/09/2001,13.68,1.18601
07/10/2001,13.96,1.18601
07/11/2001,13.85,1.18601
07/12/2001,14.01,1.18601
