ORC,"Orchid Island Capital, Inc.",
Date,Price,Annualized Dividend
05/10/2017,5.489969063316648,1.6800000000000006
05/10/2017,5.553929805755615,1.6800000000000006
05/11/2017,5.607230502361026,1.6800000000000006
05/11/2017,5.564589500427246,1.6800000000000006
05/12/2017,5.564588996517741,1.6800000000000006
05/12/2017,5.537939071655273,1.6800000000000006
05/15/2017,5.537938047899797,1.6800000000000006
05/15/2017,5.543267726898193,1.6800000000000006
05/16/2017,5.5539308764456905,1.6800000000000006
05/16/2017,5.5219502449035645,1.6800000000000006
05/17/2017,5.527279560843512,1.6800000000000006
05/17/2017,5.489969253540039,1.6800000000000006
05/18/2017,5.463318239348934,1.6800000000000006
05/18/2017,5.495298862457275,1.6800000000000006
05/19/2017,5.505959312625126,1.6800000000000006
05/19/2017,5.489969253540039,1.6800000000000006
05/22/2017,5.500631426266531,1.6800000000000006
05/22/2017,5.468651294708252,1.6800000000000006
05/23/2017,5.4952975660247825,1.6800000000000006
05/23/2017,5.543267726898193,1.6800000000000006
05/24/2017,5.601898463699473,1.6800000000000006
05/24/2017,5.559257984161377,1.6800000000000006
05/25/2017,5.569919189268219,1.6800000000000006
05/25/2017,5.511288642883301,1.6800000000000006
05/26/2017,5.511289691361585,1.6800000000000006
05/26/2017,5.4572577476501465,1.6800000000000006
05/30/2017,5.48427366833127,1.6800000000000006
05/30/2017,5.419435024261475,1.6800000000000006
05/31/2017,5.419434410839708,1.6800000000000006
05/31/2017,5.430241107940674,1.6800000000000006
06/01/2017,5.441046640853387,1.6800000000000006
06/01/2017,5.424837112426758,1.6800000000000006
06/02/2017,5.424838169189909,1.6800000000000006
06/02/2017,5.4572577476501465,1.6800000000000006
06/05/2017,5.457257100454087,1.6800000000000006
06/05/2017,5.4518537521362305,1.6800000000000006
06/06/2017,5.451853986850926,1.6800000000000006
06/06/2017,5.430241107940674,1.6800000000000006
06/07/2017,5.44104728974996,1.6800000000000006
06/07/2017,5.430241107940674,1.6800000000000006
06/08/2017,5.430241107940674,1.6800000000000006
06/08/2017,5.430241107940674,1.6800000000000006
06/09/2017,5.430241518148567,1.6800000000000006
06/09/2017,5.4572577476501465,1.6800000000000006
06/12/2017,5.457257100454087,1.6800000000000006
06/12/2017,5.4518537521362305,1.6800000000000006
06/13/2017,5.457255591271614,1.6800000000000006
06/13/2017,5.435642719268799,1.6800000000000006
06/14/2017,5.478870628193065,1.6800000000000006
06/14/2017,5.4572577476501465,1.6800000000000006
06/15/2017,5.45725740754045,1.6800000000000006
06/15/2017,5.446450710296631,1.6800000000000006
06/16/2017,5.430241107940674,1.6800000000000006
06/16/2017,5.430241107940674,1.6800000000000006
06/19/2017,5.45725740754045,1.6800000000000006
06/19/2017,5.446450710296631,1.6800000000000006
06/20/2017,5.451853888525939,1.6800000000000006
06/20/2017,5.441047191619873,1.6800000000000006
06/21/2017,5.462660070140334,1.6800000000000006
06/21/2017,5.441047191619873,1.6800000000000006
06/22/2017,5.451852244448031,1.6800000000000006
06/22/2017,5.435642719268799,1.6800000000000006
06/23/2017,5.446450001272662,1.6800000000000006
06/23/2017,5.468062877655029,1.6800000000000006
06/26/2017,5.473465722173676,1.6800000000000006
06/26/2017,5.5815300941467285,1.6800000000000006
06/27/2017,5.581531998107426,1.6800000000000006
06/27/2017,5.495080471038818,1.6800000000000006
06/28/2017,5.478643307081704,1.6800000000000006
06/28/2017,5.445771217346191,1.6800000000000006
06/29/2017,5.440293312072754,1.6800000000000006
06/29/2017,5.440293312072754,1.6800000000000006
06/30/2017,5.440291671881188,1.6800000000000006
06/30/2017,5.401940822601318,1.6800000000000006
07/03/2017,5.407421009366561,1.6800000000000006
07/03/2017,5.506036758422852,1.6800000000000006
07/05/2017,5.500557989589913,1.6800000000000006
07/05/2017,5.506036758422852,1.6800000000000006
07/06/2017,5.50603691975014,1.6800000000000006
07/06/2017,5.489601135253906,1.6800000000000006
07/07/2017,5.495078970793303,1.6800000000000006
07/07/2017,5.516993522644043,1.6800000000000006
07/10/2017,5.506036507960737,1.6800000000000006
07/10/2017,5.516993522644043,1.6800000000000006
07/11/2017,5.538910398084941,1.6800000000000006
07/11/2017,5.566303730010986,1.6800000000000006
07/12/2017,5.566301680942203,1.6800000000000006
07/12/2017,5.610130786895752,1.6800000000000006
07/13/2017,5.604650049052141,1.6800000000000006
07/13/2017,5.429333686828613,1.6800000000000006
07/14/2017,5.440291341078012,1.6800000000000006
07/14/2017,5.46220588684082,1.6800000000000006
07/17/2017,5.478643597266971,1.6800000000000006
07/17/2017,5.489601135253906,1.6800000000000006
07/18/2017,5.484123201404742,1.6800000000000006
07/18/2017,5.352635860443115,1.6800000000000006
07/19/2017,5.3690701437549535,1.6800000000000006
07/19/2017,5.37454891204834,1.6800000000000006
07/20/2017,5.37454891204834,1.6800000000000006
07/20/2017,5.37454891204834,1.6800000000000006
07/21/2017,5.374548662675253,1.6800000000000006
07/21/2017,5.385505676269531,1.6800000000000006
07/24/2017,5.385507164611051,1.6800000000000006
07/24/2017,5.3361992835998535,1.6800000000000006
07/25/2017,5.3361987884385815,1.6800000000000006
07/25/2017,5.308805465698242,1.6800000000000006
07/26/2017,5.314284342415097,1.6800000000000006
07/26/2017,5.341677665710449,1.6800000000000006
07/27/2017,5.363911456850744,1.6800000000000006
07/27/2017,5.3083271980285645,1.6800000000000006
07/28/2017,5.291651698132582,1.6800000000000006
07/28/2017,5.230508327484131,1.6800000000000006
07/31/2017,5.22494973006574,1.6800000000000006
07/31/2017,5.297209739685059,1.6800000000000006
08/01/2017,5.224950350360456,1.6800000000000006
08/01/2017,5.319444179534912,1.6800000000000006
08/02/2017,5.308325833965671,1.6800000000000006
08/02/2017,5.336118221282959,1.6800000000000006
08/03/2017,5.3194430457119335,1.6800000000000006
08/03/2017,5.263858795166016,1.6800000000000006
08/04/2017,5.269417420526279,1.6800000000000006
08/04/2017,5.25830078125,1.6800000000000006
08/07/2017,5.280533883777949,1.6800000000000006
08/07/2017,5.274975299835205,1.6800000000000006
08/08/2017,5.258301331873269,1.6800000000000006
08/08/2017,5.319444179534912,1.6800000000000006
08/09/2017,5.308326401156585,1.6800000000000006
08/09/2017,5.330560207366943,1.6800000000000006
08/10/2017,5.325002764803026,1.6800000000000006
08/10/2017,5.319444179534912,1.6800000000000006
08/11/2017,5.274977881027138,1.6800000000000006
08/11/2017,5.3250041007995605,1.6800000000000006
08/14/2017,5.336120237835992,1.6800000000000006
08/14/2017,5.363912105560303,1.6800000000000006
08/15/2017,5.363912010828425,1.6800000000000006
08/15/2017,5.369470596313477,1.6800000000000006
08/16/2017,5.358352910285592,1.6800000000000006
08/16/2017,5.375028133392334,1.6800000000000006
08/17/2017,5.35835227728667,1.6800000000000006
08/17/2017,5.3527936935424805,1.6800000000000006
08/18/2017,5.336119971602753,1.6800000000000006
08/18/2017,5.413938045501709,1.6800000000000006
08/21/2017,5.425055027008057,1.6800000000000006
08/21/2017,5.425055027008057,1.6800000000000006
08/22/2017,5.425052881098559,1.6800000000000006
08/22/2017,5.541780471801758,1.6800000000000006
08/23/2017,5.541783456374107,1.6800000000000006
08/23/2017,5.4695234298706055,1.6800000000000006
08/24/2017,5.480637234506831,1.6800000000000006
08/24/2017,5.502871036529541,1.6800000000000006
08/25/2017,5.5195495048200485,1.6800000000000006
08/25/2017,5.480639934539795,1.6800000000000006
08/28/2017,5.486198425292969,1.6800000000000006
08/28/2017,5.486198425292969,1.6800000000000006
08/29/2017,5.480560001880208,1.6800000000000006
08/29/2017,5.4410905838012695,1.6800000000000006
08/30/2017,5.441090965867149,1.6800000000000006
08/30/2017,5.435452938079834,1.6800000000000006
08/31/2017,5.452366828918457,1.6800000000000006
08/31/2017,5.452366828918457,1.6800000000000006
09/01/2017,5.429810853781973,1.6800000000000006
09/01/2017,5.514387130737305,1.6800000000000006
09/05/2017,5.520027950470032,1.6800000000000006
09/05/2017,5.446728229522705,1.6800000000000006
09/06/2017,5.458004711085704,1.6800000000000006
09/06/2017,5.429812431335449,1.6800000000000006
09/07/2017,5.429813109844544,1.6800000000000006
09/07/2017,5.452366828918457,1.6800000000000006
09/08/2017,5.458005393117705,1.6800000000000006
09/08/2017,5.452366828918457,1.6800000000000006
09/11/2017,5.458006059576144,1.6800000000000006
09/11/2017,5.53130578994751,1.6800000000000006
09/12/2017,5.531304861186642,1.6800000000000006
09/12/2017,5.582050323486328,1.6800000000000006
09/13/2017,5.582051905925009,1.6800000000000006
09/13/2017,5.548221588134766,1.6800000000000006
09/14/2017,5.576413119979161,1.6800000000000006
09/14/2017,5.570774555206299,1.6800000000000006
09/15/2017,5.576412568959923,1.6800000000000006
09/15/2017,5.615881443023682,1.6800000000000006
09/18/2017,5.615882478067972,1.6800000000000006
09/18/2017,5.677905082702637,1.6800000000000006
09/19/2017,5.666626183192797,1.6800000000000006
09/19/2017,5.68917989730835,1.6800000000000006
09/20/2017,5.683541334348721,1.6800000000000006
09/20/2017,5.68917989730835,1.6800000000000006
09/21/2017,5.6835420477877205,1.6800000000000006
09/21/2017,5.6609883308410645,1.6800000000000006
09/22/2017,5.660987620233169,1.6800000000000006
09/22/2017,5.68917989730835,1.6800000000000006
09/25/2017,5.700458792422868,1.6800000000000006
09/25/2017,5.734289646148682,1.6800000000000006
09/26/2017,5.739926506568568,1.6800000000000006
09/26/2017,5.756841659545898,1.6800000000000006
09/27/2017,5.762479645404471,1.6800000000000006
09/27/2017,5.796309947967529,1.6800000000000006
09/28/2017,5.7905946518978215,1.6800000000000006
09/28/2017,5.824892044067383,1.6800000000000006
09/29/2017,5.819176175470602,1.6800000000000006
09/29/2017,5.824892044067383,1.6800000000000006
10/02/2017,5.824892907003372,1.6800000000000006
10/02/2017,5.830609321594238,1.6800000000000006
10/03/2017,5.836324966964958,1.6800000000000006
10/03/2017,5.853473663330078,1.6800000000000006
10/04/2017,5.864905923629899,1.6800000000000006
10/04/2017,5.859189510345459,1.6800000000000006
10/05/2017,5.864906117901108,1.6800000000000006
10/05/2017,5.91635274887085,1.6800000000000006
10/06/2017,5.887773898415843,1.6800000000000006
10/06/2017,5.893490314483643,1.6800000000000006
10/09/2017,5.904921236412288,1.6800000000000006
10/09/2017,5.927786350250244,1.6800000000000006
10/10/2017,5.956367305819737,1.6800000000000006
10/10/2017,5.899204254150391,1.6800000000000006
10/11/2017,5.899204254150391,1.6800000000000006
10/11/2017,5.899204254150391,1.6800000000000006
10/12/2017,5.887773575839176,1.6800000000000006
10/12/2017,5.9220709800720215,1.6800000000000006
10/13/2017,5.939218521118164,1.6800000000000006
10/13/2017,5.939218521118164,1.6800000000000006
10/16/2017,5.944935049127144,1.6800000000000006
10/16/2017,5.9620842933654785,1.6800000000000006
10/17/2017,5.979232992456498,1.6800000000000006
10/17/2017,5.9620842933654785,1.6800000000000006
10/18/2017,5.9449343900833105,1.6800000000000006
10/18/2017,5.939218521118164,1.6800000000000006
10/19/2017,5.944934477426963,1.6800000000000006
10/19/2017,5.899204254150391,1.6800000000000006
10/20/2017,5.904921829237751,1.6800000000000006
10/20/2017,5.882056713104248,1.6800000000000006
10/23/2017,5.887772377208292,1.6800000000000006
10/23/2017,5.830609321594238,1.6800000000000006
10/24/2017,5.8420433202248745,1.6800000000000006
10/24/2017,5.779163837432861,1.6800000000000006
10/25/2017,5.767730052495584,1.6800000000000006
10/25/2017,5.7448649406433105,1.6800000000000006
10/26/2017,5.756295879073388,1.6800000000000006
10/26/2017,5.664835453033447,1.6800000000000006
10/27/2017,5.739148472682389,1.6800000000000006
10/27/2017,5.899204254150391,1.6800000000000006
10/30/2017,5.910795003473091,1.6800000000000006
10/30/2017,5.760127544403076,1.6800000000000006
10/31/2017,5.783305621840776,1.6800000000000006
10/31/2017,5.771716117858887,1.6800000000000006
11/01/2017,5.78330661718295,1.6800000000000006
11/01/2017,5.7311530113220215,1.6800000000000006
11/02/2017,5.73115304495809,1.6800000000000006
11/02/2017,5.707973480224609,1.6800000000000006
11/03/2017,5.719563600713368,1.6800000000000006
11/03/2017,5.632640361785889,1.6800000000000006
11/06/2017,5.632640389798091,1.6800000000000006
11/06/2017,5.626845359802246,1.6800000000000006
11/07/2017,5.626846689829269,1.6800000000000006
11/07/2017,5.661616325378418,1.6800000000000006
11/08/2017,5.667409830724492,1.6800000000000006
11/08/2017,5.696384429931641,1.6800000000000006
11/09/2017,5.702179469692862,1.6800000000000006
11/09/2017,5.678999900817871,1.6800000000000006
11/10/2017,5.690588480819675,1.6800000000000006
11/10/2017,5.673203945159912,1.6800000000000006
11/13/2017,5.678999900817871,1.6800000000000006
11/13/2017,5.678999900817871,1.6800000000000006
11/14/2017,5.678999900817871,1.6800000000000006
11/14/2017,5.678999900817871,1.6800000000000006
11/15/2017,5.667408050417941,1.6800000000000006
11/15/2017,5.621048927307129,1.6800000000000006
11/16/2017,5.626845359802246,1.6800000000000006
11/16/2017,5.626845359802246,1.6800000000000006
11/17/2017,5.632638927558172,1.6800000000000006
11/17/2017,5.650023460388184,1.6800000000000006
11/20/2017,5.655818455146714,1.6800000000000006
11/20/2017,5.690587520599365,1.6800000000000006
11/21/2017,5.6789989070827085,1.6800000000000006
11/21/2017,5.719563007354736,1.6800000000000006
11/22/2017,5.725356101526463,1.6800000000000006
11/22/2017,5.742740631103516,1.6800000000000006
11/24/2017,5.75433257591946,1.6800000000000006
11/24/2017,5.7311530113220215,1.6800000000000006
11/27/2017,5.748537601539507,1.6800000000000006
11/27/2017,5.719563007354736,1.6800000000000006
11/28/2017,5.725357710865151,1.6800000000000006
11/28/2017,5.638433933258057,1.6800000000000006
11/29/2017,5.644315220325884,1.6800000000000006
11/29/2017,5.632555961608887,1.6800000000000006
11/30/2017,5.620797462145247,1.6800000000000006
11/30/2017,5.573760986328125,1.6800000000000006
12/01/2017,5.562000910187037,1.6800000000000006
12/01/2017,5.597278118133545,1.6800000000000006
12/04/2017,5.6207978406921475,1.6800000000000006
12/04/2017,5.603158950805664,1.6800000000000006
12/05/2017,5.597278118133545,1.6800000000000006
12/05/2017,5.597278118133545,1.6800000000000006
12/06/2017,5.609037040302822,1.6800000000000006
12/06/2017,5.5913987159729,1.6800000000000006
12/07/2017,5.6090376493040335,1.6800000000000006
12/07/2017,5.614917278289795,1.6800000000000006
12/08/2017,5.632555377235163,1.6800000000000006
12/08/2017,5.6207966804504395,1.6800000000000006
12/11/2017,5.6207978406921475,1.6800000000000006
12/11/2017,5.603158950805664,1.6800000000000006
12/12/2017,5.597277958435361,1.6800000000000006
12/12/2017,5.562000751495361,1.6800000000000006
12/13/2017,5.562001490926998,1.6800000000000006
12/13/2017,5.609037399291992,1.6800000000000006
12/14/2017,5.609037399291992,1.6800000000000006
12/14/2017,5.609037399291992,1.6800000000000006
12/15/2017,5.609038004887209,1.6800000000000006
12/15/2017,5.632555961608887,1.6800000000000006
12/18/2017,5.6443156720204755,1.6800000000000006
12/18/2017,5.579640865325928,1.6800000000000006
12/19/2017,5.585520305540672,1.6800000000000006
12/19/2017,5.409135341644287,1.6800000000000006
12/20/2017,5.444411789959775,1.6800000000000006
12/20/2017,5.4973273277282715,1.6800000000000006
12/21/2017,5.509085918111909,1.6800000000000006
12/21/2017,5.556121826171875,1.6800000000000006
12/22/2017,5.567881431132671,1.6800000000000006
12/22/2017,5.532604217529297,1.6800000000000006
12/26/2017,5.562001478619644,1.6800000000000006
12/26/2017,5.567881107330322,1.6800000000000006
12/27/2017,5.573759580808034,1.6800000000000006
12/27/2017,5.585518836975098,1.6800000000000006
12/28/2017,5.609388873514753,1.6800000000000006
12/28/2017,5.6153564453125,1.6800000000000006
12/29/2017,5.609388480465683,1.6800000000000006
12/29/2017,5.537779331207275,1.6800000000000006
01/02/2018,5.549713670543659,1.6800000000000006
01/02/2018,5.507941246032715,1.6800000000000006
01/03/2018,5.490040646262852,1.6800000000000006
01/03/2018,5.394561767578125,1.6800000000000006
01/04/2018,5.400529878863528,1.6800000000000006
01/04/2018,5.4423017501831055,1.6800000000000006
01/05/2018,5.442299796445499,1.6800000000000006
01/05/2018,5.4363322257995605,1.6800000000000006
01/08/2018,5.442300476028015,1.6800000000000006
01/08/2018,5.412463188171387,1.6800000000000006
01/09/2018,5.412461353932602,1.6800000000000006
01/09/2018,5.215536117553711,1.6800000000000006
01/10/2018,5.215538662543772,1.6800000000000006
01/10/2018,5.185701370239258,1.6800000000000006
01/11/2018,4.684435942587652,1.6800000000000006
01/11/2018,4.797817230224609,1.6800000000000006
01/12/2018,4.79184994340556,1.6800000000000006
01/12/2018,4.696371078491211,1.6800000000000006
01/16/2018,4.6546003683765615,1.6800000000000006
01/16/2018,4.672502517700195,1.6800000000000006
01/17/2018,4.672502414131803,1.6800000000000006
01/17/2018,4.684437274932861,1.6800000000000006
01/18/2018,4.696372135733919,1.6800000000000006
01/18/2018,4.684437274932861,1.6800000000000006
01/19/2018,4.672500788937132,1.6800000000000006
01/19/2018,4.708305358886719,1.6800000000000006
01/22/2018,4.714273587880642,1.6800000000000006
01/22/2018,4.833622455596924,1.6800000000000006
01/23/2018,4.851524536650594,1.6800000000000006
01/23/2018,4.86345911026001,1.6800000000000006
01/24/2018,4.8634583547300005,1.6800000000000006
01/24/2018,4.839588642120361,1.6800000000000006
01/25/2018,4.839589210770729,1.6800000000000006
01/25/2018,4.851524353027344,1.6800000000000006
01/26/2018,4.85152498881705,1.6800000000000006
01/26/2018,4.821687698364258,1.6800000000000006
01/29/2018,4.82765487689956,1.6800000000000006
01/29/2018,4.744110584259033,1.6800000000000006
01/30/2018,4.738059812144019,1.6500000000000006
01/30/2018,4.750162124633789,1.6500000000000006
01/31/2018,4.774367519897017,1.6500000000000006
01/31/2018,4.5867815017700195,1.6500000000000006
02/01/2018,4.556524677726309,1.6500000000000006
02/01/2018,4.592831611633301,1.6500000000000006
02/02/2018,4.568626357158798,1.6500000000000006
02/02/2018,4.496012210845947,1.6500000000000006
02/05/2018,4.477859371461897,1.6500000000000006
02/05/2018,4.338682651519775,1.6500000000000006
02/06/2018,4.235813075098498,1.6500000000000006
02/06/2018,4.387092113494873,1.6500000000000006
02/07/2018,4.393144234113155,1.6500000000000006
02/07/2018,4.417348861694336,1.6500000000000006
02/08/2018,4.423400389012702,1.6500000000000006
02/08/2018,4.362888813018799,1.6500000000000006
02/09/2018,4.417348136498862,1.6500000000000006
02/09/2018,4.296324729919434,1.6500000000000006
02/12/2018,4.302375912788093,1.6500000000000006
02/12/2018,4.441552639007568,1.6500000000000006
02/13/2018,4.435500791036915,1.6500000000000006
02/13/2018,4.477859020233154,1.6500000000000006
02/14/2018,4.447603650473528,1.6500000000000006
02/14/2018,4.441552639007568,1.6500000000000006
02/15/2018,4.465757558845845,1.6500000000000006
02/15/2018,4.56862735748291,1.6500000000000006
02/16/2018,4.562575796210994,1.6500000000000006
02/16/2018,4.61703634262085,1.6500000000000006
02/20/2018,4.598884181804603,1.6500000000000006
02/20/2018,4.502065658569336,1.6500000000000006
02/21/2018,4.514166483399428,1.6500000000000006
02/21/2018,4.48391056060791,1.6500000000000006
02/22/2018,4.50811667200056,1.6500000000000006
02/22/2018,4.502065658569336,1.6500000000000006
02/23/2018,4.538371588535956,1.6500000000000006
02/23/2018,4.598883152008057,1.6500000000000006
02/26/2018,4.604934321831849,1.6500000000000006
02/26/2018,4.629138946533203,1.6500000000000006
02/27/2018,4.610719414285169,1.6200000000000006
02/27/2018,4.463372707366943,1.6200000000000006
02/28/2018,4.438816222687748,1.6200000000000006
02/28/2018,4.4142584800720215,1.6200000000000006
03/01/2018,4.414257235977969,1.6200000000000006
03/01/2018,4.463372707366943,1.6200000000000006
03/02/2018,4.4265370744745285,1.6200000000000006
03/02/2018,4.537046909332275,1.6200000000000006
03/05/2018,4.530908893899859,1.6200000000000006
03/05/2018,4.598442554473877,1.6200000000000006
03/06/2018,4.598441621409084,1.6200000000000006
03/06/2018,4.629138946533203,1.6200000000000006
03/07/2018,4.604580752716653,1.6200000000000006
03/07/2018,4.6598358154296875,1.6200000000000006
03/08/2018,4.672114826399856,1.6200000000000006
03/08/2018,4.641417503356934,1.6200000000000006
03/09/2018,4.297608715347622,1.6200000000000006
03/09/2018,4.359003067016602,1.6200000000000006
03/12/2018,4.365144110050301,1.6200000000000006
03/12/2018,4.530909061431885,1.6200000000000006
03/13/2018,4.530907782898819,1.6200000000000006
03/13/2018,4.549325942993164,1.6200000000000006
03/14/2018,4.5616044998168945,1.6200000000000006
03/14/2018,4.5616044998168945,1.6200000000000006
03/15/2018,4.5800237318422345,1.6200000000000006
03/15/2018,4.475653171539307,1.6200000000000006
03/16/2018,4.481791062181474,1.6200000000000006
03/16/2018,4.555464267730713,1.6200000000000006
03/19/2018,4.555466169083261,1.6200000000000006
03/19/2018,4.518629550933838,1.6200000000000006
03/20/2018,4.524769477017304,1.6200000000000006
03/20/2018,4.494072437286377,1.6200000000000006
03/21/2018,4.494070996309664,1.6200000000000006
03/21/2018,4.500210285186768,1.6200000000000006
03/22/2018,4.494071805500889,1.6200000000000006
03/22/2018,4.518629550933838,1.6200000000000006
03/23/2018,4.530908417588517,1.6200000000000006
03/23/2018,4.48179292678833,1.6200000000000006
03/26/2018,4.506351141589982,1.6200000000000006
03/26/2018,4.524769306182861,1.6200000000000006
03/27/2018,4.537045819967756,1.6200000000000006
03/27/2018,4.555464267730713,1.6200000000000006
03/28/2018,4.54925007630483,1.5700000000000005
03/28/2018,4.555464744567871,1.5700000000000005
03/29/2018,4.53682202147451,1.5700000000000005
03/29/2018,4.580325603485107,1.5700000000000005
04/02/2018,4.555464794215782,1.5700000000000005
04/02/2018,4.54925012588501,1.5700000000000005
04/03/2018,4.549249585569596,1.5700000000000005
04/03/2018,4.611397743225098,1.5700000000000005
04/04/2018,4.5865399306781445,1.5700000000000005
04/04/2018,4.6300435066223145,1.5700000000000005
04/05/2018,4.636258472526273,1.5700000000000005
04/05/2018,4.6300435066223145,1.5700000000000005
04/06/2018,4.611398806170518,1.5700000000000005
04/06/2018,4.642472743988037,1.5700000000000005
04/09/2018,4.636257567300293,1.5700000000000005
04/09/2018,4.623827934265137,1.5700000000000005
04/10/2018,4.648688107988305,1.5700000000000005
04/10/2018,4.6300435066223145,1.5700000000000005
04/11/2018,4.636257914705001,1.5700000000000005
04/11/2018,4.617613315582275,1.5700000000000005
04/12/2018,4.617614515071017,1.5700000000000005
04/12/2018,4.580325603485107,1.5700000000000005
04/13/2018,4.580323812953298,1.5700000000000005
04/13/2018,4.511960983276367,1.5700000000000005
04/16/2018,4.518176920194143,1.5700000000000005
04/16/2018,4.561680793762207,1.5700000000000005
04/17/2018,4.567894227153346,1.5700000000000005
04/17/2018,4.605183124542236,1.5700000000000005
04/18/2018,4.605183681615741,1.5700000000000005
04/18/2018,4.617613315582275,1.5700000000000005
04/19/2018,4.611397743225098,1.5700000000000005
04/19/2018,4.611397743225098,1.5700000000000005
04/20/2018,4.598968456483661,1.5700000000000005
04/20/2018,4.605183124542236,1.5700000000000005
04/23/2018,4.623828280738468,1.5700000000000005
04/23/2018,4.617613315582275,1.5700000000000005
04/24/2018,4.617613475195678,1.5700000000000005
04/24/2018,4.642472743988037,1.5700000000000005
04/25/2018,4.64247311012612,1.5700000000000005
04/25/2018,4.685976982116699,1.5700000000000005
04/26/2018,4.679761521830687,1.5700000000000005
04/26/2018,4.7108354568481445,1.5700000000000005
04/27/2018,4.679389645355622,1.5200000000000005
04/27/2018,4.603915691375732,1.5200000000000005
04/30/2018,4.591335491525115,1.5200000000000005
04/30/2018,4.402650356292725,1.5200000000000005
05/01/2018,4.377491857817496,1.5200000000000005
05/01/2018,4.427807807922363,1.5200000000000005
05/02/2018,4.4152287285334575,1.5200000000000005
05/02/2018,4.478123664855957,1.5200000000000005
05/03/2018,4.484413308441564,1.5200000000000005
05/03/2018,4.478123664855957,1.5200000000000005
05/04/2018,4.4781240215281715,1.5200000000000005
05/04/2018,4.541018962860107,1.5200000000000005
05/07/2018,4.541018962860107,1.5200000000000005
05/07/2018,4.541018962860107,1.5200000000000005
05/08/2018,4.5535975884429565,1.5200000000000005
05/08/2018,4.478123664855957,1.5200000000000005
05/09/2018,4.46554501551485,1.5200000000000005
05/09/2018,4.471834659576416,1.5200000000000005
05/10/2018,4.478124003731246,1.5200000000000005
05/10/2018,4.471834659576416,1.5200000000000005
05/11/2018,4.4844146603791595,1.5200000000000005
05/11/2018,4.515861988067627,1.5200000000000005
05/14/2018,4.515861536796797,1.5200000000000005
05/14/2018,4.50328254699707,1.5200000000000005
05/15/2018,4.503282359479883,1.5200000000000005
05/15/2018,4.522150993347168,1.5200000000000005
05/16/2018,4.5284403130239514,1.5200000000000005
05/16/2018,4.534729957580566,1.5200000000000005
05/17/2018,4.5410199701811225,1.5200000000000005
05/17/2018,4.515861988067627,1.5200000000000005
05/18/2018,4.528440288154503,1.5200000000000005
05/18/2018,4.547308921813965,1.5200000000000005
05/21/2018,4.559889674322169,1.5200000000000005
05/21/2018,4.61020565032959,1.5200000000000005
05/22/2018,4.60391482334253,1.5200000000000005
05/22/2018,4.635362148284912,1.5200000000000005
05/23/2018,4.62907162242935,1.5200000000000005
05/23/2018,4.67938756942749,1.5200000000000005
05/24/2018,4.685677414221132,1.5200000000000005
05/24/2018,4.66680908203125,1.5200000000000005
05/25/2018,4.666809584083749,1.5200000000000005
05/25/2018,4.65423059463501,1.5200000000000005
05/29/2018,4.654230470239327,1.5200000000000005
05/29/2018,4.717125415802002,1.5200000000000005
05/30/2018,4.710760195483903,1.4700000000000004
05/30/2018,4.742589473724365,1.4700000000000004
05/31/2018,4.742588916760229,1.4700000000000004
05/31/2018,4.691661834716797,1.4700000000000004
06/01/2018,4.678930460013877,1.4700000000000004
06/01/2018,4.659832954406738,1.4700000000000004
06/04/2018,4.672564625623098,1.4700000000000004
06/04/2018,4.729857444763184,1.4700000000000004
06/05/2018,4.729856621890854,1.4700000000000004
06/05/2018,4.685295581817627,1.4700000000000004
06/06/2018,4.685296501755522,1.4700000000000004
06/06/2018,4.640735149383545,1.4700000000000004
06/07/2018,4.653467173159461,1.4700000000000004
06/07/2018,4.67256498336792,1.4700000000000004
06/08/2018,4.67256644243494,1.4700000000000004
06/08/2018,4.6980299949646,1.4700000000000004
06/11/2018,4.710761771229429,1.4700000000000004
06/11/2018,4.6980299949646,1.4700000000000004
06/12/2018,4.698028820332758,1.4700000000000004
06/12/2018,4.710760593414307,1.4700000000000004
06/13/2018,4.710759120016419,1.4700000000000004
06/13/2018,4.685295581817627,1.4700000000000004
06/14/2018,4.6916625625486885,1.4700000000000004
06/14/2018,4.72349214553833,1.4700000000000004
06/15/2018,4.717127507587099,1.4700000000000004
06/15/2018,4.6980299949646,1.4700000000000004
06/18/2018,4.698027990172228,1.4700000000000004
06/18/2018,4.768052577972412,1.4700000000000004
06/19/2018,4.761686064859708,1.4700000000000004
06/19/2018,4.7489542961120605,1.4700000000000004
06/20/2018,4.748955396253393,1.4700000000000004
06/20/2018,4.869907379150391,1.4700000000000004
06/21/2018,4.889004922563348,1.4700000000000004
06/21/2018,4.895370960235596,1.4700000000000004
06/22/2018,4.9017358235902035,1.4700000000000004
06/22/2018,4.9462971687316895,1.4700000000000004
06/25/2018,4.965396640866669,1.4700000000000004
06/25/2018,4.914469242095947,1.4700000000000004
06/26/2018,4.9272003173828125,1.4700000000000004
06/26/2018,4.9272003173828125,1.4700000000000004
06/27/2018,4.933566160461306,1.4700000000000004
06/27/2018,4.8189802169799805,1.4700000000000004
06/28/2018,4.851192907080379,1.4200000000000004
06/28/2018,4.831865310668945,1.4200000000000004
06/29/2018,4.825423282355483,1.4200000000000004
06/29/2018,4.844750881195068,1.4200000000000004
07/02/2018,4.799653355370543,1.4200000000000004
07/02/2018,4.844750881195068,1.4200000000000004
07/03/2018,4.864077498363929,1.4200000000000004
