NLY,Annaly Capital Management Inc,
Date,Price,Dividend,Annualized Dividend
11/20/2015,4.970676455391107,0.0,1.2
11/23/2015,4.9551108011598455,0.0,1.2
11/24/2015,4.939544385145092,0.0,1.2
11/25/2015,4.981053156211953,0.0,1.2
11/27/2015,4.970675387419842,0.0,1.2
11/30/2015,5.017372916689881,0.0,1.2
12/01/2015,4.981052875518799,0.0,1.2
12/02/2015,4.965486583372451,0.0,1.2
12/03/2015,4.913600921630859,0.0,1.2
12/04/2015,4.929167747497559,0.0,1.2
12/07/2015,4.918790817260742,0.0,1.2
12/08/2015,4.898035079186066,0.0,1.2
12/09/2015,4.856526124700364,0.0,1.2
12/10/2015,4.8565263509375685,0.0,1.2
12/11/2015,4.861716641226745,0.0,1.2
12/14/2015,4.778697840205114,0.0,1.2
12/15/2015,4.700869264162495,0.0,1.2
12/16/2015,4.747565800043626,0.0,1.2
12/17/2015,4.872092461890417,0.0,1.2
12/18/2015,4.887657835506776,0.0,1.2
12/21/2015,4.939544889405066,0.0,1.2
12/22/2015,4.9654873535211514,0.0,1.2
12/23/2015,5.058882687620039,0.0,1.2
12/24/2015,5.079635647763448,0.0,1.2
12/28/2015,5.0640699977514325,0.0,1.2
12/29/2015,5.064235571290975,0.3,1.2
12/30/2015,5.021408066245309,0.0,1.2
12/31/2015,4.999995322463958,0.0,1.2
01/04/2016,4.98928879084934,0.0,1.2
01/05/2016,5.101709002499228,0.0,1.2
01/06/2016,5.117767571179849,0.0,1.2
01/07/2016,5.112415105250462,0.0,1.2
01/08/2016,5.069588062398377,0.0,1.2
01/11/2016,5.021409048491188,0.0,1.2
01/12/2016,5.048174952300213,0.0,1.2
01/13/2016,4.951815828697562,0.0,1.2
01/14/2016,4.8929289418992505,0.0,1.2
01/15/2016,4.78050907314693,0.0,1.2
01/19/2016,4.80192387198016,0.0,1.2
01/20/2016,4.662737356256378,0.0,1.2
01/21/2016,4.657383905465949,0.0,1.2
01/22/2016,4.689503735587799,0.0,1.2
01/25/2016,4.834042696335729,0.0,1.2
01/26/2016,4.7965694271499055,0.0,1.2
01/27/2016,4.9518159045626815,0.0,1.2
01/28/2016,4.925048932218488,0.0,1.2
01/29/2016,5.005348557849605,0.0,1.2
02/01/2016,5.080295175277437,0.0,1.2
02/02/2016,5.085648359517001,0.0,1.2
02/03/2016,5.171302808036802,0.0,1.2
02/04/2016,5.176655454021469,0.0,1.2
02/05/2016,5.2034211640097165,0.0,1.2
02/08/2016,5.198068407892846,0.0,1.2
02/09/2016,5.251602085538539,0.0,1.2
02/10/2016,5.235541746535184,0.0,1.2
02/11/2016,5.176655595562772,0.0,1.2
02/12/2016,5.160594694390853,0.0,1.2
02/16/2016,5.23018851957612,0.0,1.2
02/17/2016,5.278368084206818,0.0,1.2
02/18/2016,5.315841721984956,0.0,1.2
02/19/2016,5.299779921945341,0.0,1.2
02/22/2016,5.337254585648935,0.0,1.2
02/23/2016,5.353314013512729,0.0,1.2
02/24/2016,5.358666882018587,0.0,1.2
02/25/2016,5.433613791127028,0.0,1.2
02/26/2016,5.460380492626653,0.0,1.2
02/29/2016,5.460379908390651,0.0,1.2
03/01/2016,5.460379879108807,0.0,1.2
03/02/2016,5.412201516355675,0.0,1.2
03/03/2016,5.460380196432731,0.0,1.2
03/04/2016,5.492500367208187,0.0,1.2
03/07/2016,5.513913603101459,0.0,1.2
03/08/2016,5.49785417756833,0.0,1.2
03/09/2016,5.481793493995644,0.0,1.2
03/10/2016,5.513913977947104,0.0,1.2
03/11/2016,5.5085602986016635,0.0,1.2
03/14/2016,5.508560540976896,0.0,1.2
03/15/2016,5.481793432084162,0.0,1.2
03/16/2016,5.4978534481096695,0.0,1.2
03/17/2016,5.556740774298277,0.0,1.2
03/18/2016,5.578153596334667,0.0,1.2
03/21/2016,5.572801185550795,0.0,1.2
03/22/2016,5.599566445390054,0.0,1.2
03/23/2016,5.594212453958624,0.0,1.2
03/24/2016,5.567447747684769,0.0,1.2
03/28/2016,5.594213396443791,0.0,1.2
03/29/2016,5.583824097573362,0.3,1.2
03/30/2016,5.616897589432749,0.0,1.2
03/31/2016,5.6224095398013505,0.0,1.2
04/01/2016,5.644457845576046,0.0,1.2
04/04/2016,5.694067709770304,0.0,1.2
04/05/2016,5.638946724400301,0.0,1.2
04/06/2016,5.672019065737241,0.0,1.2
04/07/2016,5.660994667849911,0.0,1.2
04/08/2016,5.716115783064674,0.0,1.2
04/11/2016,5.600361099042804,0.0,1.2
04/12/2016,5.743675502071175,0.0,1.2
04/13/2016,5.721628665924072,0.0,1.2
04/14/2016,5.743676946606528,0.0,1.2
04/15/2016,5.721628074942838,0.0,1.2
04/18/2016,5.732652133018077,0.0,1.2
04/19/2016,5.743677499721162,0.0,1.2
04/20/2016,5.765726852013229,0.0,1.2
04/21/2016,5.721627677186125,0.0,1.2
04/22/2016,5.660994269535189,0.0,1.2
04/25/2016,5.63894585625466,0.0,1.2
04/26/2016,5.732652533243097,0.0,1.2
04/27/2016,5.672018726366276,0.0,1.2
04/28/2016,5.699579125639601,0.0,1.2
04/29/2016,5.72162849582875,0.0,1.2
05/02/2016,5.749189008652567,0.0,1.2
05/03/2016,5.754701715390261,0.0,1.2
05/04/2016,5.6775315652098115,0.0,1.2
05/05/2016,5.738165882971999,0.0,1.2
05/06/2016,5.842896338882241,0.0,1.2
05/09/2016,5.997236084373467,0.0,1.2
05/10/2016,6.035821744766369,0.0,1.2
05/11/2016,6.057870639131661,0.0,1.2
05/12/2016,6.096455405944929,0.0,1.2
05/13/2016,6.129528808868286,0.0,1.2
05/16/2016,6.07991941741235,0.0,1.2
05/17/2016,6.129528610061356,0.0,1.2
05/18/2016,6.068896447586481,0.0,1.2
05/19/2016,5.8869928520982056,0.0,1.2
05/20/2016,5.975187443557725,0.0,1.2
05/23/2016,6.0413344715219495,0.0,1.2
05/24/2016,5.947627237717105,0.0,1.2
05/25/2016,5.931089252562068,0.0,1.2
05/26/2016,5.892504161618455,0.0,1.2
05/27/2016,5.89801828361073,0.0,1.2
05/31/2016,5.853921109515823,0.0,1.2
06/01/2016,5.831871365668409,0.0,1.2
06/02/2016,5.920066301910146,0.0,1.2
06/03/2016,5.953138774228616,0.0,1.2
06/06/2016,5.969674812131642,0.0,1.2
06/07/2016,5.936604555844303,0.0,1.2
06/08/2016,5.931091247269592,0.0,1.2
06/09/2016,5.942113769027791,0.0,1.2
06/10/2016,5.942113769027791,0.0,1.2
06/13/2016,5.953140161067754,0.0,1.2
06/14/2016,5.842895816370534,0.0,1.2
06/15/2016,5.826359772688186,0.0,1.2
06/16/2016,5.881481757833748,0.0,1.2
06/17/2016,5.875969755805326,0.0,1.2
06/20/2016,5.842896116939752,0.0,1.2
06/21/2016,5.903530403032478,0.0,1.2
06/22/2016,5.892503742789716,0.0,1.2
06/23/2016,5.9090436136443705,0.0,1.2
06/24/2016,5.84840840422708,0.0,1.2
06/27/2016,6.013773270787552,0.0,1.2
06/28/2016,6.075494934362494,0.3,1.2
06/29/2016,6.200177311088503,0.0,1.2
06/30/2016,6.211511682463672,0.0,1.2
07/01/2016,6.273854496712587,0.0,1.2
07/05/2016,6.211512507464136,0.0,1.2
07/06/2016,6.228514731304263,0.0,1.2
07/07/2016,6.254596273330283,0.036,1.236
07/08/2016,6.1579339736696435,0.0,1.236
07/11/2016,6.135190746882668,0.0,1.236
07/12/2016,6.192050720613026,0.0,1.236
07/13/2016,6.174992613746085,0.0,1.236
07/14/2016,6.129504036819684,0.0,1.236
07/15/2016,6.055586814880371,0.0,1.236
07/18/2016,6.055586814880371,0.0,1.236
07/19/2016,6.055586443323578,0.0,1.236
07/20/2016,6.129503564009318,0.0,1.236
07/21/2016,6.140875816345215,0.0,1.236
07/22/2016,6.12381831129236,0.0,1.236
07/25/2016,6.1977363137243655,0.0,1.236
07/26/2016,6.174992500963109,0.0,1.236
07/27/2016,6.231852739351187,0.0,1.236
07/28/2016,6.180678847278088,0.0,1.236
07/29/2016,6.248910748120713,0.0,1.236
08/01/2016,6.2432245030669575,0.0,1.236
08/02/2016,6.277340886591479,0.0,1.236
08/03/2016,6.203422495535288,0.0,1.236
08/04/2016,6.2204807992113675,0.0,1.236
08/05/2016,6.283027756681423,0.0,1.236
08/08/2016,6.305769606330086,0.0,1.236
08/09/2016,6.29439798957467,0.0,1.236
08/10/2016,6.374001718806782,0.0,1.236
08/11/2016,6.3967462571938345,0.0,1.236
08/12/2016,6.311455412027181,0.0,1.236
08/15/2016,6.288711436622434,0.0,1.236
08/16/2016,6.197735990966804,0.0,1.236
08/17/2016,6.163620628114413,0.0,1.236
08/18/2016,6.169306442169002,0.0,1.236
08/19/2016,6.1579332545080225,0.0,1.236
08/22/2016,6.214793524875823,0.0,1.236
08/23/2016,6.220480697692593,0.0,1.236
08/24/2016,6.231852003031935,0.0,1.236
08/25/2016,6.197735681845681,0.0,1.236
08/26/2016,6.2318528012662275,0.0,1.236
08/29/2016,6.140875816345215,0.0,1.236
08/30/2016,6.140876234929705,0.0,1.236
08/31/2016,6.1181322196443295,0.0,1.236
09/01/2016,6.089702129364014,0.0,1.236
09/02/2016,6.095388941369372,0.0,1.236
09/06/2016,6.197735147208803,0.0,1.236
09/07/2016,6.197736368525781,0.0,1.236
09/08/2016,6.248910363351341,0.0,1.236
09/09/2016,6.152248370779013,0.0,1.236
09/12/2016,5.919121862455608,0.0,1.236
09/13/2016,6.032841984385791,0.0,1.236
09/14/2016,5.981669270152599,0.0,1.236
09/15/2016,5.975982567318951,0.0,1.236
09/16/2016,5.970296803114352,0.0,1.236
09/19/2016,5.953238602569052,0.0,1.236
09/20/2016,6.004412872640655,0.0,1.236
09/21/2016,6.027156364554415,0.0,1.236
09/22/2016,6.112446260055628,0.0,1.236
09/23/2016,6.146562262999655,0.0,1.236
09/26/2016,6.135189389206162,0.0,1.236
09/27/2016,6.203422645873577,0.0,1.236
09/28/2016,6.188554141197989,0.264,1.2
09/29/2016,6.124454240148129,0.0,1.2
09/30/2016,6.083662769481505,0.0,1.2
10/03/2016,6.10114528855953,0.0,1.2
10/04/2016,6.037044872861551,0.0,1.2
10/05/2016,5.868054471142267,0.0,1.2
10/06/2016,5.833092215836165,0.0,1.2
10/07/2016,5.792299117449288,0.0,1.2
10/10/2016,5.856399566528061,0.0,1.2
10/11/2016,5.856399334735301,0.0,1.2
10/12/2016,5.844745446115584,0.0,1.2
10/13/2016,5.8680543196326544,0.0,1.2
10/14/2016,5.984599545002672,0.0,1.2
10/17/2016,5.914672545151315,0.0,1.2
10/18/2016,5.914672545151315,0.0,1.2
10/19/2016,5.903017937564004,0.0,1.2
10/20/2016,5.891362728084079,0.0,1.2
10/21/2016,5.897191328369383,0.0,1.2
10/24/2016,5.891362927793479,0.0,1.2
10/25/2016,5.937981503788638,0.0,1.2
10/26/2016,6.031217439164765,0.0,1.2
10/27/2016,6.054526840661531,0.0,1.2
10/28/2016,5.920501006268741,0.0,1.2
10/31/2016,5.9904264636188,0.0,1.2
11/01/2016,6.0370453354169955,0.0,1.2
11/02/2016,5.967117926629929,0.0,1.2
11/03/2016,5.949637413024902,0.0,1.2
11/04/2016,5.955464277868382,0.0,1.2
11/07/2016,6.031218102012388,0.0,1.2
11/08/2016,6.002080612152973,0.0,1.2
11/09/2016,5.914672601962642,0.0,1.2
11/10/2016,5.967117542405776,0.0,1.2
11/11/2016,5.827263308246059,0.0,1.2
11/14/2016,5.88553579129715,0.0,1.2
11/15/2016,5.83309120747522,0.0,1.2
11/16/2016,5.891362834156735,0.0,1.2
11/17/2016,5.8622273799186715,0.0,1.2
11/18/2016,5.8447449897161725,0.0,1.2
11/21/2016,5.844744668264449,0.0,1.2
11/22/2016,5.92632672137653,0.0,1.2
11/23/2016,5.891363930769524,0.0,1.2
11/25/2016,5.873881876313267,0.0,1.2
11/28/2016,5.891364570835153,0.0,1.2
11/29/2016,5.9612905365085975,0.0,1.2
11/30/2016,5.990428117870582,0.0,1.2
12/01/2016,5.9438085112140016,0.0,1.2
12/02/2016,5.833090520807824,0.0,1.2
12/05/2016,5.815608241944402,0.0,1.2
12/06/2016,5.914671471392219,0.0,1.2
12/07/2016,6.007908469692693,0.0,1.2
12/08/2016,6.06618258465402,0.0,1.2
12/09/2016,6.042872987425264,0.0,1.2
12/12/2016,6.1011453486136284,0.0,1.2
12/13/2016,6.048700130228746,0.0,1.2
12/14/2016,5.955463769720546,0.0,1.2
12/15/2016,5.827264226694067,0.0,1.2
12/16/2016,5.8039548330254025,0.0,1.2
12/19/2016,5.955464797669683,0.0,1.2
12/20/2016,6.025390704985004,0.0,1.2
12/21/2016,5.9729451833764875,0.0,1.2
12/22/2016,5.990427106196616,0.0,1.2
12/23/2016,6.025391382870618,0.0,1.2
12/27/2016,6.01956455330417,0.0,1.2
12/28/2016,5.973474729507835,0.3,1.2
12/29/2016,5.967469782145054,0.0,1.2
12/30/2016,6.0335091490170365,0.0,1.2
01/03/2017,6.015499239494827,0.0,1.2
01/04/2017,6.057522848436123,0.0,1.2
01/05/2017,6.075533945507472,0.0,1.2
01/06/2017,6.123560691652768,0.0,1.2
01/09/2017,6.159583041145688,0.0,1.2
01/10/2017,6.153578170535721,0.0,1.2
01/11/2017,6.1055514700190665,0.0,1.2
01/12/2017,6.111555099487305,0.0,1.2
01/13/2017,6.117556993443517,0.0,1.2
01/17/2017,6.093543388733682,0.0,1.2
01/18/2017,6.15357826109243,0.0,1.2
01/19/2017,6.1475761850437065,0.0,1.2
01/20/2017,6.081536596214817,0.0,1.2
01/23/2017,6.099547716040944,0.0,1.2
01/24/2017,6.147574880786093,0.0,1.2
01/25/2017,6.159582864422591,0.0,1.2
01/26/2017,6.153578530238834,0.0,1.2
01/27/2017,6.153578530238834,0.0,1.2
01/30/2017,6.153579235076904,0.0,1.2
01/31/2017,6.189600616197739,0.0,1.2
02/01/2017,6.129565312399005,0.0,1.2
02/02/2017,6.147576131281334,0.0,1.2
02/03/2017,6.201606676129902,0.0,1.2
02/06/2017,6.18960088931949,0.0,1.2
02/07/2017,6.249634245167016,0.0,1.2
02/08/2017,6.249634599359914,0.0,1.2
02/09/2017,6.3036665403914345,0.0,1.2
02/10/2017,6.303664665642887,0.0,1.2
02/13/2017,6.3336837924525975,0.0,1.2
02/14/2017,6.34569080078201,0.0,1.2
02/15/2017,6.279652171556985,0.0,1.2
02/16/2017,6.339686724426271,0.0,1.2
02/17/2017,6.45375240225455,0.0,1.2
02/21/2017,6.513788721837996,0.0,1.2
02/22/2017,6.495776765656534,0.0,1.2
02/23/2017,6.5378031201880065,0.0,1.2
02/24/2017,6.591833374177181,0.0,1.2
02/27/2017,6.651868060430613,0.0,1.2
02/28/2017,6.615847695180635,0.0,1.2
03/01/2017,6.6098436404130325,0.0,1.2
03/02/2017,6.537802273065118,0.0,1.2
03/03/2017,6.561816517286225,0.0,1.2
03/06/2017,6.579827359299543,0.0,1.2
03/07/2017,6.585831011311163,0.0,1.2
03/08/2017,6.591833071699414,0.0,1.2
03/09/2017,6.483771545516784,0.0,1.2
03/10/2017,6.441746449632416,0.0,1.2
03/13/2017,6.579826849414919,0.0,1.2
03/14/2017,6.501780683106161,0.0,1.2
03/15/2017,6.507784303758217,0.0,1.2
03/16/2017,6.615847324441384,0.0,1.2
03/17/2017,6.591834045770487,0.0,1.2
03/20/2017,6.615845818998457,0.0,1.2
03/21/2017,6.669878407658544,0.0,1.2
03/22/2017,6.663875480883405,0.0,1.2
03/23/2017,6.699897339016511,0.0,1.2
03/24/2017,6.729914312067019,0.0,1.2
03/27/2017,6.687889530293841,0.0,1.2
03/28/2017,6.753927266104215,0.0,1.2
03/29/2017,6.8084496339192935,0.3,1.2
03/30/2017,6.857786458992192,0.0,1.2
03/31/2017,6.851619243621826,0.0,1.2
04/03/2017,6.85161896347067,0.0,1.2
04/04/2017,6.845452615586299,0.0,1.2
04/05/2017,6.937958101994242,0.0,1.2
04/06/2017,6.962626373942479,0.0,1.2
04/07/2017,6.987294645890717,0.0,1.2
04/10/2017,6.968792533212545,0.0,1.2
04/11/2017,7.0181304140371035,0.0,1.2
04/12/2017,7.073635542307661,0.0,1.2
04/13/2017,7.116803728424365,0.0,1.2
04/17/2017,7.172307877958088,0.0,1.2
04/18/2017,7.240146550334992,0.0,1.2
04/19/2017,7.258646347166999,0.0,1.2
04/20/2017,7.240145742490928,0.0,1.2
04/21/2017,7.227812705074008,0.0,1.2
04/24/2017,7.264814828995115,0.0,1.2
04/25/2017,7.25248078846345,0.0,1.2
04/26/2017,7.25248078846345,0.0,1.2
04/27/2017,7.264813803603992,0.0,1.2
04/28/2017,7.3943211536507025,0.0,1.2
05/01/2017,7.301814782888089,0.0,1.2
05/02/2017,7.2956497947279315,0.0,1.2
05/03/2017,7.203144147289341,0.0,1.2
05/04/2017,7.135303573687584,0.0,1.2
05/05/2017,7.061301303206617,0.0,1.2
05/08/2017,7.14147163669854,0.0,1.2
05/09/2017,7.0427983456077845,0.0,1.2
05/10/2017,6.9256230025042305,0.0,1.2
05/11/2017,6.956458486493396,0.0,1.2
05/12/2017,6.999628399333404,0.0,1.2
05/15/2017,6.968792533212545,0.0,1.2
05/16/2017,7.0057961247830605,0.0,1.2
05/17/2017,6.993462141100548,0.0,1.2
05/18/2017,7.073634034506595,0.0,1.2
05/19/2017,7.06129994032262,0.0,1.2
05/22/2017,7.110636791284815,0.0,1.2
05/23/2017,7.1846419486817545,0.0,1.2
05/24/2017,7.221644733671742,0.0,1.2
05/25/2017,7.252479300457261,0.0,1.2
05/26/2017,7.277148273114937,0.0,1.2
05/30/2017,7.2833154626039835,0.0,1.2
05/31/2017,7.283314787826401,0.0,1.2
06/01/2017,7.369654535728405,0.0,1.2
06/02/2017,7.4189910888671875,0.0,1.2
06/05/2017,7.412822944324443,0.0,1.2
06/06/2017,7.394321638256922,0.0,1.2
06/07/2017,7.406657634607424,0.0,1.2
06/08/2017,7.431323896187409,0.0,1.2
06/09/2017,7.462159382190771,0.0,1.2
06/12/2017,7.480661419010869,0.0,1.2
06/13/2017,7.505329693419178,0.0,1.2
06/14/2017,7.505329438323596,0.0,1.2
06/15/2017,7.5484974894995025,0.0,1.2
06/16/2017,7.628670495815724,0.0,1.2
06/19/2017,7.641004731962232,0.0,1.2
06/20/2017,7.696509456148911,0.0,1.2
06/21/2017,7.634837347495477,0.0,1.2
06/22/2017,7.6533402789308695,0.0,1.2
06/23/2017,7.708843031872854,0.0,1.2
06/26/2017,7.776680133434133,0.0,1.2
06/27/2017,7.826017856405672,0.0,1.2
06/28/2017,7.6349902681655,0.3,1.2
06/29/2017,7.62235119638035,0.0,1.2
06/30/2017,7.58442831103648,0.0,1.2
07/03/2017,7.616029452548743,0.0,1.2
07/05/2017,7.723475087020153,0.0,1.2
07/06/2017,7.7361168356385335,0.0,1.2
07/07/2017,7.704515867132896,0.0,1.2
07/10/2017,7.628670718247203,0.0,1.2
07/11/2017,7.742437813979372,0.0,1.2
07/12/2017,7.76139879024593,0.0,1.2
07/13/2017,7.8056401303227725,0.0,1.1640000000000001
07/14/2017,7.704515476678578,0.0,1.1640000000000001
07/17/2017,7.793000624952207,0.0,1.1640000000000001
07/18/2017,7.40745925638825,0.0,1.1640000000000001
07/19/2017,7.439061667833276,0.0,1.1640000000000001
07/20/2017,7.445380159792199,0.0,1.1640000000000001
07/21/2017,7.4327403097042,0.0,1.1640000000000001
07/24/2017,7.5275444984436035,0.0,1.1640000000000001
07/25/2017,7.559147743167824,0.0,1.1640000000000001
07/26/2017,7.47698163986206,0.0,1.1640000000000001
07/27/2017,7.470661217943785,0.0,1.1640000000000001
07/28/2017,7.546505827111257,0.0,1.1640000000000001
07/31/2017,7.565466984432504,0.0,1.1640000000000001
08/01/2017,7.628672573116128,0.0,1.1640000000000001
08/02/2017,7.647633146235822,0.0,1.1640000000000001
08/03/2017,7.710835935528883,0.0,1.1640000000000001
08/04/2017,7.672914945010876,0.0,1.1640000000000001
08/07/2017,7.590749759842111,0.0,1.1640000000000001
08/08/2017,7.634990223988533,0.0,1.1640000000000001
08/09/2017,7.704514955506104,0.0,1.1640000000000001
08/10/2017,7.81828296614856,0.0,1.1640000000000001
08/11/2017,7.71715595865814,0.0,1.1640000000000001
08/14/2017,7.780359369272836,0.0,1.1640000000000001
08/15/2017,7.786679166716832,0.0,1.1640000000000001
08/16/2017,7.761398265225581,0.0,1.1640000000000001
08/17/2017,7.818281171960371,0.0,1.1640000000000001
08/18/2017,7.805642153944413,0.0,1.1640000000000001
08/21/2017,7.818281675785187,0.0,1.1640000000000001
08/22/2017,7.824602202080859,0.0,1.1640000000000001
08/23/2017,7.843563481883483,0.0,1.1640000000000001
08/24/2017,7.85620320837276,0.0,1.1640000000000001
08/25/2017,7.881484956857674,0.0,1.1640000000000001
08/28/2017,7.824601652069576,0.0,1.1640000000000001
08/29/2017,7.830922578329927,0.0,1.1640000000000001
08/30/2017,7.805642153944413,0.0,1.1640000000000001
08/31/2017,7.805640356840377,0.0,1.1640000000000001
09/01/2017,7.881485964650089,0.0,1.1640000000000001
09/05/2017,7.88148591950062,0.0,1.1640000000000001
09/06/2017,7.837241597060472,0.0,1.1640000000000001
09/07/2017,7.818282556159469,0.0,1.1640000000000001
09/08/2017,7.799320672623971,0.0,1.1640000000000001
09/11/2017,7.837244457136318,0.0,1.1640000000000001
09/12/2017,7.856204609988806,0.0,1.1640000000000001
09/13/2017,7.811960614921615,0.0,1.1640000000000001
09/14/2017,7.723475533353471,0.0,1.1640000000000001
09/15/2017,7.761398265225581,0.0,1.1640000000000001
09/18/2017,7.805640297659895,0.0,1.1640000000000001
09/19/2017,7.824604053314406,0.0,1.1640000000000001
09/20/2017,7.862523982690431,0.0,1.1640000000000001
09/21/2017,7.824602076637492,0.0,1.1640000000000001
09/22/2017,7.8246027017581214,0.0,1.1640000000000001
09/25/2017,7.881486415863037,0.0,1.1640000000000001
09/26/2017,7.887805436114783,0.0,1.1640000000000001
09/27/2017,7.925726911871612,0.0,1.1640000000000001
09/28/2017,7.894278364781228,0.3,1.2
09/29/2017,7.907232790326067,0.0,1.2
10/02/2017,7.9072327036910215,0.0,1.2
10/03/2017,7.939614121636828,0.0,1.2
10/04/2017,7.971994509943377,0.0,1.2
10/05/2017,7.9914222559984,0.0,1.2
10/06/2017,7.810093592554742,0.0,1.2
10/09/2017,7.868378053385593,0.0,1.2
10/10/2017,7.868376200383179,0.0,1.2
10/11/2017,7.823044188030771,0.0,1.2
10/12/2017,7.81656992720685,0.0,1.2
10/13/2017,7.8942801525136055,0.0,1.2
10/16/2017,7.926662889397611,0.0,1.2
10/17/2017,7.965516679833386,0.0,1.2
10/18/2017,7.984946140817984,0.0,1.2
10/19/2017,7.965517935142436,0.0,1.2
10/20/2017,8.023802148603796,0.0,1.2
10/23/2017,7.939615200628576,0.0,1.2
10/24/2017,7.842472133979325,0.0,1.2
10/25/2017,7.7971406680307425,0.0,1.2
10/26/2017,7.674096702822324,0.0,1.2
10/27/2017,7.447435868686025,0.0,1.2
10/30/2017,7.5057202829448295,0.0,1.2
10/31/2017,7.492767315709722,0.0,1.2
11/01/2017,7.447434396812608,0.0,1.2
11/02/2017,7.4733398137186375,0.0,1.2
11/03/2017,7.298488204996342,0.0,1.2
11/06/2017,7.253152983794938,0.0,1.2
11/07/2017,7.175442062644469,0.0,1.2
11/08/2017,7.292009551015486,0.0,1.2
11/09/2017,7.324391091899905,0.0,1.2
11/10/2017,7.285534635432532,0.0,1.2
11/13/2017,7.259630744078729,0.0,1.2
11/14/2017,7.382675549003176,0.0,1.2
11/15/2017,7.434483259163742,0.0,1.2
11/16/2017,7.382675914352613,0.0,1.2
11/17/2017,7.428008188773135,0.0,1.2
11/20/2017,7.447434697290914,0.0,1.2
11/21/2017,7.615812491578329,0.0,1.2
11/22/2017,7.641716639337233,0.0,1.2
11/24/2017,7.706476192471373,0.0,1.2
11/27/2017,7.635240698988723,0.0,1.2
11/28/2017,7.6028604980578525,0.0,1.2
11/29/2017,7.641716623787063,0.0,1.2
11/30/2017,7.615812875682452,0.0,1.2
12/01/2017,7.583432577341869,0.0,1.2
12/04/2017,7.674096932915285,0.0,1.2
12/05/2017,7.758282772724958,0.0,1.2
12/06/2017,7.745333926038949,0.0,1.2
12/07/2017,7.72590513117544,0.0,1.2
12/08/2017,7.693523743011929,0.0,1.2
12/11/2017,7.7518092303055175,0.0,1.2
12/12/2017,7.751808080390937,0.0,1.2
12/13/2017,7.790665055043152,0.0,1.2
12/14/2017,7.855424739565526,0.0,1.2
12/15/2017,7.900754541419641,0.0,1.2
12/18/2017,7.939614617170517,0.0,1.2
12/19/2017,7.894280617604112,0.0,1.2
12/20/2017,7.712953059548217,0.0,1.2
12/21/2017,7.751809278832513,0.0,1.2
12/22/2017,7.81656921826189,0.0,1.2
12/26/2017,7.810093989194437,0.0,1.2
12/27/2017,7.82952140240244,0.0,1.2
12/28/2017,7.842637698991869,0.3,1.2
12/29/2017,7.962170733927083,0.0,1.2
01/02/2018,7.895763155179606,0.0,1.2
01/03/2018,7.762949066773909,0.0,1.2
01/04/2018,7.61685601547218,0.0,1.2
01/05/2018,7.630136040863195,0.0,1.2
01/08/2018,7.683260933174572,0.0,1.2
01/09/2018,7.709824211840773,0.0,1.2
01/10/2018,7.636777280307028,0.0,1.2
01/11/2018,7.563730490202456,0.0,1.2
01/12/2018,7.5969330052459565,0.0,1.2
01/16/2018,7.510605220358609,0.0,1.2
01/17/2018,7.424274853373038,0.0,1.2
01/18/2018,7.430914431875929,0.0,1.2
01/19/2018,7.35122780008522,0.0,1.2
01/22/2018,7.4574767467852245,0.0,1.2
01/23/2018,7.417636008962088,0.0,1.2
01/24/2018,7.4641193108694495,0.0,1.2
01/25/2018,7.371149507846062,0.0,1.2
01/26/2018,7.331305373880629,0.0,1.2
01/29/2018,7.225055908632298,0.0,1.2
01/30/2018,6.932865510764426,0.0,1.2
01/31/2018,7.085601691581347,0.0,1.2
02/01/2018,6.979350960908656,0.0,1.2
02/02/2018,6.959429240421785,0.0,1.2
02/05/2018,6.853178402371535,0.0,1.2
02/06/2018,6.753567189153374,0.0,1.2
02/07/2018,6.859816976971024,0.0,1.2
02/08/2018,6.793411218381038,0.0,1.2
02/09/2018,6.740284628624036,0.0,1.2
02/12/2018,6.793409620041392,0.0,1.2
02/13/2018,6.873098259375678,0.0,1.2
02/14/2018,6.919584740204305,0.0,1.2
02/15/2018,6.966068089138532,0.0,1.2
02/16/2018,7.052398380015529,0.0,1.2
02/20/2018,7.0457562504894256,0.0,1.2
02/21/2018,6.90630237007121,0.0,1.2
02/22/2018,6.766848801640639,0.0,1.2
02/23/2018,6.800052364407102,0.0,1.2
02/26/2018,6.926224540939263,0.0,1.2
02/27/2018,6.9395062796818525,0.0,1.2
02/28/2018,6.746926181546356,0.0,1.2
03/01/2018,6.680519428491001,0.0,1.2
03/02/2018,6.687159163390511,0.0,1.2
03/05/2018,6.7070826087320645,0.0,1.2
03/06/2018,6.813331127166748,0.0,1.2
03/07/2018,6.806693242637393,0.0,1.2
03/08/2018,6.81997419899903,0.0,1.2
03/09/2018,6.866459369659424,0.0,1.2
03/12/2018,6.8730996067159,0.0,1.2
03/13/2018,6.985989829989052,0.0,1.2
03/14/2018,7.039115156588889,0.0,1.2
03/15/2018,6.9992727293466075,0.0,1.2
03/16/2018,6.985991821313322,0.0,1.2
03/19/2018,7.052398088584954,0.0,1.2
03/20/2018,6.972710132598877,0.0,1.2
03/21/2018,6.97271014335788,0.0,1.2
03/22/2018,6.972709276593298,0.0,1.2
03/23/2018,7.019194580734928,0.0,1.2
03/26/2018,7.012552502474391,0.0,1.2
03/27/2018,7.005913352557671,0.0,1.2
03/28/2018,7.045950412750244,0.3,1.2
03/29/2018,7.073287505566978,0.0,1.2
