IBM,International Business Machines,
Date,Price,Annualized Dividend
08/04/1999,78.86,0.9
08/04/1999,77.88,0.9
08/05/1999,78.86,0.9
08/05/1999,80.96,0.9
08/06/1999,80.26,0.7999999999999999
08/06/1999,81.24,0.7999999999999999
08/09/1999,81.33,0.7999999999999999
08/09/1999,80.38,0.7999999999999999
08/10/1999,79.93,0.7999999999999999
08/10/1999,78.49,0.7999999999999999
08/11/1999,79.02,0.7999999999999999
08/11/1999,81.12,0.7999999999999999
08/12/1999,81.41,0.7999999999999999
08/12/1999,79.68,0.7999999999999999
08/13/1999,80.75,0.7999999999999999
08/13/1999,81.16,0.7999999999999999
08/16/1999,82.23,0.7999999999999999
08/16/1999,83.79,0.7999999999999999
08/17/1999,84.53,0.7999999999999999
08/17/1999,84.53,0.7999999999999999
08/18/1999,84.45,0.7999999999999999
08/18/1999,81.49,0.7999999999999999
08/19/1999,81.49,0.7999999999999999
08/19/1999,80.87,0.7999999999999999
08/20/1999,81.82,0.7999999999999999
08/20/1999,80.09,0.7999999999999999
08/23/1999,80.75,0.7999999999999999
08/23/1999,81.86,0.7999999999999999
08/24/1999,81.16,0.7999999999999999
08/24/1999,80.26,0.7999999999999999
08/25/1999,80.26,0.7999999999999999
08/25/1999,80.5,0.7999999999999999
08/26/1999,80.67,0.7999999999999999
08/26/1999,80.87,0.7999999999999999
08/27/1999,82.23,0.7999999999999999
08/27/1999,81.57,0.7999999999999999
08/30/1999,81.74,0.7999999999999999
08/30/1999,81.04,0.7999999999999999
08/31/1999,81.82,0.7999999999999999
08/31/1999,81.94,0.7999999999999999
09/01/1999,82.64,0.7999999999999999
09/01/1999,83.71,0.7999999999999999
09/02/1999,83.22,0.7999999999999999
09/02/1999,82.81,0.7999999999999999
09/03/1999,84.45,0.7999999999999999
09/03/1999,84.77,0.7999999999999999
09/07/1999,84.78,0.7999999999999999
09/07/1999,86.84,0.7999999999999999
09/08/1999,86.51,0.7999999999999999
09/08/1999,86.01,0.7999999999999999
09/09/1999,87.16,0.7999999999999999
09/09/1999,88.64,0.7999999999999999
09/10/1999,90.45,0.7999999999999999
09/10/1999,88.81,0.7999999999999999
09/13/1999,88.56,0.7999999999999999
09/13/1999,87.08,0.7999999999999999
09/14/1999,86.84,0.7999999999999999
09/14/1999,87.7,0.7999999999999999
09/15/1999,88.15,0.7999999999999999
09/15/1999,86.79,0.7999999999999999
09/16/1999,86.84,0.7999999999999999
09/16/1999,85.52,0.7999999999999999
09/17/1999,86.42,0.7999999999999999
09/17/1999,82.48,0.7999999999999999
09/20/1999,83.22,0.7999999999999999
09/20/1999,85.6,0.7999999999999999
09/21/1999,84.7,0.7999999999999999
09/21/1999,83.63,0.7999999999999999
09/22/1999,83.67,0.7999999999999999
09/22/1999,82.35,0.7999999999999999
09/23/1999,83.87,0.7999999999999999
09/23/1999,80.26,0.7999999999999999
09/24/1999,79.27,0.7999999999999999
09/24/1999,82.23,0.7999999999999999
09/27/1999,83.3,0.7999999999999999
09/27/1999,80.91,0.7999999999999999
09/28/1999,80.91,0.7999999999999999
09/28/1999,81.24,0.7999999999999999
09/29/1999,80.3,0.7999999999999999
09/29/1999,78.98,0.7999999999999999
09/30/1999,79.6,0.7999999999999999
09/30/1999,79.6,0.7999999999999999
10/01/1999,79.6,0.7999999999999999
10/01/1999,77.46,0.7999999999999999
10/04/1999,77.63,0.7999999999999999
10/04/1999,78.86,0.7999999999999999
10/05/1999,80.26,0.7999999999999999
10/05/1999,80.26,0.7999999999999999
10/06/1999,80.42,0.7999999999999999
10/06/1999,78.41,0.7999999999999999
10/07/1999,78.37,0.7999999999999999
10/07/1999,76.56,0.7999999999999999
10/08/1999,75.65,0.7999999999999999
10/08/1999,74.67,0.7999999999999999
10/11/1999,74.67,0.7999999999999999
10/11/1999,75.16,0.7999999999999999
10/12/1999,74.99,0.7999999999999999
10/12/1999,72.36,0.7999999999999999
10/13/1999,72.9,0.7999999999999999
10/13/1999,69.11,0.7999999999999999
10/14/1999,70.06,0.7999999999999999
10/14/1999,70.39,0.7999999999999999
10/15/1999,70.02,0.7999999999999999
10/15/1999,70.96,0.7999999999999999
10/18/1999,71.05,0.7999999999999999
10/18/1999,70.39,0.7999999999999999
10/19/1999,70.39,0.7999999999999999
10/19/1999,70.47,0.7999999999999999
10/20/1999,71.46,0.7999999999999999
10/20/1999,70.39,0.7999999999999999
10/21/1999,61.18,0.7999999999999999
10/21/1999,59.86,0.7999999999999999
10/22/1999,61.67,0.7999999999999999
10/22/1999,61.8,0.7999999999999999
10/25/1999,62.0,0.7999999999999999
10/25/1999,61.75,0.7999999999999999
10/26/1999,62.41,0.7999999999999999
10/26/1999,62.82,0.7999999999999999
10/27/1999,62.82,0.7999999999999999
10/27/1999,61.18,0.7999999999999999
10/28/1999,62.17,0.7999999999999999
10/28/1999,62.45,0.7999999999999999
10/29/1999,63.81,0.7999999999999999
10/29/1999,64.63,0.7999999999999999
11/01/1999,64.8,0.7999999999999999
11/01/1999,63.65,0.7999999999999999
11/02/1999,63.65,0.7999999999999999
11/02/1999,62.37,0.7999999999999999
11/03/1999,63.07,0.7999999999999999
11/03/1999,62.08,0.7999999999999999
11/04/1999,62.12,0.7999999999999999
11/04/1999,60.23,0.7999999999999999
11/05/1999,61.01,0.7999999999999999
11/05/1999,59.37,0.7999999999999999
11/08/1999,59.61,0.7
11/08/1999,61.88,0.7
11/09/1999,62.62,0.7
11/09/1999,61.67,0.7
11/10/1999,62.33,0.7
11/10/1999,63.9,0.7
11/11/1999,64.22,0.7
11/11/1999,62.58,0.7
11/12/1999,63.24,0.7
11/12/1999,63.15,0.7
11/15/1999,63.24,0.7
11/15/1999,61.96,0.7
11/16/1999,62.33,0.7
11/16/1999,62.33,0.7
11/17/1999,62.5,0.7
11/17/1999,61.75,0.7
11/18/1999,61.92,0.7
11/18/1999,64.55,0.7
11/19/1999,65.21,0.7
11/19/1999,68.47,0.7
11/22/1999,69.49,0.7
11/22/1999,71.06,0.7
11/23/1999,71.68,0.7
11/23/1999,69.87,0.7
11/24/1999,69.17,0.7
11/24/1999,68.84,0.7
11/26/1999,69.78,0.7
11/26/1999,69.17,0.7
11/29/1999,69.12,0.7
11/29/1999,68.63,0.7
11/30/1999,68.3,0.7
11/30/1999,67.89,0.7
12/01/1999,67.56,0.7
12/01/1999,68.13,0.7
12/02/1999,68.14,0.7
12/02/1999,69.34,0.7
12/03/1999,72.34,0.7
12/03/1999,73.69,0.7
12/06/1999,74.44,0.7
12/06/1999,76.41,0.7
12/07/1999,77.07,0.7
12/07/1999,76.82,0.7
12/08/1999,76.58,0.7
12/08/1999,77.91,0.7
12/09/1999,79.38,0.7
12/09/1999,74.68,0.7
12/10/1999,73.53,0.7
12/10/1999,71.8,0.7
12/13/1999,71.22,0.7
12/13/1999,72.26,0.7
12/14/1999,72.58,0.7
12/14/1999,71.96,0.7
12/15/1999,70.98,0.7
12/15/1999,70.48,0.7
12/16/1999,71.14,0.7
12/16/1999,71.92,0.7
12/17/1999,72.91,0.7
12/17/1999,72.46,0.7
12/20/1999,71.84,0.7
12/20/1999,71.93,0.7
12/21/1999,71.47,0.7
12/21/1999,72.54,0.7
12/22/1999,72.38,0.7
12/22/1999,71.14,0.7
12/23/1999,71.88,0.7
12/23/1999,71.55,0.7
12/27/1999,72.25,0.7
12/27/1999,72.29,0.7
12/28/1999,72.17,0.7
12/28/1999,72.34,0.7
12/29/1999,72.75,0.7
12/29/1999,71.8,0.7
12/30/1999,72.25,0.7
12/30/1999,71.64,0.7
12/31/1999,71.92,0.7
12/31/1999,71.06,0.7
01/03/2000,74.06,0.7
01/03/2000,76.41,0.7
01/04/2000,75.09,0.7
01/04/2000,73.82,0.7
01/05/2000,74.39,0.7
01/05/2000,76.41,0.7
01/06/2000,77.73,0.7
01/06/2000,75.09,0.7
01/07/2000,77.23,0.7
01/07/2000,74.76,0.7
01/10/2000,77.23,0.7
01/10/2000,77.73,0.7
01/11/2000,77.65,0.7
01/11/2000,78.39,0.7
01/12/2000,78.8,0.7
01/12/2000,78.72,0.7
01/13/2000,79.0,0.7
01/13/2000,77.89,0.7
01/14/2000,79.66,0.7
01/14/2000,78.8,0.7
01/18/2000,78.84,0.7
01/18/2000,76.25,0.7
01/19/2000,76.12,0.7
01/19/2000,78.72,0.7
01/20/2000,81.02,0.7
01/20/2000,78.39,0.7
01/21/2000,80.28,0.7
01/21/2000,80.03,0.7
01/24/2000,80.28,0.7
01/24/2000,80.03,0.7
01/25/2000,76.91,0.7
01/25/2000,78.47,0.7
01/26/2000,78.43,0.7
01/26/2000,76.91,0.7
01/27/2000,77.73,0.7
01/27/2000,74.76,0.7
01/28/2000,74.27,0.7
01/28/2000,73.49,0.7
01/31/2000,73.36,0.7
01/31/2000,73.94,0.7
02/01/2000,74.02,0.7
02/01/2000,72.46,0.7
02/02/2000,73.78,0.7
02/02/2000,74.76,0.7
02/03/2000,75.75,0.7
02/03/2000,77.15,0.7
02/04/2000,77.85,0.7
02/04/2000,76.16,0.7
02/07/2000,76.41,0.7
02/07/2000,75.18,0.7
02/08/2000,77.11,0.6
02/08/2000,78.35,0.6
02/09/2000,78.47,0.6
02/09/2000,77.4,0.6
02/10/2000,77.6,0.6
02/10/2000,78.55,0.6
02/11/2000,78.51,0.6
02/11/2000,76.08,0.6
02/14/2000,76.49,0.6
02/14/2000,76.53,0.6
02/15/2000,76.41,0.6
02/15/2000,77.23,0.6
02/16/2000,76.82,0.6
02/16/2000,76.33,0.6
02/17/2000,76.82,0.6
02/17/2000,76.99,0.6
02/18/2000,76.0,0.6
02/18/2000,74.18,0.6
02/22/2000,73.85,0.6
02/22/2000,73.19,0.6
02/23/2000,72.86,0.6
02/23/2000,71.71,0.6
02/24/2000,71.75,0.6
02/24/2000,72.86,0.6
02/25/2000,72.45,0.6
02/25/2000,71.22,0.6
02/28/2000,68.99,0.6
02/28/2000,68.91,0.6
02/29/2000,69.61,0.6
02/29/2000,67.75,0.6
03/01/2000,67.26,0.6
03/01/2000,66.11,0.6
03/02/2000,66.27,0.6
03/02/2000,68.0,0.6
03/03/2000,70.72,0.6
03/03/2000,71.22,0.6
03/06/2000,72.49,0.6
03/06/2000,67.96,0.6
03/07/2000,69.9,0.6
03/07/2000,67.92,0.6
03/08/2000,67.92,0.6
03/08/2000,70.06,0.6
03/09/2000,70.23,0.6
03/09/2000,71.22,0.6
03/10/2000,70.97,0.6
03/10/2000,69.4,0.6
03/13/2000,68.58,0.6
03/13/2000,71.01,0.6
03/14/2000,71.05,0.6
03/14/2000,71.63,0.6
03/15/2000,70.89,0.6
03/15/2000,70.56,0.6
03/16/2000,71.88,0.6
03/16/2000,71.88,0.6
03/17/2000,71.38,0.6
03/17/2000,72.54,0.6
03/20/2000,72.54,0.6
03/20/2000,74.35,0.6
03/21/2000,74.39,0.6
03/21/2000,74.84,0.6
03/22/2000,75.5,0.6
03/22/2000,75.34,0.6
03/23/2000,76.41,0.6
03/23/2000,76.0,0.6
03/24/2000,76.08,0.6
03/24/2000,79.54,0.6
03/27/2000,82.43,0.6
03/27/2000,83.66,0.6
03/28/2000,82.92,0.6
03/28/2000,80.78,0.6
03/29/2000,80.65,0.6
03/29/2000,78.47,0.6
03/30/2000,78.39,0.6
03/30/2000,80.94,0.6
03/31/2000,80.86,0.6
03/31/2000,78.06,0.6
04/03/2000,79.13,0.6
04/03/2000,80.45,0.6
04/04/2000,80.12,0.6
04/04/2000,79.91,0.6
04/05/2000,79.46,0.6
04/05/2000,82.43,0.6
04/06/2000,81.44,0.6
04/06/2000,80.94,0.6
04/07/2000,81.44,0.6
04/07/2000,81.19,0.6
04/10/2000,82.26,0.6
04/10/2000,80.53,0.6
04/11/2000,80.2,0.6
04/11/2000,78.72,0.6
04/12/2000,78.88,0.6
04/12/2000,75.01,0.6
04/13/2000,74.18,0.6
04/13/2000,72.95,0.6
04/14/2000,72.41,0.6
04/14/2000,69.24,0.6
04/17/2000,68.5,0.6
04/17/2000,73.77,0.6
04/18/2000,74.02,0.6
04/18/2000,73.52,0.6
04/19/2000,72.37,0.6
04/19/2000,69.24,0.6
04/20/2000,69.24,0.6
04/20/2000,68.58,0.6
04/24/2000,67.26,0.6
04/24/2000,70.23,0.6
04/25/2000,70.23,0.6
04/25/2000,74.18,0.6
04/26/2000,74.18,0.6
04/26/2000,72.86,0.6
04/27/2000,72.21,0.6
04/27/2000,72.95,0.6
04/28/2000,73.85,0.6
04/28/2000,73.52,0.6
05/01/2000,74.18,0.6
05/01/2000,73.85,0.6
05/02/2000,73.19,0.6
05/02/2000,73.44,0.6
05/03/2000,72.86,0.6
05/03/2000,71.3,0.6
05/04/2000,71.96,0.6
05/04/2000,70.97,0.6
05/05/2000,70.31,0.6
05/05/2000,71.13,0.6
05/08/2000,71.34,0.49
05/08/2000,72.46,0.49
05/09/2000,72.95,0.49
05/09/2000,71.96,0.49
05/10/2000,69.65,0.49
05/10/2000,68.0,0.49
05/11/2000,68.66,0.49
05/11/2000,68.95,0.49
05/12/2000,68.5,0.49
05/12/2000,68.95,0.49
05/15/2000,68.66,0.49
05/15/2000,68.79,0.49
05/16/2000,69.4,0.49
05/16/2000,71.96,0.49
05/17/2000,70.97,0.49
05/17/2000,71.22,0.49
05/18/2000,70.06,0.49
05/18/2000,70.02,0.49
05/19/2000,70.02,0.49
05/19/2000,70.27,0.49
05/22/2000,69.98,0.49
05/22/2000,72.13,0.49
05/23/2000,71.96,0.49
05/23/2000,70.89,0.49
05/24/2000,70.31,0.49
05/24/2000,72.38,0.49
05/25/2000,72.95,0.49
05/25/2000,70.31,0.49
05/26/2000,69.65,0.49
05/26/2000,70.6,0.49
05/30/2000,71.14,0.49
05/30/2000,73.24,0.49
05/31/2000,72.95,0.49
05/31/2000,70.85,0.49
06/01/2000,71.01,0.49
06/01/2000,69.98,0.49
06/02/2000,71.96,0.49
06/02/2000,71.84,0.49
06/05/2000,71.59,0.49
06/05/2000,74.48,0.49
06/06/2000,74.11,0.49
06/06/2000,74.19,0.49
06/07/2000,74.27,0.49
06/07/2000,79.89,0.49
06/08/2000,78.81,0.49
06/08/2000,79.06,0.49
06/09/2000,79.14,0.49
06/09/2000,79.02,0.49
06/12/2000,78.65,0.49
06/12/2000,78.46,0.49
06/13/2000,78.48,0.49
06/13/2000,78.77,0.49
06/14/2000,78.48,0.49
06/14/2000,76.58,0.49
06/15/2000,76.58,0.49
06/15/2000,77.12,0.49
06/16/2000,76.79,0.49
06/16/2000,74.77,0.49
06/19/2000,74.93,0.49
06/19/2000,79.47,0.49
06/20/2000,79.22,0.49
06/20/2000,76.83,0.49
06/21/2000,76.3,0.49
06/21/2000,75.59,0.49
06/22/2000,75.35,0.49
06/22/2000,73.82,0.49
06/23/2000,74.93,0.49
06/23/2000,73.86,0.49
06/26/2000,74.6,0.49
06/26/2000,75.53,0.49
06/27/2000,73.7,0.49
06/27/2000,72.46,0.49
06/28/2000,72.62,0.49
06/28/2000,75.12,0.49
06/29/2000,73.78,0.49
06/29/2000,75.26,0.49
06/30/2000,74.4,0.49
06/30/2000,72.33,0.49
07/03/2000,71.8,0.49
07/03/2000,72.29,0.49
07/05/2000,69.73,0.49
07/05/2000,69.32,0.49
07/06/2000,69.32,0.49
07/06/2000,66.85,0.49
07/07/2000,67.79,0.49
07/07/2000,69.36,0.49
07/10/2000,69.12,0.49
07/10/2000,68.21,0.49
07/11/2000,68.17,0.49
07/11/2000,67.34,0.49
07/12/2000,68.13,0.49
07/12/2000,69.07,0.49
07/13/2000,69.61,0.49
07/13/2000,68.66,0.49
07/14/2000,68.5,0.49
07/14/2000,68.62,0.49
07/17/2000,68.95,0.49
07/17/2000,69.65,0.49
07/18/2000,68.74,0.49
07/18/2000,68.21,0.49
07/19/2000,67.59,0.49
07/19/2000,71.8,0.49
07/20/2000,73.94,0.49
07/20/2000,77.41,0.49
07/21/2000,77.24,0.49
07/21/2000,75.76,0.49
07/24/2000,75.35,0.49
07/24/2000,74.27,0.49
07/25/2000,74.77,0.49
07/25/2000,73.94,0.49
07/26/2000,73.28,0.49
07/26/2000,72.54,0.49
07/27/2000,72.54,0.49
07/27/2000,72.83,0.49
07/28/2000,73.37,0.49
07/28/2000,73.82,0.49
07/31/2000,72.95,0.49
07/31/2000,74.11,0.49
08/01/2000,73.94,0.49
08/01/2000,72.95,0.49
08/02/2000,73.28,0.49
08/02/2000,75.43,0.49
08/03/2000,74.6,0.49
08/03/2000,76.58,0.49
08/04/2000,76.58,0.49
08/04/2000,76.5,0.49
08/07/2000,77.0,0.49
08/07/2000,76.79,0.49
08/08/2000,76.46,0.5
08/08/2000,78.57,0.5
08/09/2000,78.65,0.5
08/09/2000,78.49,0.5
08/10/2000,78.49,0.5
08/10/2000,79.15,0.5
08/11/2000,79.15,0.5
08/11/2000,79.73,0.5
08/14/2000,79.31,0.5
08/14/2000,81.46,0.5
08/15/2000,80.68,0.5
08/15/2000,80.64,0.5
08/16/2000,80.02,0.5
08/16/2000,80.88,0.5
08/17/2000,79.15,0.5
08/17/2000,80.97,0.5
08/18/2000,80.88,0.5
08/18/2000,79.6,0.5
08/21/2000,80.02,0.5
08/21/2000,80.26,0.5
08/22/2000,80.1,0.5
08/22/2000,80.22,0.5
08/23/2000,79.52,0.5
08/23/2000,81.46,0.5
08/24/2000,81.3,0.5
08/24/2000,82.49,0.5
08/25/2000,82.16,0.5
08/25/2000,85.26,0.5
08/28/2000,85.84,0.5
08/28/2000,86.91,0.5
08/29/2000,86.91,0.5
08/29/2000,87.82,0.5
08/30/2000,86.42,0.5
08/30/2000,86.13,0.5
08/31/2000,87.16,0.5
08/31/2000,87.26,0.5
09/01/2000,87.95,0.5
09/01/2000,88.32,0.5
09/05/2000,87.78,0.5
09/05/2000,86.71,0.5
09/06/2000,86.5,0.5
09/06/2000,86.87,0.5
09/07/2000,87.16,0.5
09/07/2000,88.15,0.5
09/08/2000,87.58,0.5
09/08/2000,85.59,0.5
09/11/2000,84.52,0.5
09/11/2000,82.29,0.5
09/12/2000,82.49,0.5
09/12/2000,82.62,0.5
09/13/2000,81.38,0.5
09/13/2000,84.39,0.5
09/14/2000,84.6,0.5
09/14/2000,83.86,0.5
09/15/2000,83.82,0.5
09/15/2000,82.62,0.5
09/18/2000,82.78,0.5
09/18/2000,81.46,0.5
09/19/2000,81.13,0.5
09/19/2000,82.58,0.5
09/20/2000,82.41,0.5
09/20/2000,82.45,0.5
09/21/2000,82.08,0.5
09/21/2000,80.3,0.5
09/22/2000,81.3,0.5
09/22/2000,81.87,0.5
09/25/2000,82.29,0.5
09/25/2000,81.3,0.5
09/26/2000,79.31,0.5
09/26/2000,78.74,0.5
09/27/2000,79.35,0.5
09/27/2000,77.99,0.5
09/28/2000,77.58,0.5
09/28/2000,76.17,0.5
09/29/2000,76.34,0.5
09/29/2000,74.44,0.5
10/02/2000,74.44,0.5
10/02/2000,77.87,0.5
10/03/2000,78.57,0.5
10/03/2000,73.08,0.5
10/04/2000,72.95,0.5
10/04/2000,75.6,0.5
10/05/2000,75.22,0.5
10/05/2000,74.81,0.5
10/06/2000,75.35,0.5
10/06/2000,76.67,0.5
10/09/2000,76.63,0.5
10/09/2000,77.95,0.5
10/10/2000,77.08,0.5
10/10/2000,75.93,0.5
10/11/2000,73.94,0.5
10/11/2000,74.03,0.5
10/12/2000,75.51,0.5
10/12/2000,68.16,0.5
10/13/2000,68.86,0.5
10/13/2000,72.08,0.5
10/16/2000,73.7,0.5
10/16/2000,73.45,0.5
10/17/2000,73.98,0.5
10/17/2000,74.69,0.5
10/18/2000,63.95,0.5
10/18/2000,63.08,0.5
10/19/2000,64.77,0.5
10/19/2000,63.74,0.5
10/20/2000,62.87,0.5
10/20/2000,62.62,0.5
10/23/2000,62.62,0.5
10/23/2000,61.39,0.5
10/24/2000,61.47,0.5
10/24/2000,60.44,0.5
10/25/2000,59.82,0.5
10/25/2000,57.87,0.5
10/26/2000,58.16,0.5
10/26/2000,61.3,0.5
10/27/2000,61.47,0.5
10/27/2000,61.92,0.5
10/30/2000,61.8,0.5
10/30/2000,61.67,0.5
10/31/2000,61.96,0.5
10/31/2000,65.1,0.5
11/01/2000,65.06,0.5
11/01/2000,65.14,0.5
11/02/2000,65.43,0.5
11/02/2000,67.38,0.5
11/03/2000,67.75,0.5
11/03/2000,66.18,0.5
11/06/2000,66.01,0.5
11/06/2000,66.3,0.5
11/07/2000,66.84,0.5
11/07/2000,67.62,0.5
11/08/2000,68.58,0.51
11/08/2000,66.18,0.51
11/09/2000,64.03,0.51
11/09/2000,65.81,0.51
11/10/2000,64.86,0.51
11/10/2000,61.55,0.51
11/13/2000,60.76,0.51
11/13/2000,64.48,0.51
11/14/2000,65.68,0.51
11/14/2000,65.85,0.51
11/15/2000,65.85,0.51
11/15/2000,65.77,0.51
11/16/2000,65.68,0.51
11/16/2000,65.02,0.51
11/17/2000,65.06,0.51
11/17/2000,67.46,0.51
11/20/2000,67.17,0.51
11/20/2000,68.33,0.51
11/21/2000,68.33,0.51
11/21/2000,65.19,0.51
11/22/2000,65.19,0.51
11/22/2000,65.19,0.51
11/24/2000,65.76,0.51
11/24/2000,66.14,0.51
11/27/2000,66.47,0.51
11/27/2000,65.14,0.51
11/28/2000,65.35,0.51
11/28/2000,64.77,0.51
11/29/2000,64.69,0.51
11/29/2000,66.05,0.51
11/30/2000,64.86,0.51
11/30/2000,61.88,0.51
12/01/2000,62.5,0.51
12/01/2000,63.28,0.51
12/04/2000,63.53,0.51
12/04/2000,65.1,0.51
12/05/2000,66.47,0.51
12/05/2000,68.41,0.51
12/06/2000,67.34,0.51
12/06/2000,64.03,0.51
12/07/2000,62.91,0.51
12/07/2000,61.63,0.51
12/08/2000,64.86,0.51
12/08/2000,64.19,0.51
12/11/2000,63.86,0.51
12/11/2000,62.87,0.51
12/12/2000,63.04,0.51
12/12/2000,62.13,0.51
12/13/2000,62.79,0.51
12/13/2000,60.39,0.51
12/14/2000,60.88,0.51
12/14/2000,61.17,0.51
12/15/2000,59.56,0.51
12/15/2000,58.11,0.51
12/18/2000,58.49,0.51
12/18/2000,59.89,0.51
12/19/2000,59.68,0.51
12/19/2000,59.64,0.51
12/20/2000,56.83,0.51
12/20/2000,56.91,0.51
12/21/2000,56.58,0.51
12/21/2000,53.98,0.51
12/22/2000,55.92,0.51
12/22/2000,58.9,0.51
12/26/2000,58.9,0.51
12/26/2000,56.13,0.51
12/27/2000,56.09,0.51
12/27/2000,56.05,0.51
12/28/2000,55.26,0.51
12/28/2000,56.42,0.51
12/29/2000,57.53,0.51
12/29/2000,56.25,0.51
01/02/2001,55.92,0.51
01/02/2001,56.13,0.51
01/03/2001,55.42,0.51
01/03/2001,62.62,0.51
01/04/2001,62.7,0.51
01/04/2001,61.67,0.51
01/05/2001,62.17,0.51
01/05/2001,62.21,0.51
01/08/2001,61.88,0.51
01/08/2001,61.92,0.51
01/09/2001,62.5,0.51
01/09/2001,61.26,0.51
01/10/2001,61.22,0.51
01/10/2001,61.84,0.51
01/11/2001,61.5,0.51
01/11/2001,62.0,0.51
01/12/2001,62.0,0.51
01/12/2001,62.08,0.51
01/16/2001,62.04,0.51
01/16/2001,61.38,0.51
01/17/2001,63.12,0.51
01/17/2001,63.99,0.51
01/18/2001,69.07,0.51
01/18/2001,71.68,0.51
01/19/2001,71.14,0.51
01/19/2001,73.62,0.51
01/22/2001,72.47,0.51
01/22/2001,71.85,0.51
01/23/2001,72.51,0.51
01/23/2001,72.18,0.51
01/24/2001,72.18,0.51
01/24/2001,73.09,0.51
01/25/2001,72.88,0.51
01/25/2001,73.29,0.51
01/26/2001,72.55,0.51
01/26/2001,75.57,0.51
01/29/2001,74.45,0.51
01/29/2001,76.09,0.51
01/30/2001,76.11,0.51
01/30/2001,77.17,0.51
01/31/2001,76.6,0.51
01/31/2001,74.12,0.51
02/01/2001,74.38,0.51
02/01/2001,75.48,0.51
02/02/2001,74.62,0.51
02/02/2001,72.98,0.51
02/05/2001,72.4,0.51
02/05/2001,74.27,0.51
02/06/2001,74.27,0.51
02/06/2001,75.57,0.51
02/07/2001,75.13,0.52
02/07/2001,77.46,0.52
02/08/2001,77.46,0.52
02/08/2001,75.6,0.52
02/09/2001,75.55,0.52
02/09/2001,74.2,0.52
02/12/2001,73.24,0.52
02/12/2001,76.13,0.52
02/13/2001,75.63,0.52
02/13/2001,75.36,0.52
02/14/2001,75.36,0.52
02/14/2001,76.26,0.52
02/15/2001,77.38,0.52
02/15/2001,77.37,0.52
02/16/2001,75.89,0.52
02/16/2001,76.19,0.52
02/20/2001,75.89,0.52
02/20/2001,73.87,0.52
02/21/2001,72.58,0.52
02/21/2001,71.23,0.52
02/22/2001,70.56,0.52
02/22/2001,72.15,0.52
02/23/2001,71.22,0.52
02/23/2001,68.9,0.52
02/26/2001,70.1,0.52
02/26/2001,69.77,0.52
02/27/2001,69.5,0.52
02/27/2001,67.97,0.52
02/28/2001,68.21,0.52
02/28/2001,66.19,0.52
03/01/2001,65.79,0.52
03/01/2001,70.26,0.52
03/02/2001,68.9,0.52
03/02/2001,67.78,0.52
03/05/2001,68.12,0.52
03/05/2001,69.51,0.52
03/06/2001,70.39,0.52
03/06/2001,70.23,0.52
03/07/2001,71.19,0.52
03/07/2001,71.26,0.52
03/08/2001,71.0,0.52
03/08/2001,70.54,0.52
03/09/2001,69.57,0.52
03/09/2001,65.78,0.52
03/12/2001,64.86,0.52
03/12/2001,63.27,0.52
03/13/2001,63.01,0.52
03/13/2001,65.19,0.52
03/14/2001,63.21,0.52
03/14/2001,62.91,0.52
03/15/2001,63.6,0.52
03/15/2001,63.31,0.52
03/16/2001,62.21,0.52
03/16/2001,59.69,0.52
03/19/2001,60.29,0.52
03/19/2001,61.35,0.52
03/20/2001,60.69,0.52
03/20/2001,58.5,0.52
03/21/2001,58.6,0.52
03/21/2001,59.02,0.52
03/22/2001,59.05,0.52
03/22/2001,59.03,0.52
03/23/2001,61.95,0.52
03/23/2001,61.95,0.52
03/26/2001,63.11,0.52
03/26/2001,63.21,0.52
03/27/2001,62.28,0.52
03/27/2001,65.92,0.52
03/28/2001,64.86,0.52
03/28/2001,62.55,0.52
03/29/2001,62.58,0.52
03/29/2001,62.97,0.52
03/30/2001,63.94,0.52
03/30/2001,63.72,0.52
04/02/2001,64.56,0.52
04/02/2001,62.72,0.52
04/03/2001,62.68,0.52
04/03/2001,59.89,0.52
04/04/2001,59.93,0.52
04/04/2001,60.95,0.52
04/05/2001,63.47,0.52
04/05/2001,65.07,0.52
04/06/2001,64.93,0.52
04/06/2001,64.9,0.52
04/09/2001,65.26,0.52
04/09/2001,63.6,0.52
04/10/2001,64.27,0.52
04/10/2001,65.62,0.52
04/11/2001,67.25,0.52
04/11/2001,64.55,0.52
04/12/2001,63.87,0.52
04/12/2001,63.74,0.52
04/16/2001,63.74,0.52
04/16/2001,64.1,0.52
04/17/2001,64.27,0.52
04/17/2001,66.06,0.52
04/18/2001,68.24,0.52
04/18/2001,70.56,0.52
04/19/2001,74.2,0.52
04/19/2001,75.84,0.52
04/20/2001,75.76,0.52
04/20/2001,76.08,0.52
04/23/2001,75.54,0.52
04/23/2001,74.2,0.52
04/24/2001,75.13,0.52
04/24/2001,74.65,0.52
04/25/2001,74.2,0.52
04/25/2001,76.09,0.52
04/26/2001,76.16,0.52
04/26/2001,75.36,0.52
04/27/2001,77.38,0.52
04/27/2001,76.99,0.52
04/30/2001,77.12,0.52
04/30/2001,76.28,0.52
05/01/2001,76.76,0.52
05/01/2001,78.52,0.52
05/02/2001,78.38,0.52
05/02/2001,76.46,0.52
05/03/2001,75.93,0.52
05/03/2001,75.33,0.52
05/04/2001,74.2,0.52
05/04/2001,76.76,0.52
05/07/2001,76.99,0.52
05/07/2001,76.79,0.52
