GPRE,"Green Plains, Inc.",
Date,Price,Annualized Dividend
08/07/2013,14.58,0.0
08/07/2013,14.24,0.0
08/08/2013,14.43,0.0
08/08/2013,14.75,0.0
08/09/2013,14.68,0.0
08/09/2013,14.75,0.0
08/12/2013,14.68,0.0
08/12/2013,14.68,0.0
08/13/2013,14.66,0.0
08/13/2013,14.5,0.0
08/14/2013,14.55,0.0
08/14/2013,14.46,0.0
08/15/2013,14.35,0.0
08/15/2013,13.91,0.0
08/16/2013,13.82,0.0
08/16/2013,13.96,0.0
08/19/2013,13.92,0.0
08/19/2013,13.31,0.0
08/20/2013,13.15,0.0
08/20/2013,13.85,0.0
08/21/2013,13.77,0.0
08/21/2013,13.95,0.0
08/22/2013,13.98,0.0
08/22/2013,14.04,0.0
08/23/2013,14.08,0.0
08/23/2013,14.25,0.0
08/26/2013,14.55,0.0
08/26/2013,14.22,0.0
08/27/2013,14.05,0.0
08/27/2013,13.85,0.0
08/28/2013,13.88,0.0
08/28/2013,13.99,0.0
08/29/2013,14.0,0.0
08/29/2013,14.08,0.0
08/30/2013,14.05,0.0
08/30/2013,13.9,0.0
09/03/2013,14.25,0.04
09/03/2013,14.04,0.04
09/04/2013,14.04,0.04
09/04/2013,14.45,0.04
09/05/2013,14.48,0.04
09/05/2013,14.5,0.04
09/06/2013,14.65,0.04
09/06/2013,14.41,0.04
09/09/2013,14.47,0.04
09/09/2013,14.39,0.04
09/10/2013,14.51,0.04
09/10/2013,14.7,0.04
09/11/2013,14.7,0.04
09/11/2013,14.52,0.04
09/12/2013,14.53,0.04
09/12/2013,14.53,0.04
09/13/2013,14.53,0.04
09/13/2013,14.51,0.04
09/16/2013,14.7,0.04
09/16/2013,14.74,0.04
09/17/2013,13.86,0.04
09/17/2013,13.58,0.04
09/18/2013,13.73,0.04
09/18/2013,13.42,0.04
09/19/2013,13.46,0.04
09/19/2013,13.61,0.04
09/20/2013,13.6,0.04
09/20/2013,13.56,0.04
09/23/2013,13.53,0.04
09/23/2013,13.64,0.04
09/24/2013,13.65,0.04
09/24/2013,13.44,0.04
09/25/2013,13.47,0.04
09/25/2013,13.59,0.04
09/26/2013,13.66,0.04
09/26/2013,13.59,0.04
09/27/2013,13.59,0.04
09/27/2013,13.63,0.04
09/30/2013,13.42,0.04
09/30/2013,13.9,0.04
10/01/2013,13.85,0.04
10/01/2013,14.06,0.04
10/02/2013,13.99,0.04
10/02/2013,14.04,0.04
10/03/2013,14.04,0.04
10/03/2013,14.1,0.04
10/04/2013,14.1,0.04
10/04/2013,14.5,0.04
10/07/2013,14.39,0.04
10/07/2013,14.08,0.04
10/08/2013,14.09,0.04
10/08/2013,13.56,0.04
10/09/2013,13.58,0.04
10/09/2013,13.99,0.04
10/10/2013,14.22,0.04
10/10/2013,13.54,0.04
10/11/2013,13.44,0.04
10/11/2013,13.91,0.04
10/14/2013,13.7,0.04
10/14/2013,14.12,0.04
10/15/2013,14.12,0.04
10/15/2013,13.72,0.04
10/16/2013,13.84,0.04
10/16/2013,13.85,0.04
10/17/2013,13.78,0.04
10/17/2013,13.92,0.04
10/18/2013,14.04,0.04
10/18/2013,13.98,0.04
10/21/2013,14.04,0.04
10/21/2013,13.99,0.04
10/22/2013,14.07,0.04
10/22/2013,13.66,0.04
10/23/2013,13.53,0.04
10/23/2013,13.46,0.04
10/24/2013,13.45,0.04
10/24/2013,13.33,0.04
10/25/2013,13.4,0.04
10/25/2013,12.85,0.04
10/28/2013,12.83,0.04
10/28/2013,13.37,0.04
10/29/2013,13.4,0.04
10/29/2013,13.58,0.04
10/30/2013,14.45,0.04
10/30/2013,14.11,0.04
10/31/2013,14.06,0.04
10/31/2013,13.97,0.04
11/01/2013,13.94,0.04
11/01/2013,13.16,0.04
11/04/2013,13.18,0.04
11/04/2013,12.88,0.04
11/05/2013,12.99,0.04
11/05/2013,13.61,0.04
11/06/2013,13.66,0.04
11/06/2013,13.66,0.04
11/07/2013,13.69,0.04
11/07/2013,13.55,0.04
11/08/2013,13.53,0.04
11/08/2013,13.83,0.04
11/11/2013,13.78,0.04
11/11/2013,13.71,0.04
11/12/2013,13.65,0.04
11/12/2013,13.14,0.04
11/13/2013,13.04,0.04
11/13/2013,13.85,0.04
11/14/2013,13.86,0.04
11/14/2013,13.84,0.04
11/15/2013,13.85,0.04
11/15/2013,13.69,0.04
11/18/2013,13.5,0.04
11/18/2013,12.77,0.04
11/19/2013,12.81,0.04
11/19/2013,12.25,0.04
11/20/2013,13.01,0.04
11/20/2013,13.48,0.04
11/21/2013,13.49,0.04
11/21/2013,13.69,0.04
11/22/2013,13.74,0.04
11/22/2013,13.84,0.04
11/25/2013,13.91,0.04
11/25/2013,14.45,0.04
11/26/2013,14.57,0.08
11/26/2013,14.87,0.08
11/27/2013,14.9,0.08
11/27/2013,14.86,0.08
11/29/2013,14.96,0.08
11/29/2013,15.0,0.08
12/02/2013,15.12,0.08
12/02/2013,14.73,0.08
12/03/2013,14.69,0.08
12/03/2013,14.62,0.08
12/04/2013,14.53,0.08
12/04/2013,14.89,0.08
12/05/2013,14.83,0.08
12/05/2013,14.63,0.08
12/06/2013,14.76,0.08
12/06/2013,15.02,0.08
12/09/2013,15.01,0.08
12/09/2013,14.88,0.08
12/10/2013,14.83,0.08
12/10/2013,15.09,0.08
12/11/2013,15.12,0.08
12/11/2013,14.51,0.08
12/12/2013,14.45,0.08
12/12/2013,14.37,0.08
12/13/2013,14.42,0.08
12/13/2013,14.77,0.08
12/16/2013,14.88,0.08
12/16/2013,14.85,0.08
12/17/2013,14.85,0.08
12/17/2013,14.67,0.08
12/18/2013,14.73,0.08
12/18/2013,14.92,0.08
12/19/2013,14.91,0.08
12/19/2013,15.68,0.08
12/20/2013,16.34,0.08
12/20/2013,16.35,0.08
12/23/2013,16.47,0.08
12/23/2013,17.34,0.08
12/24/2013,17.26,0.08
12/24/2013,17.23,0.08
12/26/2013,17.15,0.08
12/26/2013,16.71,0.08
12/27/2013,16.67,0.08
12/27/2013,16.79,0.08
12/30/2013,16.75,0.08
12/30/2013,16.76,0.08
12/31/2013,16.66,0.08
12/31/2013,16.82,0.08
01/02/2014,16.67,0.08
01/02/2014,16.51,0.08
01/03/2014,16.59,0.08
01/03/2014,16.51,0.08
01/06/2014,16.54,0.08
01/06/2014,16.27,0.08
01/07/2014,15.8,0.08
01/07/2014,16.48,0.08
01/08/2014,16.71,0.08
01/08/2014,16.53,0.08
01/09/2014,16.56,0.08
01/09/2014,16.67,0.08
01/10/2014,16.72,0.08
01/10/2014,17.1,0.08
01/13/2014,17.32,0.08
01/13/2014,16.7,0.08
01/14/2014,16.74,0.08
01/14/2014,17.11,0.08
01/15/2014,17.2,0.08
01/15/2014,17.3,0.08
01/16/2014,17.57,0.08
01/16/2014,17.95,0.08
01/17/2014,18.05,0.08
01/17/2014,18.37,0.08
01/21/2014,18.56,0.08
01/21/2014,19.19,0.08
01/22/2014,19.1,0.08
01/22/2014,19.18,0.08
01/23/2014,19.23,0.08
01/23/2014,19.36,0.08
01/24/2014,19.16,0.08
01/24/2014,19.07,0.08
01/27/2014,18.79,0.08
01/27/2014,18.22,0.08
01/28/2014,18.33,0.08
01/28/2014,18.39,0.08
01/29/2014,18.24,0.08
01/29/2014,18.89,0.08
01/30/2014,19.03,0.08
01/30/2014,19.07,0.08
01/31/2014,18.8,0.08
01/31/2014,19.34,0.08
02/03/2014,19.41,0.08
02/03/2014,19.35,0.08
02/04/2014,19.43,0.08
02/04/2014,19.63,0.08
02/05/2014,19.76,0.08
02/05/2014,19.95,0.08
02/06/2014,20.4,0.08
02/06/2014,19.83,0.08
02/07/2014,19.38,0.08
02/07/2014,19.86,0.08
02/10/2014,19.71,0.08
02/10/2014,20.15,0.08
02/11/2014,20.35,0.08
02/11/2014,20.55,0.08
02/12/2014,20.83,0.08
02/12/2014,21.08,0.08
02/13/2014,20.99,0.08
02/13/2014,21.44,0.08
02/14/2014,21.7,0.08
02/14/2014,21.22,0.08
02/18/2014,21.42,0.08
02/18/2014,22.39,0.08
02/19/2014,22.43,0.08
02/19/2014,21.44,0.08
02/20/2014,21.66,0.08
02/20/2014,22.67,0.08
02/21/2014,22.77,0.08
02/21/2014,22.33,0.08
02/24/2014,22.33,0.08
02/24/2014,22.13,0.08
02/25/2014,22.14,0.08
02/25/2014,22.44,0.08
02/26/2014,22.5,0.12
02/26/2014,22.47,0.12
02/27/2014,22.56,0.12
02/27/2014,22.61,0.12
02/28/2014,22.62,0.12
02/28/2014,22.98,0.12
03/03/2014,22.72,0.12
03/03/2014,23.9,0.12
03/04/2014,24.32,0.12
03/04/2014,24.72,0.12
03/05/2014,24.72,0.12
03/05/2014,24.34,0.12
03/06/2014,24.46,0.12
03/06/2014,24.52,0.12
03/07/2014,24.77,0.12
03/07/2014,24.04,0.12
03/10/2014,23.96,0.12
03/10/2014,23.47,0.12
03/11/2014,23.47,0.12
03/11/2014,23.04,0.12
03/12/2014,23.02,0.12
03/12/2014,23.57,0.12
03/13/2014,23.62,0.12
03/13/2014,23.4,0.12
03/14/2014,23.38,0.12
03/14/2014,24.17,0.12
03/17/2014,24.62,0.12
03/17/2014,24.72,0.12
03/18/2014,24.75,0.12
03/18/2014,25.27,0.12
03/19/2014,25.38,0.12
03/19/2014,25.79,0.12
03/20/2014,25.91,0.12
03/20/2014,26.31,0.12
03/21/2014,26.6,0.12
03/21/2014,26.45,0.12
03/24/2014,26.71,0.12
03/24/2014,26.58,0.12
03/25/2014,26.71,0.12
03/25/2014,25.62,0.12
03/26/2014,25.62,0.12
03/26/2014,24.94,0.12
03/27/2014,24.71,0.12
03/27/2014,24.26,0.12
03/28/2014,24.23,0.12
03/28/2014,25.17,0.12
03/31/2014,25.71,0.12
03/31/2014,26.05,0.12
04/01/2014,26.17,0.12
04/01/2014,27.65,0.12
04/02/2014,27.64,0.12
04/02/2014,27.03,0.12
04/03/2014,27.0,0.12
04/03/2014,25.66,0.12
04/04/2014,25.7,0.12
04/04/2014,24.85,0.12
04/07/2014,24.73,0.12
04/07/2014,24.32,0.12
04/08/2014,24.47,0.12
04/08/2014,25.04,0.12
04/09/2014,25.14,0.12
04/09/2014,25.11,0.12
04/10/2014,25.1,0.12
04/10/2014,24.21,0.12
04/11/2014,23.94,0.12
04/11/2014,23.82,0.12
04/14/2014,24.13,0.12
04/14/2014,23.78,0.12
04/15/2014,23.88,0.12
04/15/2014,24.18,0.12
04/16/2014,24.43,0.12
04/16/2014,25.23,0.12
04/17/2014,25.27,0.12
04/17/2014,25.17,0.12
04/21/2014,25.11,0.12
04/21/2014,26.25,0.12
04/22/2014,26.29,0.12
04/22/2014,26.6,0.12
04/23/2014,26.54,0.12
04/23/2014,26.55,0.12
04/24/2014,26.67,0.12
04/24/2014,25.71,0.12
04/25/2014,25.91,0.12
04/25/2014,25.05,0.12
04/28/2014,25.03,0.12
04/28/2014,24.51,0.12
04/29/2014,24.9,0.12
04/29/2014,24.78,0.12
04/30/2014,26.21,0.12
04/30/2014,25.99,0.12
05/01/2014,26.22,0.12
05/01/2014,25.1,0.12
05/02/2014,24.51,0.12
05/02/2014,24.74,0.12
05/05/2014,24.52,0.12
05/05/2014,24.36,0.12
05/06/2014,24.27,0.12
05/06/2014,23.29,0.12
05/07/2014,23.22,0.12
05/07/2014,23.52,0.12
05/08/2014,23.36,0.12
05/08/2014,22.75,0.12
05/09/2014,22.63,0.12
05/09/2014,22.85,0.12
05/12/2014,22.85,0.12
05/12/2014,23.79,0.12
05/13/2014,23.98,0.12
05/13/2014,23.82,0.12
05/14/2014,23.67,0.12
05/14/2014,23.36,0.12
05/15/2014,23.31,0.12
05/15/2014,22.48,0.12
05/16/2014,22.41,0.12
05/16/2014,23.58,0.12
05/19/2014,23.4,0.12
05/19/2014,24.25,0.12
05/20/2014,24.12,0.12
05/20/2014,23.94,0.12
05/21/2014,24.07,0.12
05/21/2014,24.25,0.12
05/22/2014,24.38,0.12
05/22/2014,24.21,0.12
05/23/2014,24.17,0.12
05/23/2014,24.43,0.12
05/27/2014,24.65,0.12
05/27/2014,24.35,0.12
05/28/2014,24.24,0.16
05/28/2014,24.94,0.16
05/29/2014,25.11,0.16
05/29/2014,25.4,0.16
05/30/2014,25.39,0.16
05/30/2014,25.44,0.16
06/02/2014,25.48,0.16
06/02/2014,25.54,0.16
06/03/2014,25.37,0.16
06/03/2014,25.8,0.16
06/04/2014,25.86,0.16
06/04/2014,25.83,0.16
06/05/2014,25.88,0.16
06/05/2014,26.26,0.16
06/06/2014,26.32,0.16
06/06/2014,26.19,0.16
06/09/2014,26.65,0.16
06/09/2014,27.46,0.16
06/10/2014,27.46,0.16
06/10/2014,27.14,0.16
06/11/2014,27.09,0.16
06/11/2014,27.51,0.16
06/12/2014,27.33,0.16
06/12/2014,27.04,0.16
06/13/2014,27.05,0.16
06/13/2014,27.11,0.16
06/16/2014,27.12,0.16
06/16/2014,27.38,0.16
06/17/2014,27.47,0.16
06/17/2014,28.26,0.16
06/18/2014,28.35,0.16
06/18/2014,27.95,0.16
06/19/2014,27.89,0.16
06/19/2014,27.76,0.16
06/20/2014,27.76,0.16
06/20/2014,28.27,0.16
06/23/2014,28.19,0.16
06/23/2014,28.21,0.16
06/24/2014,28.01,0.16
06/24/2014,28.01,0.16
06/25/2014,27.87,0.16
06/25/2014,28.25,0.16
06/26/2014,28.32,0.16
06/26/2014,28.4,0.16
06/27/2014,28.23,0.16
06/27/2014,28.14,0.16
06/30/2014,28.17,0.16
06/30/2014,28.62,0.16
07/01/2014,28.66,0.16
07/01/2014,29.34,0.16
07/02/2014,29.25,0.16
07/02/2014,29.33,0.16
07/03/2014,29.53,0.16
07/03/2014,29.63,0.16
07/07/2014,29.55,0.16
07/07/2014,29.36,0.16
07/08/2014,29.4,0.16
07/08/2014,29.24,0.16
07/09/2014,29.43,0.16
07/09/2014,30.73,0.16
07/10/2014,30.22,0.16
07/10/2014,30.58,0.16
07/11/2014,30.74,0.16
07/11/2014,31.74,0.16
07/14/2014,32.23,0.16
07/14/2014,32.83,0.16
07/15/2014,32.87,0.16
07/15/2014,32.32,0.16
07/16/2014,32.61,0.16
07/16/2014,32.32,0.16
07/17/2014,32.21,0.16
07/17/2014,31.45,0.16
07/18/2014,31.46,0.16
07/18/2014,32.22,0.16
07/21/2014,32.21,0.16
07/21/2014,32.8,0.16
07/22/2014,33.08,0.16
07/22/2014,33.65,0.16
07/23/2014,33.78,0.16
07/23/2014,34.24,0.16
07/24/2014,34.22,0.16
07/24/2014,33.66,0.16
07/25/2014,33.47,0.16
07/25/2014,33.74,0.16
07/28/2014,34.8,0.16
07/28/2014,34.67,0.16
07/29/2014,34.8,0.16
07/29/2014,34.21,0.16
07/30/2014,32.46,0.16
07/30/2014,33.53,0.16
07/31/2014,33.18,0.16
07/31/2014,32.64,0.16
08/01/2014,32.92,0.16
08/01/2014,34.31,0.16
08/04/2014,34.61,0.16
08/04/2014,35.01,0.16
08/05/2014,34.83,0.16
08/05/2014,34.62,0.16
08/06/2014,34.37,0.16
08/06/2014,34.6,0.16
08/07/2014,34.84,0.16
08/07/2014,34.75,0.16
08/08/2014,34.96,0.16
08/08/2014,35.24,0.16
08/11/2014,35.49,0.16
08/11/2014,36.78,0.16
08/12/2014,36.76,0.16
08/12/2014,35.56,0.16
08/13/2014,35.86,0.16
08/13/2014,36.89,0.16
08/14/2014,37.8,0.16
08/14/2014,37.1,0.16
08/15/2014,37.3,0.16
08/15/2014,36.76,0.16
08/18/2014,37.08,0.16
08/18/2014,37.59,0.16
08/19/2014,37.84,0.16
08/19/2014,38.1,0.16
08/20/2014,38.17,0.16
08/20/2014,38.27,0.16
08/21/2014,38.25,0.16
08/21/2014,38.17,0.16
08/22/2014,38.12,0.16
08/22/2014,38.42,0.16
08/25/2014,38.91,0.16
08/25/2014,38.87,0.16
08/26/2014,38.98,0.24
08/26/2014,38.21,0.24
08/27/2014,38.3,0.24
08/27/2014,38.9,0.24
08/28/2014,38.84,0.24
08/28/2014,38.99,0.24
08/29/2014,39.09,0.24
08/29/2014,38.98,0.24
09/02/2014,39.28,0.24
09/02/2014,38.97,0.24
09/03/2014,38.99,0.24
09/03/2014,39.9,0.24
09/04/2014,39.96,0.24
09/04/2014,39.32,0.24
09/05/2014,39.12,0.24
09/05/2014,39.02,0.24
09/08/2014,39.03,0.24
09/08/2014,39.0,0.24
09/09/2014,39.12,0.2
09/09/2014,38.77,0.2
09/10/2014,38.96,0.2
09/10/2014,39.06,0.2
09/11/2014,38.53,0.2
09/11/2014,37.1,0.2
09/12/2014,37.12,0.2
09/12/2014,35.91,0.2
09/15/2014,35.91,0.2
09/15/2014,34.74,0.2
09/16/2014,34.49,0.2
09/16/2014,36.29,0.2
09/17/2014,36.26,0.2
09/17/2014,34.34,0.2
09/18/2014,34.59,0.2
09/18/2014,33.18,0.2
09/19/2014,33.3,0.2
09/19/2014,32.23,0.2
09/22/2014,31.88,0.2
09/22/2014,31.51,0.2
09/23/2014,31.54,0.2
09/23/2014,31.3,0.2
09/24/2014,31.42,0.2
09/24/2014,32.77,0.2
09/25/2014,32.5,0.2
09/25/2014,32.36,0.2
09/26/2014,32.45,0.2
09/26/2014,33.64,0.2
09/29/2014,33.32,0.2
09/29/2014,33.74,0.2
09/30/2014,33.73,0.2
09/30/2014,32.61,0.2
10/01/2014,32.68,0.2
10/01/2014,30.79,0.2
10/02/2014,30.59,0.2
10/02/2014,29.0,0.2
10/03/2014,29.3,0.2
10/03/2014,29.89,0.2
10/06/2014,29.94,0.2
10/06/2014,28.48,0.2
10/07/2014,28.29,0.2
10/07/2014,28.34,0.2
10/08/2014,28.22,0.2
10/08/2014,28.32,0.2
10/09/2014,28.32,0.2
10/09/2014,27.05,0.2
10/10/2014,26.91,0.2
10/10/2014,26.26,0.2
10/13/2014,26.23,0.2
10/13/2014,24.91,0.2
10/14/2014,25.07,0.2
10/14/2014,23.8,0.2
10/15/2014,23.35,0.2
10/15/2014,25.13,0.2
10/16/2014,24.36,0.2
10/16/2014,26.38,0.2
10/17/2014,26.98,0.2
10/17/2014,26.15,0.2
10/20/2014,26.38,0.2
10/20/2014,27.13,0.2
10/21/2014,27.45,0.2
10/21/2014,27.83,0.2
10/22/2014,28.06,0.2
10/22/2014,27.53,0.2
10/23/2014,28.0,0.2
10/23/2014,28.01,0.2
10/24/2014,27.98,0.2
10/24/2014,27.4,0.2
10/27/2014,27.19,0.2
10/27/2014,26.96,0.2
10/28/2014,27.19,0.2
10/28/2014,28.09,0.2
10/29/2014,28.77,0.2
10/29/2014,30.08,0.2
10/30/2014,30.07,0.2
10/30/2014,29.65,0.2
10/31/2014,29.86,0.2
10/31/2014,29.83,0.2
11/03/2014,29.97,0.2
11/03/2014,30.16,0.2
11/04/2014,29.93,0.2
11/04/2014,29.32,0.2
11/05/2014,29.54,0.2
11/05/2014,30.21,0.2
11/06/2014,30.1,0.2
11/06/2014,29.88,0.2
11/07/2014,29.87,0.2
11/07/2014,30.55,0.2
11/10/2014,30.7,0.2
11/10/2014,29.9,0.2
11/11/2014,29.95,0.2
11/11/2014,29.89,0.2
11/12/2014,29.78,0.2
11/12/2014,29.31,0.2
11/13/2014,29.17,0.2
11/13/2014,28.79,0.2
11/14/2014,28.84,0.2
11/14/2014,29.09,0.2
11/17/2014,28.95,0.2
11/17/2014,29.64,0.2
11/18/2014,29.72,0.2
11/18/2014,30.68,0.2
11/19/2014,30.77,0.2
11/19/2014,29.78,0.2
11/20/2014,29.71,0.2
11/20/2014,30.58,0.2
11/21/2014,31.11,0.2
11/21/2014,30.4,0.2
11/24/2014,30.5,0.2
11/24/2014,30.52,0.2
11/25/2014,30.7,0.24
11/25/2014,29.53,0.24
11/26/2014,29.5,0.24
11/26/2014,29.19,0.24
11/28/2014,28.59,0.24
11/28/2014,26.23,0.24
12/01/2014,26.22,0.24
12/01/2014,24.37,0.24
12/02/2014,24.43,0.24
12/02/2014,23.82,0.24
12/03/2014,23.93,0.24
12/03/2014,24.94,0.24
12/04/2014,24.53,0.24
12/04/2014,23.25,0.24
12/05/2014,23.28,0.24
12/05/2014,22.91,0.24
12/08/2014,22.75,0.24
12/08/2014,20.86,0.24
12/09/2014,20.74,0.24
12/09/2014,21.43,0.24
12/10/2014,21.05,0.24
12/10/2014,19.36,0.24
12/11/2014,19.36,0.24
12/11/2014,19.2,0.24
12/12/2014,18.9,0.24
12/12/2014,18.83,0.24
12/15/2014,18.93,0.24
12/15/2014,18.7,0.24
12/16/2014,18.56,0.24
12/16/2014,18.68,0.24
12/17/2014,18.72,0.24
12/17/2014,20.38,0.24
12/18/2014,20.79,0.24
12/18/2014,20.34,0.24
12/19/2014,20.45,0.24
12/19/2014,22.13,0.24
12/22/2014,21.84,0.24
12/22/2014,21.62,0.24
12/23/2014,21.88,0.24
12/23/2014,22.11,0.24
12/24/2014,21.97,0.24
12/24/2014,22.25,0.24
12/26/2014,22.25,0.24
12/26/2014,22.55,0.24
12/29/2014,22.46,0.24
12/29/2014,22.05,0.24
12/30/2014,22.05,0.24
12/30/2014,21.87,0.24
12/31/2014,21.77,0.24
12/31/2014,21.66,0.24
01/02/2015,21.76,0.24
01/02/2015,22.47,0.24
01/05/2015,21.13,0.24
01/05/2015,20.18,0.24
01/06/2015,20.18,0.24
01/06/2015,19.0,0.24
01/07/2015,19.39,0.24
01/07/2015,18.74,0.24
01/08/2015,18.8,0.24
01/08/2015,19.34,0.24
01/09/2015,19.42,0.24
01/09/2015,20.01,0.24
01/12/2015,20.12,0.24
01/12/2015,19.5,0.24
01/13/2015,19.87,0.24
01/13/2015,19.44,0.24
01/14/2015,19.14,0.24
01/14/2015,19.09,0.24
01/15/2015,18.9,0.24
01/15/2015,17.92,0.24
01/16/2015,17.79,0.24
01/16/2015,18.7,0.24
01/20/2015,18.65,0.24
01/20/2015,18.99,0.24
01/21/2015,19.1,0.24
01/21/2015,18.94,0.24
01/22/2015,19.04,0.24
01/22/2015,19.48,0.24
01/23/2015,19.51,0.24
01/23/2015,20.31,0.24
01/26/2015,19.88,0.24
01/26/2015,21.46,0.24
01/27/2015,21.07,0.24
01/27/2015,21.67,0.24
01/28/2015,21.7,0.24
01/28/2015,21.2,0.24
01/29/2015,21.41,0.24
01/29/2015,20.4,0.24
01/30/2015,20.22,0.24
01/30/2015,20.46,0.24
02/02/2015,20.6,0.24
02/02/2015,22.02,0.24
02/03/2015,21.8,0.24
02/03/2015,22.12,0.24
02/04/2015,21.85,0.24
02/04/2015,21.46,0.24
02/05/2015,22.24,0.24
02/05/2015,23.14,0.24
02/06/2015,23.45,0.24
02/06/2015,23.19,0.24
02/09/2015,23.92,0.24
02/09/2015,23.51,0.24
02/10/2015,23.62,0.24
02/10/2015,22.32,0.24
02/11/2015,21.94,0.24
02/11/2015,21.98,0.24
02/12/2015,22.37,0.24
02/12/2015,22.78,0.24
02/13/2015,22.97,0.24
02/13/2015,22.29,0.24
02/17/2015,21.99,0.24
02/17/2015,22.33,0.24
02/18/2015,22.18,0.24
02/18/2015,21.93,0.24
02/19/2015,21.35,0.24
02/19/2015,21.87,0.24
02/20/2015,21.88,0.24
02/20/2015,21.86,0.24
02/23/2015,21.75,0.24
02/23/2015,21.66,0.24
02/24/2015,21.74,0.24
02/24/2015,21.72,0.24
02/25/2015,21.68,0.28
02/25/2015,20.51,0.28
02/26/2015,20.35,0.28
02/26/2015,20.37,0.28
02/27/2015,20.42,0.28
02/27/2015,20.39,0.28
03/02/2015,20.37,0.28
03/02/2015,20.6,0.28
03/03/2015,20.56,0.28
03/03/2015,20.56,0.28
03/04/2015,20.52,0.28
03/04/2015,21.13,0.28
03/05/2015,21.27,0.28
03/05/2015,22.79,0.28
03/06/2015,22.5,0.28
03/06/2015,22.43,0.28
03/09/2015,23.65,0.28
03/09/2015,25.79,0.28
03/10/2015,25.43,0.28
03/10/2015,24.52,0.28
03/11/2015,24.38,0.28
03/11/2015,24.93,0.28
03/12/2015,24.99,0.28
03/12/2015,24.7,0.28
03/13/2015,24.42,0.28
03/13/2015,24.61,0.28
03/16/2015,24.58,0.28
03/16/2015,23.53,0.28
03/17/2015,23.4,0.28
03/17/2015,23.48,0.28
03/18/2015,23.24,0.28
03/18/2015,24.39,0.28
03/19/2015,23.92,0.28
03/19/2015,24.59,0.28
03/20/2015,24.71,0.28
03/20/2015,24.27,0.28
03/23/2015,24.18,0.28
03/23/2015,23.61,0.28
03/24/2015,23.55,0.28
03/24/2015,23.34,0.28
03/25/2015,23.46,0.28
03/25/2015,23.63,0.28
03/26/2015,23.73,0.28
03/26/2015,23.63,0.28
03/27/2015,23.64,0.28
03/27/2015,23.54,0.28
03/30/2015,23.71,0.28
03/30/2015,24.26,0.28
03/31/2015,24.02,0.28
03/31/2015,25.04,0.28
04/01/2015,24.78,0.28
04/01/2015,26.04,0.28
04/02/2015,25.94,0.28
04/02/2015,25.69,0.28
04/06/2015,25.61,0.28
04/06/2015,26.31,0.28
04/07/2015,26.2,0.28
04/07/2015,25.84,0.28
04/08/2015,25.94,0.28
04/08/2015,25.5,0.28
04/09/2015,25.5,0.28
04/09/2015,25.42,0.28
04/10/2015,25.55,0.28
04/10/2015,26.37,0.28
04/13/2015,26.59,0.28
04/13/2015,26.58,0.28
04/14/2015,26.64,0.28
04/14/2015,26.35,0.28
04/15/2015,26.56,0.28
04/15/2015,26.42,0.28
04/16/2015,26.17,0.28
04/16/2015,26.43,0.28
04/17/2015,26.21,0.28
04/17/2015,26.79,0.28
04/20/2015,26.94,0.28
04/20/2015,27.19,0.28
04/21/2015,27.19,0.28
04/21/2015,26.84,0.28
04/22/2015,26.86,0.28
04/22/2015,26.83,0.28
04/23/2015,26.94,0.28
04/23/2015,27.48,0.28
04/24/2015,27.61,0.28
04/24/2015,27.86,0.28
04/27/2015,27.82,0.28
04/27/2015,27.01,0.28
04/28/2015,26.9,0.28
04/28/2015,28.19,0.28
04/29/2015,26.92,0.28
04/29/2015,27.27,0.28
04/30/2015,27.49,0.28
04/30/2015,27.31,0.28
05/01/2015,27.34,0.28
05/01/2015,27.2,0.28
05/04/2015,27.12,0.28
05/04/2015,26.21,0.28
05/05/2015,26.53,0.28
05/05/2015,26.13,0.28
05/06/2015,26.47,0.28
05/06/2015,27.19,0.28
05/07/2015,27.06,0.28
05/07/2015,26.79,0.28
05/08/2015,27.03,0.28
05/08/2015,27.67,0.28
05/11/2015,27.82,0.28
05/11/2015,27.91,0.28
05/12/2015,27.81,0.28
05/12/2015,27.4,0.28
05/13/2015,27.79,0.28
05/13/2015,27.96,0.28
05/14/2015,28.12,0.28
05/14/2015,27.95,0.28
05/15/2015,27.97,0.28
05/15/2015,27.77,0.28
05/18/2015,27.61,0.28
05/18/2015,27.55,0.28
05/19/2015,28.06,0.28
05/19/2015,28.28,0.28
05/20/2015,28.26,0.28
05/20/2015,27.45,0.28
05/21/2015,27.45,0.28
05/21/2015,28.38,0.28
05/22/2015,28.13,0.28
05/22/2015,28.38,0.28
05/26/2015,28.08,0.28
05/26/2015,27.78,0.28
05/27/2015,27.69,0.32
05/27/2015,28.3,0.32
05/28/2015,27.91,0.32
05/28/2015,28.31,0.32
05/29/2015,29.02,0.32
05/29/2015,28.89,0.32
06/01/2015,28.52,0.32
06/01/2015,27.99,0.32
06/02/2015,28.0,0.32
06/02/2015,27.32,0.32
06/03/2015,27.43,0.32
06/03/2015,26.83,0.32
06/04/2015,26.71,0.32
06/04/2015,26.77,0.32
06/05/2015,26.69,0.32
06/05/2015,27.52,0.32
06/08/2015,27.54,0.32
06/08/2015,27.66,0.32
06/09/2015,27.75,0.32
06/09/2015,27.39,0.32
06/10/2015,27.69,0.32
06/10/2015,27.74,0.32
06/11/2015,27.87,0.32
06/11/2015,27.71,0.32
06/12/2015,27.62,0.32
