BEP,Brookfield Renewable Partners L,
Date,Price,Dividend,Annualized Dividend
06/10/2015,11.141859553338385,0.0,0.855848
06/11/2015,11.320404304274804,0.0,0.855848
06/12/2015,11.19504150795351,0.0,0.855848
06/15/2015,11.202640635361254,0.0,0.855848
06/16/2015,11.145660400390625,0.0,0.855848
06/17/2015,11.149457795403373,0.0,0.855848
06/18/2015,11.354591167330259,0.0,0.855848
06/19/2015,11.5331366591844,0.0,0.855848
06/22/2015,11.54073213440502,0.0,0.855848
06/23/2015,11.552129467261123,0.0,0.855848
06/24/2015,11.658494100932078,0.0,0.855848
06/25/2015,11.681289308613026,0.0,0.855848
06/26/2015,11.704080660539667,0.0,0.855848
06/29/2015,11.540730538529692,0.0,0.855848
06/30/2015,11.263419049854127,0.0,0.855848
07/01/2015,11.373586526445004,0.0,0.855848
07/02/2015,11.369786330755167,0.0,0.855848
07/06/2015,11.058286608194642,0.0,0.855848
07/07/2015,10.982308920810928,0.0,0.855848
07/08/2015,10.8493492529058,0.0,0.855848
07/09/2015,10.98230934486464,0.0,0.855848
07/10/2015,10.553046451733083,0.0,0.855848
07/13/2015,10.55304765167216,0.0,0.855848
07/14/2015,10.275734048516737,0.0,0.855848
07/15/2015,10.442880101811042,0.0,0.855848
07/16/2015,10.796169500176482,0.0,0.855848
07/17/2015,11.008900097472456,0.0,0.855848
07/20/2015,10.88733816086847,0.0,0.855848
07/21/2015,10.868344823317845,0.0,0.855848
07/22/2015,10.59103432992699,0.0,0.855848
07/23/2015,10.636617911232614,0.0,0.855848
07/24/2015,10.522655966414575,0.0,0.855848
07/27/2015,10.442881598083629,0.0,0.855848
07/28/2015,10.374502641757479,0.0,0.855848
07/29/2015,10.48466845329898,0.0,0.855848
07/30/2015,10.648016545401267,0.0,0.855848
07/31/2015,10.591034630800714,0.0,0.855848
08/03/2015,10.910130216651469,0.0,0.855848
08/04/2015,10.807567323539896,0.0,0.855848
08/05/2015,10.758177868024555,0.0,0.855848
08/06/2015,10.951920554392533,0.0,0.855848
08/07/2015,10.769575597679072,0.0,0.855848
08/10/2015,10.944320327187741,0.0,0.855848
08/11/2015,10.97091064620057,0.0,0.855848
08/12/2015,10.940523269765988,0.0,0.855848
08/13/2015,10.913933802316725,0.0,0.855848
08/14/2015,11.01269894591558,0.0,0.855848
08/17/2015,11.016498951334864,0.0,0.855848
08/18/2015,11.282416132240792,0.0,0.855848
08/19/2015,11.10386943708499,0.0,0.855848
08/20/2015,11.107671314386433,0.0,0.855848
08/21/2015,10.913929332112662,0.0,0.855848
08/24/2015,10.161769636030618,0.0,0.855848
08/25/2015,10.184562715945075,0.0,0.855848
08/26/2015,10.283333305015278,0.0,0.855848
08/27/2015,10.835726634870714,0.221156,0.870236
08/28/2015,11.078661962583714,0.0,0.870236
08/31/2015,11.12879054363358,0.0,0.870236
09/01/2015,10.743181409263634,0.0,0.870236
09/02/2015,10.592790554169193,0.0,0.870236
09/03/2015,10.38841594872563,0.0,0.870236
09/04/2015,10.450113455902834,0.0,0.870236
09/08/2015,10.303578482784587,0.0,0.870236
09/09/2015,10.685339641779224,0.0,0.870236
09/10/2015,10.430833378402351,0.0,0.870236
09/11/2015,10.265019416809082,0.0,0.870236
09/14/2015,10.265015871866021,0.0,0.870236
09/15/2015,10.338286189786164,0.0,0.870236
09/16/2015,10.380705671897106,0.0,0.870236
09/17/2015,10.569655435508512,0.0,0.870236
09/18/2015,10.747035024862424,0.0,0.870236
09/21/2015,10.523378011393852,0.0,0.870236
09/22/2015,10.754748808973002,0.0,0.870236
09/23/2015,10.658346470874552,0.0,0.870236
09/24/2015,10.619782863877756,0.0,0.870236
09/25/2015,10.52337946254283,0.0,0.870236
09/28/2015,10.5195227173093,0.0,0.870236
09/29/2015,10.18404121130473,0.0,0.870236
09/30/2015,10.419264110562052,0.0,0.870236
10/01/2015,10.65834730991378,0.0,0.870236
10/02/2015,10.554228006805529,0.0,0.870236
10/05/2015,10.515667930450203,0.0,0.870236
10/06/2015,11.06709627247192,0.0,0.870236
10/07/2015,10.754746042001184,0.0,0.870236
10/08/2015,10.716190122718926,0.0,0.870236
10/09/2015,10.619781803597405,0.0,0.870236
10/12/2015,10.758604493084887,0.0,0.870236
10/13/2015,10.635206193837327,0.0,0.870236
10/14/2015,10.604358881551297,0.0,0.870236
10/15/2015,10.492533637594814,0.0,0.870236
10/16/2015,10.461681524221241,0.0,0.870236
10/19/2015,10.342142250072897,0.0,0.870236
10/20/2015,10.492532939022443,0.0,0.870236
10/21/2015,10.696904173877428,0.0,0.870236
10/22/2015,10.45011351267871,0.0,0.870236
10/23/2015,10.639063917220618,0.0,0.870236
10/26/2015,10.438544924668197,0.0,0.870236
10/27/2015,10.353710881226402,0.0,0.870236
10/28/2015,10.137768156409727,0.0,0.870236
10/29/2015,10.29586640680361,0.0,0.870236
10/30/2015,10.184040790202062,0.0,0.870236
11/02/2015,10.222602164524474,0.0,0.870236
11/03/2015,10.184039585684172,0.0,0.870236
11/04/2015,10.265017583656718,0.0,0.870236
11/05/2015,9.840843566324821,0.0,0.870236
11/06/2015,10.041363003786548,0.0,0.870236
11/09/2015,9.798428414157772,0.0,0.870236
11/10/2015,9.917968673296391,0.0,0.870236
11/11/2015,9.898684248836778,0.0,0.870236
11/12/2015,9.644184001575129,0.0,0.870236
11/13/2015,9.536211722878713,0.0,0.870236
11/16/2015,9.516931211070547,0.0,0.870236
11/17/2015,9.833132042480605,0.0,0.870236
11/18/2015,9.783001532616552,0.0,0.870236
11/19/2015,9.790714130441591,0.0,0.870236
11/20/2015,9.9796652490671,0.0,0.870236
11/23/2015,9.933391442477863,0.0,0.870236
11/24/2015,9.879408641203977,0.0,0.870236
11/25/2015,9.613333728480658,0.0,0.870236
11/27/2015,9.728749144346978,0.221156,0.884624
11/30/2015,9.803254785041242,0.0,0.884624
12/01/2015,9.811098315402894,0.0,0.884624
12/02/2015,10.01892526409665,0.0,0.884624
12/03/2015,9.787572210778077,0.0,0.884624
12/04/2015,9.736594086066972,0.0,0.884624
12/07/2015,9.54444989233572,0.0,0.884624
12/08/2015,9.132713157223888,0.0,0.884624
12/09/2015,9.117027914620092,0.0,0.884624
12/10/2015,9.093499626617904,0.0,0.884624
12/11/2015,9.160161945631812,0.0,0.884624
12/14/2015,9.06213130988992,0.0,0.884624
12/15/2015,8.971939233523738,0.0,0.884624
12/16/2015,9.218982157989963,0.0,0.884624
12/17/2015,9.6973794700909,0.0,0.884624
12/18/2015,9.716985566064283,0.0,0.884624
12/21/2015,10.132643712152467,0.0,0.884624
12/22/2015,9.818940214601731,0.0,0.884624
12/23/2015,9.748357838377618,0.0,0.884624
12/24/2015,9.936581361863077,0.0,0.884624
12/28/2015,10.422820787881772,0.0,0.884624
12/29/2015,10.360080451140718,0.0,0.884624
12/30/2015,10.191463309074258,0.0,0.884624
12/31/2015,10.034612546656971,0.0,0.884624
01/04/2016,10.25028264562847,0.0,0.884624
01/05/2016,10.113039154770249,0.0,0.884624
01/06/2016,9.944422491130885,0.0,0.884624
01/07/2016,9.80717664618174,0.0,0.884624
01/08/2016,9.395439410367594,0.0,0.884624
01/11/2016,9.313092944742655,0.0,0.884624
01/12/2016,9.336617955760685,0.0,0.884624
01/13/2016,9.324858691281902,0.0,0.884624
01/14/2016,9.148397710429489,0.0,0.884624
01/15/2016,8.822930349513594,0.0,0.884624
01/19/2016,8.822931186846992,0.0,0.884624
01/20/2016,8.579808540420805,0.0,0.884624
01/21/2016,8.540596198146137,0.0,0.884624
01/22/2016,9.293487911846741,0.0,0.884624
01/25/2016,9.54837141712188,0.0,0.884624
01/26/2016,9.356227312306096,0.0,0.884624
01/27/2016,9.803254657475183,0.0,0.884624
01/28/2016,10.152252868131676,0.0,0.884624
01/29/2016,10.375765021525064,0.0,0.884624
02/01/2016,10.297340337716399,0.0,0.884624
02/02/2016,10.05421886479118,0.0,0.884624
02/03/2016,10.054218608418537,0.0,0.884624
02/04/2016,10.328709378265703,0.0,0.884624
02/05/2016,10.458114591991613,0.0,0.884624
02/08/2016,10.352238402056262,0.0,0.884624
02/09/2016,10.595356752713764,0.0,0.884624
02/10/2016,10.305182807353384,0.0,0.884624
02/11/2016,9.564054904305507,0.0,0.884624
02/12/2016,10.316945648090337,0.0,0.884624
02/16/2016,10.10127348751885,0.0,0.884624
02/17/2016,10.324791976046953,0.0,0.884624
02/18/2016,10.638493023128593,0.0,0.884624
02/19/2016,10.316945370752542,0.0,0.884624
02/22/2016,10.654178469357404,0.0,0.884624
02/23/2016,10.622806920424452,0.0,0.884624
02/24/2016,10.48948652972833,0.0,0.884624
02/25/2016,10.772848280342462,0.237144,0.900612
02/26/2016,11.04794878964023,0.0,0.900612
02/29/2016,10.848599671344692,0.0,0.900612
03/01/2016,10.613366632089754,0.0,0.900612
03/02/2016,10.90840214450222,0.0,0.900612
03/03/2016,10.980171099687588,0.0,0.900612
03/04/2016,11.151607923085674,0.0,0.900612
03/07/2016,11.482529341761301,0.0,0.900612
03/08/2016,11.602137565612793,0.0,0.900612
03/09/2016,11.642009096754931,0.0,0.900612
03/10/2016,11.689851470951215,0.0,0.900612
03/11/2016,11.833382383589173,0.0,0.900612
03/14/2016,11.602138432734266,0.0,0.900612
03/15/2016,11.482527647930608,0.0,0.900612
03/16/2016,11.350958763714955,0.0,0.900612
03/17/2016,11.594161820205244,0.0,0.900612
03/18/2016,11.733707094811786,0.0,0.900612
03/21/2016,11.47854370670452,0.0,0.900612
03/22/2016,11.502462499805254,0.0,0.900612
03/23/2016,11.653970514301145,0.0,0.900612
03/24/2016,11.2353343364037,0.0,0.900612
03/28/2016,11.29115226025362,0.0,0.900612
03/29/2016,11.410762032976347,0.0,0.900612
03/30/2016,11.721748757899814,0.0,0.900612
03/31/2016,11.956979597013216,0.0,0.900612
04/01/2016,11.8931872092682,0.0,0.900612
04/04/2016,11.984891360677153,0.0,0.900612
04/05/2016,11.70579915602193,0.0,0.900612
04/06/2016,11.677891236215393,0.0,0.900612
04/07/2016,11.594163863033037,0.0,0.900612
04/08/2016,11.689852285396508,0.0,0.900612
04/11/2016,11.7656059902137,0.0,0.900612
04/12/2016,11.841356823305892,0.0,0.900612
04/13/2016,11.582203470568553,0.0,0.900612
04/14/2016,11.630047427132745,0.0,0.900612
04/15/2016,11.665932192145533,0.0,0.900612
04/18/2016,11.558280194897025,0.0,0.900612
04/19/2016,11.78155146272847,0.0,0.900612
04/20/2016,11.669917118886875,0.0,0.900612
04/21/2016,11.801487234157193,0.0,0.900612
04/22/2016,11.757632568228516,0.0,0.900612
04/25/2016,11.805475135129427,0.0,0.900612
04/26/2016,11.673903758269807,0.0,0.900612
04/27/2016,11.518410730071103,0.0,0.900612
04/28/2016,11.642011260077604,0.0,0.900612
04/29/2016,11.789526170839927,0.0,0.900612
05/02/2016,11.582205407537252,0.0,0.900612
05/03/2016,11.498476799695096,0.0,0.900612
05/04/2016,11.570244198461408,0.0,0.900612
05/05/2016,11.725734907694061,0.0,0.900612
05/06/2016,11.873254498893786,0.0,0.900612
05/09/2016,11.805474702302925,0.0,0.900612
05/10/2016,11.749658094563596,0.0,0.900612
05/11/2016,11.925085900621577,0.0,0.900612
05/12/2016,12.068618446658778,0.0,0.900612
05/13/2016,11.901163589911397,0.0,0.900612
05/16/2016,11.925084581488267,0.0,0.900612
05/17/2016,11.941032562763493,0.0,0.900612
05/18/2016,11.988876392621059,0.0,0.900612
05/19/2016,11.701813283085558,0.0,0.900612
05/20/2016,11.510438182540021,0.0,0.900612
05/23/2016,11.610114815240816,0.0,0.900612
05/24/2016,11.645997582917463,0.0,0.900612
05/25/2016,11.733708258659505,0.0,0.900612
05/26/2016,11.546321806430743,0.0,0.900612
05/27/2016,11.949792231192026,0.237144,0.9166
05/31/2016,11.880973778174917,0.0,0.9166
06/01/2016,11.779773958367867,0.0,0.9166
06/02/2016,11.876928245158082,0.0,0.9166
06/03/2016,11.937648811667993,0.0,0.9166
06/06/2016,12.014560176522124,0.0,0.9166
06/07/2016,11.856686300685812,0.0,0.9166
06/08/2016,12.127904838068808,0.0,0.9166
06/09/2016,11.872879987939644,0.0,0.9166
06/10/2016,11.92550291115091,0.0,0.9166
06/13/2016,11.816206046395587,0.0,0.9166
06/14/2016,11.79191602889572,0.0,0.9166
06/15/2016,11.812158636337697,0.0,0.9166
06/16/2016,11.654285939397075,0.0,0.9166
06/17/2016,11.763582178589534,0.0,0.9166
06/20/2016,11.682621113046277,0.0,0.9166
06/21/2016,11.617853698422959,0.0,0.9166
06/22/2016,11.840493887565533,0.0,0.9166
06/23/2016,11.945743567834088,0.0,0.9166
06/24/2016,11.601662721619242,0.0,0.9166
06/27/2016,11.690717697143555,0.0,0.9166
06/28/2016,11.824301580855362,0.0,0.9166
06/29/2016,11.982174336615474,0.0,0.9166
06/30/2016,12.059088706970215,0.0,0.9166
07/01/2016,12.148144433780747,0.0,0.9166
07/05/2016,12.19267260063657,0.0,0.9166
07/06/2016,12.152192672532689,0.0,0.9166
07/07/2016,12.496272247316988,0.0,0.9166
07/08/2016,12.172433871395723,0.0,0.9166
07/11/2016,12.11576018305827,0.0,0.9166
07/12/2016,12.13195248714003,0.0,0.9166
07/13/2016,12.334354628366558,0.0,0.9166
07/14/2016,12.257440596352936,0.0,0.9166
07/15/2016,12.45579506201635,0.0,0.9166
07/18/2016,12.330306053161623,0.0,0.9166
07/19/2016,12.281730479662258,0.0,0.9166
07/20/2016,12.532707047074005,0.0,0.9166
07/21/2016,12.471985911290078,0.0,0.9166
07/22/2016,12.52461290661973,0.0,0.9166
07/25/2016,12.463890492500104,0.0,0.9166
07/26/2016,12.49222785266526,0.0,0.9166
07/27/2016,12.520566079682268,0.0,0.9166
07/28/2016,12.346497886423096,0.0,0.9166
07/29/2016,12.52866032320906,0.0,0.9166
08/01/2016,12.528659490469819,0.0,0.9166
08/02/2016,12.58938116679165,0.0,0.9166
08/03/2016,12.714870753970205,0.0,0.9166
08/04/2016,12.455794376521954,0.0,0.9166
08/05/2016,12.633907449435014,0.0,0.9166
08/08/2016,12.427459599124365,0.0,0.9166
08/09/2016,12.463890492500104,0.0,0.9166
08/10/2016,12.565092236355445,0.0,0.9166
08/11/2016,12.548899514097792,0.0,0.9166
08/12/2016,12.573186699196802,0.0,0.9166
08/15/2016,12.646051925521766,0.0,0.9166
08/16/2016,12.585334277607426,0.0,0.9166
08/17/2016,12.504370213915593,0.0,0.9166
08/18/2016,12.609624441214834,0.0,0.9166
08/19/2016,12.589382357572434,0.0,0.9166
08/22/2016,12.471986377075039,0.0,0.9166
08/23/2016,12.569138943633064,0.0,0.9166
08/24/2016,12.597475794504257,0.0,0.9166
08/25/2016,12.548899471363072,0.0,0.9166
08/26/2016,12.613668560479104,0.0,0.9166
08/29/2016,12.543451848912863,0.237144,0.932588
08/30/2016,12.539343474094297,0.0,0.932588
08/31/2016,12.309339261652742,0.0,0.932588
09/01/2016,12.280589049420637,0.0,0.932588
09/02/2016,12.490057739160502,0.0,0.932588
09/06/2016,12.715954540700022,0.0,0.932588
09/07/2016,12.974707790645427,0.0,0.932588
09/08/2016,12.958279217989926,0.0,0.932588
09/09/2016,12.843277404716948,0.0,0.932588
09/12/2016,12.48594849675176,0.0,0.932588
09/13/2016,12.346301844968584,0.0,0.932588
09/14/2016,12.268263775187378,0.0,0.932588
09/15/2016,12.19844417868883,0.0,0.932588
09/16/2016,11.898618263291018,0.0,0.932588
09/19/2016,12.087547544798811,0.0,0.932588
09/20/2016,12.169694228589709,0.0,0.932588
09/21/2016,12.580416014766824,0.0,0.932588
09/22/2016,12.94596075970713,0.0,0.932588
09/23/2016,12.851489957038291,0.0,0.932588
09/26/2016,12.777562530094798,0.0,0.932588
09/27/2016,12.839168132940012,0.0,0.932588
09/28/2016,12.843276833841994,0.0,0.932588
09/29/2016,12.789885006728666,0.0,0.932588
09/30/2016,12.691310840408141,0.0,0.932588
10/03/2016,12.633809110128261,0.0,0.932588
10/04/2016,12.867922023919558,0.0,0.932588
10/05/2016,12.732381795240109,0.0,0.932588
10/06/2016,12.424340409204794,0.0,0.932588
10/07/2016,12.370947477761861,0.0,0.932588
10/10/2016,12.362732917171765,0.0,0.932588
10/11/2016,12.56809287961162,0.0,0.932588
10/12/2016,12.218980055344675,0.0,0.932588
10/13/2016,12.338089292316187,0.0,0.932588
10/14/2016,12.596841361664579,0.0,0.932588
10/17/2016,12.633807928238522,0.0,0.932588
10/18/2016,12.724165925056402,0.0,0.932588
10/19/2016,12.674884176372439,0.0,0.932588
10/20/2016,12.609165795504254,0.0,0.932588
10/21/2016,12.490055034616404,0.0,0.932588
10/24/2016,12.68309525064346,0.0,0.932588
10/25/2016,12.707739828250515,0.0,0.932588
10/26/2016,12.605058070275375,0.0,0.932588
10/27/2016,12.600951891763009,0.0,0.932588
10/28/2016,12.305231086183948,0.0,0.932588
10/31/2016,12.436661392496168,0.0,0.932588
11/01/2016,12.584525361991194,0.0,0.932588
11/02/2016,12.481842318123139,0.0,0.932588
11/03/2016,12.321659932795814,0.0,0.932588
11/04/2016,11.8616511875475,0.0,0.932588
11/07/2016,12.116296940076639,0.0,0.932588
11/08/2016,12.276480903682705,0.0,0.932588
11/09/2016,11.730221342639185,0.0,0.932588
11/10/2016,11.861651079962362,0.0,0.932588
11/11/2016,11.537180967220493,0.0,0.932588
11/14/2016,11.229139254376433,0.0,0.932588
11/15/2016,11.01556332623044,0.0,0.932588
11/16/2016,11.397536706275764,0.0,0.932588
11/17/2016,11.660395674010523,0.0,0.932588
11/18/2016,11.713792565254886,0.0,0.932588
11/21/2016,12.009511584651476,0.0,0.932588
11/22/2016,11.997190430493257,0.0,0.932588
11/23/2016,11.952010930797812,0.0,0.932588
11/25/2016,12.116297807422072,0.0,0.932588
11/28/2016,12.23483119585314,0.237144,0.948576
11/29/2016,12.097221022932521,0.0,0.948576
11/30/2016,12.04717868167859,0.0,0.948576
12/01/2016,12.08054080264976,0.0,0.948576
12/02/2016,12.259852454763534,0.0,0.948576
12/05/2016,12.384949619668685,0.0,0.948576
12/06/2016,12.359931676597848,0.0,0.948576
12/07/2016,12.222318609494607,0.0,0.948576
12/08/2016,12.209810908669853,0.0,0.948576
12/09/2016,12.301551615882298,0.0,0.948576
12/12/2016,12.318231328963817,0.0,0.948576
12/13/2016,12.16810889859908,0.0,0.948576
12/14/2016,12.268190206434314,0.0,0.948576
12/15/2016,11.984628926630599,0.0,0.948576
12/16/2016,12.00130870786686,0.0,0.948576
12/19/2016,12.234831249716652,0.0,0.948576
12/20/2016,12.072200472590731,0.0,0.948576
12/21/2016,11.959609279406058,0.0,0.948576
12/22/2016,11.91373981001688,0.0,0.948576
12/23/2016,12.013817778674541,0.0,0.948576
12/27/2016,12.172281216363398,0.0,0.948576
12/28/2016,12.205641042709816,0.0,0.948576
12/29/2016,12.276533362808143,0.0,0.948576
12/30/2016,12.384950637817383,0.0,0.948576
01/03/2017,12.405802190940548,0.0,0.948576
01/04/2017,12.205639839172363,0.0,0.948576
01/05/2017,12.230659878825902,0.0,0.948576
01/06/2017,12.226488610379935,0.0,0.948576
01/09/2017,12.17645182735839,0.0,0.948576
01/10/2017,12.155602218693499,0.0,0.948576
01/11/2017,12.172281806577578,0.0,0.948576
01/12/2017,12.27652814378634,0.0,0.948576
01/13/2017,12.143089252761992,0.0,0.948576
01/17/2017,12.305719788033542,0.0,0.948576
01/18/2017,12.36827234133633,0.0,0.948576
01/19/2017,12.022162680778148,0.0,0.948576
01/20/2017,12.005480414493356,0.0,0.948576
01/23/2017,12.059690373570955,0.0,0.948576
01/24/2017,12.126410786970004,0.0,0.948576
01/25/2017,12.405803940935623,0.0,0.948576
01/26/2017,12.430819261728228,0.0,0.948576
01/27/2017,12.41414295519683,0.0,0.948576
01/30/2017,12.439162362917374,0.0,0.948576
01/31/2017,12.339082301593118,0.0,0.948576
02/01/2017,12.514221501554115,0.0,0.948576
02/02/2017,12.451670985118442,0.0,0.948576
02/03/2017,12.451672249457443,0.0,0.948576
02/06/2017,12.551752140064902,0.0,0.948576
02/07/2017,12.397461702051972,0.0,0.948576
02/08/2017,12.276532831588476,0.0,0.948576
02/09/2017,12.355759950107567,0.0,0.948576
02/10/2017,12.239003124506397,0.0,0.948576
02/13/2017,12.226489625456566,0.0,0.948576
02/14/2017,12.330742032489162,0.0,0.948576
02/15/2017,12.159769672459937,0.0,0.948576
02/16/2017,12.330742281795796,0.0,0.948576
02/17/2017,12.322401094443618,0.0,0.948576
02/21/2017,12.351592767099792,0.0,0.948576
02/22/2017,12.393292533966953,0.0,0.948576
02/23/2017,12.518392954110919,0.0,0.948576
02/24/2017,12.777319976321644,0.2494,0.9608319999999999
02/27/2017,12.71379650785997,0.0,0.9608319999999999
02/28/2017,12.620622723512978,0.0,0.9608319999999999
03/01/2017,12.489336961764161,0.0,0.9608319999999999
03/02/2017,12.446984882366296,0.0,0.9608319999999999
03/03/2017,12.336870549776098,0.0,0.9608319999999999
03/06/2017,12.307225405216078,0.0,0.9608319999999999
03/07/2017,12.18440632832401,0.0,0.9608319999999999
03/08/2017,12.175937596286659,0.0,0.9608319999999999
03/09/2017,12.09970449833403,0.0,0.9608319999999999
03/10/2017,12.133585599800888,0.0,0.9608319999999999
03/13/2017,12.19287926712935,0.0,0.9608319999999999
03/14/2017,12.053120177347642,0.0,0.9608319999999999
03/15/2017,11.955712283140908,0.0,0.9608319999999999
03/16/2017,12.264875818737188,0.0,0.9608319999999999
03/17/2017,12.21405280089965,0.0,0.9608319999999999
03/20/2017,12.175938004163822,0.0,0.9608319999999999
03/21/2017,12.222523597428248,0.0,0.9608319999999999
03/22/2017,11.985357631102884,0.0,0.9608319999999999
03/23/2017,12.192876303250008,0.0,0.9608319999999999
03/24/2017,12.209819603097564,0.0,0.9608319999999999
03/27/2017,12.349576031621961,0.0,0.9608319999999999
03/28/2017,12.463925308156362,0.0,0.9608319999999999
03/29/2017,12.438515035798197,0.0,0.9608319999999999
03/30/2017,12.5867417681439,0.0,0.9608319999999999
03/31/2017,12.557097162751125,0.0,0.9608319999999999
04/03/2017,12.518981712197471,0.0,0.9608319999999999
04/04/2017,12.349575798497106,0.0,0.9608319999999999
04/05/2017,12.561332211311669,0.0,0.9608319999999999
04/06/2017,12.590975573839282,0.0,0.9608319999999999
04/07/2017,12.705326682577024,0.0,0.9608319999999999
04/10/2017,12.900139845744256,0.0,0.9608319999999999
04/11/2017,12.895905536312853,0.0,0.9608319999999999
04/12/2017,13.061075354381842,0.0,0.9608319999999999
04/13/2017,13.12883515093796,0.0,0.9608319999999999
04/17/2017,13.056838968593638,0.0,0.9608319999999999
04/18/2017,13.222008461814895,0.0,0.9608319999999999
04/19/2017,13.243182328141867,0.0,0.9608319999999999
04/20/2017,13.069545086223341,0.0,0.9608319999999999
04/21/2017,13.10342675431689,0.0,0.9608319999999999
04/24/2017,13.133069753621678,0.0,0.9608319999999999
04/25/2017,13.006016400159046,0.0,0.9608319999999999
04/26/2017,13.001780930862619,0.0,0.9608319999999999
04/27/2017,12.942491360037668,0.0,0.9608319999999999
04/28/2017,12.963668240445665,0.0,0.9608319999999999
05/01/2017,12.895905265995241,0.0,0.9608319999999999
05/02/2017,12.836612240770755,0.0,0.9608319999999999
05/03/2017,12.832376159874837,0.0,0.9608319999999999
05/04/2017,12.925552445496143,0.0,0.9608319999999999
05/05/2017,12.929784311884971,0.0,0.9608319999999999
05/08/2017,13.21353846300645,0.0,0.9608319999999999
05/09/2017,13.255890076578378,0.0,0.9608319999999999
05/10/2017,13.272828801441518,0.0,0.9608319999999999
05/11/2017,13.306710060952655,0.0,0.9608319999999999
05/12/2017,13.327887033727567,0.0,0.9608319999999999
05/15/2017,13.391411308151945,0.0,0.9608319999999999
05/16/2017,13.556582305622983,0.0,0.9608319999999999
05/17/2017,13.446468551689785,0.0,0.9608319999999999
05/18/2017,13.505759239196777,0.0,0.9608319999999999
05/19/2017,13.531175449617656,0.0,0.9608319999999999
05/22/2017,13.725988204595568,0.0,0.9608319999999999
05/23/2017,13.93351100982928,0.0,0.9608319999999999
05/24/2017,13.611638103767614,0.0,0.9608319999999999
05/25/2017,13.645519102512992,0.0,0.9608319999999999
05/26/2017,13.711085084669651,0.2494,0.973088
05/29/2017,nan,0.2494,1.222488
05/30/2017,14.089119847089682,0.2494,1.471888
05/31/2017,13.934149675844031,0.0,1.471888
06/01/2017,13.96957022723006,0.0,1.471888
06/02/2017,14.044840709874812,0.0,1.471888
06/05/2017,14.071407009177802,0.0,1.471888
06/06/2017,14.124541165721785,0.0,1.471888
06/07/2017,14.111255402053956,0.0,1.471888
06/08/2017,13.991705274295601,0.0,1.471888
06/09/2017,13.996137073741144,0.0,1.471888
06/12/2017,14.133396353616742,0.0,1.471888
06/13/2017,14.257373720928394,0.0,1.471888
06/14/2017,14.301650309523385,0.0,1.471888
06/15/2017,14.182099406371359,0.0,1.471888
06/16/2017,14.416774387574645,0.0,1.471888
06/19/2017,14.881687537102916,0.0,1.471888
06/20/2017,14.52746363512761,0.0,1.471888
06/21/2017,14.61159433294375,0.0,1.471888
06/22/2017,14.611593000311883,0.0,1.471888
06/23/2017,14.616023540433535,0.0,1.471888
06/26/2017,14.598311968780344,0.0,1.471888
06/27/2017,14.695720937511476,0.0,1.471888
06/28/2017,14.040413167437395,0.0,1.471888
06/29/2017,14.133395635218564,0.0,1.471888
06/30/2017,14.115685124082647,0.0,1.471888
07/03/2017,14.142250711205945,0.0,1.471888
07/05/2017,14.217523500110044,0.0,1.471888
07/06/2017,14.18652891148319,0.0,1.471888
07/07/2017,14.217522966352188,0.0,1.471888
07/10/2017,14.368067380176134,0.0,1.471888
07/11/2017,14.164390973874342,0.0,1.471888
07/12/2017,14.261800197066913,0.0,1.471888
07/13/2017,14.469907385559027,0.0,1.471888
07/14/2017,14.443340491331067,0.0,1.471888
07/17/2017,14.518610115830281,0.0,1.471888
07/18/2017,14.531891362388967,0.0,1.471888
07/19/2017,14.611591817661509,0.0,1.471888
07/20/2017,14.863975450333086,0.0,1.471888
07/21/2017,14.824123485900845,0.0,1.471888
07/24/2017,14.899398701122713,0.0,1.471888
07/25/2017,14.93038919759632,0.0,1.471888
07/26/2017,14.921537230506022,0.0,1.471888
07/27/2017,14.987953737659629,0.0,1.471888
07/28/2017,14.921535025512533,0.0,1.471888
07/31/2017,14.996809036543802,0.0,1.471888
08/01/2017,14.965811709740326,0.0,1.471888
08/02/2017,14.819698170391428,0.0,1.471888
08/03/2017,14.93482070227149,0.0,1.471888
08/04/2017,14.921536689277952,0.0,1.471888
08/07/2017,15.094219922850158,0.0,1.471888
08/08/2017,15.222622517877074,0.0,1.471888
08/09/2017,14.886114517593933,0.0,1.471888
08/10/2017,14.899400439875864,0.0,1.471888
08/11/2017,14.713432792836757,0.0,1.471888
08/14/2017,14.797559840536014,0.0,1.471888
08/15/2017,14.779851462067544,0.0,1.471888
08/16/2017,15.036660671557776,0.0,1.471888
08/17/2017,15.213767639565393,0.0,1.471888
08/18/2017,15.337746430066392,0.0,1.471888
08/21/2017,15.448438791934871,0.0,1.471888
08/22/2017,15.46615423730942,0.0,1.471888
08/23/2017,15.421874014922624,0.0,1.471888
08/24/2017,15.532567898231932,0.0,1.471888
08/25/2017,15.585705250204906,0.0,1.471888
08/28/2017,15.833653192745544,0.0,1.471888
08/29/2017,15.74874630648798,0.2494,1.4841440000000001
08/30/2017,15.681444963259374,0.0,1.4841440000000001
08/31/2017,15.519918163886755,0.0,1.4841440000000001
09/01/2017,15.600681279842998,0.0,1.4841440000000001
09/05/2017,15.591707857222138,0.0,1.4841440000000001
09/06/2017,15.614141455343177,0.0,1.4841440000000001
09/07/2017,15.780154871681226,0.0,1.4841440000000001
09/08/2017,15.96860021012459,0.0,1.4841440000000001
